Aspect,Subject,DO,IO,Polarity,Surface form
Perf,P1 Sg,P3 Sg Masc,P1 Pl,Pos,ktibthulna
Perf,P1 Sg,P3 Sg Masc,P1 Pl,Neg,ktibthulniex
Perf,P1 Sg,P3 Sg Masc,P2 Sg,Pos,ktibthulek
Perf,P1 Sg,P3 Sg Masc,P2 Sg,Neg,ktibthulekx
Perf,P1 Sg,P3 Sg Masc,P2 Pl,Pos,ktibthulkom
Perf,P1 Sg,P3 Sg Masc,P2 Pl,Neg,ktibthulkomx
Perf,P1 Sg,P3 Sg Masc,P3 Sg Masc,Pos,ktibthulu
Perf,P1 Sg,P3 Sg Masc,P3 Sg Masc,Neg,ktibthulux
Perf,P1 Sg,P3 Sg Masc,P3 Sg Fem,Pos,ktibthulha
Perf,P1 Sg,P3 Sg Masc,P3 Sg Fem,Neg,ktibthulhiex
Perf,P1 Sg,P3 Sg Masc,P3 Pl,Pos,ktibthulhom
Perf,P1 Sg,P3 Sg Masc,P3 Pl,Neg,ktibthulhomx
Perf,P1 Sg,P3 Sg Fem,P1 Sg,Pos,ktibthieli
Perf,P1 Sg,P3 Sg Fem,P1 Sg,Neg,ktibthilix
Perf,P1 Sg,P3 Sg Fem,P1 Pl,Pos,ktibthielna
Perf,P1 Sg,P3 Sg Fem,P1 Pl,Neg,ktibthilniex
Perf,P1 Sg,P3 Sg Fem,P2 Sg,Pos,ktibthielek
Perf,P1 Sg,P3 Sg Fem,P2 Sg,Neg,ktibthilekx
Perf,P1 Sg,P3 Sg Fem,P2 Pl,Pos,ktibthielkom
Perf,P1 Sg,P3 Sg Fem,P2 Pl,Neg,ktibthilkomx
Perf,P1 Sg,P3 Sg Fem,P3 Sg Masc,Pos,ktibthielu
Perf,P1 Sg,P3 Sg Fem,P3 Sg Masc,Neg,ktibthilux
Perf,P1 Sg,P3 Sg Fem,P3 Sg Fem,Pos,ktibthielha
Perf,P1 Sg,P3 Sg Fem,P3 Sg Fem,Neg,ktibthilhiex
Perf,P1 Sg,P3 Sg Fem,P3 Pl,Pos,ktibthielhom
Perf,P1 Sg,P3 Sg Fem,P3 Pl,Neg,ktibthilhomx
Perf,P1 Sg,P3 Pl,P1 Sg,Pos,ktibthomli
Perf,P1 Sg,P3 Pl,P1 Sg,Neg,ktibthomlix
Perf,P1 Sg,P3 Pl,P1 Pl,Pos,ktibthomlna
Perf,P1 Sg,P3 Pl,P1 Pl,Neg,ktibthomlniex
Perf,P1 Sg,P3 Pl,P2 Sg,Pos,ktibthomlok
Perf,P1 Sg,P3 Pl,P2 Sg,Neg,ktibthomlokx
Perf,P1 Sg,P3 Pl,P2 Pl,Pos,ktibthomlkom
Perf,P1 Sg,P3 Pl,P2 Pl,Neg,ktibthomlkomx
Perf,P1 Sg,P3 Pl,P3 Sg Masc,Pos,ktibthomlu
Perf,P1 Sg,P3 Pl,P3 Sg Masc,Neg,ktibthomlux
Perf,P1 Sg,P3 Pl,P3 Sg Fem,Pos,ktibthomlha
Perf,P1 Sg,P3 Pl,P3 Sg Fem,Neg,ktibthomlhiex
Perf,P1 Sg,P3 Pl,P3 Pl,Pos,ktibthomlhom
Perf,P1 Sg,P3 Pl,P3 Pl,Neg,ktibthomlhomx
Perf,P1 Pl,-,-,Pos,ktibna
Perf,P1 Pl,-,-,Neg,ktibniex
Perf,P1 Pl,P1 Sg,-,Pos,ktibnieni
Perf,P1 Pl,P1 Sg,-,Neg,ktibninix
Perf,P1 Pl,P1 Pl,-,Pos,ktibniena
Perf,P1 Pl,P1 Pl,-,Neg,ktibniniex
Perf,P1 Pl,P2 Sg,-,Pos,ktibnieek
Perf,P1 Pl,P2 Sg,-,Neg,ktibniekx
Perf,P1 Pl,P2 Pl,-,Pos,ktibniekom
Perf,P1 Pl,P2 Pl,-,Neg,ktibnikomx
Perf,P1 Pl,P3 Sg Masc,-,Pos,ktibnieu
Perf,P1 Pl,P3 Sg Masc,-,Neg,ktibnihux
Perf,P1 Pl,P3 Sg Fem,-,Pos,ktibnieha
Perf,P1 Pl,P3 Sg Fem,-,Neg,ktibnihiex
Perf,P1 Pl,P3 Pl,-,Pos,ktibniehom
Perf,P1 Pl,P3 Pl,-,Neg,ktibnihomx
Perf,P1 Pl,-,P1 Sg,Pos,ktibnali
Perf,P1 Pl,-,P1 Sg,Neg,ktibnalix
Perf,P1 Pl,-,P1 Pl,Pos,ktibnielna
Perf,P1 Pl,-,P1 Pl,Neg,ktibnilniex
Perf,P1 Pl,-,P2 Sg,Pos,ktibnalek
Perf,P1 Pl,-,P2 Sg,Neg,ktibnalekx
Perf,P1 Pl,-,P2 Pl,Pos,ktibnielkom
Perf,P1 Pl,-,P2 Pl,Neg,ktibnilkomx
Perf,P1 Pl,-,P3 Sg Masc,Pos,ktibnalu
Perf,P1 Pl,-,P3 Sg Masc,Neg,ktibnalux
Perf,P1 Pl,-,P3 Sg Fem,Pos,ktibnielha
Perf,P1 Pl,-,P3 Sg Fem,Neg,ktibnilhiex
Perf,P1 Pl,-,P3 Pl,Pos,ktibnielhom
Perf,P1 Pl,-,P3 Pl,Neg,ktibnilhomx
Perf,P1 Pl,P3 Sg Masc,P1 Sg,Pos,ktibniehuli
Perf,P1 Pl,P3 Sg Masc,P1 Sg,Neg,ktibnihulix
Perf,P1 Pl,P3 Sg Masc,P1 Pl,Pos,ktibniehulna
Perf,P1 Pl,P3 Sg Masc,P1 Pl,Neg,ktibnihulniex
Perf,P1 Pl,P3 Sg Masc,P2 Sg,Pos,ktibniehulek
Perf,P1 Pl,P3 Sg Masc,P2 Sg,Neg,ktibnihulekx
Perf,P1 Pl,P3 Sg Masc,P2 Pl,Pos,ktibniehulkom
Perf,P1 Pl,P3 Sg Masc,P2 Pl,Neg,ktibnihulkomx
Perf,P1 Pl,P3 Sg Masc,P3 Sg Masc,Pos,ktibniehulu
Perf,P1 Pl,P3 Sg Masc,P3 Sg Masc,Neg,ktibnihulux
Perf,P1 Pl,P3 Sg Masc,P3 Sg Fem,Pos,ktibniehulha
Perf,P1 Pl,P3 Sg Masc,P3 Sg Fem,Neg,ktibnihulhiex
Perf,P1 Pl,P3 Sg Masc,P3 Pl,Pos,ktibniehulhom
Perf,P1 Pl,P3 Sg Masc,P3 Pl,Neg,ktibnihulhomx
Perf,P1 Pl,P3 Sg Fem,P1 Sg,Pos,ktibniehieli
Perf,P1 Pl,P3 Sg Fem,P1 Sg,Neg,ktibnihilix
Perf,P1 Pl,P3 Sg Fem,P1 Pl,Pos,ktibniehielna
Perf,P1 Pl,P3 Sg Fem,P1 Pl,Neg,ktibnihilniex
Perf,P1 Pl,P3 Sg Fem,P2 Sg,Pos,ktibniehielek
Perf,P1 Pl,P3 Sg Fem,P2 Sg,Neg,ktibnihilekx
Perf,P1 Pl,P3 Sg Fem,P2 Pl,Pos,ktibniehielkom
Perf,P1 Pl,P3 Sg Fem,P2 Pl,Neg,ktibnihilkomx
Perf,P1 Pl,P3 Sg Fem,P3 Sg Masc,Pos,ktibniehielu
Perf,P1 Pl,P3 Sg Fem,P3 Sg Masc,Neg,ktibnihilux
Perf,P1 Pl,P3 Sg Fem,P3 Sg Fem,Pos,ktibniehielha
Perf,P1 Pl,P3 Sg Fem,P3 Sg Fem,Neg,ktibnihilhiex
Perf,P1 Pl,P3 Sg Fem,P3 Pl,Pos,ktibniehielhom
Perf,P1 Pl,P3 Sg Fem,P3 Pl,Neg,ktibnihilhomx
Perf,P1 Pl,P3 Pl,P1 Sg,Pos,ktibniehomli
Perf,P1 Pl,P3 Pl,P1 Sg,Neg,ktibnihomlix
Perf,P1 Pl,P3 Pl,P1 Pl,Pos,ktibniehomlna
Perf,P1 Pl,P3 Pl,P1 Pl,Neg,ktibnihomlniex
Perf,P1 Pl,P3 Pl,P2 Sg,Pos,ktibniehomlok
Perf,P1 Pl,P3 Pl,P2 Sg,Neg,ktibnihomlokx
Perf,P1 Pl,P3 Pl,P2 Pl,Pos,ktibniehomlkom
Perf,P1 Pl,P3 Pl,P2 Pl,Neg,ktibnihomlkomx
Perf,P1 Pl,P3 Pl,P3 Sg Masc,Pos,ktibniehomlu
Perf,P1 Pl,P3 Pl,P3 Sg Masc,Neg,ktibnihomlux
Perf,P1 Pl,P3 Pl,P3 Sg Fem,Pos,ktibniehomlha
Perf,P1 Pl,P3 Pl,P3 Sg Fem,Neg,ktibnihomlhiex
Perf,P1 Pl,P3 Pl,P3 Pl,Pos,ktibniehomlhom
Perf,P1 Pl,P3 Pl,P3 Pl,Neg,ktibnihomlhomx
Perf,P2 Sg,-,-,Pos,ktibt
Perf,P2 Sg,-,-,Neg,ktibtx
Perf,P2 Sg,P1 Sg,-,Pos,ktibtni
Perf,P2 Sg,P1 Sg,-,Neg,ktibtnix
Perf,P2 Sg,P1 Pl,-,Pos,ktibtna
Perf,P2 Sg,P1 Pl,-,Neg,ktibtniex
Perf,P2 Sg,P2 Sg,-,Pos,ktibtek
Perf,P2 Sg,P2 Sg,-,Neg,ktibtekx
Perf,P2 Sg,P2 Pl,-,Pos,ktibtkom
Perf,P2 Sg,P2 Pl,-,Neg,ktibtkomx
Perf,P2 Sg,P3 Sg Masc,-,Pos,ktibtu
Perf,P2 Sg,P3 Sg Masc,-,Neg,ktibthux
Perf,P2 Sg,P3 Sg Fem,-,Pos,ktibtha
Perf,P2 Sg,P3 Sg Fem,-,Neg,ktibthiex
Perf,P2 Sg,P3 Pl,-,Pos,ktibthom
Perf,P2 Sg,P3 Pl,-,Neg,ktibthomx
Perf,P2 Sg,-,P1 Sg,Pos,ktibtli
Perf,P2 Sg,-,P1 Sg,Neg,ktibtlix
Perf,P2 Sg,-,P1 Pl,Pos,ktibtilna
Perf,P2 Sg,-,P1 Pl,Neg,ktibtilniex
Perf,P2 Sg,-,P2 Sg,Pos,ktibtlek
Perf,P2 Sg,-,P2 Sg,Neg,ktibtlekx
Perf,P2 Sg,-,P2 Pl,Pos,ktibtilkom
Perf,P2 Sg,-,P2 Pl,Neg,ktibtilkomx
Perf,P2 Sg,-,P3 Sg Masc,Pos,ktibtlu
Perf,P2 Sg,-,P3 Sg Masc,Neg,ktibtlux
Perf,P2 Sg,-,P3 Sg Fem,Pos,ktibtilha
Perf,P2 Sg,-,P3 Sg Fem,Neg,ktibtilhiex
Perf,P2 Sg,-,P3 Pl,Pos,ktibtilhom
Perf,P2 Sg,-,P3 Pl,Neg,ktibtilhomx
Perf,P2 Sg,P3 Sg Masc,P1 Sg,Pos,ktibthuli
Perf,P2 Sg,P3 Sg Masc,P1 Sg,Neg,ktibthulix
Perf,P2 Sg,P3 Sg Masc,P1 Pl,Pos,ktibthulna
Perf,P2 Sg,P3 Sg Masc,P1 Pl,Neg,ktibthulniex
Perf,P2 Sg,P3 Sg Masc,P2 Sg,Pos,ktibthulek
Perf,P2 Sg,P3 Sg Masc,P2 Sg,Neg,ktibthulekx
Perf,P2 Sg,P3 Sg Masc,P2 Pl,Pos,ktibthulkom
Perf,P2 Sg,P3 Sg Masc,P2 Pl,Neg,ktibthulkomx
Perf,P2 Sg,P3 Sg Masc,P3 Sg Masc,Pos,ktibthulu
Perf,P2 Sg,P3 Sg Masc,P3 Sg Masc,Neg,ktibthulux
Perf,P2 Sg,P3 Sg Masc,P3 Sg Fem,Pos,ktibthulha
Perf,P2 Sg,P3 Sg Masc,P3 Sg Fem,Neg,ktibthulhiex
Perf,P2 Sg,P3 Sg Masc,P3 Pl,Pos,ktibthulhom
Perf,P2 Sg,P3 Sg Masc,P3 Pl,Neg,ktibthulhomx
Perf,P2 Sg,P3 Sg Fem,P1 Sg,Pos,ktibthieli
Perf,P2 Sg,P3 Sg Fem,P1 Sg,Neg,ktibthilix
Perf,P2 Sg,P3 Sg Fem,P1 Pl,Pos,ktibthielna
Perf,P2 Sg,P3 Sg Fem,P1 Pl,Neg,ktibthilniex
Perf,P2 Sg,P3 Sg Fem,P2 Sg,Pos,ktibthielek
Perf,P2 Sg,P3 Sg Fem,P2 Sg,Neg,ktibthilekx
Perf,P2 Sg,P3 Sg Fem,P2 Pl,Pos,ktibthielkom
Perf,P2 Sg,P3 Sg Fem,P2 Pl,Neg,ktibthilkomx
Perf,P2 Sg,P3 Sg Fem,P3 Sg Masc,Pos,ktibthielu
Perf,P2 Sg,P3 Sg Fem,P3 Sg Masc,Neg,ktibthilux
Perf,P2 Sg,P3 Sg Fem,P3 Sg Fem,Pos,ktibthielha
Perf,P2 Sg,P3 Sg Fem,P3 Sg Fem,Neg,ktibthilhiex
Perf,P2 Sg,P3 Sg Fem,P3 Pl,Pos,ktibthielhom
Perf,P2 Sg,P3 Sg Fem,P3 Pl,Neg,ktibthilhomx
Perf,P2 Sg,P3 Pl,P1 Sg,Pos,ktibthomli
Perf,P2 Sg,P3 Pl,P1 Sg,Neg,ktibthomlix
Perf,P2 Sg,P3 Pl,P1 Pl,Pos,ktibthomlna
Perf,P2 Sg,P3 Pl,P1 Pl,Neg,ktibthomlniex
Perf,P2 Sg,P3 Pl,P2 Sg,Pos,ktibthomlok
Perf,P2 Sg,P3 Pl,P2 Sg,Neg,ktibthomlokx
Perf,P2 Sg,P3 Pl,P2 Pl,Pos,ktibthomlkom
Perf,P2 Sg,P3 Pl,P2 Pl,Neg,ktibthomlkomx
Perf,P2 Sg,P3 Pl,P3 Sg Masc,Pos,ktibthomlu
Perf,P2 Sg,P3 Pl,P3 Sg Masc,Neg,ktibthomlux
Perf,P2 Sg,P3 Pl,P3 Sg Fem,Pos,ktibthomlha
Perf,P2 Sg,P3 Pl,P3 Sg Fem,Neg,ktibthomlhiex
Perf,P2 Sg,P3 Pl,P3 Pl,Pos,ktibthomlhom
Perf,P2 Sg,P3 Pl,P3 Pl,Neg,ktibthomlhomx
Perf,P2 Pl,-,-,Pos,ktibtu
Perf,P2 Pl,-,-,Neg,ktibtux
Perf,P2 Pl,P1 Sg,-,Pos,ktibtuni
Perf,P2 Pl,P1 Sg,-,Neg,ktibtunix
Perf,P2 Pl,P1 Pl,-,Pos,ktibtuna
Perf,P2 Pl,P1 Pl,-,Neg,ktibtuniex
Perf,P2 Pl,P2 Sg,-,Pos,ktibtuek
Perf,P2 Pl,P2 Sg,-,Neg,ktibtuekx
Perf,P2 Pl,P2 Pl,-,Pos,ktibtukom
Perf,P2 Pl,P2 Pl,-,Neg,ktibtukomx
Perf,P2 Pl,P3 Sg Masc,-,Pos,ktibtuu
Perf,P2 Pl,P3 Sg Masc,-,Neg,ktibtuhux
Perf,P2 Pl,P3 Sg Fem,-,Pos,ktibtuha
Perf,P2 Pl,P3 Sg Fem,-,Neg,ktibtuhiex
Perf,P2 Pl,P3 Pl,-,Pos,ktibtuhom
Perf,P2 Pl,P3 Pl,-,Neg,ktibtuhomx
Perf,P2 Pl,-,P1 Sg,Pos,ktibtuli
Perf,P2 Pl,-,P1 Sg,Neg,ktibtulix
Perf,P2 Pl,-,P1 Pl,Pos,ktibtulna
Perf,P2 Pl,-,P1 Pl,Neg,ktibtulniex
Perf,P2 Pl,-,P2 Sg,Pos,ktibtulek
Perf,P2 Pl,-,P2 Sg,Neg,ktibtulekx
Perf,P2 Pl,-,P2 Pl,Pos,ktibtulkom
Perf,P2 Pl,-,P2 Pl,Neg,ktibtulkomx
Perf,P2 Pl,-,P3 Sg Masc,Pos,ktibtulu
Perf,P2 Pl,-,P3 Sg Masc,Neg,ktibtulux
Perf,P2 Pl,-,P3 Sg Fem,Pos,ktibtulha
Perf,P2 Pl,-,P3 Sg Fem,Neg,ktibtulhiex
Perf,P2 Pl,-,P3 Pl,Pos,ktibtulhom
Perf,P2 Pl,-,P3 Pl,Neg,ktibtulhomx
Perf,P2 Pl,P3 Sg Masc,P1 Sg,Pos,ktibtuhuli
Perf,P2 Pl,P3 Sg Masc,P1 Sg,Neg,ktibtuhulix
Perf,P2 Pl,P3 Sg Masc,P1 Pl,Pos,ktibtuhulna
Perf,P2 Pl,P3 Sg Masc,P1 Pl,Neg,ktibtuhulniex
Perf,P2 Pl,P3 Sg Masc,P2 Sg,Pos,ktibtuhulek
Perf,P2 Pl,P3 Sg Masc,P2 Sg,Neg,ktibtuhulekx
Perf,P2 Pl,P3 Sg Masc,P2 Pl,Pos,ktibtuhulkom
Perf,P2 Pl,P3 Sg Masc,P2 Pl,Neg,ktibtuhulkomx
Perf,P2 Pl,P3 Sg Masc,P3 Sg Masc,Pos,ktibtuhulu
Perf,P2 Pl,P3 Sg Masc,P3 Sg Masc,Neg,ktibtuhulux
Perf,P2 Pl,P3 Sg Masc,P3 Sg Fem,Pos,ktibtuhulha
Perf,P2 Pl,P3 Sg Masc,P3 Sg Fem,Neg,ktibtuhulhiex
Perf,P2 Pl,P3 Sg Masc,P3 Pl,Pos,ktibtuhulhom
Perf,P2 Pl,P3 Sg Masc,P3 Pl,Neg,ktibtuhulhomx
Perf,P2 Pl,P3 Sg Fem,P1 Sg,Pos,ktibtuhieli
Perf,P2 Pl,P3 Sg Fem,P1 Sg,Neg,ktibtuhilix
Perf,P2 Pl,P3 Sg Fem,P1 Pl,Pos,ktibtuhielna
Perf,P2 Pl,P3 Sg Fem,P1 Pl,Neg,ktibtuhilniex
Perf,P2 Pl,P3 Sg Fem,P2 Sg,Pos,ktibtuhielek
Perf,P2 Pl,P3 Sg Fem,P2 Sg,Neg,ktibtuhilekx
Perf,P2 Pl,P3 Sg Fem,P2 Pl,Pos,ktibtuhielkom
Perf,P2 Pl,P3 Sg Fem,P2 Pl,Neg,ktibtuhilkomx
Perf,P2 Pl,P3 Sg Fem,P3 Sg Masc,Pos,ktibtuhielu
Perf,P2 Pl,P3 Sg Fem,P3 Sg Masc,Neg,ktibtuhilux
Perf,P2 Pl,P3 Sg Fem,P3 Sg Fem,Pos,ktibtuhielha
Perf,P2 Pl,P3 Sg Fem,P3 Sg Fem,Neg,ktibtuhilhiex
Perf,P2 Pl,P3 Sg Fem,P3 Pl,Pos,ktibtuhielhom
Perf,P2 Pl,P3 Sg Fem,P3 Pl,Neg,ktibtuhilhomx
Perf,P2 Pl,P3 Pl,P1 Sg,Pos,ktibtuhomli
Perf,P2 Pl,P3 Pl,P1 Sg,Neg,ktibtuhomlix
Perf,P2 Pl,P3 Pl,P1 Pl,Pos,ktibtuhomlna
Perf,P2 Pl,P3 Pl,P1 Pl,Neg,ktibtuhomlniex
Perf,P2 Pl,P3 Pl,P2 Sg,Pos,ktibtuhomlok
Perf,P2 Pl,P3 Pl,P2 Sg,Neg,ktibtuhomlokx
Perf,P2 Pl,P3 Pl,P2 Pl,Pos,ktibtuhomlkom
Perf,P2 Pl,P3 Pl,P2 Pl,Neg,ktibtuhomlkomx
Perf,P2 Pl,P3 Pl,P3 Sg Masc,Pos,ktibtuhomlu
Perf,P2 Pl,P3 Pl,P3 Sg Masc,Neg,ktibtuhomlux
Perf,P2 Pl,P3 Pl,P3 Sg Fem,Pos,ktibtuhomlha
Perf,P2 Pl,P3 Pl,P3 Sg Fem,Neg,ktibtuhomlhiex
Perf,P2 Pl,P3 Pl,P3 Pl,Pos,ktibtuhomlhom
Perf,P2 Pl,P3 Pl,P3 Pl,Neg,ktibtuhomlhomx
Perf,P3 Sg Masc,-,-,Pos,kiteb
Perf,P3 Sg Masc,-,-,Neg,kitebx
Perf,P3 Sg Masc,P1 Sg,-,Pos,kitebni
Perf,P3 Sg Masc,P1 Sg,-,Neg,kitebnix
Perf,P3 Sg Masc,P1 Pl,-,Pos,kitebna
Perf,P3 Sg Masc,P1 Pl,-,Neg,kitebniex
Perf,P3 Sg Masc,P2 Sg,-,Pos,kitebek
Perf,P3 Sg Masc,P2 Sg,-,Neg,kitebekx
Perf,P3 Sg Masc,P2 Pl,-,Pos,kitebkom
Perf,P3 Sg Masc,P2 Pl,-,Neg,kitebkomx
Perf,P3 Sg Masc,P3 Sg Masc,-,Pos,kitebu
Perf,P3 Sg Masc,P3 Sg Masc,-,Neg,kitebhux
Perf,P3 Sg Masc,P3 Sg Fem,-,Pos,kitebha
Perf,P3 Sg Masc,P3 Sg Fem,-,Neg,kitebhiex
Perf,P3 Sg Masc,P3 Pl,-,Pos,kitebhom
Perf,P3 Sg Masc,P3 Pl,-,Neg,kitebhomx
Perf,P3 Sg Masc,-,P1 Sg,Pos,kitebli
Perf,P3 Sg Masc,-,P1 Sg,Neg,kiteblix
Perf,P3 Sg Masc,-,P1 Pl,Pos,kitebilna
Perf,P3 Sg Masc,-,P1 Pl,Neg,kitebilniex
Perf,P3 Sg Masc,-,P2 Sg,Pos,kiteblek
Perf,P3 Sg Masc,-,P2 Sg,Neg,kiteblekx
Perf,P3 Sg Masc,-,P2 Pl,Pos,kitebilkom
Perf,P3 Sg Masc,-,P2 Pl,Neg,kitebilkomx
Perf,P3 Sg Masc,-,P3 Sg Masc,Pos,kiteblu
Perf,P3 Sg Masc,-,P3 Sg Masc,Neg,kiteblux
Perf,P3 Sg Masc,-,P3 Sg Fem,Pos,kitebilha
Perf,P3 Sg Masc,-,P3 Sg Fem,Neg,kitebilhiex
Perf,P3 Sg Masc,-,P3 Pl,Pos,kitebilhom
Perf,P3 Sg Masc,-,P3 Pl,Neg,kitebilhomx
Perf,P3 Sg Masc,P3 Sg Masc,P1 Sg,Pos,kitebhuli
Perf,P3 Sg Masc,P3 Sg Masc,P1 Sg,Neg,kitebhulix
Perf,P3 Sg Masc,P3 Sg Masc,P1 Pl,Pos,kitebhulna
Perf,P3 Sg Masc,P3 Sg Masc,P1 Pl,Neg,kitebhulniex
Perf,P3 Sg Masc,P3 Sg Masc,P2 Sg,Pos,kitebhulek
Perf,P3 Sg Masc,P3 Sg Masc,P2 Sg,Neg,kitebhulekx
Perf,P3 Sg Masc,P3 Sg Masc,P2 Pl,Pos,kitebhulkom
Perf,P3 Sg Masc,P3 Sg Masc,P2 Pl,Neg,kitebhulkomx
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Masc,Pos,kitebhulu
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Masc,Neg,kitebhulux
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Fem,Pos,kitebhulha
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Fem,Neg,kitebhulhiex
Perf,P3 Sg Masc,P3 Sg Masc,P3 Pl,Pos,kitebhulhom
Perf,P3 Sg Masc,P3 Sg Masc,P3 Pl,Neg,kitebhulhomx
Perf,P3 Sg Masc,P3 Sg Fem,P1 Sg,Pos,kitebhieli
Perf,P3 Sg Masc,P3 Sg Fem,P1 Sg,Neg,kitebhilix
Perf,P3 Sg Masc,P3 Sg Fem,P1 Pl,Pos,kitebhielna
Perf,P3 Sg Masc,P3 Sg Fem,P1 Pl,Neg,kitebhilniex
Perf,P3 Sg Masc,P3 Sg Fem,P2 Sg,Pos,kitebhielek
Perf,P3 Sg Masc,P3 Sg Fem,P2 Sg,Neg,kitebhilekx
Perf,P3 Sg Masc,P3 Sg Fem,P2 Pl,Pos,kitebhielkom
Perf,P3 Sg Masc,P3 Sg Fem,P2 Pl,Neg,kitebhilkomx
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Masc,Pos,kitebhielu
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Masc,Neg,kitebhilux
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Fem,Pos,kitebhielha
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Fem,Neg,kitebhilhiex
Perf,P3 Sg Masc,P3 Sg Fem,P3 Pl,Pos,kitebhielhom
Perf,P3 Sg Masc,P3 Sg Fem,P3 Pl,Neg,kitebhilhomx
Perf,P3 Sg Masc,P3 Pl,P1 Sg,Pos,kitebhomli
Perf,P3 Sg Masc,P3 Pl,P1 Sg,Neg,kitebhomlix
Perf,P3 Sg Masc,P3 Pl,P1 Pl,Pos,kitebhomlna
Perf,P3 Sg Masc,P3 Pl,P1 Pl,Neg,kitebhomlniex
Perf,P3 Sg Masc,P3 Pl,P2 Sg,Pos,kitebhomlok
Perf,P3 Sg Masc,P3 Pl,P2 Sg,Neg,kitebhomlokx
Perf,P3 Sg Masc,P3 Pl,P2 Pl,Pos,kitebhomlkom
Perf,P3 Sg Masc,P3 Pl,P2 Pl,Neg,kitebhomlkomx
Perf,P3 Sg Masc,P3 Pl,P3 Sg Masc,Pos,kitebhomlu
Perf,P3 Sg Masc,P3 Pl,P3 Sg Masc,Neg,kitebhomlux
Perf,P3 Sg Masc,P3 Pl,P3 Sg Fem,Pos,kitebhomlha
Perf,P3 Sg Masc,P3 Pl,P3 Sg Fem,Neg,kitebhomlhiex
Perf,P3 Sg Masc,P3 Pl,P3 Pl,Pos,kitebhomlhom
Perf,P3 Sg Masc,P3 Pl,P3 Pl,Neg,kitebhomlhomx
Perf,P3 Sg Fem,-,-,Pos,kitbet
Perf,P3 Sg Fem,-,-,Neg,kitbitx
Perf,P3 Sg Fem,P1 Sg,-,Pos,kitbitni
Perf,P3 Sg Fem,P1 Sg,-,Neg,kitbitnix
Perf,P3 Sg Fem,P1 Pl,-,Pos,kitbitna
Perf,P3 Sg Fem,P1 Pl,-,Neg,kitbitniex
Perf,P3 Sg Fem,P2 Sg,-,Pos,kitbitek
Perf,P3 Sg Fem,P2 Sg,-,Neg,kitbitekx
Perf,P3 Sg Fem,P2 Pl,-,Pos,kitbitkom
Perf,P3 Sg Fem,P2 Pl,-,Neg,kitbitkomx
Perf,P3 Sg Fem,P3 Sg Masc,-,Pos,kitbitu
Perf,P3 Sg Fem,P3 Sg Masc,-,Neg,kitbithux
Perf,P3 Sg Fem,P3 Sg Fem,-,Pos,kitbitha
Perf,P3 Sg Fem,P3 Sg Fem,-,Neg,kitbithiex
Perf,P3 Sg Fem,P3 Pl,-,Pos,kitbithom
