Aspect,Subject,DO,IO,Polarity,Surface form
Perf,P1 Sg,P3 Pl,P2 Pl,Pos,mxejthomlkom
Perf,P1 Sg,P3 Pl,P2 Pl,Neg,mxejthomlkomx
Perf,P1 Sg,P3 Pl,P3 Pl,Pos,mxejthomlhom
Perf,P1 Sg,P3 Pl,P3 Pl,Neg,mxejthomlhomx
Perf,P2 Sg,-,-,Pos,mxejt
Perf,P2 Sg,-,-,Neg,mxejtx
Perf,P2 Sg,P1 Sg,-,Pos,mxejtni
Perf,P2 Sg,P1 Sg,-,Neg,mxejtnix
Perf,P2 Sg,P2 Sg,-,Pos,-
Perf,P2 Sg,P2 Sg,-,Neg,-
Perf,P2 Sg,P3 Sg Masc,-,Pos,mxejtu
Perf,P2 Sg,P3 Sg Masc,-,Neg,mxejtux
Perf,P2 Sg,P3 Sg Fem,-,Pos,mxejtha
Perf,P2 Sg,P3 Sg Fem,-,Neg,mxejthiex
Perf,P2 Sg,P1 Pl,-,Pos,mxejtna
Perf,P2 Sg,P1 Pl,-,Neg,mxejtniex
Perf,P2 Sg,P2 Pl,-,Pos,-
Perf,P2 Sg,P2 Pl,-,Neg,-
Perf,P2 Sg,P3 Pl,-,Pos,mxejthom
Perf,P2 Sg,P3 Pl,-,Neg,mxejthomx
Perf,P2 Sg,-,P1 Sg,Pos,mxejtli
Perf,P2 Sg,-,P1 Sg,Neg,mxejtlix
Perf,P2 Sg,-,P2 Sg,Pos,-
Perf,P2 Sg,-,P2 Sg,Neg,-
Perf,P2 Sg,-,P3 Sg Masc,Pos,mxejtlu
Perf,P2 Sg,-,P3 Sg Masc,Neg,mxejtlux
Perf,P2 Sg,-,P3 Sg Fem,Pos,mxejtilha
Perf,P2 Sg,-,P3 Sg Fem,Neg,mxejtilhiex
Perf,P2 Sg,-,P1 Pl,Pos,mxejtilna
Perf,P2 Sg,-,P1 Pl,Neg,mxejtilniex
Perf,P2 Sg,-,P2 Pl,Pos,-
Perf,P2 Sg,-,P2 Pl,Neg,-
Perf,P2 Sg,-,P3 Pl,Pos,mxejtilhom
Perf,P2 Sg,-,P3 Pl,Neg,mxejtilhomx
Perf,P2 Sg,P3 Sg Masc,P1 Sg,Pos,mxejthuli
Perf,P2 Sg,P3 Sg Masc,P1 Sg,Neg,mxejthulix
Perf,P2 Sg,P3 Sg Masc,P2 Sg,Pos,-
Perf,P2 Sg,P3 Sg Masc,P2 Sg,Neg,-
Perf,P2 Sg,P3 Sg Masc,P3 Sg Masc,Pos,mxejthulu
Perf,P2 Sg,P3 Sg Masc,P3 Sg Masc,Neg,mxejthulux
Perf,P2 Sg,P3 Sg Masc,P3 Sg Fem,Pos,mxejthulha
Perf,P2 Sg,P3 Sg Masc,P3 Sg Fem,Neg,mxejthulhiex
Perf,P2 Sg,P3 Sg Masc,P1 Pl,Pos,mxejthulna
Perf,P2 Sg,P3 Sg Masc,P1 Pl,Neg,mxejthulniex
Perf,P2 Sg,P3 Sg Masc,P2 Pl,Pos,-
Perf,P2 Sg,P3 Sg Masc,P2 Pl,Neg,-
Perf,P2 Sg,P3 Sg Masc,P3 Pl,Pos,mxejthulhom
Perf,P2 Sg,P3 Sg Masc,P3 Pl,Neg,mxejthulhomx
Perf,P2 Sg,P3 Sg Fem,P1 Sg,Pos,mxejthieli
Perf,P2 Sg,P3 Sg Fem,P1 Sg,Neg,mxejthilix
Perf,P2 Sg,P3 Sg Fem,P2 Sg,Pos,-
Perf,P2 Sg,P3 Sg Fem,P2 Sg,Neg,-
Perf,P2 Sg,P3 Sg Fem,P3 Sg Masc,Pos,mxejthielu
Perf,P2 Sg,P3 Sg Fem,P3 Sg Masc,Neg,mxejthilux
Perf,P2 Sg,P3 Sg Fem,P3 Sg Fem,Pos,mxejthielha
Perf,P2 Sg,P3 Sg Fem,P3 Sg Fem,Neg,mxejthilhiex
Perf,P2 Sg,P3 Sg Fem,P1 Pl,Pos,mxejthielna
Perf,P2 Sg,P3 Sg Fem,P1 Pl,Neg,mxejthilniex
Perf,P2 Sg,P3 Sg Fem,P2 Pl,Pos,-
Perf,P2 Sg,P3 Sg Fem,P2 Pl,Neg,-
Perf,P2 Sg,P3 Sg Fem,P3 Pl,Pos,mxejthielhom
Perf,P2 Sg,P3 Sg Fem,P3 Pl,Neg,mxejthilhomx
Perf,P2 Sg,P3 Pl,P1 Sg,Pos,mxejthomli
Perf,P2 Sg,P3 Pl,P1 Sg,Neg,mxejthomlix
Perf,P2 Sg,P3 Pl,P2 Sg,Pos,-
Perf,P2 Sg,P3 Pl,P2 Sg,Neg,-
Perf,P2 Sg,P3 Pl,P3 Sg Masc,Pos,mxejthomlu
Perf,P2 Sg,P3 Pl,P3 Sg Masc,Neg,mxejthomlux
Perf,P2 Sg,P3 Pl,P3 Sg Fem,Pos,mxejthomlha
Perf,P2 Sg,P3 Pl,P3 Sg Fem,Neg,mxejthomlhiex
Perf,P2 Sg,P3 Pl,P1 Pl,Pos,mxejthomlna
Perf,P2 Sg,P3 Pl,P1 Pl,Neg,mxejthomlniex
Perf,P2 Sg,P3 Pl,P2 Pl,Pos,-
Perf,P2 Sg,P3 Pl,P2 Pl,Neg,-
Perf,P2 Sg,P3 Pl,P3 Pl,Pos,mxejthomlhom
Perf,P2 Sg,P3 Pl,P3 Pl,Neg,mxejthomlhomx
Perf,P3 Sg Masc,-,-,Pos,mexa
Perf,P3 Sg Masc,-,-,Neg,mexiex
Perf,P3 Sg Masc,P1 Sg,-,Pos,mexieni
Perf,P3 Sg Masc,P1 Sg,-,Neg,mexinix
Perf,P3 Sg Masc,P2 Sg,-,Pos,mexiek
Perf,P3 Sg Masc,P2 Sg,-,Neg,mexikx
Perf,P3 Sg Masc,P3 Sg Masc,-,Pos,mexieh
Perf,P3 Sg Masc,P3 Sg Masc,-,Neg,mexihx
Perf,P3 Sg Masc,P3 Sg Fem,-,Pos,mexieha
Perf,P3 Sg Masc,P3 Sg Fem,-,Neg,mexihiex
Perf,P3 Sg Masc,P1 Pl,-,Pos,mexiena
Perf,P3 Sg Masc,P1 Pl,-,Neg,mexiniex
Perf,P3 Sg Masc,P2 Pl,-,Pos,mexiekom
Perf,P3 Sg Masc,P2 Pl,-,Neg,mexikomx
Perf,P3 Sg Masc,P3 Pl,-,Pos,mexiehom
Perf,P3 Sg Masc,P3 Pl,-,Neg,mexihomx
Perf,P3 Sg Masc,-,P1 Sg,Pos,mexieli
Perf,P3 Sg Masc,-,P1 Sg,Neg,mexilix
Perf,P3 Sg Masc,-,P2 Sg,Pos,mexielek
Perf,P3 Sg Masc,-,P2 Sg,Neg,mexilekx
Perf,P3 Sg Masc,-,P3 Sg Masc,Pos,mexielu
Perf,P3 Sg Masc,-,P3 Sg Masc,Neg,mexilux
Perf,P3 Sg Masc,-,P3 Sg Fem,Pos,mexielha
Perf,P3 Sg Masc,-,P3 Sg Fem,Neg,mexilhiex
Perf,P3 Sg Masc,-,P1 Pl,Pos,mexielna
Perf,P3 Sg Masc,-,P1 Pl,Neg,mexilniex
Perf,P3 Sg Masc,-,P2 Pl,Pos,mexielkom
Perf,P3 Sg Masc,-,P2 Pl,Neg,mexilkomx
Perf,P3 Sg Masc,-,P3 Pl,Pos,mexielhom
Perf,P3 Sg Masc,-,P3 Pl,Neg,mexilhomx
Perf,P3 Sg Masc,P3 Sg Masc,P1 Sg,Pos,mexihuli
Perf,P3 Sg Masc,P3 Sg Masc,P1 Sg,Neg,mexihulix
Perf,P3 Sg Masc,P3 Sg Masc,P2 Sg,Pos,mexihulek
Perf,P3 Sg Masc,P3 Sg Masc,P2 Sg,Neg,mexihulekx
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Masc,Pos,mexihulu
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Masc,Neg,mexihulux
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Fem,Pos,mexihulha
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Fem,Neg,mexihulhiex
Perf,P3 Sg Masc,P3 Sg Masc,P1 Pl,Pos,mexihulna
Perf,P3 Sg Masc,P3 Sg Masc,P1 Pl,Neg,mexihulniex
Perf,P3 Sg Masc,P3 Sg Masc,P2 Pl,Pos,mexihulkom
Perf,P3 Sg Masc,P3 Sg Masc,P2 Pl,Neg,mexihulkomx
Perf,P3 Sg Masc,P3 Sg Masc,P3 Pl,Pos,mexihulhom
Perf,P3 Sg Masc,P3 Sg Masc,P3 Pl,Neg,mexihulhomx
Perf,P3 Sg Masc,P3 Sg Fem,P1 Sg,Pos,mexihieli
Perf,P3 Sg Masc,P3 Sg Fem,P1 Sg,Neg,mexihilix
Perf,P3 Sg Masc,P3 Sg Fem,P2 Sg,Pos,mexihielek
Perf,P3 Sg Masc,P3 Sg Fem,P2 Sg,Neg,mexihilekx
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Masc,Pos,mexihielu
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Masc,Neg,mexihilux
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Fem,Pos,mexihielha
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Fem,Neg,mexihilhiex
Perf,P3 Sg Masc,P3 Sg Fem,P1 Pl,Pos,mexihielna
Perf,P3 Sg Masc,P3 Sg Fem,P1 Pl,Neg,mexihilniex
Perf,P3 Sg Masc,P3 Sg Fem,P2 Pl,Pos,mexihielkom
Perf,P3 Sg Masc,P3 Sg Fem,P2 Pl,Neg,mexihilkomx
Perf,P3 Sg Masc,P3 Sg Fem,P3 Pl,Pos,mexihielhom
Perf,P3 Sg Masc,P3 Sg Fem,P3 Pl,Neg,mexihilhomx
Perf,P3 Sg Masc,P3 Pl,P1 Sg,Pos,mexihomli
Perf,P3 Sg Masc,P3 Pl,P1 Sg,Neg,mexihomlix
Perf,P3 Sg Masc,P3 Pl,P2 Sg,Pos,mexihomlok
Perf,P3 Sg Masc,P3 Pl,P2 Sg,Neg,mexihomlokx
Perf,P3 Sg Masc,P3 Pl,P3 Sg Masc,Pos,mexihomlu
Perf,P3 Sg Masc,P3 Pl,P3 Sg Masc,Neg,mexihomlux
Perf,P3 Sg Masc,P3 Pl,P3 Sg Fem,Pos,mexihomlha
Perf,P3 Sg Masc,P3 Pl,P3 Sg Fem,Neg,mexihomlhiex
Perf,P3 Sg Masc,P3 Pl,P1 Pl,Pos,mexihomlna
Perf,P3 Sg Masc,P3 Pl,P1 Pl,Neg,mexihomlniex
Perf,P3 Sg Masc,P3 Pl,P2 Pl,Pos,mexihomlkom
Perf,P3 Sg Masc,P3 Pl,P2 Pl,Neg,mexihomlkomx
Perf,P3 Sg Masc,P3 Pl,P3 Pl,Pos,mexihomlhom
Perf,P3 Sg Masc,P3 Pl,P3 Pl,Neg,mexihomlhomx
Perf,P3 Sg Fem,-,-,Pos,mxiet
Perf,P3 Sg Fem,-,-,Neg,mxietx
Perf,P3 Sg Fem,P1 Sg,-,Pos,mxietni
Perf,P3 Sg Fem,P1 Sg,-,Neg,mxitnix
Perf,P3 Sg Fem,P2 Sg,-,Pos,mxietek
Perf,P3 Sg Fem,P2 Sg,-,Neg,mxitekx
Perf,P3 Sg Fem,P3 Sg Masc,-,Pos,mxietu
Perf,P3 Sg Fem,P3 Sg Masc,-,Neg,mxitux
Perf,P3 Sg Fem,P3 Sg Fem,-,Pos,mxietha
Perf,P3 Sg Fem,P3 Sg Fem,-,Neg,mxithiex
Perf,P3 Sg Fem,P1 Pl,-,Pos,mxietna
Perf,P3 Sg Fem,P1 Pl,-,Neg,mxitniex
Perf,P3 Sg Fem,P2 Pl,-,Pos,mxietkom
Perf,P3 Sg Fem,P2 Pl,-,Neg,mxitkomx
Perf,P3 Sg Fem,P3 Pl,-,Pos,mxiethom
Perf,P3 Sg Fem,P3 Pl,-,Neg,mxithomx
Perf,P3 Sg Fem,-,P1 Sg,Pos,mxietli
Perf,P3 Sg Fem,-,P1 Sg,Neg,mxitlix
Perf,P3 Sg Fem,-,P2 Sg,Pos,mxietlek
Perf,P3 Sg Fem,-,P2 Sg,Neg,mxitlekx
Perf,P3 Sg Fem,-,P3 Sg Masc,Pos,mxietlu
Perf,P3 Sg Fem,-,P3 Sg Masc,Neg,mxitlux
Perf,P3 Sg Fem,-,P3 Sg Fem,Pos,mxitilha
Perf,P3 Sg Fem,-,P3 Sg Fem,Neg,mxitilhiex
Perf,P3 Sg Fem,-,P1 Pl,Pos,mxitilna
Perf,P3 Sg Fem,-,P1 Pl,Neg,mxitilniex
Perf,P3 Sg Fem,-,P2 Pl,Pos,mxitilkom
Perf,P3 Sg Fem,-,P2 Pl,Neg,mxitilkomx
Perf,P3 Sg Fem,-,P3 Pl,Pos,mxitilhom
Perf,P3 Sg Fem,-,P3 Pl,Neg,mxitilhomx
Perf,P3 Sg Fem,P3 Sg Masc,P1 Sg,Pos,mxithuli
Perf,P3 Sg Fem,P3 Sg Masc,P1 Sg,Neg,mxithulix
Perf,P3 Sg Fem,P3 Sg Masc,P2 Sg,Pos,mxithulek
Perf,P3 Sg Fem,P3 Sg Masc,P2 Sg,Neg,mxithulekx
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Masc,Pos,mxithulu
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Masc,Neg,mxithulux
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Fem,Pos,mxithulha
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Fem,Neg,mxithulhiex
Perf,P3 Sg Fem,P3 Sg Masc,P1 Pl,Pos,mxithulna
Perf,P3 Sg Fem,P3 Sg Masc,P1 Pl,Neg,mxithulniex
Perf,P3 Sg Fem,P3 Sg Masc,P2 Pl,Pos,mxithulkom
Perf,P3 Sg Fem,P3 Sg Masc,P2 Pl,Neg,mxithulkomx
Perf,P3 Sg Fem,P3 Sg Masc,P3 Pl,Pos,mxithulhom
Perf,P3 Sg Fem,P3 Sg Masc,P3 Pl,Neg,mxithulhomx
Perf,P3 Sg Fem,P3 Sg Fem,P1 Sg,Pos,mxithieli
Perf,P3 Sg Fem,P3 Sg Fem,P1 Sg,Neg,mxithilix
Perf,P3 Sg Fem,P3 Sg Fem,P2 Sg,Pos,mxithielek
Perf,P3 Sg Fem,P3 Sg Fem,P2 Sg,Neg,mxithilekx
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Masc,Pos,mxithielu
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Masc,Neg,mxithilux
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Fem,Pos,mxithielha
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Fem,Neg,mxithilhiex
Perf,P3 Sg Fem,P3 Sg Fem,P1 Pl,Pos,mxithielna
Perf,P3 Sg Fem,P3 Sg Fem,P1 Pl,Neg,mxithilniex
Perf,P3 Sg Fem,P3 Sg Fem,P2 Pl,Pos,mxithielkom
Perf,P3 Sg Fem,P3 Sg Fem,P2 Pl,Neg,mxithilkomx
Perf,P3 Sg Fem,P3 Sg Fem,P3 Pl,Pos,mxithielhom
Perf,P3 Sg Fem,P3 Sg Fem,P3 Pl,Neg,mxithilhomx
Perf,P3 Sg Fem,P3 Pl,P1 Sg,Pos,mxithomli
Perf,P3 Sg Fem,P3 Pl,P1 Sg,Neg,mxithomlix
Perf,P3 Sg Fem,P3 Pl,P2 Sg,Pos,mxithomlok
Perf,P3 Sg Fem,P3 Pl,P2 Sg,Neg,mxithomlokx
Perf,P3 Sg Fem,P3 Pl,P3 Sg Masc,Pos,mxithomlu
Perf,P3 Sg Fem,P3 Pl,P3 Sg Masc,Neg,mxithomlux
Perf,P3 Sg Fem,P3 Pl,P3 Sg Fem,Pos,mxithomlha
Perf,P3 Sg Fem,P3 Pl,P3 Sg Fem,Neg,mxithomlhiex
Perf,P3 Sg Fem,P3 Pl,P1 Pl,Pos,mxithomlna
Perf,P3 Sg Fem,P3 Pl,P1 Pl,Neg,mxithomlniex
Perf,P3 Sg Fem,P3 Pl,P2 Pl,Pos,mxithomlkom
Perf,P3 Sg Fem,P3 Pl,P2 Pl,Neg,mxithomlkomx
Perf,P3 Sg Fem,P3 Pl,P3 Pl,Pos,mxithomlhom
Perf,P3 Sg Fem,P3 Pl,P3 Pl,Neg,mxithomlhomx
Perf,P1 Pl,-,-,Pos,mxejna
Perf,P1 Pl,-,-,Neg,mxejniex
Perf,P1 Pl,P1 Sg,-,Pos,-
Perf,P1 Pl,P1 Sg,-,Neg,-
Perf,P1 Pl,P2 Sg,-,Pos,mxejniek
Perf,P1 Pl,P2 Sg,-,Neg,mxejnikx
Perf,P1 Pl,P3 Sg Masc,-,Pos,mxejnieh
Perf,P1 Pl,P3 Sg Masc,-,Neg,mxejnihx
Perf,P1 Pl,P3 Sg Fem,-,Pos,mxejnieha
Perf,P1 Pl,P3 Sg Fem,-,Neg,mxejnihiex
Perf,P1 Pl,P1 Pl,-,Pos,-
Perf,P1 Pl,P1 Pl,-,Neg,-
Perf,P1 Pl,P2 Pl,-,Pos,mxejniekom
Perf,P1 Pl,P2 Pl,-,Neg,mxejnikomx
Perf,P1 Pl,P3 Pl,-,Pos,mxejniehom
Perf,P1 Pl,P3 Pl,-,Neg,mxejnihomx
Perf,P1 Pl,-,P1 Sg,Pos,-
Perf,P1 Pl,-,P1 Sg,Neg,-
Perf,P1 Pl,-,P2 Sg,Pos,mxejnielek
Perf,P1 Pl,-,P2 Sg,Neg,mxejnilekx
Perf,P1 Pl,-,P3 Sg Masc,Pos,mxejnielu
Perf,P1 Pl,-,P3 Sg Masc,Neg,mxejnilux
Perf,P1 Pl,-,P3 Sg Fem,Pos,mxejnielha
Perf,P1 Pl,-,P3 Sg Fem,Neg,mxejnilhiex
Perf,P1 Pl,-,P1 Pl,Pos,-
Perf,P1 Pl,-,P1 Pl,Neg,-
Perf,P1 Pl,-,P2 Pl,Pos,mxejnielkom
Perf,P1 Pl,-,P2 Pl,Neg,mxejnilkomx
Perf,P1 Pl,-,P3 Pl,Pos,mxejnielhom
Perf,P1 Pl,-,P3 Pl,Neg,mxejnilhomx
Perf,P1 Pl,P3 Sg Masc,P1 Sg,Pos,-
Perf,P1 Pl,P3 Sg Masc,P1 Sg,Neg,-
Perf,P1 Pl,P3 Sg Masc,P2 Sg,Pos,mxejnihulek
Perf,P1 Pl,P3 Sg Masc,P2 Sg,Neg,mxejnihulekx
Perf,P1 Pl,P3 Sg Masc,P3 Sg Masc,Pos,mxejnihulu
Perf,P1 Pl,P3 Sg Masc,P3 Sg Masc,Neg,mxejnihulux
Perf,P1 Pl,P3 Sg Masc,P3 Sg Fem,Pos,mxejnihulha
Perf,P1 Pl,P3 Sg Masc,P3 Sg Fem,Neg,mxejnihulhiex
Perf,P1 Pl,P3 Sg Masc,P1 Pl,Pos,-
Perf,P1 Pl,P3 Sg Masc,P1 Pl,Neg,-
Perf,P1 Pl,P3 Sg Masc,P2 Pl,Pos,mxejnihulkom
Perf,P1 Pl,P3 Sg Masc,P2 Pl,Neg,mxejnihulkomx
Perf,P1 Pl,P3 Sg Masc,P3 Pl,Pos,mxejnihulhom
Perf,P1 Pl,P3 Sg Masc,P3 Pl,Neg,mxejnihulhomx
Perf,P1 Pl,P3 Sg Fem,P1 Sg,Pos,-
Perf,P1 Pl,P3 Sg Fem,P1 Sg,Neg,-
Perf,P1 Pl,P3 Sg Fem,P2 Sg,Pos,mxejnihielek
Perf,P1 Pl,P3 Sg Fem,P2 Sg,Neg,mxejnihilekx
Perf,P1 Pl,P3 Sg Fem,P3 Sg Masc,Pos,mxejnihielu
Perf,P1 Pl,P3 Sg Fem,P3 Sg Masc,Neg,mxejnihilux
Perf,P1 Pl,P3 Sg Fem,P3 Sg Fem,Pos,mxejnihielha
Perf,P1 Pl,P3 Sg Fem,P3 Sg Fem,Neg,mxejnihilhiex
Perf,P1 Pl,P3 Sg Fem,P1 Pl,Pos,-
Perf,P1 Pl,P3 Sg Fem,P1 Pl,Neg,-
Perf,P1 Pl,P3 Sg Fem,P2 Pl,Pos,mxejnihielkom
Perf,P1 Pl,P3 Sg Fem,P2 Pl,Neg,mxejnihilkomx
Perf,P1 Pl,P3 Sg Fem,P3 Pl,Pos,mxejnihielhom
Perf,P1 Pl,P3 Sg Fem,P3 Pl,Neg,mxejnihilhomx
Perf,P1 Pl,P3 Pl,P1 Sg,Pos,-
Perf,P1 Pl,P3 Pl,P1 Sg,Neg,-
Perf,P1 Pl,P3 Pl,P2 Sg,Pos,mxejnihomlok
Perf,P1 Pl,P3 Pl,P2 Sg,Neg,mxejnihomlokx
Perf,P1 Pl,P3 Pl,P3 Sg Masc,Pos,mxejnihomlu
Perf,P1 Pl,P3 Pl,P3 Sg Masc,Neg,mxejnihomlux
Perf,P1 Pl,P3 Pl,P3 Sg Fem,Pos,mxejnihomlha
Perf,P1 Pl,P3 Pl,P3 Sg Fem,Neg,mxejnihomlhiex
Perf,P1 Pl,P3 Pl,P1 Pl,Pos,-
Perf,P1 Pl,P3 Pl,P1 Pl,Neg,-
Perf,P1 Pl,P3 Pl,P2 Pl,Pos,mxejnihomlkom
Perf,P1 Pl,P3 Pl,P2 Pl,Neg,mxejnihomlkomx
Perf,P1 Pl,P3 Pl,P3 Pl,Pos,mxejnihomlhom
Perf,P1 Pl,P3 Pl,P3 Pl,Neg,mxejnihomlhomx
Perf,P2 Pl,-,-,Pos,mxejtu
Perf,P2 Pl,-,-,Neg,mxejtux
Perf,P2 Pl,P1 Sg,-,Pos,mxejtuni
Perf,P2 Pl,P1 Sg,-,Neg,mxejtunix
Perf,P2 Pl,P2 Sg,-,Pos,-
Perf,P2 Pl,P2 Sg,-,Neg,-
Perf,P2 Pl,P3 Sg Masc,-,Pos,mxejtuh
Perf,P2 Pl,P3 Sg Masc,-,Neg,mxejtuhx
Perf,P2 Pl,P3 Sg Fem,-,Pos,mxejtuha
Perf,P2 Pl,P3 Sg Fem,-,Neg,mxejtuhiex
Perf,P2 Pl,P1 Pl,-,Pos,mxejtuna
Perf,P2 Pl,P1 Pl,-,Neg,mxejtuniex
Perf,P2 Pl,P2 Pl,-,Pos,-
Perf,P2 Pl,P2 Pl,-,Neg,-
Perf,P2 Pl,P3 Pl,-,Pos,mxejtuhom
Perf,P2 Pl,P3 Pl,-,Neg,mxejtuhomx
Perf,P2 Pl,-,P1 Sg,Pos,mxejtuli
Perf,P2 Pl,-,P1 Sg,Neg,mxejtulix
Perf,P2 Pl,-,P2 Sg,Pos,-
Perf,P2 Pl,-,P2 Sg,Neg,-
Perf,P2 Pl,-,P3 Sg Masc,Pos,mxejtulu
Perf,P2 Pl,-,P3 Sg Masc,Neg,mxejtulux
Perf,P2 Pl,-,P3 Sg Fem,Pos,mxejtulha
Perf,P2 Pl,-,P3 Sg Fem,Neg,mxejtulhiex
Perf,P2 Pl,-,P1 Pl,Pos,mxejtulna
Perf,P2 Pl,-,P1 Pl,Neg,mxejtulniex
Perf,P2 Pl,-,P2 Pl,Pos,-
Perf,P2 Pl,-,P2 Pl,Neg,-
