aspect,subj,do,io,pol,surface
Perf,P2 Sg,-,P3 Sg Fem,Neg,servejtilhiex
Perf,P2 Sg,-,P3 Pl,Pos,servejtilhom
Perf,P2 Sg,-,P3 Pl,Neg,servejtilhomx
Perf,P2 Sg,P3 Sg Masc,P1 Sg,Pos,servejthuli
Perf,P2 Sg,P3 Sg Masc,P1 Sg,Neg,servejthulix
Perf,P2 Sg,P3 Sg Masc,P1 Pl,Pos,servejthulna
Perf,P2 Sg,P3 Sg Masc,P1 Pl,Neg,servejthulniex
Perf,P2 Sg,P3 Sg Masc,P2 Sg,Pos,-
Perf,P2 Sg,P3 Sg Masc,P2 Sg,Neg,-
Perf,P2 Sg,P3 Sg Masc,P2 Pl,Pos,-
Perf,P2 Sg,P3 Sg Masc,P2 Pl,Neg,-
Perf,P2 Sg,P3 Sg Masc,P3 Sg Masc,Pos,servejthulu
Perf,P2 Sg,P3 Sg Masc,P3 Sg Masc,Neg,servejthulux
Perf,P2 Sg,P3 Sg Masc,P3 Sg Fem,Pos,servejthulha
Perf,P2 Sg,P3 Sg Masc,P3 Sg Fem,Neg,servejthulhiex
Perf,P2 Sg,P3 Sg Masc,P3 Pl,Pos,servejthulhom
Perf,P2 Sg,P3 Sg Masc,P3 Pl,Neg,servejthulhomx
Perf,P2 Sg,P3 Sg Fem,P1 Sg,Pos,servejthieli
Perf,P2 Sg,P3 Sg Fem,P1 Sg,Neg,servejthilix
Perf,P2 Sg,P3 Sg Fem,P1 Pl,Pos,servejthielna
Perf,P2 Sg,P3 Sg Fem,P1 Pl,Neg,servejthilniex
Perf,P2 Sg,P3 Sg Fem,P2 Sg,Pos,-
Perf,P2 Sg,P3 Sg Fem,P2 Sg,Neg,-
Perf,P2 Sg,P3 Sg Fem,P2 Pl,Pos,-
Perf,P2 Sg,P3 Sg Fem,P2 Pl,Neg,-
Perf,P2 Sg,P3 Sg Fem,P3 Sg Masc,Pos,servejthielu
Perf,P2 Sg,P3 Sg Fem,P3 Sg Masc,Neg,servejthilux
Perf,P2 Sg,P3 Sg Fem,P3 Sg Fem,Pos,servejthielha
Perf,P2 Sg,P3 Sg Fem,P3 Sg Fem,Neg,servejthilhiex
Perf,P2 Sg,P3 Sg Fem,P3 Pl,Pos,servejthielhom
Perf,P2 Sg,P3 Sg Fem,P3 Pl,Neg,servejthilhomx
Perf,P2 Sg,P3 Pl,P1 Sg,Pos,servejthomli
Perf,P2 Sg,P3 Pl,P1 Sg,Neg,servejthomlix
Perf,P2 Sg,P3 Pl,P1 Pl,Pos,servejthomlna
Perf,P2 Sg,P3 Pl,P1 Pl,Neg,servejthomlniex
Perf,P2 Sg,P3 Pl,P2 Sg,Pos,-
Perf,P2 Sg,P3 Pl,P2 Sg,Neg,-
Perf,P2 Sg,P3 Pl,P2 Pl,Pos,-
Perf,P2 Sg,P3 Pl,P2 Pl,Neg,-
Perf,P2 Sg,P3 Pl,P3 Sg Masc,Pos,servejthomlu
Perf,P2 Sg,P3 Pl,P3 Sg Masc,Neg,servejthomlux
Perf,P2 Sg,P3 Pl,P3 Sg Fem,Pos,servejthomlha
Perf,P2 Sg,P3 Pl,P3 Sg Fem,Neg,servejthomlhiex
Perf,P2 Sg,P3 Pl,P3 Pl,Pos,servejthomlhom
Perf,P2 Sg,P3 Pl,P3 Pl,Neg,servejthomlhomx
Perf,P2 Pl,-,-,Pos,servejtu
Perf,P2 Pl,-,-,Neg,servejtux
Perf,P2 Pl,P1 Sg,-,Pos,servejtuni
Perf,P2 Pl,P1 Sg,-,Neg,servejtunix
Perf,P2 Pl,P1 Pl,-,Pos,servejtuna
Perf,P2 Pl,P1 Pl,-,Neg,servejtuniex
Perf,P2 Pl,P2 Sg,-,Pos,-
Perf,P2 Pl,P2 Sg,-,Neg,-
Perf,P2 Pl,P2 Pl,-,Pos,-
Perf,P2 Pl,P2 Pl,-,Neg,-
Perf,P2 Pl,P3 Sg Masc,-,Pos,servejtuh
Perf,P2 Pl,P3 Sg Masc,-,Neg,servejtuhx
Perf,P2 Pl,P3 Sg Fem,-,Pos,servejtuha
Perf,P2 Pl,P3 Sg Fem,-,Neg,servejtuhiex
Perf,P2 Pl,P3 Pl,-,Pos,servejtuhom
Perf,P2 Pl,P3 Pl,-,Neg,servejtuhomx
Perf,P2 Pl,-,P1 Sg,Pos,servejtuli
Perf,P2 Pl,-,P1 Sg,Neg,servejtulix
Perf,P2 Pl,-,P1 Pl,Pos,servejtulna
Perf,P2 Pl,-,P1 Pl,Neg,servejtulniex
Perf,P2 Pl,-,P2 Sg,Pos,-
Perf,P2 Pl,-,P2 Sg,Neg,-
Perf,P2 Pl,-,P2 Pl,Pos,-
Perf,P2 Pl,-,P2 Pl,Neg,-
Perf,P2 Pl,-,P3 Sg Masc,Pos,servejtulu
Perf,P2 Pl,-,P3 Sg Masc,Neg,servejtulux
Perf,P2 Pl,-,P3 Sg Fem,Pos,servejtulha
Perf,P2 Pl,-,P3 Sg Fem,Neg,servejtulhiex
Perf,P2 Pl,-,P3 Pl,Pos,servejtulhom
Perf,P2 Pl,-,P3 Pl,Neg,servejtulhomx
Perf,P2 Pl,P3 Sg Masc,P1 Sg,Pos,servejtuhuli
Perf,P2 Pl,P3 Sg Masc,P1 Sg,Neg,servejtuhulix
Perf,P2 Pl,P3 Sg Masc,P1 Pl,Pos,servejtuhulna
Perf,P2 Pl,P3 Sg Masc,P1 Pl,Neg,servejtuhulniex
Perf,P2 Pl,P3 Sg Masc,P2 Sg,Pos,-
Perf,P2 Pl,P3 Sg Masc,P2 Sg,Neg,-
Perf,P2 Pl,P3 Sg Masc,P2 Pl,Pos,-
Perf,P2 Pl,P3 Sg Masc,P2 Pl,Neg,-
Perf,P2 Pl,P3 Sg Masc,P3 Sg Masc,Pos,servejtuhulu
Perf,P2 Pl,P3 Sg Masc,P3 Sg Masc,Neg,servejtuhulux
Perf,P2 Pl,P3 Sg Masc,P3 Sg Fem,Pos,servejtuhulha
Perf,P2 Pl,P3 Sg Masc,P3 Sg Fem,Neg,servejtuhulhiex
Perf,P2 Pl,P3 Sg Masc,P3 Pl,Pos,servejtuhulhom
Perf,P2 Pl,P3 Sg Masc,P3 Pl,Neg,servejtuhulhomx
Perf,P2 Pl,P3 Sg Fem,P1 Sg,Pos,servejtuhieli
Perf,P2 Pl,P3 Sg Fem,P1 Sg,Neg,servejtuhilix
Perf,P2 Pl,P3 Sg Fem,P1 Pl,Pos,servejtuhielna
Perf,P2 Pl,P3 Sg Fem,P1 Pl,Neg,servejtuhilniex
Perf,P2 Pl,P3 Sg Fem,P2 Sg,Pos,-
Perf,P2 Pl,P3 Sg Fem,P2 Sg,Neg,-
Perf,P2 Pl,P3 Sg Fem,P2 Pl,Pos,-
Perf,P2 Pl,P3 Sg Fem,P2 Pl,Neg,-
Perf,P2 Pl,P3 Sg Fem,P3 Sg Masc,Pos,servejtuhielu
Perf,P2 Pl,P3 Sg Fem,P3 Sg Masc,Neg,servejtuhilux
Perf,P2 Pl,P3 Sg Fem,P3 Sg Fem,Pos,servejtuhielha
Perf,P2 Pl,P3 Sg Fem,P3 Sg Fem,Neg,servejtuhilhiex
Perf,P2 Pl,P3 Sg Fem,P3 Pl,Pos,servejtuhielhom
Perf,P2 Pl,P3 Sg Fem,P3 Pl,Neg,servejtuhilhomx
Perf,P2 Pl,P3 Pl,P1 Sg,Pos,servejtuhomli
Perf,P2 Pl,P3 Pl,P1 Sg,Neg,servejtuhomlix
Perf,P2 Pl,P3 Pl,P1 Pl,Pos,servejtuhomlna
Perf,P2 Pl,P3 Pl,P1 Pl,Neg,servejtuhomlniex
Perf,P2 Pl,P3 Pl,P2 Sg,Pos,-
Perf,P2 Pl,P3 Pl,P2 Sg,Neg,-
Perf,P2 Pl,P3 Pl,P2 Pl,Pos,-
Perf,P2 Pl,P3 Pl,P2 Pl,Neg,-
Perf,P2 Pl,P3 Pl,P3 Sg Masc,Pos,servejtuhomlu
Perf,P2 Pl,P3 Pl,P3 Sg Masc,Neg,servejtuhomlux
Perf,P2 Pl,P3 Pl,P3 Sg Fem,Pos,servejtuhomlha
Perf,P2 Pl,P3 Pl,P3 Sg Fem,Neg,servejtuhomlhiex
Perf,P2 Pl,P3 Pl,P3 Pl,Pos,servejtuhomlhom
Perf,P2 Pl,P3 Pl,P3 Pl,Neg,servejtuhomlhomx
Perf,P3 Sg Masc,-,-,Pos,serva
Perf,P3 Sg Masc,-,-,Neg,serviex
Perf,P3 Sg Masc,P1 Sg,-,Pos,servieni
Perf,P3 Sg Masc,P1 Sg,-,Neg,servinix
Perf,P3 Sg Masc,P1 Pl,-,Pos,serviena
Perf,P3 Sg Masc,P1 Pl,-,Neg,serviniex
Perf,P3 Sg Masc,P2 Sg,-,Pos,serviek
Perf,P3 Sg Masc,P2 Sg,-,Neg,servikx
Perf,P3 Sg Masc,P2 Pl,-,Pos,serviekom
Perf,P3 Sg Masc,P2 Pl,-,Neg,servikomx
Perf,P3 Sg Masc,P3 Sg Masc,-,Pos,servieh
Perf,P3 Sg Masc,P3 Sg Masc,-,Neg,servihx
Perf,P3 Sg Masc,P3 Sg Fem,-,Pos,servieha
Perf,P3 Sg Masc,P3 Sg Fem,-,Neg,servihiex
Perf,P3 Sg Masc,P3 Pl,-,Pos,serviehom
Perf,P3 Sg Masc,P3 Pl,-,Neg,servihomx
Perf,P3 Sg Masc,-,P1 Sg,Pos,servieli
Perf,P3 Sg Masc,-,P1 Sg,Neg,servilix
Perf,P3 Sg Masc,-,P1 Pl,Pos,servielna
Perf,P3 Sg Masc,-,P1 Pl,Neg,servilniex
Perf,P3 Sg Masc,-,P2 Sg,Pos,servielek
Perf,P3 Sg Masc,-,P2 Sg,Neg,servilekx
Perf,P3 Sg Masc,-,P2 Pl,Pos,servielkom
Perf,P3 Sg Masc,-,P2 Pl,Neg,servilkomx
Perf,P3 Sg Masc,-,P3 Sg Masc,Pos,servielu
Perf,P3 Sg Masc,-,P3 Sg Masc,Neg,servilux
Perf,P3 Sg Masc,-,P3 Sg Fem,Pos,servielha
Perf,P3 Sg Masc,-,P3 Sg Fem,Neg,servilhiex
Perf,P3 Sg Masc,-,P3 Pl,Pos,servielhom
Perf,P3 Sg Masc,-,P3 Pl,Neg,servilhomx
Perf,P3 Sg Masc,P3 Sg Masc,P1 Sg,Pos,servihuli
Perf,P3 Sg Masc,P3 Sg Masc,P1 Sg,Neg,servihulix
Perf,P3 Sg Masc,P3 Sg Masc,P1 Pl,Pos,servihulna
Perf,P3 Sg Masc,P3 Sg Masc,P1 Pl,Neg,servihulniex
Perf,P3 Sg Masc,P3 Sg Masc,P2 Sg,Pos,servihulek
Perf,P3 Sg Masc,P3 Sg Masc,P2 Sg,Neg,servihulekx
Perf,P3 Sg Masc,P3 Sg Masc,P2 Pl,Pos,servihulkom
Perf,P3 Sg Masc,P3 Sg Masc,P2 Pl,Neg,servihulkomx
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Masc,Pos,servihulu
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Masc,Neg,servihulux
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Fem,Pos,servihulha
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Fem,Neg,servihulhiex
Perf,P3 Sg Masc,P3 Sg Masc,P3 Pl,Pos,servihulhom
Perf,P3 Sg Masc,P3 Sg Masc,P3 Pl,Neg,servihulhomx
Perf,P3 Sg Masc,P3 Sg Fem,P1 Sg,Pos,servihieli
Perf,P3 Sg Masc,P3 Sg Fem,P1 Sg,Neg,servihilix
Perf,P3 Sg Masc,P3 Sg Fem,P1 Pl,Pos,servihielna
Perf,P3 Sg Masc,P3 Sg Fem,P1 Pl,Neg,servihilniex
Perf,P3 Sg Masc,P3 Sg Fem,P2 Sg,Pos,servihielek
Perf,P3 Sg Masc,P3 Sg Fem,P2 Sg,Neg,servihilekx
Perf,P3 Sg Masc,P3 Sg Fem,P2 Pl,Pos,servihielkom
Perf,P3 Sg Masc,P3 Sg Fem,P2 Pl,Neg,servihilkomx
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Masc,Pos,servihielu
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Masc,Neg,servihilux
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Fem,Pos,servihielha
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Fem,Neg,servihilhiex
Perf,P3 Sg Masc,P3 Sg Fem,P3 Pl,Pos,servihielhom
Perf,P3 Sg Masc,P3 Sg Fem,P3 Pl,Neg,servihilhomx
Perf,P3 Sg Masc,P3 Pl,P1 Sg,Pos,servihomli
Perf,P3 Sg Masc,P3 Pl,P1 Sg,Neg,servihomlix
Perf,P3 Sg Masc,P3 Pl,P1 Pl,Pos,servihomlna
Perf,P3 Sg Masc,P3 Pl,P1 Pl,Neg,servihomlniex
Perf,P3 Sg Masc,P3 Pl,P2 Sg,Pos,servihomlok
Perf,P3 Sg Masc,P3 Pl,P2 Sg,Neg,servihomlokx
Perf,P3 Sg Masc,P3 Pl,P2 Pl,Pos,servihomlkom
Perf,P3 Sg Masc,P3 Pl,P2 Pl,Neg,servihomlkomx
Perf,P3 Sg Masc,P3 Pl,P3 Sg Masc,Pos,servihomlu
Perf,P3 Sg Masc,P3 Pl,P3 Sg Masc,Neg,servihomlux
Perf,P3 Sg Masc,P3 Pl,P3 Sg Fem,Pos,servihomlha
Perf,P3 Sg Masc,P3 Pl,P3 Sg Fem,Neg,servihomlhiex
Perf,P3 Sg Masc,P3 Pl,P3 Pl,Pos,servihomlhom
Perf,P3 Sg Masc,P3 Pl,P3 Pl,Neg,servihomlhomx
Perf,P3 Sg Fem,-,-,Pos,serviet
Perf,P3 Sg Fem,-,-,Neg,servitx
Perf,P3 Sg Fem,P1 Sg,-,Pos,servietni
Perf,P3 Sg Fem,P1 Sg,-,Neg,servitnix
Perf,P3 Sg Fem,P1 Pl,-,Pos,servietna
Perf,P3 Sg Fem,P1 Pl,-,Neg,servitniex
Perf,P3 Sg Fem,P2 Sg,-,Pos,servietek
Perf,P3 Sg Fem,P2 Sg,-,Neg,servitekx
Perf,P3 Sg Fem,P2 Pl,-,Pos,servietkom
Perf,P3 Sg Fem,P2 Pl,-,Neg,servitkomx
Perf,P3 Sg Fem,P3 Sg Masc,-,Pos,servietu
Perf,P3 Sg Fem,P3 Sg Masc,-,Neg,servitux
Perf,P3 Sg Fem,P3 Sg Fem,-,Pos,servietha
Perf,P3 Sg Fem,P3 Sg Fem,-,Neg,servithiex
Perf,P3 Sg Fem,P3 Pl,-,Pos,serviethom
Perf,P3 Sg Fem,P3 Pl,-,Neg,servithomx
Perf,P3 Sg Fem,-,P1 Sg,Pos,servietli
Perf,P3 Sg Fem,-,P1 Sg,Neg,servitlix
Perf,P3 Sg Fem,-,P1 Pl,Pos,servitilna
Perf,P3 Sg Fem,-,P1 Pl,Neg,servitilniex
Perf,P3 Sg Fem,-,P2 Sg,Pos,servietlek
Perf,P3 Sg Fem,-,P2 Sg,Neg,servitlekx
Perf,P3 Sg Fem,-,P2 Pl,Pos,servitilkom
Perf,P3 Sg Fem,-,P2 Pl,Neg,servitilkomx
Perf,P3 Sg Fem,-,P3 Sg Masc,Pos,servietlu
Perf,P3 Sg Fem,-,P3 Sg Masc,Neg,servitlux
Perf,P3 Sg Fem,-,P3 Sg Fem,Pos,servitilha
Perf,P3 Sg Fem,-,P3 Sg Fem,Neg,servitilhiex
Perf,P3 Sg Fem,-,P3 Pl,Pos,servitilhom
Perf,P3 Sg Fem,-,P3 Pl,Neg,servitilhomx
Perf,P3 Sg Fem,P3 Sg Masc,P1 Sg,Pos,servithuli
Perf,P3 Sg Fem,P3 Sg Masc,P1 Sg,Neg,servithulix
Perf,P3 Sg Fem,P3 Sg Masc,P1 Pl,Pos,servithulna
Perf,P3 Sg Fem,P3 Sg Masc,P1 Pl,Neg,servithulniex
Perf,P3 Sg Fem,P3 Sg Masc,P2 Sg,Pos,servithulek
Perf,P3 Sg Fem,P3 Sg Masc,P2 Sg,Neg,servithulekx
Perf,P3 Sg Fem,P3 Sg Masc,P2 Pl,Pos,servithulkom
Perf,P3 Sg Fem,P3 Sg Masc,P2 Pl,Neg,servithulkomx
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Masc,Pos,servithulu
