aspect,subj,do,io,pol,surface
Perf,P1 Sg,P3 Sg Masc,P2 Sg,Pos,ktibthulek
Perf,P1 Sg,P3 Sg Masc,P2 Sg,Neg,ktibthulekx
Perf,P1 Sg,P3 Sg Masc,P2 Pl,Pos,ktibthulkom
Perf,P1 Sg,P3 Sg Masc,P2 Pl,Neg,ktibthulkomx
Perf,P1 Sg,P3 Sg Masc,P3 Sg Masc,Pos,ktibthulu
Perf,P1 Sg,P3 Sg Masc,P3 Sg Masc,Neg,ktibthulux
Perf,P1 Sg,P3 Sg Masc,P3 Sg Fem,Pos,ktibthulha
Perf,P1 Sg,P3 Sg Masc,P3 Sg Fem,Neg,ktibthulhiex
Perf,P1 Sg,P3 Sg Masc,P3 Pl,Pos,ktibthulhom
Perf,P1 Sg,P3 Sg Masc,P3 Pl,Neg,ktibthulhomx
Perf,P1 Sg,P3 Sg Fem,P1 Sg,Pos,-
Perf,P1 Sg,P3 Sg Fem,P1 Sg,Neg,-
Perf,P1 Sg,P3 Sg Fem,P1 Pl,Pos,-
Perf,P1 Sg,P3 Sg Fem,P1 Pl,Neg,-
Perf,P1 Sg,P3 Sg Fem,P2 Sg,Pos,ktibthielek
Perf,P1 Sg,P3 Sg Fem,P2 Sg,Neg,ktibthilekx
Perf,P1 Sg,P3 Sg Fem,P2 Pl,Pos,ktibthielkom
Perf,P1 Sg,P3 Sg Fem,P2 Pl,Neg,ktibthilkomx
Perf,P1 Sg,P3 Sg Fem,P3 Sg Masc,Pos,ktibthielu
Perf,P1 Sg,P3 Sg Fem,P3 Sg Masc,Neg,ktibthilux
Perf,P1 Sg,P3 Sg Fem,P3 Sg Fem,Pos,ktibthielha
Perf,P1 Sg,P3 Sg Fem,P3 Sg Fem,Neg,ktibthilhiex
Perf,P1 Sg,P3 Sg Fem,P3 Pl,Pos,ktibthielhom
Perf,P1 Sg,P3 Sg Fem,P3 Pl,Neg,ktibthilhomx
Perf,P1 Sg,P3 Pl,P1 Sg,Pos,-
Perf,P1 Sg,P3 Pl,P1 Sg,Neg,-
Perf,P1 Sg,P3 Pl,P1 Pl,Pos,-
Perf,P1 Sg,P3 Pl,P1 Pl,Neg,-
Perf,P1 Sg,P3 Pl,P2 Sg,Pos,ktibthomlok
Perf,P1 Sg,P3 Pl,P2 Sg,Neg,ktibthomlokx
Perf,P1 Sg,P3 Pl,P2 Pl,Pos,ktibthomlkom
Perf,P1 Sg,P3 Pl,P2 Pl,Neg,ktibthomlkomx
Perf,P1 Sg,P3 Pl,P3 Sg Masc,Pos,ktibthomlu
Perf,P1 Sg,P3 Pl,P3 Sg Masc,Neg,ktibthomlux
Perf,P1 Sg,P3 Pl,P3 Sg Fem,Pos,ktibthomlha
Perf,P1 Sg,P3 Pl,P3 Sg Fem,Neg,ktibthomlhiex
Perf,P1 Sg,P3 Pl,P3 Pl,Pos,ktibthomlhom
Perf,P1 Sg,P3 Pl,P3 Pl,Neg,ktibthomlhomx
Perf,P1 Pl,-,-,Pos,ktibna
Perf,P1 Pl,-,-,Neg,ktibniex
Perf,P1 Pl,P1 Sg,-,Pos,-
Perf,P1 Pl,P1 Sg,-,Neg,-
Perf,P1 Pl,P1 Pl,-,Pos,-
Perf,P1 Pl,P1 Pl,-,Neg,-
Perf,P1 Pl,P2 Sg,-,Pos,ktibniek
Perf,P1 Pl,P2 Sg,-,Neg,ktibnikx
Perf,P1 Pl,P2 Pl,-,Pos,ktibniekom
Perf,P1 Pl,P2 Pl,-,Neg,ktibnikomx
Perf,P1 Pl,P3 Sg Masc,-,Pos,ktibnieh
Perf,P1 Pl,P3 Sg Masc,-,Neg,ktibnihx
Perf,P1 Pl,P3 Sg Fem,-,Pos,ktibnieha
Perf,P1 Pl,P3 Sg Fem,-,Neg,ktibnihiex
Perf,P1 Pl,P3 Pl,-,Pos,ktibniehom
Perf,P1 Pl,P3 Pl,-,Neg,ktibnihomx
Perf,P1 Pl,-,P1 Sg,Pos,-
Perf,P1 Pl,-,P1 Sg,Neg,-
Perf,P1 Pl,-,P1 Pl,Pos,-
Perf,P1 Pl,-,P1 Pl,Neg,-
Perf,P1 Pl,-,P2 Sg,Pos,ktibnielek
Perf,P1 Pl,-,P2 Sg,Neg,ktibnilekx
Perf,P1 Pl,-,P2 Pl,Pos,ktibnielkom
Perf,P1 Pl,-,P2 Pl,Neg,ktibnilkomx
Perf,P1 Pl,-,P3 Sg Masc,Pos,ktibnielu
Perf,P1 Pl,-,P3 Sg Masc,Neg,ktibnilux
Perf,P1 Pl,-,P3 Sg Fem,Pos,ktibnielha
Perf,P1 Pl,-,P3 Sg Fem,Neg,ktibnilhiex
Perf,P1 Pl,-,P3 Pl,Pos,ktibnielhom
Perf,P1 Pl,-,P3 Pl,Neg,ktibnilhomx
Perf,P1 Pl,P3 Sg Masc,P1 Sg,Pos,-
Perf,P1 Pl,P3 Sg Masc,P1 Sg,Neg,-
Perf,P1 Pl,P3 Sg Masc,P1 Pl,Pos,-
Perf,P1 Pl,P3 Sg Masc,P1 Pl,Neg,-
Perf,P1 Pl,P3 Sg Masc,P2 Sg,Pos,ktibnihulek
Perf,P1 Pl,P3 Sg Masc,P2 Sg,Neg,ktibnihulekx
Perf,P1 Pl,P3 Sg Masc,P2 Pl,Pos,ktibnihulkom
Perf,P1 Pl,P3 Sg Masc,P2 Pl,Neg,ktibnihulkomx
Perf,P1 Pl,P3 Sg Masc,P3 Sg Masc,Pos,ktibnihulu
Perf,P1 Pl,P3 Sg Masc,P3 Sg Masc,Neg,ktibnihulux
Perf,P1 Pl,P3 Sg Masc,P3 Sg Fem,Pos,ktibnihulha
Perf,P1 Pl,P3 Sg Masc,P3 Sg Fem,Neg,ktibnihulhiex
Perf,P1 Pl,P3 Sg Masc,P3 Pl,Pos,ktibnihulhom
Perf,P1 Pl,P3 Sg Masc,P3 Pl,Neg,ktibnihulhomx
Perf,P1 Pl,P3 Sg Fem,P1 Sg,Pos,-
Perf,P1 Pl,P3 Sg Fem,P1 Sg,Neg,-
Perf,P1 Pl,P3 Sg Fem,P1 Pl,Pos,-
Perf,P1 Pl,P3 Sg Fem,P1 Pl,Neg,-
Perf,P1 Pl,P3 Sg Fem,P2 Sg,Pos,ktibnihielek
Perf,P1 Pl,P3 Sg Fem,P2 Sg,Neg,ktibnihilekx
Perf,P1 Pl,P3 Sg Fem,P2 Pl,Pos,ktibnihielkom
Perf,P1 Pl,P3 Sg Fem,P2 Pl,Neg,ktibnihilkomx
Perf,P1 Pl,P3 Sg Fem,P3 Sg Masc,Pos,ktibnihielu
Perf,P1 Pl,P3 Sg Fem,P3 Sg Masc,Neg,ktibnihilux
Perf,P1 Pl,P3 Sg Fem,P3 Sg Fem,Pos,ktibnihielha
Perf,P1 Pl,P3 Sg Fem,P3 Sg Fem,Neg,ktibnihilhiex
Perf,P1 Pl,P3 Sg Fem,P3 Pl,Pos,ktibnihielhom
Perf,P1 Pl,P3 Sg Fem,P3 Pl,Neg,ktibnihilhomx
Perf,P1 Pl,P3 Pl,P1 Sg,Pos,-
Perf,P1 Pl,P3 Pl,P1 Sg,Neg,-
Perf,P1 Pl,P3 Pl,P1 Pl,Pos,-
Perf,P1 Pl,P3 Pl,P1 Pl,Neg,-
Perf,P1 Pl,P3 Pl,P2 Sg,Pos,ktibnihomlok
Perf,P1 Pl,P3 Pl,P2 Sg,Neg,ktibnihomlokx
Perf,P1 Pl,P3 Pl,P2 Pl,Pos,ktibnihomlkom
Perf,P1 Pl,P3 Pl,P2 Pl,Neg,ktibnihomlkomx
Perf,P1 Pl,P3 Pl,P3 Sg Masc,Pos,ktibnihomlu
Perf,P1 Pl,P3 Pl,P3 Sg Masc,Neg,ktibnihomlux
Perf,P1 Pl,P3 Pl,P3 Sg Fem,Pos,ktibnihomlha
Perf,P1 Pl,P3 Pl,P3 Sg Fem,Neg,ktibnihomlhiex
Perf,P1 Pl,P3 Pl,P3 Pl,Pos,ktibnihomlhom
Perf,P1 Pl,P3 Pl,P3 Pl,Neg,ktibnihomlhomx
Perf,P2 Sg,-,-,Pos,ktibt
Perf,P2 Sg,-,-,Neg,ktibtx
Perf,P2 Sg,P1 Sg,-,Pos,ktibtni
Perf,P2 Sg,P1 Sg,-,Neg,ktibtnix
Perf,P2 Sg,P1 Pl,-,Pos,ktibtna
Perf,P2 Sg,P1 Pl,-,Neg,ktibtniex
Perf,P2 Sg,P2 Sg,-,Pos,-
Perf,P2 Sg,P2 Sg,-,Neg,-
Perf,P2 Sg,P2 Pl,-,Pos,-
Perf,P2 Sg,P2 Pl,-,Neg,-
Perf,P2 Sg,P3 Sg Masc,-,Pos,ktibtu
Perf,P2 Sg,P3 Sg Masc,-,Neg,ktibtux
Perf,P2 Sg,P3 Sg Fem,-,Pos,ktibtha
Perf,P2 Sg,P3 Sg Fem,-,Neg,ktibthiex
Perf,P2 Sg,P3 Pl,-,Pos,ktibthom
Perf,P2 Sg,P3 Pl,-,Neg,ktibthomx
Perf,P2 Sg,-,P1 Sg,Pos,ktibtli
Perf,P2 Sg,-,P1 Sg,Neg,ktibtlix
Perf,P2 Sg,-,P1 Pl,Pos,ktibtilna
Perf,P2 Sg,-,P1 Pl,Neg,ktibtilniex
Perf,P2 Sg,-,P2 Sg,Pos,-
Perf,P2 Sg,-,P2 Sg,Neg,-
Perf,P2 Sg,-,P2 Pl,Pos,-
Perf,P2 Sg,-,P2 Pl,Neg,-
Perf,P2 Sg,-,P3 Sg Masc,Pos,ktibtlu
Perf,P2 Sg,-,P3 Sg Masc,Neg,ktibtlux
Perf,P2 Sg,-,P3 Sg Fem,Pos,ktibtilha
Perf,P2 Sg,-,P3 Sg Fem,Neg,ktibtilhiex
Perf,P2 Sg,-,P3 Pl,Pos,ktibtilhom
Perf,P2 Sg,-,P3 Pl,Neg,ktibtilhomx
Perf,P2 Sg,P3 Sg Masc,P1 Sg,Pos,ktibthuli
Perf,P2 Sg,P3 Sg Masc,P1 Sg,Neg,ktibthulix
Perf,P2 Sg,P3 Sg Masc,P1 Pl,Pos,ktibthulna
Perf,P2 Sg,P3 Sg Masc,P1 Pl,Neg,ktibthulniex
Perf,P2 Sg,P3 Sg Masc,P2 Sg,Pos,-
Perf,P2 Sg,P3 Sg Masc,P2 Sg,Neg,-
Perf,P2 Sg,P3 Sg Masc,P2 Pl,Pos,-
Perf,P2 Sg,P3 Sg Masc,P2 Pl,Neg,-
Perf,P2 Sg,P3 Sg Masc,P3 Sg Masc,Pos,ktibthulu
Perf,P2 Sg,P3 Sg Masc,P3 Sg Masc,Neg,ktibthulux
Perf,P2 Sg,P3 Sg Masc,P3 Sg Fem,Pos,ktibthulha
Perf,P2 Sg,P3 Sg Masc,P3 Sg Fem,Neg,ktibthulhiex
Perf,P2 Sg,P3 Sg Masc,P3 Pl,Pos,ktibthulhom
Perf,P2 Sg,P3 Sg Masc,P3 Pl,Neg,ktibthulhomx
Perf,P2 Sg,P3 Sg Fem,P1 Sg,Pos,ktibthieli
Perf,P2 Sg,P3 Sg Fem,P1 Sg,Neg,ktibthilix
Perf,P2 Sg,P3 Sg Fem,P1 Pl,Pos,ktibthielna
Perf,P2 Sg,P3 Sg Fem,P1 Pl,Neg,ktibthilniex
Perf,P2 Sg,P3 Sg Fem,P2 Sg,Pos,-
Perf,P2 Sg,P3 Sg Fem,P2 Sg,Neg,-
Perf,P2 Sg,P3 Sg Fem,P2 Pl,Pos,-
Perf,P2 Sg,P3 Sg Fem,P2 Pl,Neg,-
Perf,P2 Sg,P3 Sg Fem,P3 Sg Masc,Pos,ktibthielu
Perf,P2 Sg,P3 Sg Fem,P3 Sg Masc,Neg,ktibthilux
Perf,P2 Sg,P3 Sg Fem,P3 Sg Fem,Pos,ktibthielha
Perf,P2 Sg,P3 Sg Fem,P3 Sg Fem,Neg,ktibthilhiex
Perf,P2 Sg,P3 Sg Fem,P3 Pl,Pos,ktibthielhom
Perf,P2 Sg,P3 Sg Fem,P3 Pl,Neg,ktibthilhomx
Perf,P2 Sg,P3 Pl,P1 Sg,Pos,ktibthomli
Perf,P2 Sg,P3 Pl,P1 Sg,Neg,ktibthomlix
Perf,P2 Sg,P3 Pl,P1 Pl,Pos,ktibthomlna
Perf,P2 Sg,P3 Pl,P1 Pl,Neg,ktibthomlniex
Perf,P2 Sg,P3 Pl,P2 Sg,Pos,-
Perf,P2 Sg,P3 Pl,P2 Sg,Neg,-
Perf,P2 Sg,P3 Pl,P2 Pl,Pos,-
Perf,P2 Sg,P3 Pl,P2 Pl,Neg,-
Perf,P2 Sg,P3 Pl,P3 Sg Masc,Pos,ktibthomlu
Perf,P2 Sg,P3 Pl,P3 Sg Masc,Neg,ktibthomlux
Perf,P2 Sg,P3 Pl,P3 Sg Fem,Pos,ktibthomlha
Perf,P2 Sg,P3 Pl,P3 Sg Fem,Neg,ktibthomlhiex
Perf,P2 Sg,P3 Pl,P3 Pl,Pos,ktibthomlhom
Perf,P2 Sg,P3 Pl,P3 Pl,Neg,ktibthomlhomx
Perf,P2 Pl,-,-,Pos,ktibtu
Perf,P2 Pl,-,-,Neg,ktibtux
Perf,P2 Pl,P1 Sg,-,Pos,ktibtuni
Perf,P2 Pl,P1 Sg,-,Neg,ktibtunix
Perf,P2 Pl,P1 Pl,-,Pos,ktibtuna
Perf,P2 Pl,P1 Pl,-,Neg,ktibtuniex
Perf,P2 Pl,P2 Sg,-,Pos,-
Perf,P2 Pl,P2 Sg,-,Neg,-
Perf,P2 Pl,P2 Pl,-,Pos,-
Perf,P2 Pl,P2 Pl,-,Neg,-
Perf,P2 Pl,P3 Sg Masc,-,Pos,ktibtuh
Perf,P2 Pl,P3 Sg Masc,-,Neg,ktibtuhx
Perf,P2 Pl,P3 Sg Fem,-,Pos,ktibtuha
Perf,P2 Pl,P3 Sg Fem,-,Neg,ktibtuhiex
Perf,P2 Pl,P3 Pl,-,Pos,ktibtuhom
Perf,P2 Pl,P3 Pl,-,Neg,ktibtuhomx
Perf,P2 Pl,-,P1 Sg,Pos,ktibtuli
Perf,P2 Pl,-,P1 Sg,Neg,ktibtulix
Perf,P2 Pl,-,P1 Pl,Pos,ktibtulna
Perf,P2 Pl,-,P1 Pl,Neg,ktibtulniex
Perf,P2 Pl,-,P2 Sg,Pos,-
Perf,P2 Pl,-,P2 Sg,Neg,-
Perf,P2 Pl,-,P2 Pl,Pos,-
Perf,P2 Pl,-,P2 Pl,Neg,-
Perf,P2 Pl,-,P3 Sg Masc,Pos,ktibtulu
Perf,P2 Pl,-,P3 Sg Masc,Neg,ktibtulux
Perf,P2 Pl,-,P3 Sg Fem,Pos,ktibtulha
Perf,P2 Pl,-,P3 Sg Fem,Neg,ktibtulhiex
Perf,P2 Pl,-,P3 Pl,Pos,ktibtulhom
Perf,P2 Pl,-,P3 Pl,Neg,ktibtulhomx
Perf,P2 Pl,P3 Sg Masc,P1 Sg,Pos,ktibtuhuli
Perf,P2 Pl,P3 Sg Masc,P1 Sg,Neg,ktibtuhulix
Perf,P2 Pl,P3 Sg Masc,P1 Pl,Pos,ktibtuhulna
Perf,P2 Pl,P3 Sg Masc,P1 Pl,Neg,ktibtuhulniex
Perf,P2 Pl,P3 Sg Masc,P2 Sg,Pos,-
Perf,P2 Pl,P3 Sg Masc,P2 Sg,Neg,-
Perf,P2 Pl,P3 Sg Masc,P2 Pl,Pos,-
Perf,P2 Pl,P3 Sg Masc,P2 Pl,Neg,-
Perf,P2 Pl,P3 Sg Masc,P3 Sg Masc,Pos,ktibtuhulu
Perf,P2 Pl,P3 Sg Masc,P3 Sg Masc,Neg,ktibtuhulux
Perf,P2 Pl,P3 Sg Masc,P3 Sg Fem,Pos,ktibtuhulha
Perf,P2 Pl,P3 Sg Masc,P3 Sg Fem,Neg,ktibtuhulhiex
Perf,P2 Pl,P3 Sg Masc,P3 Pl,Pos,ktibtuhulhom
Perf,P2 Pl,P3 Sg Masc,P3 Pl,Neg,ktibtuhulhomx
Perf,P2 Pl,P3 Sg Fem,P1 Sg,Pos,ktibtuhieli
Perf,P2 Pl,P3 Sg Fem,P1 Sg,Neg,ktibtuhilix
Perf,P2 Pl,P3 Sg Fem,P1 Pl,Pos,ktibtuhielna
Perf,P2 Pl,P3 Sg Fem,P1 Pl,Neg,ktibtuhilniex
Perf,P2 Pl,P3 Sg Fem,P2 Sg,Pos,-
Perf,P2 Pl,P3 Sg Fem,P2 Sg,Neg,-
Perf,P2 Pl,P3 Sg Fem,P2 Pl,Pos,-
Perf,P2 Pl,P3 Sg Fem,P2 Pl,Neg,-
Perf,P2 Pl,P3 Sg Fem,P3 Sg Masc,Pos,ktibtuhielu
Perf,P2 Pl,P3 Sg Fem,P3 Sg Masc,Neg,ktibtuhilux
Perf,P2 Pl,P3 Sg Fem,P3 Sg Fem,Pos,ktibtuhielha
Perf,P2 Pl,P3 Sg Fem,P3 Sg Fem,Neg,ktibtuhilhiex
Perf,P2 Pl,P3 Sg Fem,P3 Pl,Pos,ktibtuhielhom
Perf,P2 Pl,P3 Sg Fem,P3 Pl,Neg,ktibtuhilhomx
Perf,P2 Pl,P3 Pl,P1 Sg,Pos,ktibtuhomli
Perf,P2 Pl,P3 Pl,P1 Sg,Neg,ktibtuhomlix
Perf,P2 Pl,P3 Pl,P1 Pl,Pos,ktibtuhomlna
Perf,P2 Pl,P3 Pl,P1 Pl,Neg,ktibtuhomlniex
Perf,P2 Pl,P3 Pl,P2 Sg,Pos,-
Perf,P2 Pl,P3 Pl,P2 Sg,Neg,-
Perf,P2 Pl,P3 Pl,P2 Pl,Pos,-
Perf,P2 Pl,P3 Pl,P2 Pl,Neg,-
Perf,P2 Pl,P3 Pl,P3 Sg Masc,Pos,ktibtuhomlu
Perf,P2 Pl,P3 Pl,P3 Sg Masc,Neg,ktibtuhomlux
Perf,P2 Pl,P3 Pl,P3 Sg Fem,Pos,ktibtuhomlha
Perf,P2 Pl,P3 Pl,P3 Sg Fem,Neg,ktibtuhomlhiex
Perf,P2 Pl,P3 Pl,P3 Pl,Pos,ktibtuhomlhom
Perf,P2 Pl,P3 Pl,P3 Pl,Neg,ktibtuhomlhomx
Perf,P3 Sg Masc,-,-,Pos,kiteb
Perf,P3 Sg Masc,-,-,Neg,kitibx
Perf,P3 Sg Masc,P1 Sg,-,Pos,kitibni
Perf,P3 Sg Masc,P1 Sg,-,Neg,kitibnix
Perf,P3 Sg Masc,P1 Pl,-,Pos,kitibna
Perf,P3 Sg Masc,P1 Pl,-,Neg,kitibniex
Perf,P3 Sg Masc,P2 Sg,-,Pos,kitbek
Perf,P3 Sg Masc,P2 Sg,-,Neg,kitbekx
Perf,P3 Sg Masc,P2 Pl,-,Pos,kitibkom
Perf,P3 Sg Masc,P2 Pl,-,Neg,kitibkomx
Perf,P3 Sg Masc,P3 Sg Masc,-,Pos,kitbu
Perf,P3 Sg Masc,P3 Sg Masc,-,Neg,kitbux
Perf,P3 Sg Masc,P3 Sg Fem,-,Pos,kitibha
Perf,P3 Sg Masc,P3 Sg Fem,-,Neg,kitibhiex
Perf,P3 Sg Masc,P3 Pl,-,Pos,kitibhom
Perf,P3 Sg Masc,P3 Pl,-,Neg,kitibhomx
Perf,P3 Sg Masc,-,P1 Sg,Pos,kitibli
Perf,P3 Sg Masc,-,P1 Sg,Neg,kitiblix
Perf,P3 Sg Masc,-,P1 Pl,Pos,kitbilna
Perf,P3 Sg Masc,-,P1 Pl,Neg,kitbilniex
Perf,P3 Sg Masc,-,P2 Sg,Pos,kitiblek
Perf,P3 Sg Masc,-,P2 Sg,Neg,kitiblekx
Perf,P3 Sg Masc,-,P2 Pl,Pos,kitbilkom
Perf,P3 Sg Masc,-,P2 Pl,Neg,kitbilkomx
Perf,P3 Sg Masc,-,P3 Sg Masc,Pos,kitiblu
Perf,P3 Sg Masc,-,P3 Sg Masc,Neg,kitiblux
Perf,P3 Sg Masc,-,P3 Sg Fem,Pos,kitbilha
Perf,P3 Sg Masc,-,P3 Sg Fem,Neg,kitbilhiex
Perf,P3 Sg Masc,-,P3 Pl,Pos,kitbilhom
Perf,P3 Sg Masc,-,P3 Pl,Neg,kitbilhomx
Perf,P3 Sg Masc,P3 Sg Masc,P1 Sg,Pos,kitibhuli
Perf,P3 Sg Masc,P3 Sg Masc,P1 Sg,Neg,kitibhulix
Perf,P3 Sg Masc,P3 Sg Masc,P1 Pl,Pos,kitibhulna
Perf,P3 Sg Masc,P3 Sg Masc,P1 Pl,Neg,kitibhulniex
Perf,P3 Sg Masc,P3 Sg Masc,P2 Sg,Pos,kitibhulek
Perf,P3 Sg Masc,P3 Sg Masc,P2 Sg,Neg,kitibhulekx
Perf,P3 Sg Masc,P3 Sg Masc,P2 Pl,Pos,kitibhulkom
Perf,P3 Sg Masc,P3 Sg Masc,P2 Pl,Neg,kitibhulkomx
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Masc,Pos,kitibhulu
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Masc,Neg,kitibhulux
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Fem,Pos,kitibhulha
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Fem,Neg,kitibhulhiex
Perf,P3 Sg Masc,P3 Sg Masc,P3 Pl,Pos,kitibhulhom
Perf,P3 Sg Masc,P3 Sg Masc,P3 Pl,Neg,kitibhulhomx
Perf,P3 Sg Masc,P3 Sg Fem,P1 Sg,Pos,kitibhieli
Perf,P3 Sg Masc,P3 Sg Fem,P1 Sg,Neg,kitibhilix
Perf,P3 Sg Masc,P3 Sg Fem,P1 Pl,Pos,kitibhielna
Perf,P3 Sg Masc,P3 Sg Fem,P1 Pl,Neg,kitibhilniex
Perf,P3 Sg Masc,P3 Sg Fem,P2 Sg,Pos,kitibhielek
Perf,P3 Sg Masc,P3 Sg Fem,P2 Sg,Neg,kitibhilekx
Perf,P3 Sg Masc,P3 Sg Fem,P2 Pl,Pos,kitibhielkom
Perf,P3 Sg Masc,P3 Sg Fem,P2 Pl,Neg,kitibhilkomx
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Masc,Pos,kitibhielu
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Masc,Neg,kitibhilux
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Fem,Pos,kitibhielha
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Fem,Neg,kitibhilhiex
Perf,P3 Sg Masc,P3 Sg Fem,P3 Pl,Pos,kitibhielhom
Perf,P3 Sg Masc,P3 Sg Fem,P3 Pl,Neg,kitibhilhomx
Perf,P3 Sg Masc,P3 Pl,P1 Sg,Pos,kitibhomli
Perf,P3 Sg Masc,P3 Pl,P1 Sg,Neg,kitibhomlix
Perf,P3 Sg Masc,P3 Pl,P1 Pl,Pos,kitibhomlna
Perf,P3 Sg Masc,P3 Pl,P1 Pl,Neg,kitibhomlniex
Perf,P3 Sg Masc,P3 Pl,P2 Sg,Pos,kitibhomlok
Perf,P3 Sg Masc,P3 Pl,P2 Sg,Neg,kitibhomlokx
Perf,P3 Sg Masc,P3 Pl,P2 Pl,Pos,kitibhomlkom
Perf,P3 Sg Masc,P3 Pl,P2 Pl,Neg,kitibhomlkomx
Perf,P3 Sg Masc,P3 Pl,P3 Sg Masc,Pos,kitibhomlu
Perf,P3 Sg Masc,P3 Pl,P3 Sg Masc,Neg,kitibhomlux
Perf,P3 Sg Masc,P3 Pl,P3 Sg Fem,Pos,kitibhomlha
Perf,P3 Sg Masc,P3 Pl,P3 Sg Fem,Neg,kitibhomlhiex
Perf,P3 Sg Masc,P3 Pl,P3 Pl,Pos,kitibhomlhom
Perf,P3 Sg Masc,P3 Pl,P3 Pl,Neg,kitibhomlhomx
Perf,P3 Sg Fem,-,-,Pos,kitbet
Perf,P3 Sg Fem,-,-,Neg,kitbitx
Perf,P3 Sg Fem,P1 Sg,-,Pos,kitbitni
Perf,P3 Sg Fem,P1 Sg,-,Neg,kitbitnix
Perf,P3 Sg Fem,P1 Pl,-,Pos,kitbitna
Perf,P3 Sg Fem,P1 Pl,-,Neg,kitbitniex
Perf,P3 Sg Fem,P2 Sg,-,Pos,kitbitek
Perf,P3 Sg Fem,P2 Sg,-,Neg,kitbitekx
Perf,P3 Sg Fem,P2 Pl,-,Pos,kitbitkom
Perf,P3 Sg Fem,P2 Pl,-,Neg,kitbitkomx
Perf,P3 Sg Fem,P3 Sg Masc,-,Pos,kitbitu
Perf,P3 Sg Fem,P3 Sg Masc,-,Neg,kitbitux
Perf,P3 Sg Fem,P3 Sg Fem,-,Pos,kitbitha
Perf,P3 Sg Fem,P3 Sg Fem,-,Neg,kitbithiex
Perf,P3 Sg Fem,P3 Pl,-,Pos,kitbithom
Perf,P3 Sg Fem,P3 Pl,-,Neg,kitbithomx
Perf,P3 Sg Fem,-,P1 Sg,Pos,kitbitli
Perf,P3 Sg Fem,-,P1 Sg,Neg,kitbitlix
Perf,P3 Sg Fem,-,P1 Pl,Pos,kitbitilna
Perf,P3 Sg Fem,-,P1 Pl,Neg,kitbitilniex
Perf,P3 Sg Fem,-,P2 Sg,Pos,kitbitlek
Perf,P3 Sg Fem,-,P2 Sg,Neg,kitbitlekx
Perf,P3 Sg Fem,-,P2 Pl,Pos,kitbitilkom
Perf,P3 Sg Fem,-,P2 Pl,Neg,kitbitilkomx
Perf,P3 Sg Fem,-,P3 Sg Masc,Pos,kitbitlu
Perf,P3 Sg Fem,-,P3 Sg Masc,Neg,kitbitlux
Perf,P3 Sg Fem,-,P3 Sg Fem,Pos,kitbitilha
Perf,P3 Sg Fem,-,P3 Sg Fem,Neg,kitbitilhiex
Perf,P3 Sg Fem,-,P3 Pl,Pos,kitbitilhom
