Aspect,Subject,DO,IO,Polarity,Surface form
Perf,P1 Sg,P3 Sg Masc,P2 Sg,Neg,rqaqthulekx
Perf,P1 Sg,P3 Sg Masc,P3 Sg Masc,Pos,rqaqthulu
Perf,P1 Sg,P3 Sg Masc,P3 Sg Masc,Neg,rqaqthulux
Perf,P1 Sg,P3 Sg Masc,P3 Sg Fem,Pos,rqaqthulha
Perf,P1 Sg,P3 Sg Masc,P3 Sg Fem,Neg,rqaqthulhiex
Perf,P1 Sg,P3 Sg Masc,P1 Pl,Pos,-
Perf,P1 Sg,P3 Sg Masc,P1 Pl,Neg,-
Perf,P1 Sg,P3 Sg Masc,P2 Pl,Pos,rqaqthulkom
Perf,P1 Sg,P3 Sg Masc,P2 Pl,Neg,rqaqthulkomx
Perf,P1 Sg,P3 Sg Masc,P3 Pl,Pos,rqaqthulhom
Perf,P1 Sg,P3 Sg Masc,P3 Pl,Neg,rqaqthulhomx
Perf,P1 Sg,P3 Sg Fem,P1 Sg,Pos,-
Perf,P1 Sg,P3 Sg Fem,P1 Sg,Neg,-
Perf,P1 Sg,P3 Sg Fem,P2 Sg,Pos,rqaqthielek
Perf,P1 Sg,P3 Sg Fem,P2 Sg,Neg,rqaqthilekx
Perf,P1 Sg,P3 Sg Fem,P3 Sg Masc,Pos,rqaqthielu
Perf,P1 Sg,P3 Sg Fem,P3 Sg Masc,Neg,rqaqthilux
Perf,P1 Sg,P3 Sg Fem,P3 Sg Fem,Pos,rqaqthielha
Perf,P1 Sg,P3 Sg Fem,P3 Sg Fem,Neg,rqaqthilhiex
Perf,P1 Sg,P3 Sg Fem,P1 Pl,Pos,-
Perf,P1 Sg,P3 Sg Fem,P1 Pl,Neg,-
Perf,P1 Sg,P3 Sg Fem,P2 Pl,Pos,rqaqthielkom
Perf,P1 Sg,P3 Sg Fem,P2 Pl,Neg,rqaqthilkomx
Perf,P1 Sg,P3 Sg Fem,P3 Pl,Pos,rqaqthielhom
Perf,P1 Sg,P3 Sg Fem,P3 Pl,Neg,rqaqthilhomx
Perf,P1 Sg,P3 Pl,P1 Sg,Pos,-
Perf,P1 Sg,P3 Pl,P1 Sg,Neg,-
Perf,P1 Sg,P3 Pl,P2 Sg,Pos,rqaqthomlok
Perf,P1 Sg,P3 Pl,P2 Sg,Neg,rqaqthomlokx
Perf,P1 Sg,P3 Pl,P3 Sg Masc,Pos,rqaqthomlu
Perf,P1 Sg,P3 Pl,P3 Sg Masc,Neg,rqaqthomlux
Perf,P1 Sg,P3 Pl,P3 Sg Fem,Pos,rqaqthomlha
Perf,P1 Sg,P3 Pl,P3 Sg Fem,Neg,rqaqthomlhiex
Perf,P1 Sg,P3 Pl,P1 Pl,Pos,-
Perf,P1 Sg,P3 Pl,P1 Pl,Neg,-
Perf,P1 Sg,P3 Pl,P2 Pl,Pos,rqaqthomlkom
Perf,P1 Sg,P3 Pl,P2 Pl,Neg,rqaqthomlkomx
Perf,P1 Sg,P3 Pl,P3 Pl,Pos,rqaqthomlhom
Perf,P1 Sg,P3 Pl,P3 Pl,Neg,rqaqthomlhomx
Perf,P2 Sg,-,-,Pos,rqaqt
Perf,P2 Sg,-,-,Neg,rqaqtx
Perf,P2 Sg,P1 Sg,-,Pos,rqaqtni
Perf,P2 Sg,P1 Sg,-,Neg,rqaqtnix
Perf,P2 Sg,P2 Sg,-,Pos,-
Perf,P2 Sg,P2 Sg,-,Neg,-
Perf,P2 Sg,P3 Sg Masc,-,Pos,rqaqtu
Perf,P2 Sg,P3 Sg Masc,-,Neg,rqaqtux
Perf,P2 Sg,P3 Sg Fem,-,Pos,rqaqtha
Perf,P2 Sg,P3 Sg Fem,-,Neg,rqaqthiex
Perf,P2 Sg,P1 Pl,-,Pos,rqaqtna
Perf,P2 Sg,P1 Pl,-,Neg,rqaqtniex
Perf,P2 Sg,P2 Pl,-,Pos,-
Perf,P2 Sg,P2 Pl,-,Neg,-
Perf,P2 Sg,P3 Pl,-,Pos,rqaqthom
Perf,P2 Sg,P3 Pl,-,Neg,rqaqthomx
Perf,P2 Sg,-,P1 Sg,Pos,rqaqtli
Perf,P2 Sg,-,P1 Sg,Neg,rqaqtlix
Perf,P2 Sg,-,P2 Sg,Pos,-
Perf,P2 Sg,-,P2 Sg,Neg,-
Perf,P2 Sg,-,P3 Sg Masc,Pos,rqaqtlu
Perf,P2 Sg,-,P3 Sg Masc,Neg,rqaqtlux
Perf,P2 Sg,-,P3 Sg Fem,Pos,rqaqtilha
Perf,P2 Sg,-,P3 Sg Fem,Neg,rqaqtilhiex
Perf,P2 Sg,-,P1 Pl,Pos,rqaqtilna
Perf,P2 Sg,-,P1 Pl,Neg,rqaqtilniex
Perf,P2 Sg,-,P2 Pl,Pos,-
Perf,P2 Sg,-,P2 Pl,Neg,-
Perf,P2 Sg,-,P3 Pl,Pos,rqaqtilhom
Perf,P2 Sg,-,P3 Pl,Neg,rqaqtilhomx
Perf,P2 Sg,P3 Sg Masc,P1 Sg,Pos,rqaqthuli
Perf,P2 Sg,P3 Sg Masc,P1 Sg,Neg,rqaqthulix
Perf,P2 Sg,P3 Sg Masc,P2 Sg,Pos,-
Perf,P2 Sg,P3 Sg Masc,P2 Sg,Neg,-
Perf,P2 Sg,P3 Sg Masc,P3 Sg Masc,Pos,rqaqthulu
Perf,P2 Sg,P3 Sg Masc,P3 Sg Masc,Neg,rqaqthulux
Perf,P2 Sg,P3 Sg Masc,P3 Sg Fem,Pos,rqaqthulha
Perf,P2 Sg,P3 Sg Masc,P3 Sg Fem,Neg,rqaqthulhiex
Perf,P2 Sg,P3 Sg Masc,P1 Pl,Pos,rqaqthulna
Perf,P2 Sg,P3 Sg Masc,P1 Pl,Neg,rqaqthulniex
Perf,P2 Sg,P3 Sg Masc,P2 Pl,Pos,-
Perf,P2 Sg,P3 Sg Masc,P2 Pl,Neg,-
Perf,P2 Sg,P3 Sg Masc,P3 Pl,Pos,rqaqthulhom
Perf,P2 Sg,P3 Sg Masc,P3 Pl,Neg,rqaqthulhomx
Perf,P2 Sg,P3 Sg Fem,P1 Sg,Pos,rqaqthieli
Perf,P2 Sg,P3 Sg Fem,P1 Sg,Neg,rqaqthilix
Perf,P2 Sg,P3 Sg Fem,P2 Sg,Pos,-
Perf,P2 Sg,P3 Sg Fem,P2 Sg,Neg,-
Perf,P2 Sg,P3 Sg Fem,P3 Sg Masc,Pos,rqaqthielu
Perf,P2 Sg,P3 Sg Fem,P3 Sg Masc,Neg,rqaqthilux
Perf,P2 Sg,P3 Sg Fem,P3 Sg Fem,Pos,rqaqthielha
Perf,P2 Sg,P3 Sg Fem,P3 Sg Fem,Neg,rqaqthilhiex
Perf,P2 Sg,P3 Sg Fem,P1 Pl,Pos,rqaqthielna
Perf,P2 Sg,P3 Sg Fem,P1 Pl,Neg,rqaqthilniex
Perf,P2 Sg,P3 Sg Fem,P2 Pl,Pos,-
Perf,P2 Sg,P3 Sg Fem,P2 Pl,Neg,-
Perf,P2 Sg,P3 Sg Fem,P3 Pl,Pos,rqaqthielhom
Perf,P2 Sg,P3 Sg Fem,P3 Pl,Neg,rqaqthilhomx
Perf,P2 Sg,P3 Pl,P1 Sg,Pos,rqaqthomli
Perf,P2 Sg,P3 Pl,P1 Sg,Neg,rqaqthomlix
Perf,P2 Sg,P3 Pl,P2 Sg,Pos,-
Perf,P2 Sg,P3 Pl,P2 Sg,Neg,-
Perf,P2 Sg,P3 Pl,P3 Sg Masc,Pos,rqaqthomlu
Perf,P2 Sg,P3 Pl,P3 Sg Masc,Neg,rqaqthomlux
Perf,P2 Sg,P3 Pl,P3 Sg Fem,Pos,rqaqthomlha
Perf,P2 Sg,P3 Pl,P3 Sg Fem,Neg,rqaqthomlhiex
Perf,P2 Sg,P3 Pl,P1 Pl,Pos,rqaqthomlna
Perf,P2 Sg,P3 Pl,P1 Pl,Neg,rqaqthomlniex
Perf,P2 Sg,P3 Pl,P2 Pl,Pos,-
Perf,P2 Sg,P3 Pl,P2 Pl,Neg,-
Perf,P2 Sg,P3 Pl,P3 Pl,Pos,rqaqthomlhom
Perf,P2 Sg,P3 Pl,P3 Pl,Neg,rqaqthomlhomx
Perf,P3 Sg Masc,-,-,Pos,rqaq
Perf,P3 Sg Masc,-,-,Neg,rqaqx
Perf,P3 Sg Masc,P1 Sg,-,Pos,rqaqni
Perf,P3 Sg Masc,P1 Sg,-,Neg,rqaqnix
Perf,P3 Sg Masc,P2 Sg,-,Pos,rqaqek
Perf,P3 Sg Masc,P2 Sg,-,Neg,rqaqekx
Perf,P3 Sg Masc,P3 Sg Masc,-,Pos,rqaqu
Perf,P3 Sg Masc,P3 Sg Masc,-,Neg,rqaqux
Perf,P3 Sg Masc,P3 Sg Fem,-,Pos,rqaqha
Perf,P3 Sg Masc,P3 Sg Fem,-,Neg,rqaqhiex
Perf,P3 Sg Masc,P1 Pl,-,Pos,rqaqna
Perf,P3 Sg Masc,P1 Pl,-,Neg,rqaqniex
Perf,P3 Sg Masc,P2 Pl,-,Pos,rqaqkom
Perf,P3 Sg Masc,P2 Pl,-,Neg,rqaqkomx
Perf,P3 Sg Masc,P3 Pl,-,Pos,rqaqhom
Perf,P3 Sg Masc,P3 Pl,-,Neg,rqaqhomx
Perf,P3 Sg Masc,-,P1 Sg,Pos,rqaqli
Perf,P3 Sg Masc,-,P1 Sg,Neg,rqaqlix
Perf,P3 Sg Masc,-,P2 Sg,Pos,rqaqlek
Perf,P3 Sg Masc,-,P2 Sg,Neg,rqaqlekx
Perf,P3 Sg Masc,-,P3 Sg Masc,Pos,rqaqlu
Perf,P3 Sg Masc,-,P3 Sg Masc,Neg,rqaqlux
Perf,P3 Sg Masc,-,P3 Sg Fem,Pos,rqaqilha
Perf,P3 Sg Masc,-,P3 Sg Fem,Neg,rqaqilhiex
Perf,P3 Sg Masc,-,P1 Pl,Pos,rqaqilna
Perf,P3 Sg Masc,-,P1 Pl,Neg,rqaqilniex
Perf,P3 Sg Masc,-,P2 Pl,Pos,rqaqilkom
Perf,P3 Sg Masc,-,P2 Pl,Neg,rqaqilkomx
Perf,P3 Sg Masc,-,P3 Pl,Pos,rqaqilhom
Perf,P3 Sg Masc,-,P3 Pl,Neg,rqaqilhomx
Perf,P3 Sg Masc,P3 Sg Masc,P1 Sg,Pos,rqaqhuli
Perf,P3 Sg Masc,P3 Sg Masc,P1 Sg,Neg,rqaqhulix
Perf,P3 Sg Masc,P3 Sg Masc,P2 Sg,Pos,rqaqhulek
Perf,P3 Sg Masc,P3 Sg Masc,P2 Sg,Neg,rqaqhulekx
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Masc,Pos,rqaqhulu
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Masc,Neg,rqaqhulux
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Fem,Pos,rqaqhulha
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Fem,Neg,rqaqhulhiex
Perf,P3 Sg Masc,P3 Sg Masc,P1 Pl,Pos,rqaqhulna
Perf,P3 Sg Masc,P3 Sg Masc,P1 Pl,Neg,rqaqhulniex
Perf,P3 Sg Masc,P3 Sg Masc,P2 Pl,Pos,rqaqhulkom
Perf,P3 Sg Masc,P3 Sg Masc,P2 Pl,Neg,rqaqhulkomx
Perf,P3 Sg Masc,P3 Sg Masc,P3 Pl,Pos,rqaqhulhom
Perf,P3 Sg Masc,P3 Sg Masc,P3 Pl,Neg,rqaqhulhomx
Perf,P3 Sg Masc,P3 Sg Fem,P1 Sg,Pos,rqaqhieli
Perf,P3 Sg Masc,P3 Sg Fem,P1 Sg,Neg,rqaqhilix
Perf,P3 Sg Masc,P3 Sg Fem,P2 Sg,Pos,rqaqhielek
Perf,P3 Sg Masc,P3 Sg Fem,P2 Sg,Neg,rqaqhilekx
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Masc,Pos,rqaqhielu
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Masc,Neg,rqaqhilux
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Fem,Pos,rqaqhielha
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Fem,Neg,rqaqhilhiex
Perf,P3 Sg Masc,P3 Sg Fem,P1 Pl,Pos,rqaqhielna
Perf,P3 Sg Masc,P3 Sg Fem,P1 Pl,Neg,rqaqhilniex
Perf,P3 Sg Masc,P3 Sg Fem,P2 Pl,Pos,rqaqhielkom
Perf,P3 Sg Masc,P3 Sg Fem,P2 Pl,Neg,rqaqhilkomx
Perf,P3 Sg Masc,P3 Sg Fem,P3 Pl,Pos,rqaqhielhom
Perf,P3 Sg Masc,P3 Sg Fem,P3 Pl,Neg,rqaqhilhomx
Perf,P3 Sg Masc,P3 Pl,P1 Sg,Pos,rqaqhomli
Perf,P3 Sg Masc,P3 Pl,P1 Sg,Neg,rqaqhomlix
Perf,P3 Sg Masc,P3 Pl,P2 Sg,Pos,rqaqhomlok
Perf,P3 Sg Masc,P3 Pl,P2 Sg,Neg,rqaqhomlokx
Perf,P3 Sg Masc,P3 Pl,P3 Sg Masc,Pos,rqaqhomlu
Perf,P3 Sg Masc,P3 Pl,P3 Sg Masc,Neg,rqaqhomlux
Perf,P3 Sg Masc,P3 Pl,P3 Sg Fem,Pos,rqaqhomlha
Perf,P3 Sg Masc,P3 Pl,P3 Sg Fem,Neg,rqaqhomlhiex
Perf,P3 Sg Masc,P3 Pl,P1 Pl,Pos,rqaqhomlna
Perf,P3 Sg Masc,P3 Pl,P1 Pl,Neg,rqaqhomlniex
Perf,P3 Sg Masc,P3 Pl,P2 Pl,Pos,rqaqhomlkom
Perf,P3 Sg Masc,P3 Pl,P2 Pl,Neg,rqaqhomlkomx
Perf,P3 Sg Masc,P3 Pl,P3 Pl,Pos,rqaqhomlhom
Perf,P3 Sg Masc,P3 Pl,P3 Pl,Neg,rqaqhomlhomx
Perf,P3 Sg Fem,-,-,Pos,rqaqet
Perf,P3 Sg Fem,-,-,Neg,rqaqitx
Perf,P3 Sg Fem,P1 Sg,-,Pos,rqaqitni
Perf,P3 Sg Fem,P1 Sg,-,Neg,rqaqitnix
Perf,P3 Sg Fem,P2 Sg,-,Pos,rqaqitek
Perf,P3 Sg Fem,P2 Sg,-,Neg,rqaqitekx
Perf,P3 Sg Fem,P3 Sg Masc,-,Pos,rqaqitu
Perf,P3 Sg Fem,P3 Sg Masc,-,Neg,rqaqitux
Perf,P3 Sg Fem,P3 Sg Fem,-,Pos,rqaqitha
Perf,P3 Sg Fem,P3 Sg Fem,-,Neg,rqaqithiex
Perf,P3 Sg Fem,P1 Pl,-,Pos,rqaqitna
Perf,P3 Sg Fem,P1 Pl,-,Neg,rqaqitniex
Perf,P3 Sg Fem,P2 Pl,-,Pos,rqaqitkom
Perf,P3 Sg Fem,P2 Pl,-,Neg,rqaqitkomx
Perf,P3 Sg Fem,P3 Pl,-,Pos,rqaqithom
Perf,P3 Sg Fem,P3 Pl,-,Neg,rqaqithomx
Perf,P3 Sg Fem,-,P1 Sg,Pos,rqaqitli
Perf,P3 Sg Fem,-,P1 Sg,Neg,rqaqitlix
Perf,P3 Sg Fem,-,P2 Sg,Pos,rqaqitlek
Perf,P3 Sg Fem,-,P2 Sg,Neg,rqaqitlekx
Perf,P3 Sg Fem,-,P3 Sg Masc,Pos,rqaqitlu
Perf,P3 Sg Fem,-,P3 Sg Masc,Neg,rqaqitlux
Perf,P3 Sg Fem,-,P3 Sg Fem,Pos,rqaqitilha
Perf,P3 Sg Fem,-,P3 Sg Fem,Neg,rqaqitilhiex
Perf,P3 Sg Fem,-,P1 Pl,Pos,rqaqitilna
Perf,P3 Sg Fem,-,P1 Pl,Neg,rqaqitilniex
Perf,P3 Sg Fem,-,P2 Pl,Pos,rqaqitilkom
Perf,P3 Sg Fem,-,P2 Pl,Neg,rqaqitilkomx
Perf,P3 Sg Fem,-,P3 Pl,Pos,rqaqitilhom
Perf,P3 Sg Fem,-,P3 Pl,Neg,rqaqitilhomx
Perf,P3 Sg Fem,P3 Sg Masc,P1 Sg,Pos,rqaqithuli
Perf,P3 Sg Fem,P3 Sg Masc,P1 Sg,Neg,rqaqithulix
Perf,P3 Sg Fem,P3 Sg Masc,P2 Sg,Pos,rqaqithulek
Perf,P3 Sg Fem,P3 Sg Masc,P2 Sg,Neg,rqaqithulekx
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Masc,Pos,rqaqithulu
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Masc,Neg,rqaqithulux
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Fem,Pos,rqaqithulha
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Fem,Neg,rqaqithulhiex
Perf,P3 Sg Fem,P3 Sg Masc,P1 Pl,Pos,rqaqithulna
Perf,P3 Sg Fem,P3 Sg Masc,P1 Pl,Neg,rqaqithulniex
Perf,P3 Sg Fem,P3 Sg Masc,P2 Pl,Pos,rqaqithulkom
Perf,P3 Sg Fem,P3 Sg Masc,P2 Pl,Neg,rqaqithulkomx
Perf,P3 Sg Fem,P3 Sg Masc,P3 Pl,Pos,rqaqithulhom
Perf,P3 Sg Fem,P3 Sg Masc,P3 Pl,Neg,rqaqithulhomx
Perf,P3 Sg Fem,P3 Sg Fem,P1 Sg,Pos,rqaqithieli
Perf,P3 Sg Fem,P3 Sg Fem,P1 Sg,Neg,rqaqithilix
Perf,P3 Sg Fem,P3 Sg Fem,P2 Sg,Pos,rqaqithielek
Perf,P3 Sg Fem,P3 Sg Fem,P2 Sg,Neg,rqaqithilekx
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Masc,Pos,rqaqithielu
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Masc,Neg,rqaqithilux
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Fem,Pos,rqaqithielha
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Fem,Neg,rqaqithilhiex
Perf,P3 Sg Fem,P3 Sg Fem,P1 Pl,Pos,rqaqithielna
Perf,P3 Sg Fem,P3 Sg Fem,P1 Pl,Neg,rqaqithilniex
Perf,P3 Sg Fem,P3 Sg Fem,P2 Pl,Pos,rqaqithielkom
Perf,P3 Sg Fem,P3 Sg Fem,P2 Pl,Neg,rqaqithilkomx
Perf,P3 Sg Fem,P3 Sg Fem,P3 Pl,Pos,rqaqithielhom
Perf,P3 Sg Fem,P3 Sg Fem,P3 Pl,Neg,rqaqithilhomx
Perf,P3 Sg Fem,P3 Pl,P1 Sg,Pos,rqaqithomli
Perf,P3 Sg Fem,P3 Pl,P1 Sg,Neg,rqaqithomlix
Perf,P3 Sg Fem,P3 Pl,P2 Sg,Pos,rqaqithomlok
Perf,P3 Sg Fem,P3 Pl,P2 Sg,Neg,rqaqithomlokx
Perf,P3 Sg Fem,P3 Pl,P3 Sg Masc,Pos,rqaqithomlu
Perf,P3 Sg Fem,P3 Pl,P3 Sg Masc,Neg,rqaqithomlux
Perf,P3 Sg Fem,P3 Pl,P3 Sg Fem,Pos,rqaqithomlha
Perf,P3 Sg Fem,P3 Pl,P3 Sg Fem,Neg,rqaqithomlhiex
Perf,P3 Sg Fem,P3 Pl,P1 Pl,Pos,rqaqithomlna
Perf,P3 Sg Fem,P3 Pl,P1 Pl,Neg,rqaqithomlniex
Perf,P3 Sg Fem,P3 Pl,P2 Pl,Pos,rqaqithomlkom
Perf,P3 Sg Fem,P3 Pl,P2 Pl,Neg,rqaqithomlkomx
Perf,P3 Sg Fem,P3 Pl,P3 Pl,Pos,rqaqithomlhom
Perf,P3 Sg Fem,P3 Pl,P3 Pl,Neg,rqaqithomlhomx
Perf,P1 Pl,-,-,Pos,rqaqna
Perf,P1 Pl,-,-,Neg,rqaqniex
Perf,P1 Pl,P1 Sg,-,Pos,-
Perf,P1 Pl,P1 Sg,-,Neg,-
Perf,P1 Pl,P2 Sg,-,Pos,rqaqniek
Perf,P1 Pl,P2 Sg,-,Neg,rqaqnikx
Perf,P1 Pl,P3 Sg Masc,-,Pos,rqaqnieh
Perf,P1 Pl,P3 Sg Masc,-,Neg,rqaqnihx
Perf,P1 Pl,P3 Sg Fem,-,Pos,rqaqnieha
Perf,P1 Pl,P3 Sg Fem,-,Neg,rqaqnihiex
Perf,P1 Pl,P1 Pl,-,Pos,-
Perf,P1 Pl,P1 Pl,-,Neg,-
Perf,P1 Pl,P2 Pl,-,Pos,rqaqniekom
Perf,P1 Pl,P2 Pl,-,Neg,rqaqnikomx
Perf,P1 Pl,P3 Pl,-,Pos,rqaqniehom
Perf,P1 Pl,P3 Pl,-,Neg,rqaqnihomx
Perf,P1 Pl,-,P1 Sg,Pos,-
Perf,P1 Pl,-,P1 Sg,Neg,-
Perf,P1 Pl,-,P2 Sg,Pos,rqaqnielek
Perf,P1 Pl,-,P2 Sg,Neg,rqaqnilekx
Perf,P1 Pl,-,P3 Sg Masc,Pos,rqaqnielu
Perf,P1 Pl,-,P3 Sg Masc,Neg,rqaqnilux
Perf,P1 Pl,-,P3 Sg Fem,Pos,rqaqnielha
Perf,P1 Pl,-,P3 Sg Fem,Neg,rqaqnilhiex
Perf,P1 Pl,-,P1 Pl,Pos,-
Perf,P1 Pl,-,P1 Pl,Neg,-
Perf,P1 Pl,-,P2 Pl,Pos,rqaqnielkom
Perf,P1 Pl,-,P2 Pl,Neg,rqaqnilkomx
Perf,P1 Pl,-,P3 Pl,Pos,rqaqnielhom
Perf,P1 Pl,-,P3 Pl,Neg,rqaqnilhomx
Perf,P1 Pl,P3 Sg Masc,P1 Sg,Pos,-
Perf,P1 Pl,P3 Sg Masc,P1 Sg,Neg,-
Perf,P1 Pl,P3 Sg Masc,P2 Sg,Pos,rqaqnihulek
Perf,P1 Pl,P3 Sg Masc,P2 Sg,Neg,rqaqnihulekx
Perf,P1 Pl,P3 Sg Masc,P3 Sg Masc,Pos,rqaqnihulu
Perf,P1 Pl,P3 Sg Masc,P3 Sg Masc,Neg,rqaqnihulux
Perf,P1 Pl,P3 Sg Masc,P3 Sg Fem,Pos,rqaqnihulha
Perf,P1 Pl,P3 Sg Masc,P3 Sg Fem,Neg,rqaqnihulhiex
Perf,P1 Pl,P3 Sg Masc,P1 Pl,Pos,-
Perf,P1 Pl,P3 Sg Masc,P1 Pl,Neg,-
Perf,P1 Pl,P3 Sg Masc,P2 Pl,Pos,rqaqnihulkom
Perf,P1 Pl,P3 Sg Masc,P2 Pl,Neg,rqaqnihulkomx
Perf,P1 Pl,P3 Sg Masc,P3 Pl,Pos,rqaqnihulhom
Perf,P1 Pl,P3 Sg Masc,P3 Pl,Neg,rqaqnihulhomx
Perf,P1 Pl,P3 Sg Fem,P1 Sg,Pos,-
Perf,P1 Pl,P3 Sg Fem,P1 Sg,Neg,-
Perf,P1 Pl,P3 Sg Fem,P2 Sg,Pos,rqaqnihielek
Perf,P1 Pl,P3 Sg Fem,P2 Sg,Neg,rqaqnihilekx
Perf,P1 Pl,P3 Sg Fem,P3 Sg Masc,Pos,rqaqnihielu
Perf,P1 Pl,P3 Sg Fem,P3 Sg Masc,Neg,rqaqnihilux
Perf,P1 Pl,P3 Sg Fem,P3 Sg Fem,Pos,rqaqnihielha
Perf,P1 Pl,P3 Sg Fem,P3 Sg Fem,Neg,rqaqnihilhiex
Perf,P1 Pl,P3 Sg Fem,P1 Pl,Pos,-
Perf,P1 Pl,P3 Sg Fem,P1 Pl,Neg,-
Perf,P1 Pl,P3 Sg Fem,P2 Pl,Pos,rqaqnihielkom
Perf,P1 Pl,P3 Sg Fem,P2 Pl,Neg,rqaqnihilkomx
Perf,P1 Pl,P3 Sg Fem,P3 Pl,Pos,rqaqnihielhom
Perf,P1 Pl,P3 Sg Fem,P3 Pl,Neg,rqaqnihilhomx
Perf,P1 Pl,P3 Pl,P1 Sg,Pos,-
Perf,P1 Pl,P3 Pl,P1 Sg,Neg,-
Perf,P1 Pl,P3 Pl,P2 Sg,Pos,rqaqnihomlok
Perf,P1 Pl,P3 Pl,P2 Sg,Neg,rqaqnihomlokx
Perf,P1 Pl,P3 Pl,P3 Sg Masc,Pos,rqaqnihomlu
Perf,P1 Pl,P3 Pl,P3 Sg Masc,Neg,rqaqnihomlux
Perf,P1 Pl,P3 Pl,P3 Sg Fem,Pos,rqaqnihomlha
Perf,P1 Pl,P3 Pl,P3 Sg Fem,Neg,rqaqnihomlhiex
Perf,P1 Pl,P3 Pl,P1 Pl,Pos,-
Perf,P1 Pl,P3 Pl,P1 Pl,Neg,-
Perf,P1 Pl,P3 Pl,P2 Pl,Pos,rqaqnihomlkom
Perf,P1 Pl,P3 Pl,P2 Pl,Neg,rqaqnihomlkomx
Perf,P1 Pl,P3 Pl,P3 Pl,Pos,rqaqnihomlhom
Perf,P1 Pl,P3 Pl,P3 Pl,Neg,rqaqnihomlhomx
Perf,P2 Pl,-,-,Pos,rqaqtu
Perf,P2 Pl,-,-,Neg,rqaqtux
Perf,P2 Pl,P1 Sg,-,Pos,rqaqtuni
Perf,P2 Pl,P1 Sg,-,Neg,rqaqtunix
Perf,P2 Pl,P2 Sg,-,Pos,-
Perf,P2 Pl,P2 Sg,-,Neg,-
Perf,P2 Pl,P3 Sg Masc,-,Pos,rqaqtuh
Perf,P2 Pl,P3 Sg Masc,-,Neg,rqaqtuhx
Perf,P2 Pl,P3 Sg Fem,-,Pos,rqaqtuha
Perf,P2 Pl,P3 Sg Fem,-,Neg,rqaqtuhiex
Perf,P2 Pl,P1 Pl,-,Pos,rqaqtuna
Perf,P2 Pl,P1 Pl,-,Neg,rqaqtuniex
Perf,P2 Pl,P2 Pl,-,Pos,-
Perf,P2 Pl,P2 Pl,-,Neg,-
