Aspect,Subject,DO,IO,Polarity,Surface form
Perf,P1 Sg,P3 Sg Fem,P2 Sg,Pos,kissirthielek
Perf,P1 Sg,P3 Sg Fem,P2 Sg,Neg,kissirthilekx
Perf,P1 Sg,P3 Sg Fem,P3 Sg Masc,Pos,kissirthielu
Perf,P1 Sg,P3 Sg Fem,P3 Sg Masc,Neg,kissirthilux
Perf,P1 Sg,P3 Sg Fem,P3 Sg Fem,Pos,kissirthielha
Perf,P1 Sg,P3 Sg Fem,P3 Sg Fem,Neg,kissirthilhiex
Perf,P1 Sg,P3 Sg Fem,P1 Pl,Pos,-
Perf,P1 Sg,P3 Sg Fem,P1 Pl,Neg,-
Perf,P1 Sg,P3 Sg Fem,P2 Pl,Pos,kissirthielkom
Perf,P1 Sg,P3 Sg Fem,P2 Pl,Neg,kissirthilkomx
Perf,P1 Sg,P3 Sg Fem,P3 Pl,Pos,kissirthielhom
Perf,P1 Sg,P3 Sg Fem,P3 Pl,Neg,kissirthilhomx
Perf,P1 Sg,P3 Pl,P1 Sg,Pos,-
Perf,P1 Sg,P3 Pl,P1 Sg,Neg,-
Perf,P1 Sg,P3 Pl,P2 Sg,Pos,kissirthomlok
Perf,P1 Sg,P3 Pl,P2 Sg,Neg,kissirthomlokx
Perf,P1 Sg,P3 Pl,P3 Sg Masc,Pos,kissirthomlu
Perf,P1 Sg,P3 Pl,P3 Sg Masc,Neg,kissirthomlux
Perf,P1 Sg,P3 Pl,P3 Sg Fem,Pos,kissirthomlha
Perf,P1 Sg,P3 Pl,P3 Sg Fem,Neg,kissirthomlhiex
Perf,P1 Sg,P3 Pl,P1 Pl,Pos,-
Perf,P1 Sg,P3 Pl,P1 Pl,Neg,-
Perf,P1 Sg,P3 Pl,P2 Pl,Pos,kissirthomlkom
Perf,P1 Sg,P3 Pl,P2 Pl,Neg,kissirthomlkomx
Perf,P1 Sg,P3 Pl,P3 Pl,Pos,kissirthomlhom
Perf,P1 Sg,P3 Pl,P3 Pl,Neg,kissirthomlhomx
Perf,P2 Sg,-,-,Pos,kissirt
Perf,P2 Sg,-,-,Neg,kissirtx
Perf,P2 Sg,P1 Sg,-,Pos,kissirtni
Perf,P2 Sg,P1 Sg,-,Neg,kissirtnix
Perf,P2 Sg,P2 Sg,-,Pos,-
Perf,P2 Sg,P2 Sg,-,Neg,-
Perf,P2 Sg,P3 Sg Masc,-,Pos,kissirtu
Perf,P2 Sg,P3 Sg Masc,-,Neg,kissirtux
Perf,P2 Sg,P3 Sg Fem,-,Pos,kissirtha
Perf,P2 Sg,P3 Sg Fem,-,Neg,kissirthiex
Perf,P2 Sg,P1 Pl,-,Pos,kissirtna
Perf,P2 Sg,P1 Pl,-,Neg,kissirtniex
Perf,P2 Sg,P2 Pl,-,Pos,-
Perf,P2 Sg,P2 Pl,-,Neg,-
Perf,P2 Sg,P3 Pl,-,Pos,kissirthom
Perf,P2 Sg,P3 Pl,-,Neg,kissirthomx
Perf,P2 Sg,-,P1 Sg,Pos,kissirtli
Perf,P2 Sg,-,P1 Sg,Neg,kissirtlix
Perf,P2 Sg,-,P2 Sg,Pos,-
Perf,P2 Sg,-,P2 Sg,Neg,-
Perf,P2 Sg,-,P3 Sg Masc,Pos,kissirtlu
Perf,P2 Sg,-,P3 Sg Masc,Neg,kissirtlux
Perf,P2 Sg,-,P3 Sg Fem,Pos,kissirtilha
Perf,P2 Sg,-,P3 Sg Fem,Neg,kissirtilhiex
Perf,P2 Sg,-,P1 Pl,Pos,kissirtilna
Perf,P2 Sg,-,P1 Pl,Neg,kissirtilniex
Perf,P2 Sg,-,P2 Pl,Pos,-
Perf,P2 Sg,-,P2 Pl,Neg,-
Perf,P2 Sg,-,P3 Pl,Pos,kissirtilhom
Perf,P2 Sg,-,P3 Pl,Neg,kissirtilhomx
Perf,P2 Sg,P3 Sg Masc,P1 Sg,Pos,kissirthuli
Perf,P2 Sg,P3 Sg Masc,P1 Sg,Neg,kissirthulix
Perf,P2 Sg,P3 Sg Masc,P2 Sg,Pos,-
Perf,P2 Sg,P3 Sg Masc,P2 Sg,Neg,-
Perf,P2 Sg,P3 Sg Masc,P3 Sg Masc,Pos,kissirthulu
Perf,P2 Sg,P3 Sg Masc,P3 Sg Masc,Neg,kissirthulux
Perf,P2 Sg,P3 Sg Masc,P3 Sg Fem,Pos,kissirthulha
Perf,P2 Sg,P3 Sg Masc,P3 Sg Fem,Neg,kissirthulhiex
Perf,P2 Sg,P3 Sg Masc,P1 Pl,Pos,kissirthulna
Perf,P2 Sg,P3 Sg Masc,P1 Pl,Neg,kissirthulniex
Perf,P2 Sg,P3 Sg Masc,P2 Pl,Pos,-
Perf,P2 Sg,P3 Sg Masc,P2 Pl,Neg,-
Perf,P2 Sg,P3 Sg Masc,P3 Pl,Pos,kissirthulhom
Perf,P2 Sg,P3 Sg Masc,P3 Pl,Neg,kissirthulhomx
Perf,P2 Sg,P3 Sg Fem,P1 Sg,Pos,kissirthieli
Perf,P2 Sg,P3 Sg Fem,P1 Sg,Neg,kissirthilix
Perf,P2 Sg,P3 Sg Fem,P2 Sg,Pos,-
Perf,P2 Sg,P3 Sg Fem,P2 Sg,Neg,-
Perf,P2 Sg,P3 Sg Fem,P3 Sg Masc,Pos,kissirthielu
Perf,P2 Sg,P3 Sg Fem,P3 Sg Masc,Neg,kissirthilux
Perf,P2 Sg,P3 Sg Fem,P3 Sg Fem,Pos,kissirthielha
Perf,P2 Sg,P3 Sg Fem,P3 Sg Fem,Neg,kissirthilhiex
Perf,P2 Sg,P3 Sg Fem,P1 Pl,Pos,kissirthielna
Perf,P2 Sg,P3 Sg Fem,P1 Pl,Neg,kissirthilniex
Perf,P2 Sg,P3 Sg Fem,P2 Pl,Pos,-
Perf,P2 Sg,P3 Sg Fem,P2 Pl,Neg,-
Perf,P2 Sg,P3 Sg Fem,P3 Pl,Pos,kissirthielhom
Perf,P2 Sg,P3 Sg Fem,P3 Pl,Neg,kissirthilhomx
Perf,P2 Sg,P3 Pl,P1 Sg,Pos,kissirthomli
Perf,P2 Sg,P3 Pl,P1 Sg,Neg,kissirthomlix
Perf,P2 Sg,P3 Pl,P2 Sg,Pos,-
Perf,P2 Sg,P3 Pl,P2 Sg,Neg,-
Perf,P2 Sg,P3 Pl,P3 Sg Masc,Pos,kissirthomlu
Perf,P2 Sg,P3 Pl,P3 Sg Masc,Neg,kissirthomlux
Perf,P2 Sg,P3 Pl,P3 Sg Fem,Pos,kissirthomlha
Perf,P2 Sg,P3 Pl,P3 Sg Fem,Neg,kissirthomlhiex
Perf,P2 Sg,P3 Pl,P1 Pl,Pos,kissirthomlna
Perf,P2 Sg,P3 Pl,P1 Pl,Neg,kissirthomlniex
Perf,P2 Sg,P3 Pl,P2 Pl,Pos,-
Perf,P2 Sg,P3 Pl,P2 Pl,Neg,-
Perf,P2 Sg,P3 Pl,P3 Pl,Pos,kissirthomlhom
Perf,P2 Sg,P3 Pl,P3 Pl,Neg,kissirthomlhomx
Perf,P3 Sg Masc,-,-,Pos,kisser
Perf,P3 Sg Masc,-,-,Neg,kissirx
Perf,P3 Sg Masc,P1 Sg,-,Pos,kissirni
Perf,P3 Sg Masc,P1 Sg,-,Neg,kissirnix
Perf,P3 Sg Masc,P2 Sg,-,Pos,kissrek
Perf,P3 Sg Masc,P2 Sg,-,Neg,kissrekx
Perf,P3 Sg Masc,P3 Sg Masc,-,Pos,kissru
Perf,P3 Sg Masc,P3 Sg Masc,-,Neg,kissrux
Perf,P3 Sg Masc,P3 Sg Fem,-,Pos,kissirha
Perf,P3 Sg Masc,P3 Sg Fem,-,Neg,kissirhiex
Perf,P3 Sg Masc,P1 Pl,-,Pos,kissirna
Perf,P3 Sg Masc,P1 Pl,-,Neg,kissirniex
Perf,P3 Sg Masc,P2 Pl,-,Pos,kissirkom
Perf,P3 Sg Masc,P2 Pl,-,Neg,kissirkomx
Perf,P3 Sg Masc,P3 Pl,-,Pos,kissirhom
Perf,P3 Sg Masc,P3 Pl,-,Neg,kissirhomx
Perf,P3 Sg Masc,-,P1 Sg,Pos,kissirli
Perf,P3 Sg Masc,-,P1 Sg,Neg,kissirlix
Perf,P3 Sg Masc,-,P2 Sg,Pos,kissirlek
Perf,P3 Sg Masc,-,P2 Sg,Neg,kissirlekx
Perf,P3 Sg Masc,-,P3 Sg Masc,Pos,kissirlu
Perf,P3 Sg Masc,-,P3 Sg Masc,Neg,kissirlux
Perf,P3 Sg Masc,-,P3 Sg Fem,Pos,kissrilha
Perf,P3 Sg Masc,-,P3 Sg Fem,Neg,kissrilhiex
Perf,P3 Sg Masc,-,P1 Pl,Pos,kissrilna
Perf,P3 Sg Masc,-,P1 Pl,Neg,kissrilniex
Perf,P3 Sg Masc,-,P2 Pl,Pos,kissrilkom
Perf,P3 Sg Masc,-,P2 Pl,Neg,kissrilkomx
Perf,P3 Sg Masc,-,P3 Pl,Pos,kissrilhom
Perf,P3 Sg Masc,-,P3 Pl,Neg,kissrilhomx
Perf,P3 Sg Masc,P3 Sg Masc,P1 Sg,Pos,kissirhuli
Perf,P3 Sg Masc,P3 Sg Masc,P1 Sg,Neg,kissirhulix
Perf,P3 Sg Masc,P3 Sg Masc,P2 Sg,Pos,kissirhulek
Perf,P3 Sg Masc,P3 Sg Masc,P2 Sg,Neg,kissirhulekx
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Masc,Pos,kissirhulu
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Masc,Neg,kissirhulux
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Fem,Pos,kissirhulha
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Fem,Neg,kissirhulhiex
Perf,P3 Sg Masc,P3 Sg Masc,P1 Pl,Pos,kissirhulna
Perf,P3 Sg Masc,P3 Sg Masc,P1 Pl,Neg,kissirhulniex
Perf,P3 Sg Masc,P3 Sg Masc,P2 Pl,Pos,kissirhulkom
Perf,P3 Sg Masc,P3 Sg Masc,P2 Pl,Neg,kissirhulkomx
Perf,P3 Sg Masc,P3 Sg Masc,P3 Pl,Pos,kissirhulhom
Perf,P3 Sg Masc,P3 Sg Masc,P3 Pl,Neg,kissirhulhomx
Perf,P3 Sg Masc,P3 Sg Fem,P1 Sg,Pos,kissirhieli
Perf,P3 Sg Masc,P3 Sg Fem,P1 Sg,Neg,kissirhilix
Perf,P3 Sg Masc,P3 Sg Fem,P2 Sg,Pos,kissirhielek
Perf,P3 Sg Masc,P3 Sg Fem,P2 Sg,Neg,kissirhilekx
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Masc,Pos,kissirhielu
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Masc,Neg,kissirhilux
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Fem,Pos,kissirhielha
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Fem,Neg,kissirhilhiex
Perf,P3 Sg Masc,P3 Sg Fem,P1 Pl,Pos,kissirhielna
Perf,P3 Sg Masc,P3 Sg Fem,P1 Pl,Neg,kissirhilniex
Perf,P3 Sg Masc,P3 Sg Fem,P2 Pl,Pos,kissirhielkom
Perf,P3 Sg Masc,P3 Sg Fem,P2 Pl,Neg,kissirhilkomx
Perf,P3 Sg Masc,P3 Sg Fem,P3 Pl,Pos,kissirhielhom
Perf,P3 Sg Masc,P3 Sg Fem,P3 Pl,Neg,kissirhilhomx
Perf,P3 Sg Masc,P3 Pl,P1 Sg,Pos,kissirhomli
Perf,P3 Sg Masc,P3 Pl,P1 Sg,Neg,kissirhomlix
Perf,P3 Sg Masc,P3 Pl,P2 Sg,Pos,kissirhomlok
Perf,P3 Sg Masc,P3 Pl,P2 Sg,Neg,kissirhomlokx
Perf,P3 Sg Masc,P3 Pl,P3 Sg Masc,Pos,kissirhomlu
Perf,P3 Sg Masc,P3 Pl,P3 Sg Masc,Neg,kissirhomlux
Perf,P3 Sg Masc,P3 Pl,P3 Sg Fem,Pos,kissirhomlha
Perf,P3 Sg Masc,P3 Pl,P3 Sg Fem,Neg,kissirhomlhiex
Perf,P3 Sg Masc,P3 Pl,P1 Pl,Pos,kissirhomlna
Perf,P3 Sg Masc,P3 Pl,P1 Pl,Neg,kissirhomlniex
Perf,P3 Sg Masc,P3 Pl,P2 Pl,Pos,kissirhomlkom
Perf,P3 Sg Masc,P3 Pl,P2 Pl,Neg,kissirhomlkomx
Perf,P3 Sg Masc,P3 Pl,P3 Pl,Pos,kissirhomlhom
Perf,P3 Sg Masc,P3 Pl,P3 Pl,Neg,kissirhomlhomx
Perf,P3 Sg Fem,-,-,Pos,kissret
Perf,P3 Sg Fem,-,-,Neg,kissritx
Perf,P3 Sg Fem,P1 Sg,-,Pos,kissritni
Perf,P3 Sg Fem,P1 Sg,-,Neg,kissritnix
Perf,P3 Sg Fem,P2 Sg,-,Pos,kissritek
Perf,P3 Sg Fem,P2 Sg,-,Neg,kissritekx
Perf,P3 Sg Fem,P3 Sg Masc,-,Pos,kissritu
Perf,P3 Sg Fem,P3 Sg Masc,-,Neg,kissritux
Perf,P3 Sg Fem,P3 Sg Fem,-,Pos,kissritha
Perf,P3 Sg Fem,P3 Sg Fem,-,Neg,kissrithiex
Perf,P3 Sg Fem,P1 Pl,-,Pos,kissritna
Perf,P3 Sg Fem,P1 Pl,-,Neg,kissritniex
Perf,P3 Sg Fem,P2 Pl,-,Pos,kissritkom
Perf,P3 Sg Fem,P2 Pl,-,Neg,kissritkomx
Perf,P3 Sg Fem,P3 Pl,-,Pos,kissrithom
Perf,P3 Sg Fem,P3 Pl,-,Neg,kissrithomx
Perf,P3 Sg Fem,-,P1 Sg,Pos,kissritli
Perf,P3 Sg Fem,-,P1 Sg,Neg,kissritlix
Perf,P3 Sg Fem,-,P2 Sg,Pos,kissritlek
Perf,P3 Sg Fem,-,P2 Sg,Neg,kissritlekx
Perf,P3 Sg Fem,-,P3 Sg Masc,Pos,kissritlu
Perf,P3 Sg Fem,-,P3 Sg Masc,Neg,kissritlux
Perf,P3 Sg Fem,-,P3 Sg Fem,Pos,kissritilha
Perf,P3 Sg Fem,-,P3 Sg Fem,Neg,kissritilhiex
Perf,P3 Sg Fem,-,P1 Pl,Pos,kissritilna
Perf,P3 Sg Fem,-,P1 Pl,Neg,kissritilniex
Perf,P3 Sg Fem,-,P2 Pl,Pos,kissritilkom
Perf,P3 Sg Fem,-,P2 Pl,Neg,kissritilkomx
Perf,P3 Sg Fem,-,P3 Pl,Pos,kissritilhom
Perf,P3 Sg Fem,-,P3 Pl,Neg,kissritilhomx
Perf,P3 Sg Fem,P3 Sg Masc,P1 Sg,Pos,kissrithuli
Perf,P3 Sg Fem,P3 Sg Masc,P1 Sg,Neg,kissrithulix
Perf,P3 Sg Fem,P3 Sg Masc,P2 Sg,Pos,kissrithulek
Perf,P3 Sg Fem,P3 Sg Masc,P2 Sg,Neg,kissrithulekx
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Masc,Pos,kissrithulu
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Masc,Neg,kissrithulux
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Fem,Pos,kissrithulha
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Fem,Neg,kissrithulhiex
Perf,P3 Sg Fem,P3 Sg Masc,P1 Pl,Pos,kissrithulna
Perf,P3 Sg Fem,P3 Sg Masc,P1 Pl,Neg,kissrithulniex
Perf,P3 Sg Fem,P3 Sg Masc,P2 Pl,Pos,kissrithulkom
Perf,P3 Sg Fem,P3 Sg Masc,P2 Pl,Neg,kissrithulkomx
Perf,P3 Sg Fem,P3 Sg Masc,P3 Pl,Pos,kissrithulhom
Perf,P3 Sg Fem,P3 Sg Masc,P3 Pl,Neg,kissrithulhomx
Perf,P3 Sg Fem,P3 Sg Fem,P1 Sg,Pos,kissrithieli
Perf,P3 Sg Fem,P3 Sg Fem,P1 Sg,Neg,kissrithilix
Perf,P3 Sg Fem,P3 Sg Fem,P2 Sg,Pos,kissrithielek
Perf,P3 Sg Fem,P3 Sg Fem,P2 Sg,Neg,kissrithilekx
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Masc,Pos,kissrithielu
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Masc,Neg,kissrithilux
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Fem,Pos,kissrithielha
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Fem,Neg,kissrithilhiex
Perf,P3 Sg Fem,P3 Sg Fem,P1 Pl,Pos,kissrithielna
Perf,P3 Sg Fem,P3 Sg Fem,P1 Pl,Neg,kissrithilniex
Perf,P3 Sg Fem,P3 Sg Fem,P2 Pl,Pos,kissrithielkom
Perf,P3 Sg Fem,P3 Sg Fem,P2 Pl,Neg,kissrithilkomx
Perf,P3 Sg Fem,P3 Sg Fem,P3 Pl,Pos,kissrithielhom
Perf,P3 Sg Fem,P3 Sg Fem,P3 Pl,Neg,kissrithilhomx
Perf,P3 Sg Fem,P3 Pl,P1 Sg,Pos,kissrithomli
Perf,P3 Sg Fem,P3 Pl,P1 Sg,Neg,kissrithomlix
Perf,P3 Sg Fem,P3 Pl,P2 Sg,Pos,kissrithomlok
Perf,P3 Sg Fem,P3 Pl,P2 Sg,Neg,kissrithomlokx
Perf,P3 Sg Fem,P3 Pl,P3 Sg Masc,Pos,kissrithomlu
Perf,P3 Sg Fem,P3 Pl,P3 Sg Masc,Neg,kissrithomlux
Perf,P3 Sg Fem,P3 Pl,P3 Sg Fem,Pos,kissrithomlha
Perf,P3 Sg Fem,P3 Pl,P3 Sg Fem,Neg,kissrithomlhiex
Perf,P3 Sg Fem,P3 Pl,P1 Pl,Pos,kissrithomlna
Perf,P3 Sg Fem,P3 Pl,P1 Pl,Neg,kissrithomlniex
Perf,P3 Sg Fem,P3 Pl,P2 Pl,Pos,kissrithomlkom
Perf,P3 Sg Fem,P3 Pl,P2 Pl,Neg,kissrithomlkomx
Perf,P3 Sg Fem,P3 Pl,P3 Pl,Pos,kissrithomlhom
Perf,P3 Sg Fem,P3 Pl,P3 Pl,Neg,kissrithomlhomx
Perf,P1 Pl,-,-,Pos,kissirna
Perf,P1 Pl,-,-,Neg,kissirniex
Perf,P1 Pl,P1 Sg,-,Pos,-
Perf,P1 Pl,P1 Sg,-,Neg,-
Perf,P1 Pl,P2 Sg,-,Pos,kissirniek
Perf,P1 Pl,P2 Sg,-,Neg,kissirnikx
Perf,P1 Pl,P3 Sg Masc,-,Pos,kissirnieh
Perf,P1 Pl,P3 Sg Masc,-,Neg,kissirnihx
Perf,P1 Pl,P3 Sg Fem,-,Pos,kissirnieha
Perf,P1 Pl,P3 Sg Fem,-,Neg,kissirnihiex
Perf,P1 Pl,P1 Pl,-,Pos,-
Perf,P1 Pl,P1 Pl,-,Neg,-
Perf,P1 Pl,P2 Pl,-,Pos,kissirniekom
Perf,P1 Pl,P2 Pl,-,Neg,kissirnikomx
Perf,P1 Pl,P3 Pl,-,Pos,kissirniehom
Perf,P1 Pl,P3 Pl,-,Neg,kissirnihomx
Perf,P1 Pl,-,P1 Sg,Pos,-
Perf,P1 Pl,-,P1 Sg,Neg,-
Perf,P1 Pl,-,P2 Sg,Pos,kissirnielek
Perf,P1 Pl,-,P2 Sg,Neg,kissirnilekx
Perf,P1 Pl,-,P3 Sg Masc,Pos,kissirnielu
Perf,P1 Pl,-,P3 Sg Masc,Neg,kissirnilux
Perf,P1 Pl,-,P3 Sg Fem,Pos,kissirnielha
Perf,P1 Pl,-,P3 Sg Fem,Neg,kissirnilhiex
Perf,P1 Pl,-,P1 Pl,Pos,-
Perf,P1 Pl,-,P1 Pl,Neg,-
Perf,P1 Pl,-,P2 Pl,Pos,kissirnielkom
Perf,P1 Pl,-,P2 Pl,Neg,kissirnilkomx
Perf,P1 Pl,-,P3 Pl,Pos,kissirnielhom
Perf,P1 Pl,-,P3 Pl,Neg,kissirnilhomx
Perf,P1 Pl,P3 Sg Masc,P1 Sg,Pos,-
Perf,P1 Pl,P3 Sg Masc,P1 Sg,Neg,-
Perf,P1 Pl,P3 Sg Masc,P2 Sg,Pos,kissirnihulek
Perf,P1 Pl,P3 Sg Masc,P2 Sg,Neg,kissirnihulekx
Perf,P1 Pl,P3 Sg Masc,P3 Sg Masc,Pos,kissirnihulu
Perf,P1 Pl,P3 Sg Masc,P3 Sg Masc,Neg,kissirnihulux
Perf,P1 Pl,P3 Sg Masc,P3 Sg Fem,Pos,kissirnihulha
Perf,P1 Pl,P3 Sg Masc,P3 Sg Fem,Neg,kissirnihulhiex
Perf,P1 Pl,P3 Sg Masc,P1 Pl,Pos,-
Perf,P1 Pl,P3 Sg Masc,P1 Pl,Neg,-
Perf,P1 Pl,P3 Sg Masc,P2 Pl,Pos,kissirnihulkom
Perf,P1 Pl,P3 Sg Masc,P2 Pl,Neg,kissirnihulkomx
Perf,P1 Pl,P3 Sg Masc,P3 Pl,Pos,kissirnihulhom
Perf,P1 Pl,P3 Sg Masc,P3 Pl,Neg,kissirnihulhomx
Perf,P1 Pl,P3 Sg Fem,P1 Sg,Pos,-
Perf,P1 Pl,P3 Sg Fem,P1 Sg,Neg,-
Perf,P1 Pl,P3 Sg Fem,P2 Sg,Pos,kissirnihielek
Perf,P1 Pl,P3 Sg Fem,P2 Sg,Neg,kissirnihilekx
Perf,P1 Pl,P3 Sg Fem,P3 Sg Masc,Pos,kissirnihielu
Perf,P1 Pl,P3 Sg Fem,P3 Sg Masc,Neg,kissirnihilux
Perf,P1 Pl,P3 Sg Fem,P3 Sg Fem,Pos,kissirnihielha
Perf,P1 Pl,P3 Sg Fem,P3 Sg Fem,Neg,kissirnihilhiex
Perf,P1 Pl,P3 Sg Fem,P1 Pl,Pos,-
Perf,P1 Pl,P3 Sg Fem,P1 Pl,Neg,-
Perf,P1 Pl,P3 Sg Fem,P2 Pl,Pos,kissirnihielkom
Perf,P1 Pl,P3 Sg Fem,P2 Pl,Neg,kissirnihilkomx
Perf,P1 Pl,P3 Sg Fem,P3 Pl,Pos,kissirnihielhom
Perf,P1 Pl,P3 Sg Fem,P3 Pl,Neg,kissirnihilhomx
Perf,P1 Pl,P3 Pl,P1 Sg,Pos,-
Perf,P1 Pl,P3 Pl,P1 Sg,Neg,-
Perf,P1 Pl,P3 Pl,P2 Sg,Pos,kissirnihomlok
Perf,P1 Pl,P3 Pl,P2 Sg,Neg,kissirnihomlokx
Perf,P1 Pl,P3 Pl,P3 Sg Masc,Pos,kissirnihomlu
Perf,P1 Pl,P3 Pl,P3 Sg Masc,Neg,kissirnihomlux
Perf,P1 Pl,P3 Pl,P3 Sg Fem,Pos,kissirnihomlha
Perf,P1 Pl,P3 Pl,P3 Sg Fem,Neg,kissirnihomlhiex
Perf,P1 Pl,P3 Pl,P1 Pl,Pos,-
Perf,P1 Pl,P3 Pl,P1 Pl,Neg,-
Perf,P1 Pl,P3 Pl,P2 Pl,Pos,kissirnihomlkom
Perf,P1 Pl,P3 Pl,P2 Pl,Neg,kissirnihomlkomx
Perf,P1 Pl,P3 Pl,P3 Pl,Pos,kissirnihomlhom
Perf,P1 Pl,P3 Pl,P3 Pl,Neg,kissirnihomlhomx
Perf,P2 Pl,-,-,Pos,kissirtu
Perf,P2 Pl,-,-,Neg,kissirtux
Perf,P2 Pl,P1 Sg,-,Pos,kissirtuni
Perf,P2 Pl,P1 Sg,-,Neg,kissirtunix
Perf,P2 Pl,P2 Sg,-,Pos,-
Perf,P2 Pl,P2 Sg,-,Neg,-
Perf,P2 Pl,P3 Sg Masc,-,Pos,kissirtuh
Perf,P2 Pl,P3 Sg Masc,-,Neg,kissirtuhx
Perf,P2 Pl,P3 Sg Fem,-,Pos,kissirtuha
Perf,P2 Pl,P3 Sg Fem,-,Neg,kissirtuhiex
Perf,P2 Pl,P1 Pl,-,Pos,kissirtuna
Perf,P2 Pl,P1 Pl,-,Neg,kissirtuniex
Perf,P2 Pl,P2 Pl,-,Pos,-
Perf,P2 Pl,P2 Pl,-,Neg,-
Perf,P2 Pl,P3 Pl,-,Pos,kissirtuhom
Perf,P2 Pl,P3 Pl,-,Neg,kissirtuhomx
Perf,P2 Pl,-,P1 Sg,Pos,kissirtuli
Perf,P2 Pl,-,P1 Sg,Neg,kissirtulix
Perf,P2 Pl,-,P2 Sg,Pos,-
Perf,P2 Pl,-,P2 Sg,Neg,-
Perf,P2 Pl,-,P3 Sg Masc,Pos,kissirtulu
Perf,P2 Pl,-,P3 Sg Masc,Neg,kissirtulux
Perf,P2 Pl,-,P3 Sg Fem,Pos,kissirtulha
Perf,P2 Pl,-,P3 Sg Fem,Neg,kissirtulhiex
Perf,P2 Pl,-,P1 Pl,Pos,kissirtulna
