aspect,subj,do,io,pol,surface
Perf,P1 Sg,P3 Sg Masc,P2 Pl,Neg,ħabbatthulkomx
Perf,P1 Sg,P3 Sg Masc,P3 Sg Masc,Pos,ħabbatthulu
Perf,P1 Sg,P3 Sg Masc,P3 Sg Masc,Neg,ħabbatthulux
Perf,P1 Sg,P3 Sg Masc,P3 Sg Fem,Pos,ħabbatthulha
Perf,P1 Sg,P3 Sg Masc,P3 Sg Fem,Neg,ħabbatthulhiex
Perf,P1 Sg,P3 Sg Masc,P3 Pl,Pos,ħabbatthulhom
Perf,P1 Sg,P3 Sg Masc,P3 Pl,Neg,ħabbatthulhomx
Perf,P1 Sg,P3 Sg Fem,P1 Sg,Pos,-
Perf,P1 Sg,P3 Sg Fem,P1 Sg,Neg,-
Perf,P1 Sg,P3 Sg Fem,P1 Pl,Pos,-
Perf,P1 Sg,P3 Sg Fem,P1 Pl,Neg,-
Perf,P1 Sg,P3 Sg Fem,P2 Sg,Pos,ħabbatthielek
Perf,P1 Sg,P3 Sg Fem,P2 Sg,Neg,ħabbatthilekx
Perf,P1 Sg,P3 Sg Fem,P2 Pl,Pos,ħabbatthielkom
Perf,P1 Sg,P3 Sg Fem,P2 Pl,Neg,ħabbatthilkomx
Perf,P1 Sg,P3 Sg Fem,P3 Sg Masc,Pos,ħabbatthielu
Perf,P1 Sg,P3 Sg Fem,P3 Sg Masc,Neg,ħabbatthilux
Perf,P1 Sg,P3 Sg Fem,P3 Sg Fem,Pos,ħabbatthielha
Perf,P1 Sg,P3 Sg Fem,P3 Sg Fem,Neg,ħabbatthilhiex
Perf,P1 Sg,P3 Sg Fem,P3 Pl,Pos,ħabbatthielhom
Perf,P1 Sg,P3 Sg Fem,P3 Pl,Neg,ħabbatthilhomx
Perf,P1 Sg,P3 Pl,P1 Sg,Pos,-
Perf,P1 Sg,P3 Pl,P1 Sg,Neg,-
Perf,P1 Sg,P3 Pl,P1 Pl,Pos,-
Perf,P1 Sg,P3 Pl,P1 Pl,Neg,-
Perf,P1 Sg,P3 Pl,P2 Sg,Pos,ħabbatthomlok
Perf,P1 Sg,P3 Pl,P2 Sg,Neg,ħabbatthomlokx
Perf,P1 Sg,P3 Pl,P2 Pl,Pos,ħabbatthomlkom
Perf,P1 Sg,P3 Pl,P2 Pl,Neg,ħabbatthomlkomx
Perf,P1 Sg,P3 Pl,P3 Sg Masc,Pos,ħabbatthomlu
Perf,P1 Sg,P3 Pl,P3 Sg Masc,Neg,ħabbatthomlux
Perf,P1 Sg,P3 Pl,P3 Sg Fem,Pos,ħabbatthomlha
Perf,P1 Sg,P3 Pl,P3 Sg Fem,Neg,ħabbatthomlhiex
Perf,P1 Sg,P3 Pl,P3 Pl,Pos,ħabbatthomlhom
Perf,P1 Sg,P3 Pl,P3 Pl,Neg,ħabbatthomlhomx
Perf,P1 Pl,-,-,Pos,ħabbatna
Perf,P1 Pl,-,-,Neg,ħabbatniex
Perf,P1 Pl,P1 Sg,-,Pos,-
Perf,P1 Pl,P1 Sg,-,Neg,-
Perf,P1 Pl,P1 Pl,-,Pos,-
Perf,P1 Pl,P1 Pl,-,Neg,-
Perf,P1 Pl,P2 Sg,-,Pos,ħabbatniek
Perf,P1 Pl,P2 Sg,-,Neg,ħabbatnikx
Perf,P1 Pl,P2 Pl,-,Pos,ħabbatniekom
Perf,P1 Pl,P2 Pl,-,Neg,ħabbatnikomx
Perf,P1 Pl,P3 Sg Masc,-,Pos,ħabbatnieh
Perf,P1 Pl,P3 Sg Masc,-,Neg,ħabbatnihx
Perf,P1 Pl,P3 Sg Fem,-,Pos,ħabbatnieha
Perf,P1 Pl,P3 Sg Fem,-,Neg,ħabbatnihiex
Perf,P1 Pl,P3 Pl,-,Pos,ħabbatniehom
Perf,P1 Pl,P3 Pl,-,Neg,ħabbatnihomx
Perf,P1 Pl,-,P1 Sg,Pos,-
Perf,P1 Pl,-,P1 Sg,Neg,-
Perf,P1 Pl,-,P1 Pl,Pos,-
Perf,P1 Pl,-,P1 Pl,Neg,-
Perf,P1 Pl,-,P2 Sg,Pos,ħabbatnielek
Perf,P1 Pl,-,P2 Sg,Neg,ħabbatnilekx
Perf,P1 Pl,-,P2 Pl,Pos,ħabbatnielkom
Perf,P1 Pl,-,P2 Pl,Neg,ħabbatnilkomx
Perf,P1 Pl,-,P3 Sg Masc,Pos,ħabbatnielu
Perf,P1 Pl,-,P3 Sg Masc,Neg,ħabbatnilux
Perf,P1 Pl,-,P3 Sg Fem,Pos,ħabbatnielha
Perf,P1 Pl,-,P3 Sg Fem,Neg,ħabbatnilhiex
Perf,P1 Pl,-,P3 Pl,Pos,ħabbatnielhom
Perf,P1 Pl,-,P3 Pl,Neg,ħabbatnilhomx
Perf,P1 Pl,P3 Sg Masc,P1 Sg,Pos,-
Perf,P1 Pl,P3 Sg Masc,P1 Sg,Neg,-
Perf,P1 Pl,P3 Sg Masc,P1 Pl,Pos,-
Perf,P1 Pl,P3 Sg Masc,P1 Pl,Neg,-
Perf,P1 Pl,P3 Sg Masc,P2 Sg,Pos,ħabbatnihulek
Perf,P1 Pl,P3 Sg Masc,P2 Sg,Neg,ħabbatnihulekx
Perf,P1 Pl,P3 Sg Masc,P2 Pl,Pos,ħabbatnihulkom
Perf,P1 Pl,P3 Sg Masc,P2 Pl,Neg,ħabbatnihulkomx
Perf,P1 Pl,P3 Sg Masc,P3 Sg Masc,Pos,ħabbatnihulu
Perf,P1 Pl,P3 Sg Masc,P3 Sg Masc,Neg,ħabbatnihulux
Perf,P1 Pl,P3 Sg Masc,P3 Sg Fem,Pos,ħabbatnihulha
Perf,P1 Pl,P3 Sg Masc,P3 Sg Fem,Neg,ħabbatnihulhiex
Perf,P1 Pl,P3 Sg Masc,P3 Pl,Pos,ħabbatnihulhom
Perf,P1 Pl,P3 Sg Masc,P3 Pl,Neg,ħabbatnihulhomx
Perf,P1 Pl,P3 Sg Fem,P1 Sg,Pos,-
Perf,P1 Pl,P3 Sg Fem,P1 Sg,Neg,-
Perf,P1 Pl,P3 Sg Fem,P1 Pl,Pos,-
Perf,P1 Pl,P3 Sg Fem,P1 Pl,Neg,-
Perf,P1 Pl,P3 Sg Fem,P2 Sg,Pos,ħabbatnihielek
Perf,P1 Pl,P3 Sg Fem,P2 Sg,Neg,ħabbatnihilekx
Perf,P1 Pl,P3 Sg Fem,P2 Pl,Pos,ħabbatnihielkom
Perf,P1 Pl,P3 Sg Fem,P2 Pl,Neg,ħabbatnihilkomx
Perf,P1 Pl,P3 Sg Fem,P3 Sg Masc,Pos,ħabbatnihielu
Perf,P1 Pl,P3 Sg Fem,P3 Sg Masc,Neg,ħabbatnihilux
Perf,P1 Pl,P3 Sg Fem,P3 Sg Fem,Pos,ħabbatnihielha
Perf,P1 Pl,P3 Sg Fem,P3 Sg Fem,Neg,ħabbatnihilhiex
Perf,P1 Pl,P3 Sg Fem,P3 Pl,Pos,ħabbatnihielhom
Perf,P1 Pl,P3 Sg Fem,P3 Pl,Neg,ħabbatnihilhomx
Perf,P1 Pl,P3 Pl,P1 Sg,Pos,-
Perf,P1 Pl,P3 Pl,P1 Sg,Neg,-
Perf,P1 Pl,P3 Pl,P1 Pl,Pos,-
Perf,P1 Pl,P3 Pl,P1 Pl,Neg,-
Perf,P1 Pl,P3 Pl,P2 Sg,Pos,ħabbatnihomlok
Perf,P1 Pl,P3 Pl,P2 Sg,Neg,ħabbatnihomlokx
Perf,P1 Pl,P3 Pl,P2 Pl,Pos,ħabbatnihomlkom
Perf,P1 Pl,P3 Pl,P2 Pl,Neg,ħabbatnihomlkomx
Perf,P1 Pl,P3 Pl,P3 Sg Masc,Pos,ħabbatnihomlu
Perf,P1 Pl,P3 Pl,P3 Sg Masc,Neg,ħabbatnihomlux
Perf,P1 Pl,P3 Pl,P3 Sg Fem,Pos,ħabbatnihomlha
Perf,P1 Pl,P3 Pl,P3 Sg Fem,Neg,ħabbatnihomlhiex
Perf,P1 Pl,P3 Pl,P3 Pl,Pos,ħabbatnihomlhom
Perf,P1 Pl,P3 Pl,P3 Pl,Neg,ħabbatnihomlhomx
Perf,P2 Sg,-,-,Pos,ħabbatt
Perf,P2 Sg,-,-,Neg,ħabbattx
Perf,P2 Sg,P1 Sg,-,Pos,ħabbattni
Perf,P2 Sg,P1 Sg,-,Neg,ħabbattnix
Perf,P2 Sg,P1 Pl,-,Pos,ħabbattna
Perf,P2 Sg,P1 Pl,-,Neg,ħabbattniex
Perf,P2 Sg,P2 Sg,-,Pos,-
Perf,P2 Sg,P2 Sg,-,Neg,-
Perf,P2 Sg,P2 Pl,-,Pos,-
Perf,P2 Sg,P2 Pl,-,Neg,-
Perf,P2 Sg,P3 Sg Masc,-,Pos,ħabbattu
Perf,P2 Sg,P3 Sg Masc,-,Neg,ħabbattux
Perf,P2 Sg,P3 Sg Fem,-,Pos,ħabbattha
Perf,P2 Sg,P3 Sg Fem,-,Neg,ħabbatthiex
Perf,P2 Sg,P3 Pl,-,Pos,ħabbatthom
Perf,P2 Sg,P3 Pl,-,Neg,ħabbatthomx
Perf,P2 Sg,-,P1 Sg,Pos,ħabbattli
Perf,P2 Sg,-,P1 Sg,Neg,ħabbattlix
Perf,P2 Sg,-,P1 Pl,Pos,ħabbattilna
Perf,P2 Sg,-,P1 Pl,Neg,ħabbattilniex
Perf,P2 Sg,-,P2 Sg,Pos,-
Perf,P2 Sg,-,P2 Sg,Neg,-
Perf,P2 Sg,-,P2 Pl,Pos,-
Perf,P2 Sg,-,P2 Pl,Neg,-
Perf,P2 Sg,-,P3 Sg Masc,Pos,ħabbattlu
Perf,P2 Sg,-,P3 Sg Masc,Neg,ħabbattlux
Perf,P2 Sg,-,P3 Sg Fem,Pos,ħabbattilha
Perf,P2 Sg,-,P3 Sg Fem,Neg,ħabbattilhiex
Perf,P2 Sg,-,P3 Pl,Pos,ħabbattilhom
Perf,P2 Sg,-,P3 Pl,Neg,ħabbattilhomx
Perf,P2 Sg,P3 Sg Masc,P1 Sg,Pos,ħabbatthuli
Perf,P2 Sg,P3 Sg Masc,P1 Sg,Neg,ħabbatthulix
Perf,P2 Sg,P3 Sg Masc,P1 Pl,Pos,ħabbatthulna
Perf,P2 Sg,P3 Sg Masc,P1 Pl,Neg,ħabbatthulniex
Perf,P2 Sg,P3 Sg Masc,P2 Sg,Pos,-
Perf,P2 Sg,P3 Sg Masc,P2 Sg,Neg,-
Perf,P2 Sg,P3 Sg Masc,P2 Pl,Pos,-
Perf,P2 Sg,P3 Sg Masc,P2 Pl,Neg,-
Perf,P2 Sg,P3 Sg Masc,P3 Sg Masc,Pos,ħabbatthulu
Perf,P2 Sg,P3 Sg Masc,P3 Sg Masc,Neg,ħabbatthulux
Perf,P2 Sg,P3 Sg Masc,P3 Sg Fem,Pos,ħabbatthulha
Perf,P2 Sg,P3 Sg Masc,P3 Sg Fem,Neg,ħabbatthulhiex
Perf,P2 Sg,P3 Sg Masc,P3 Pl,Pos,ħabbatthulhom
Perf,P2 Sg,P3 Sg Masc,P3 Pl,Neg,ħabbatthulhomx
Perf,P2 Sg,P3 Sg Fem,P1 Sg,Pos,ħabbatthieli
Perf,P2 Sg,P3 Sg Fem,P1 Sg,Neg,ħabbatthilix
Perf,P2 Sg,P3 Sg Fem,P1 Pl,Pos,ħabbatthielna
Perf,P2 Sg,P3 Sg Fem,P1 Pl,Neg,ħabbatthilniex
Perf,P2 Sg,P3 Sg Fem,P2 Sg,Pos,-
Perf,P2 Sg,P3 Sg Fem,P2 Sg,Neg,-
Perf,P2 Sg,P3 Sg Fem,P2 Pl,Pos,-
Perf,P2 Sg,P3 Sg Fem,P2 Pl,Neg,-
Perf,P2 Sg,P3 Sg Fem,P3 Sg Masc,Pos,ħabbatthielu
Perf,P2 Sg,P3 Sg Fem,P3 Sg Masc,Neg,ħabbatthilux
Perf,P2 Sg,P3 Sg Fem,P3 Sg Fem,Pos,ħabbatthielha
Perf,P2 Sg,P3 Sg Fem,P3 Sg Fem,Neg,ħabbatthilhiex
Perf,P2 Sg,P3 Sg Fem,P3 Pl,Pos,ħabbatthielhom
Perf,P2 Sg,P3 Sg Fem,P3 Pl,Neg,ħabbatthilhomx
Perf,P2 Sg,P3 Pl,P1 Sg,Pos,ħabbatthomli
Perf,P2 Sg,P3 Pl,P1 Sg,Neg,ħabbatthomlix
Perf,P2 Sg,P3 Pl,P1 Pl,Pos,ħabbatthomlna
Perf,P2 Sg,P3 Pl,P1 Pl,Neg,ħabbatthomlniex
Perf,P2 Sg,P3 Pl,P2 Sg,Pos,-
Perf,P2 Sg,P3 Pl,P2 Sg,Neg,-
Perf,P2 Sg,P3 Pl,P2 Pl,Pos,-
Perf,P2 Sg,P3 Pl,P2 Pl,Neg,-
Perf,P2 Sg,P3 Pl,P3 Sg Masc,Pos,ħabbatthomlu
Perf,P2 Sg,P3 Pl,P3 Sg Masc,Neg,ħabbatthomlux
Perf,P2 Sg,P3 Pl,P3 Sg Fem,Pos,ħabbatthomlha
Perf,P2 Sg,P3 Pl,P3 Sg Fem,Neg,ħabbatthomlhiex
Perf,P2 Sg,P3 Pl,P3 Pl,Pos,ħabbatthomlhom
Perf,P2 Sg,P3 Pl,P3 Pl,Neg,ħabbatthomlhomx
Perf,P2 Pl,-,-,Pos,ħabbattu
Perf,P2 Pl,-,-,Neg,ħabbattux
Perf,P2 Pl,P1 Sg,-,Pos,ħabbattuni
Perf,P2 Pl,P1 Sg,-,Neg,ħabbattunix
Perf,P2 Pl,P1 Pl,-,Pos,ħabbattuna
Perf,P2 Pl,P1 Pl,-,Neg,ħabbattuniex
Perf,P2 Pl,P2 Sg,-,Pos,-
Perf,P2 Pl,P2 Sg,-,Neg,-
Perf,P2 Pl,P2 Pl,-,Pos,-
Perf,P2 Pl,P2 Pl,-,Neg,-
Perf,P2 Pl,P3 Sg Masc,-,Pos,ħabbattuh
Perf,P2 Pl,P3 Sg Masc,-,Neg,ħabbattuhx
Perf,P2 Pl,P3 Sg Fem,-,Pos,ħabbattuha
Perf,P2 Pl,P3 Sg Fem,-,Neg,ħabbattuhiex
Perf,P2 Pl,P3 Pl,-,Pos,ħabbattuhom
Perf,P2 Pl,P3 Pl,-,Neg,ħabbattuhomx
Perf,P2 Pl,-,P1 Sg,Pos,ħabbattuli
Perf,P2 Pl,-,P1 Sg,Neg,ħabbattulix
Perf,P2 Pl,-,P1 Pl,Pos,ħabbattulna
Perf,P2 Pl,-,P1 Pl,Neg,ħabbattulniex
Perf,P2 Pl,-,P2 Sg,Pos,-
Perf,P2 Pl,-,P2 Sg,Neg,-
Perf,P2 Pl,-,P2 Pl,Pos,-
Perf,P2 Pl,-,P2 Pl,Neg,-
Perf,P2 Pl,-,P3 Sg Masc,Pos,ħabbattulu
Perf,P2 Pl,-,P3 Sg Masc,Neg,ħabbattulux
Perf,P2 Pl,-,P3 Sg Fem,Pos,ħabbattulha
Perf,P2 Pl,-,P3 Sg Fem,Neg,ħabbattulhiex
Perf,P2 Pl,-,P3 Pl,Pos,ħabbattulhom
Perf,P2 Pl,-,P3 Pl,Neg,ħabbattulhomx
Perf,P2 Pl,P3 Sg Masc,P1 Sg,Pos,ħabbattuhuli
Perf,P2 Pl,P3 Sg Masc,P1 Sg,Neg,ħabbattuhulix
Perf,P2 Pl,P3 Sg Masc,P1 Pl,Pos,ħabbattuhulna
Perf,P2 Pl,P3 Sg Masc,P1 Pl,Neg,ħabbattuhulniex
Perf,P2 Pl,P3 Sg Masc,P2 Sg,Pos,-
Perf,P2 Pl,P3 Sg Masc,P2 Sg,Neg,-
Perf,P2 Pl,P3 Sg Masc,P2 Pl,Pos,-
Perf,P2 Pl,P3 Sg Masc,P2 Pl,Neg,-
Perf,P2 Pl,P3 Sg Masc,P3 Sg Masc,Pos,ħabbattuhulu
Perf,P2 Pl,P3 Sg Masc,P3 Sg Masc,Neg,ħabbattuhulux
Perf,P2 Pl,P3 Sg Masc,P3 Sg Fem,Pos,ħabbattuhulha
Perf,P2 Pl,P3 Sg Masc,P3 Sg Fem,Neg,ħabbattuhulhiex
Perf,P2 Pl,P3 Sg Masc,P3 Pl,Pos,ħabbattuhulhom
Perf,P2 Pl,P3 Sg Masc,P3 Pl,Neg,ħabbattuhulhomx
Perf,P2 Pl,P3 Sg Fem,P1 Sg,Pos,ħabbattuhieli
Perf,P2 Pl,P3 Sg Fem,P1 Sg,Neg,ħabbattuhilix
Perf,P2 Pl,P3 Sg Fem,P1 Pl,Pos,ħabbattuhielna
Perf,P2 Pl,P3 Sg Fem,P1 Pl,Neg,ħabbattuhilniex
Perf,P2 Pl,P3 Sg Fem,P2 Sg,Pos,-
Perf,P2 Pl,P3 Sg Fem,P2 Sg,Neg,-
Perf,P2 Pl,P3 Sg Fem,P2 Pl,Pos,-
Perf,P2 Pl,P3 Sg Fem,P2 Pl,Neg,-
Perf,P2 Pl,P3 Sg Fem,P3 Sg Masc,Pos,ħabbattuhielu
Perf,P2 Pl,P3 Sg Fem,P3 Sg Masc,Neg,ħabbattuhilux
Perf,P2 Pl,P3 Sg Fem,P3 Sg Fem,Pos,ħabbattuhielha
Perf,P2 Pl,P3 Sg Fem,P3 Sg Fem,Neg,ħabbattuhilhiex
Perf,P2 Pl,P3 Sg Fem,P3 Pl,Pos,ħabbattuhielhom
Perf,P2 Pl,P3 Sg Fem,P3 Pl,Neg,ħabbattuhilhomx
Perf,P2 Pl,P3 Pl,P1 Sg,Pos,ħabbattuhomli
Perf,P2 Pl,P3 Pl,P1 Sg,Neg,ħabbattuhomlix
Perf,P2 Pl,P3 Pl,P1 Pl,Pos,ħabbattuhomlna
Perf,P2 Pl,P3 Pl,P1 Pl,Neg,ħabbattuhomlniex
Perf,P2 Pl,P3 Pl,P2 Sg,Pos,-
Perf,P2 Pl,P3 Pl,P2 Sg,Neg,-
Perf,P2 Pl,P3 Pl,P2 Pl,Pos,-
Perf,P2 Pl,P3 Pl,P2 Pl,Neg,-
Perf,P2 Pl,P3 Pl,P3 Sg Masc,Pos,ħabbattuhomlu
Perf,P2 Pl,P3 Pl,P3 Sg Masc,Neg,ħabbattuhomlux
Perf,P2 Pl,P3 Pl,P3 Sg Fem,Pos,ħabbattuhomlha
Perf,P2 Pl,P3 Pl,P3 Sg Fem,Neg,ħabbattuhomlhiex
Perf,P2 Pl,P3 Pl,P3 Pl,Pos,ħabbattuhomlhom
Perf,P2 Pl,P3 Pl,P3 Pl,Neg,ħabbattuhomlhomx
Perf,P3 Sg Masc,-,-,Pos,ħabbat
Perf,P3 Sg Masc,-,-,Neg,ħabbatx
Perf,P3 Sg Masc,P1 Sg,-,Pos,ħabbatni
Perf,P3 Sg Masc,P1 Sg,-,Neg,ħabbatnix
Perf,P3 Sg Masc,P1 Pl,-,Pos,ħabbatna
Perf,P3 Sg Masc,P1 Pl,-,Neg,ħabbatniex
Perf,P3 Sg Masc,P2 Sg,-,Pos,ħabbtek
Perf,P3 Sg Masc,P2 Sg,-,Neg,ħabbtekx
Perf,P3 Sg Masc,P2 Pl,-,Pos,ħabbatkom
Perf,P3 Sg Masc,P2 Pl,-,Neg,ħabbatkomx
Perf,P3 Sg Masc,P3 Sg Masc,-,Pos,ħabbtu
Perf,P3 Sg Masc,P3 Sg Masc,-,Neg,ħabbtux
Perf,P3 Sg Masc,P3 Sg Fem,-,Pos,ħabbatha
Perf,P3 Sg Masc,P3 Sg Fem,-,Neg,ħabbathiex
Perf,P3 Sg Masc,P3 Pl,-,Pos,ħabbathom
Perf,P3 Sg Masc,P3 Pl,-,Neg,ħabbathomx
Perf,P3 Sg Masc,-,P1 Sg,Pos,ħabbatli
Perf,P3 Sg Masc,-,P1 Sg,Neg,ħabbatlix
Perf,P3 Sg Masc,-,P1 Pl,Pos,ħabbtilna
Perf,P3 Sg Masc,-,P1 Pl,Neg,ħabbtilniex
Perf,P3 Sg Masc,-,P2 Sg,Pos,ħabbatlek
Perf,P3 Sg Masc,-,P2 Sg,Neg,ħabbatlekx
Perf,P3 Sg Masc,-,P2 Pl,Pos,ħabbtilkom
Perf,P3 Sg Masc,-,P2 Pl,Neg,ħabbtilkomx
Perf,P3 Sg Masc,-,P3 Sg Masc,Pos,ħabbatlu
Perf,P3 Sg Masc,-,P3 Sg Masc,Neg,ħabbatlux
Perf,P3 Sg Masc,-,P3 Sg Fem,Pos,ħabbtilha
Perf,P3 Sg Masc,-,P3 Sg Fem,Neg,ħabbtilhiex
Perf,P3 Sg Masc,-,P3 Pl,Pos,ħabbtilhom
Perf,P3 Sg Masc,-,P3 Pl,Neg,ħabbtilhomx
Perf,P3 Sg Masc,P3 Sg Masc,P1 Sg,Pos,ħabbathuli
Perf,P3 Sg Masc,P3 Sg Masc,P1 Sg,Neg,ħabbathulix
Perf,P3 Sg Masc,P3 Sg Masc,P1 Pl,Pos,ħabbathulna
Perf,P3 Sg Masc,P3 Sg Masc,P1 Pl,Neg,ħabbathulniex
Perf,P3 Sg Masc,P3 Sg Masc,P2 Sg,Pos,ħabbathulek
Perf,P3 Sg Masc,P3 Sg Masc,P2 Sg,Neg,ħabbathulekx
Perf,P3 Sg Masc,P3 Sg Masc,P2 Pl,Pos,ħabbathulkom
Perf,P3 Sg Masc,P3 Sg Masc,P2 Pl,Neg,ħabbathulkomx
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Masc,Pos,ħabbathulu
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Masc,Neg,ħabbathulux
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Fem,Pos,ħabbathulha
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Fem,Neg,ħabbathulhiex
Perf,P3 Sg Masc,P3 Sg Masc,P3 Pl,Pos,ħabbathulhom
Perf,P3 Sg Masc,P3 Sg Masc,P3 Pl,Neg,ħabbathulhomx
Perf,P3 Sg Masc,P3 Sg Fem,P1 Sg,Pos,ħabbathieli
Perf,P3 Sg Masc,P3 Sg Fem,P1 Sg,Neg,ħabbathilix
Perf,P3 Sg Masc,P3 Sg Fem,P1 Pl,Pos,ħabbathielna
Perf,P3 Sg Masc,P3 Sg Fem,P1 Pl,Neg,ħabbathilniex
Perf,P3 Sg Masc,P3 Sg Fem,P2 Sg,Pos,ħabbathielek
Perf,P3 Sg Masc,P3 Sg Fem,P2 Sg,Neg,ħabbathilekx
Perf,P3 Sg Masc,P3 Sg Fem,P2 Pl,Pos,ħabbathielkom
Perf,P3 Sg Masc,P3 Sg Fem,P2 Pl,Neg,ħabbathilkomx
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Masc,Pos,ħabbathielu
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Masc,Neg,ħabbathilux
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Fem,Pos,ħabbathielha
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Fem,Neg,ħabbathilhiex
Perf,P3 Sg Masc,P3 Sg Fem,P3 Pl,Pos,ħabbathielhom
Perf,P3 Sg Masc,P3 Sg Fem,P3 Pl,Neg,ħabbathilhomx
Perf,P3 Sg Masc,P3 Pl,P1 Sg,Pos,ħabbathomli
Perf,P3 Sg Masc,P3 Pl,P1 Sg,Neg,ħabbathomlix
Perf,P3 Sg Masc,P3 Pl,P1 Pl,Pos,ħabbathomlna
Perf,P3 Sg Masc,P3 Pl,P1 Pl,Neg,ħabbathomlniex
Perf,P3 Sg Masc,P3 Pl,P2 Sg,Pos,ħabbathomlok
Perf,P3 Sg Masc,P3 Pl,P2 Sg,Neg,ħabbathomlokx
Perf,P3 Sg Masc,P3 Pl,P2 Pl,Pos,ħabbathomlkom
Perf,P3 Sg Masc,P3 Pl,P2 Pl,Neg,ħabbathomlkomx
Perf,P3 Sg Masc,P3 Pl,P3 Sg Masc,Pos,ħabbathomlu
Perf,P3 Sg Masc,P3 Pl,P3 Sg Masc,Neg,ħabbathomlux
Perf,P3 Sg Masc,P3 Pl,P3 Sg Fem,Pos,ħabbathomlha
Perf,P3 Sg Masc,P3 Pl,P3 Sg Fem,Neg,ħabbathomlhiex
Perf,P3 Sg Masc,P3 Pl,P3 Pl,Pos,ħabbathomlhom
Perf,P3 Sg Masc,P3 Pl,P3 Pl,Neg,ħabbathomlhomx
Perf,P3 Sg Fem,-,-,Pos,ħabbtet
Perf,P3 Sg Fem,-,-,Neg,ħabbtitx
Perf,P3 Sg Fem,P1 Sg,-,Pos,ħabbtitni
Perf,P3 Sg Fem,P1 Sg,-,Neg,ħabbtitnix
Perf,P3 Sg Fem,P1 Pl,-,Pos,ħabbtitna
Perf,P3 Sg Fem,P1 Pl,-,Neg,ħabbtitniex
Perf,P3 Sg Fem,P2 Sg,-,Pos,ħabbtitek
Perf,P3 Sg Fem,P2 Sg,-,Neg,ħabbtitekx
Perf,P3 Sg Fem,P2 Pl,-,Pos,ħabbtitkom
Perf,P3 Sg Fem,P2 Pl,-,Neg,ħabbtitkomx
Perf,P3 Sg Fem,P3 Sg Masc,-,Pos,ħabbtitu
Perf,P3 Sg Fem,P3 Sg Masc,-,Neg,ħabbtitux
Perf,P3 Sg Fem,P3 Sg Fem,-,Pos,ħabbtitha
Perf,P3 Sg Fem,P3 Sg Fem,-,Neg,ħabbtithiex
Perf,P3 Sg Fem,P3 Pl,-,Pos,ħabbtithom
Perf,P3 Sg Fem,P3 Pl,-,Neg,ħabbtithomx
