Aspect,Subject,DO,IO,Polarity,Surface form
Perf,P1 Sg,P3 Sg Fem,P1 Sg,Neg,-
Perf,P1 Sg,P3 Sg Fem,P2 Sg,Pos,lgħabthielek
Perf,P1 Sg,P3 Sg Fem,P2 Sg,Neg,lgħabthilekx
Perf,P1 Sg,P3 Sg Fem,P3 Sg Masc,Pos,lgħabthielu
Perf,P1 Sg,P3 Sg Fem,P3 Sg Masc,Neg,lgħabthilux
Perf,P1 Sg,P3 Sg Fem,P3 Sg Fem,Pos,lgħabthielha
Perf,P1 Sg,P3 Sg Fem,P3 Sg Fem,Neg,lgħabthilhiex
Perf,P1 Sg,P3 Sg Fem,P1 Pl,Pos,-
Perf,P1 Sg,P3 Sg Fem,P1 Pl,Neg,-
Perf,P1 Sg,P3 Sg Fem,P2 Pl,Pos,lgħabthielkom
Perf,P1 Sg,P3 Sg Fem,P2 Pl,Neg,lgħabthilkomx
Perf,P1 Sg,P3 Sg Fem,P3 Pl,Pos,lgħabthielhom
Perf,P1 Sg,P3 Sg Fem,P3 Pl,Neg,lgħabthilhomx
Perf,P1 Sg,P3 Pl,P1 Sg,Pos,-
Perf,P1 Sg,P3 Pl,P1 Sg,Neg,-
Perf,P1 Sg,P3 Pl,P2 Sg,Pos,lgħabthomlok
Perf,P1 Sg,P3 Pl,P2 Sg,Neg,lgħabthomlokx
Perf,P1 Sg,P3 Pl,P3 Sg Masc,Pos,lgħabthomlu
Perf,P1 Sg,P3 Pl,P3 Sg Masc,Neg,lgħabthomlux
Perf,P1 Sg,P3 Pl,P3 Sg Fem,Pos,lgħabthomlha
Perf,P1 Sg,P3 Pl,P3 Sg Fem,Neg,lgħabthomlhiex
Perf,P1 Sg,P3 Pl,P1 Pl,Pos,-
Perf,P1 Sg,P3 Pl,P1 Pl,Neg,-
Perf,P1 Sg,P3 Pl,P2 Pl,Pos,lgħabthomlkom
Perf,P1 Sg,P3 Pl,P2 Pl,Neg,lgħabthomlkomx
Perf,P1 Sg,P3 Pl,P3 Pl,Pos,lgħabthomlhom
Perf,P1 Sg,P3 Pl,P3 Pl,Neg,lgħabthomlhomx
Perf,P2 Sg,-,-,Pos,lgħabt
Perf,P2 Sg,-,-,Neg,lgħabtx
Perf,P2 Sg,P1 Sg,-,Pos,lgħabtni
Perf,P2 Sg,P1 Sg,-,Neg,lgħabtnix
Perf,P2 Sg,P2 Sg,-,Pos,-
Perf,P2 Sg,P2 Sg,-,Neg,-
Perf,P2 Sg,P3 Sg Masc,-,Pos,lgħabtu
Perf,P2 Sg,P3 Sg Masc,-,Neg,lgħabtux
Perf,P2 Sg,P3 Sg Fem,-,Pos,lgħabtha
Perf,P2 Sg,P3 Sg Fem,-,Neg,lgħabthiex
Perf,P2 Sg,P1 Pl,-,Pos,lgħabtna
Perf,P2 Sg,P1 Pl,-,Neg,lgħabtniex
Perf,P2 Sg,P2 Pl,-,Pos,-
Perf,P2 Sg,P2 Pl,-,Neg,-
Perf,P2 Sg,P3 Pl,-,Pos,lgħabthom
Perf,P2 Sg,P3 Pl,-,Neg,lgħabthomx
Perf,P2 Sg,-,P1 Sg,Pos,lgħabtli
Perf,P2 Sg,-,P1 Sg,Neg,lgħabtlix
Perf,P2 Sg,-,P2 Sg,Pos,-
Perf,P2 Sg,-,P2 Sg,Neg,-
Perf,P2 Sg,-,P3 Sg Masc,Pos,lgħabtlu
Perf,P2 Sg,-,P3 Sg Masc,Neg,lgħabtlux
Perf,P2 Sg,-,P3 Sg Fem,Pos,lgħabtilha
Perf,P2 Sg,-,P3 Sg Fem,Neg,lgħabtilhiex
Perf,P2 Sg,-,P1 Pl,Pos,lgħabtilna
Perf,P2 Sg,-,P1 Pl,Neg,lgħabtilniex
Perf,P2 Sg,-,P2 Pl,Pos,-
Perf,P2 Sg,-,P2 Pl,Neg,-
Perf,P2 Sg,-,P3 Pl,Pos,lgħabtilhom
Perf,P2 Sg,-,P3 Pl,Neg,lgħabtilhomx
Perf,P2 Sg,P3 Sg Masc,P1 Sg,Pos,lgħabthuli
Perf,P2 Sg,P3 Sg Masc,P1 Sg,Neg,lgħabthulix
Perf,P2 Sg,P3 Sg Masc,P2 Sg,Pos,-
Perf,P2 Sg,P3 Sg Masc,P2 Sg,Neg,-
Perf,P2 Sg,P3 Sg Masc,P3 Sg Masc,Pos,lgħabthulu
Perf,P2 Sg,P3 Sg Masc,P3 Sg Masc,Neg,lgħabthulux
Perf,P2 Sg,P3 Sg Masc,P3 Sg Fem,Pos,lgħabthulha
Perf,P2 Sg,P3 Sg Masc,P3 Sg Fem,Neg,lgħabthulhiex
Perf,P2 Sg,P3 Sg Masc,P1 Pl,Pos,lgħabthulna
Perf,P2 Sg,P3 Sg Masc,P1 Pl,Neg,lgħabthulniex
Perf,P2 Sg,P3 Sg Masc,P2 Pl,Pos,-
Perf,P2 Sg,P3 Sg Masc,P2 Pl,Neg,-
Perf,P2 Sg,P3 Sg Masc,P3 Pl,Pos,lgħabthulhom
Perf,P2 Sg,P3 Sg Masc,P3 Pl,Neg,lgħabthulhomx
Perf,P2 Sg,P3 Sg Fem,P1 Sg,Pos,lgħabthieli
Perf,P2 Sg,P3 Sg Fem,P1 Sg,Neg,lgħabthilix
Perf,P2 Sg,P3 Sg Fem,P2 Sg,Pos,-
Perf,P2 Sg,P3 Sg Fem,P2 Sg,Neg,-
Perf,P2 Sg,P3 Sg Fem,P3 Sg Masc,Pos,lgħabthielu
Perf,P2 Sg,P3 Sg Fem,P3 Sg Masc,Neg,lgħabthilux
Perf,P2 Sg,P3 Sg Fem,P3 Sg Fem,Pos,lgħabthielha
Perf,P2 Sg,P3 Sg Fem,P3 Sg Fem,Neg,lgħabthilhiex
Perf,P2 Sg,P3 Sg Fem,P1 Pl,Pos,lgħabthielna
Perf,P2 Sg,P3 Sg Fem,P1 Pl,Neg,lgħabthilniex
Perf,P2 Sg,P3 Sg Fem,P2 Pl,Pos,-
Perf,P2 Sg,P3 Sg Fem,P2 Pl,Neg,-
Perf,P2 Sg,P3 Sg Fem,P3 Pl,Pos,lgħabthielhom
Perf,P2 Sg,P3 Sg Fem,P3 Pl,Neg,lgħabthilhomx
Perf,P2 Sg,P3 Pl,P1 Sg,Pos,lgħabthomli
Perf,P2 Sg,P3 Pl,P1 Sg,Neg,lgħabthomlix
Perf,P2 Sg,P3 Pl,P2 Sg,Pos,-
Perf,P2 Sg,P3 Pl,P2 Sg,Neg,-
Perf,P2 Sg,P3 Pl,P3 Sg Masc,Pos,lgħabthomlu
Perf,P2 Sg,P3 Pl,P3 Sg Masc,Neg,lgħabthomlux
Perf,P2 Sg,P3 Pl,P3 Sg Fem,Pos,lgħabthomlha
Perf,P2 Sg,P3 Pl,P3 Sg Fem,Neg,lgħabthomlhiex
Perf,P2 Sg,P3 Pl,P1 Pl,Pos,lgħabthomlna
Perf,P2 Sg,P3 Pl,P1 Pl,Neg,lgħabthomlniex
Perf,P2 Sg,P3 Pl,P2 Pl,Pos,-
Perf,P2 Sg,P3 Pl,P2 Pl,Neg,-
Perf,P2 Sg,P3 Pl,P3 Pl,Pos,lgħabthomlhom
Perf,P2 Sg,P3 Pl,P3 Pl,Neg,lgħabthomlhomx
Perf,P3 Sg Masc,-,-,Pos,lagħab
Perf,P3 Sg Masc,-,-,Neg,lagħabx
Perf,P3 Sg Masc,P1 Sg,-,Pos,lagħabni
Perf,P3 Sg Masc,P1 Sg,-,Neg,lagħabnix
Perf,P3 Sg Masc,P2 Sg,-,Pos,lagħbek
Perf,P3 Sg Masc,P2 Sg,-,Neg,lagħbekx
Perf,P3 Sg Masc,P3 Sg Masc,-,Pos,lagħbu
Perf,P3 Sg Masc,P3 Sg Masc,-,Neg,lagħbux
Perf,P3 Sg Masc,P3 Sg Fem,-,Pos,lagħabha
Perf,P3 Sg Masc,P3 Sg Fem,-,Neg,lagħabhiex
Perf,P3 Sg Masc,P1 Pl,-,Pos,lagħabna
Perf,P3 Sg Masc,P1 Pl,-,Neg,lagħabniex
Perf,P3 Sg Masc,P2 Pl,-,Pos,lagħabkom
Perf,P3 Sg Masc,P2 Pl,-,Neg,lagħabkomx
Perf,P3 Sg Masc,P3 Pl,-,Pos,lagħabhom
Perf,P3 Sg Masc,P3 Pl,-,Neg,lagħabhomx
Perf,P3 Sg Masc,-,P1 Sg,Pos,lagħabli
Perf,P3 Sg Masc,-,P1 Sg,Neg,lagħablix
Perf,P3 Sg Masc,-,P2 Sg,Pos,lagħablek
Perf,P3 Sg Masc,-,P2 Sg,Neg,lagħablekx
Perf,P3 Sg Masc,-,P3 Sg Masc,Pos,lagħablu
Perf,P3 Sg Masc,-,P3 Sg Masc,Neg,lagħablux
Perf,P3 Sg Masc,-,P3 Sg Fem,Pos,lagħbilha
Perf,P3 Sg Masc,-,P3 Sg Fem,Neg,lagħbilhiex
Perf,P3 Sg Masc,-,P1 Pl,Pos,lagħbilna
Perf,P3 Sg Masc,-,P1 Pl,Neg,lagħbilniex
Perf,P3 Sg Masc,-,P2 Pl,Pos,lagħbilkom
Perf,P3 Sg Masc,-,P2 Pl,Neg,lagħbilkomx
Perf,P3 Sg Masc,-,P3 Pl,Pos,lagħbilhom
Perf,P3 Sg Masc,-,P3 Pl,Neg,lagħbilhomx
Perf,P3 Sg Masc,P3 Sg Masc,P1 Sg,Pos,lagħabhuli
Perf,P3 Sg Masc,P3 Sg Masc,P1 Sg,Neg,lagħabhulix
Perf,P3 Sg Masc,P3 Sg Masc,P2 Sg,Pos,lagħabhulek
Perf,P3 Sg Masc,P3 Sg Masc,P2 Sg,Neg,lagħabhulekx
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Masc,Pos,lagħabhulu
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Masc,Neg,lagħabhulux
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Fem,Pos,lagħabhulha
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Fem,Neg,lagħabhulhiex
Perf,P3 Sg Masc,P3 Sg Masc,P1 Pl,Pos,lagħabhulna
Perf,P3 Sg Masc,P3 Sg Masc,P1 Pl,Neg,lagħabhulniex
Perf,P3 Sg Masc,P3 Sg Masc,P2 Pl,Pos,lagħabhulkom
Perf,P3 Sg Masc,P3 Sg Masc,P2 Pl,Neg,lagħabhulkomx
Perf,P3 Sg Masc,P3 Sg Masc,P3 Pl,Pos,lagħabhulhom
Perf,P3 Sg Masc,P3 Sg Masc,P3 Pl,Neg,lagħabhulhomx
Perf,P3 Sg Masc,P3 Sg Fem,P1 Sg,Pos,lagħabhieli
Perf,P3 Sg Masc,P3 Sg Fem,P1 Sg,Neg,lagħabhilix
Perf,P3 Sg Masc,P3 Sg Fem,P2 Sg,Pos,lagħabhielek
Perf,P3 Sg Masc,P3 Sg Fem,P2 Sg,Neg,lagħabhilekx
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Masc,Pos,lagħabhielu
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Masc,Neg,lagħabhilux
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Fem,Pos,lagħabhielha
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Fem,Neg,lagħabhilhiex
Perf,P3 Sg Masc,P3 Sg Fem,P1 Pl,Pos,lagħabhielna
Perf,P3 Sg Masc,P3 Sg Fem,P1 Pl,Neg,lagħabhilniex
Perf,P3 Sg Masc,P3 Sg Fem,P2 Pl,Pos,lagħabhielkom
Perf,P3 Sg Masc,P3 Sg Fem,P2 Pl,Neg,lagħabhilkomx
Perf,P3 Sg Masc,P3 Sg Fem,P3 Pl,Pos,lagħabhielhom
Perf,P3 Sg Masc,P3 Sg Fem,P3 Pl,Neg,lagħabhilhomx
Perf,P3 Sg Masc,P3 Pl,P1 Sg,Pos,lagħabhomli
Perf,P3 Sg Masc,P3 Pl,P1 Sg,Neg,lagħabhomlix
Perf,P3 Sg Masc,P3 Pl,P2 Sg,Pos,lagħabhomlok
Perf,P3 Sg Masc,P3 Pl,P2 Sg,Neg,lagħabhomlokx
Perf,P3 Sg Masc,P3 Pl,P3 Sg Masc,Pos,lagħabhomlu
Perf,P3 Sg Masc,P3 Pl,P3 Sg Masc,Neg,lagħabhomlux
Perf,P3 Sg Masc,P3 Pl,P3 Sg Fem,Pos,lagħabhomlha
Perf,P3 Sg Masc,P3 Pl,P3 Sg Fem,Neg,lagħabhomlhiex
Perf,P3 Sg Masc,P3 Pl,P1 Pl,Pos,lagħabhomlna
Perf,P3 Sg Masc,P3 Pl,P1 Pl,Neg,lagħabhomlniex
Perf,P3 Sg Masc,P3 Pl,P2 Pl,Pos,lagħabhomlkom
Perf,P3 Sg Masc,P3 Pl,P2 Pl,Neg,lagħabhomlkomx
Perf,P3 Sg Masc,P3 Pl,P3 Pl,Pos,lagħabhomlhom
Perf,P3 Sg Masc,P3 Pl,P3 Pl,Neg,lagħabhomlhomx
Perf,P3 Sg Fem,-,-,Pos,lagħbet
Perf,P3 Sg Fem,-,-,Neg,lagħbitx
Perf,P3 Sg Fem,P1 Sg,-,Pos,lagħbitni
Perf,P3 Sg Fem,P1 Sg,-,Neg,lagħbitnix
Perf,P3 Sg Fem,P2 Sg,-,Pos,lagħbitek
Perf,P3 Sg Fem,P2 Sg,-,Neg,lagħbitekx
Perf,P3 Sg Fem,P3 Sg Masc,-,Pos,lagħbitu
Perf,P3 Sg Fem,P3 Sg Masc,-,Neg,lagħbitux
Perf,P3 Sg Fem,P3 Sg Fem,-,Pos,lagħbitha
Perf,P3 Sg Fem,P3 Sg Fem,-,Neg,lagħbithiex
Perf,P3 Sg Fem,P1 Pl,-,Pos,lagħbitna
Perf,P3 Sg Fem,P1 Pl,-,Neg,lagħbitniex
Perf,P3 Sg Fem,P2 Pl,-,Pos,lagħbitkom
Perf,P3 Sg Fem,P2 Pl,-,Neg,lagħbitkomx
Perf,P3 Sg Fem,P3 Pl,-,Pos,lagħbithom
Perf,P3 Sg Fem,P3 Pl,-,Neg,lagħbithomx
Perf,P3 Sg Fem,-,P1 Sg,Pos,lagħbitli
Perf,P3 Sg Fem,-,P1 Sg,Neg,lagħbitlix
Perf,P3 Sg Fem,-,P2 Sg,Pos,lagħbitlek
Perf,P3 Sg Fem,-,P2 Sg,Neg,lagħbitlekx
Perf,P3 Sg Fem,-,P3 Sg Masc,Pos,lagħbitlu
Perf,P3 Sg Fem,-,P3 Sg Masc,Neg,lagħbitlux
Perf,P3 Sg Fem,-,P3 Sg Fem,Pos,lagħbitilha
Perf,P3 Sg Fem,-,P3 Sg Fem,Neg,lagħbitilhiex
Perf,P3 Sg Fem,-,P1 Pl,Pos,lagħbitilna
Perf,P3 Sg Fem,-,P1 Pl,Neg,lagħbitilniex
Perf,P3 Sg Fem,-,P2 Pl,Pos,lagħbitilkom
Perf,P3 Sg Fem,-,P2 Pl,Neg,lagħbitilkomx
Perf,P3 Sg Fem,-,P3 Pl,Pos,lagħbitilhom
Perf,P3 Sg Fem,-,P3 Pl,Neg,lagħbitilhomx
Perf,P3 Sg Fem,P3 Sg Masc,P1 Sg,Pos,lagħbithuli
Perf,P3 Sg Fem,P3 Sg Masc,P1 Sg,Neg,lagħbithulix
Perf,P3 Sg Fem,P3 Sg Masc,P2 Sg,Pos,lagħbithulek
Perf,P3 Sg Fem,P3 Sg Masc,P2 Sg,Neg,lagħbithulekx
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Masc,Pos,lagħbithulu
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Masc,Neg,lagħbithulux
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Fem,Pos,lagħbithulha
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Fem,Neg,lagħbithulhiex
Perf,P3 Sg Fem,P3 Sg Masc,P1 Pl,Pos,lagħbithulna
Perf,P3 Sg Fem,P3 Sg Masc,P1 Pl,Neg,lagħbithulniex
Perf,P3 Sg Fem,P3 Sg Masc,P2 Pl,Pos,lagħbithulkom
Perf,P3 Sg Fem,P3 Sg Masc,P2 Pl,Neg,lagħbithulkomx
Perf,P3 Sg Fem,P3 Sg Masc,P3 Pl,Pos,lagħbithulhom
Perf,P3 Sg Fem,P3 Sg Masc,P3 Pl,Neg,lagħbithulhomx
Perf,P3 Sg Fem,P3 Sg Fem,P1 Sg,Pos,lagħbithieli
Perf,P3 Sg Fem,P3 Sg Fem,P1 Sg,Neg,lagħbithilix
Perf,P3 Sg Fem,P3 Sg Fem,P2 Sg,Pos,lagħbithielek
Perf,P3 Sg Fem,P3 Sg Fem,P2 Sg,Neg,lagħbithilekx
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Masc,Pos,lagħbithielu
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Masc,Neg,lagħbithilux
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Fem,Pos,lagħbithielha
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Fem,Neg,lagħbithilhiex
Perf,P3 Sg Fem,P3 Sg Fem,P1 Pl,Pos,lagħbithielna
Perf,P3 Sg Fem,P3 Sg Fem,P1 Pl,Neg,lagħbithilniex
Perf,P3 Sg Fem,P3 Sg Fem,P2 Pl,Pos,lagħbithielkom
Perf,P3 Sg Fem,P3 Sg Fem,P2 Pl,Neg,lagħbithilkomx
Perf,P3 Sg Fem,P3 Sg Fem,P3 Pl,Pos,lagħbithielhom
Perf,P3 Sg Fem,P3 Sg Fem,P3 Pl,Neg,lagħbithilhomx
Perf,P3 Sg Fem,P3 Pl,P1 Sg,Pos,lagħbithomli
Perf,P3 Sg Fem,P3 Pl,P1 Sg,Neg,lagħbithomlix
Perf,P3 Sg Fem,P3 Pl,P2 Sg,Pos,lagħbithomlok
Perf,P3 Sg Fem,P3 Pl,P2 Sg,Neg,lagħbithomlokx
Perf,P3 Sg Fem,P3 Pl,P3 Sg Masc,Pos,lagħbithomlu
Perf,P3 Sg Fem,P3 Pl,P3 Sg Masc,Neg,lagħbithomlux
Perf,P3 Sg Fem,P3 Pl,P3 Sg Fem,Pos,lagħbithomlha
Perf,P3 Sg Fem,P3 Pl,P3 Sg Fem,Neg,lagħbithomlhiex
Perf,P3 Sg Fem,P3 Pl,P1 Pl,Pos,lagħbithomlna
Perf,P3 Sg Fem,P3 Pl,P1 Pl,Neg,lagħbithomlniex
Perf,P3 Sg Fem,P3 Pl,P2 Pl,Pos,lagħbithomlkom
Perf,P3 Sg Fem,P3 Pl,P2 Pl,Neg,lagħbithomlkomx
Perf,P3 Sg Fem,P3 Pl,P3 Pl,Pos,lagħbithomlhom
Perf,P3 Sg Fem,P3 Pl,P3 Pl,Neg,lagħbithomlhomx
Perf,P1 Pl,-,-,Pos,lgħabna
Perf,P1 Pl,-,-,Neg,lgħabniex
Perf,P1 Pl,P1 Sg,-,Pos,-
Perf,P1 Pl,P1 Sg,-,Neg,-
Perf,P1 Pl,P2 Sg,-,Pos,lgħabniek
Perf,P1 Pl,P2 Sg,-,Neg,lgħabnikx
Perf,P1 Pl,P3 Sg Masc,-,Pos,lgħabnieh
Perf,P1 Pl,P3 Sg Masc,-,Neg,lgħabnihx
Perf,P1 Pl,P3 Sg Fem,-,Pos,lgħabnieha
Perf,P1 Pl,P3 Sg Fem,-,Neg,lgħabnihiex
Perf,P1 Pl,P1 Pl,-,Pos,-
Perf,P1 Pl,P1 Pl,-,Neg,-
Perf,P1 Pl,P2 Pl,-,Pos,lgħabniekom
Perf,P1 Pl,P2 Pl,-,Neg,lgħabnikomx
Perf,P1 Pl,P3 Pl,-,Pos,lgħabniehom
Perf,P1 Pl,P3 Pl,-,Neg,lgħabnihomx
Perf,P1 Pl,-,P1 Sg,Pos,-
Perf,P1 Pl,-,P1 Sg,Neg,-
Perf,P1 Pl,-,P2 Sg,Pos,lgħabnielek
Perf,P1 Pl,-,P2 Sg,Neg,lgħabnilekx
Perf,P1 Pl,-,P3 Sg Masc,Pos,lgħabnielu
Perf,P1 Pl,-,P3 Sg Masc,Neg,lgħabnilux
Perf,P1 Pl,-,P3 Sg Fem,Pos,lgħabnielha
Perf,P1 Pl,-,P3 Sg Fem,Neg,lgħabnilhiex
Perf,P1 Pl,-,P1 Pl,Pos,-
Perf,P1 Pl,-,P1 Pl,Neg,-
Perf,P1 Pl,-,P2 Pl,Pos,lgħabnielkom
Perf,P1 Pl,-,P2 Pl,Neg,lgħabnilkomx
Perf,P1 Pl,-,P3 Pl,Pos,lgħabnielhom
Perf,P1 Pl,-,P3 Pl,Neg,lgħabnilhomx
Perf,P1 Pl,P3 Sg Masc,P1 Sg,Pos,-
Perf,P1 Pl,P3 Sg Masc,P1 Sg,Neg,-
Perf,P1 Pl,P3 Sg Masc,P2 Sg,Pos,lgħabnihulek
Perf,P1 Pl,P3 Sg Masc,P2 Sg,Neg,lgħabnihulekx
Perf,P1 Pl,P3 Sg Masc,P3 Sg Masc,Pos,lgħabnihulu
Perf,P1 Pl,P3 Sg Masc,P3 Sg Masc,Neg,lgħabnihulux
Perf,P1 Pl,P3 Sg Masc,P3 Sg Fem,Pos,lgħabnihulha
Perf,P1 Pl,P3 Sg Masc,P3 Sg Fem,Neg,lgħabnihulhiex
Perf,P1 Pl,P3 Sg Masc,P1 Pl,Pos,-
Perf,P1 Pl,P3 Sg Masc,P1 Pl,Neg,-
Perf,P1 Pl,P3 Sg Masc,P2 Pl,Pos,lgħabnihulkom
Perf,P1 Pl,P3 Sg Masc,P2 Pl,Neg,lgħabnihulkomx
Perf,P1 Pl,P3 Sg Masc,P3 Pl,Pos,lgħabnihulhom
Perf,P1 Pl,P3 Sg Masc,P3 Pl,Neg,lgħabnihulhomx
Perf,P1 Pl,P3 Sg Fem,P1 Sg,Pos,-
Perf,P1 Pl,P3 Sg Fem,P1 Sg,Neg,-
Perf,P1 Pl,P3 Sg Fem,P2 Sg,Pos,lgħabnihielek
Perf,P1 Pl,P3 Sg Fem,P2 Sg,Neg,lgħabnihilekx
Perf,P1 Pl,P3 Sg Fem,P3 Sg Masc,Pos,lgħabnihielu
Perf,P1 Pl,P3 Sg Fem,P3 Sg Masc,Neg,lgħabnihilux
Perf,P1 Pl,P3 Sg Fem,P3 Sg Fem,Pos,lgħabnihielha
Perf,P1 Pl,P3 Sg Fem,P3 Sg Fem,Neg,lgħabnihilhiex
Perf,P1 Pl,P3 Sg Fem,P1 Pl,Pos,-
Perf,P1 Pl,P3 Sg Fem,P1 Pl,Neg,-
Perf,P1 Pl,P3 Sg Fem,P2 Pl,Pos,lgħabnihielkom
Perf,P1 Pl,P3 Sg Fem,P2 Pl,Neg,lgħabnihilkomx
Perf,P1 Pl,P3 Sg Fem,P3 Pl,Pos,lgħabnihielhom
Perf,P1 Pl,P3 Sg Fem,P3 Pl,Neg,lgħabnihilhomx
Perf,P1 Pl,P3 Pl,P1 Sg,Pos,-
Perf,P1 Pl,P3 Pl,P1 Sg,Neg,-
Perf,P1 Pl,P3 Pl,P2 Sg,Pos,lgħabnihomlok
Perf,P1 Pl,P3 Pl,P2 Sg,Neg,lgħabnihomlokx
Perf,P1 Pl,P3 Pl,P3 Sg Masc,Pos,lgħabnihomlu
Perf,P1 Pl,P3 Pl,P3 Sg Masc,Neg,lgħabnihomlux
Perf,P1 Pl,P3 Pl,P3 Sg Fem,Pos,lgħabnihomlha
Perf,P1 Pl,P3 Pl,P3 Sg Fem,Neg,lgħabnihomlhiex
Perf,P1 Pl,P3 Pl,P1 Pl,Pos,-
Perf,P1 Pl,P3 Pl,P1 Pl,Neg,-
Perf,P1 Pl,P3 Pl,P2 Pl,Pos,lgħabnihomlkom
Perf,P1 Pl,P3 Pl,P2 Pl,Neg,lgħabnihomlkomx
Perf,P1 Pl,P3 Pl,P3 Pl,Pos,lgħabnihomlhom
Perf,P1 Pl,P3 Pl,P3 Pl,Neg,lgħabnihomlhomx
Perf,P2 Pl,-,-,Pos,lgħabtu
Perf,P2 Pl,-,-,Neg,lgħabtux
Perf,P2 Pl,P1 Sg,-,Pos,lgħabtuni
Perf,P2 Pl,P1 Sg,-,Neg,lgħabtunix
Perf,P2 Pl,P2 Sg,-,Pos,-
Perf,P2 Pl,P2 Sg,-,Neg,-
Perf,P2 Pl,P3 Sg Masc,-,Pos,lgħabtuh
Perf,P2 Pl,P3 Sg Masc,-,Neg,lgħabtuhx
Perf,P2 Pl,P3 Sg Fem,-,Pos,lgħabtuha
Perf,P2 Pl,P3 Sg Fem,-,Neg,lgħabtuhiex
Perf,P2 Pl,P1 Pl,-,Pos,lgħabtuna
Perf,P2 Pl,P1 Pl,-,Neg,lgħabtuniex
Perf,P2 Pl,P2 Pl,-,Pos,-
Perf,P2 Pl,P2 Pl,-,Neg,-
