Aspect,Subject,DO,IO,Polarity,Surface form
Perf,P1 Pl,P3 Pl,P3 Sg Masc,Neg,kantajnihomlux
Perf,P1 Pl,P3 Pl,P3 Sg Fem,Pos,kantajnihomlha
Perf,P1 Pl,P3 Pl,P3 Sg Fem,Neg,kantajnihomlhiex
Perf,P1 Pl,P3 Pl,P3 Pl,Pos,kantajnihomlhom
Perf,P1 Pl,P3 Pl,P3 Pl,Neg,kantajnihomlhomx
Perf,P2 Sg,-,-,Pos,kantajt
Perf,P2 Sg,-,-,Neg,kantajtx
Perf,P2 Sg,P1 Sg,-,Pos,kantajtni
Perf,P2 Sg,P1 Sg,-,Neg,kantajtnix
Perf,P2 Sg,P1 Pl,-,Pos,kantajtna
Perf,P2 Sg,P1 Pl,-,Neg,kantajtniex
Perf,P2 Sg,P2 Sg,-,Pos,-
Perf,P2 Sg,P2 Sg,-,Neg,-
Perf,P2 Sg,P2 Pl,-,Pos,-
Perf,P2 Sg,P2 Pl,-,Neg,-
Perf,P2 Sg,P3 Sg Masc,-,Pos,kantajtu
Perf,P2 Sg,P3 Sg Masc,-,Neg,kantajtux
Perf,P2 Sg,P3 Sg Fem,-,Pos,kantajtha
Perf,P2 Sg,P3 Sg Fem,-,Neg,kantajthiex
Perf,P2 Sg,P3 Pl,-,Pos,kantajthom
Perf,P2 Sg,P3 Pl,-,Neg,kantajthomx
Perf,P2 Sg,-,P1 Sg,Pos,kantajtli
Perf,P2 Sg,-,P1 Sg,Neg,kantajtlix
Perf,P2 Sg,-,P1 Pl,Pos,kantajtilna
Perf,P2 Sg,-,P1 Pl,Neg,kantajtilniex
Perf,P2 Sg,-,P2 Sg,Pos,-
Perf,P2 Sg,-,P2 Sg,Neg,-
Perf,P2 Sg,-,P2 Pl,Pos,-
Perf,P2 Sg,-,P2 Pl,Neg,-
Perf,P2 Sg,-,P3 Sg Masc,Pos,kantajtlu
Perf,P2 Sg,-,P3 Sg Masc,Neg,kantajtlux
Perf,P2 Sg,-,P3 Sg Fem,Pos,kantajtilha
Perf,P2 Sg,-,P3 Sg Fem,Neg,kantajtilhiex
Perf,P2 Sg,-,P3 Pl,Pos,kantajtilhom
Perf,P2 Sg,-,P3 Pl,Neg,kantajtilhomx
Perf,P2 Sg,P3 Sg Masc,P1 Sg,Pos,kantajthuli
Perf,P2 Sg,P3 Sg Masc,P1 Sg,Neg,kantajthulix
Perf,P2 Sg,P3 Sg Masc,P1 Pl,Pos,kantajthulna
Perf,P2 Sg,P3 Sg Masc,P1 Pl,Neg,kantajthulniex
Perf,P2 Sg,P3 Sg Masc,P2 Sg,Pos,-
Perf,P2 Sg,P3 Sg Masc,P2 Sg,Neg,-
Perf,P2 Sg,P3 Sg Masc,P2 Pl,Pos,-
Perf,P2 Sg,P3 Sg Masc,P2 Pl,Neg,-
Perf,P2 Sg,P3 Sg Masc,P3 Sg Masc,Pos,kantajthulu
Perf,P2 Sg,P3 Sg Masc,P3 Sg Masc,Neg,kantajthulux
Perf,P2 Sg,P3 Sg Masc,P3 Sg Fem,Pos,kantajthulha
Perf,P2 Sg,P3 Sg Masc,P3 Sg Fem,Neg,kantajthulhiex
Perf,P2 Sg,P3 Sg Masc,P3 Pl,Pos,kantajthulhom
Perf,P2 Sg,P3 Sg Masc,P3 Pl,Neg,kantajthulhomx
Perf,P2 Sg,P3 Sg Fem,P1 Sg,Pos,kantajthieli
Perf,P2 Sg,P3 Sg Fem,P1 Sg,Neg,kantajthilix
Perf,P2 Sg,P3 Sg Fem,P1 Pl,Pos,kantajthielna
Perf,P2 Sg,P3 Sg Fem,P1 Pl,Neg,kantajthilniex
Perf,P2 Sg,P3 Sg Fem,P2 Sg,Pos,-
Perf,P2 Sg,P3 Sg Fem,P2 Sg,Neg,-
Perf,P2 Sg,P3 Sg Fem,P2 Pl,Pos,-
Perf,P2 Sg,P3 Sg Fem,P2 Pl,Neg,-
Perf,P2 Sg,P3 Sg Fem,P3 Sg Masc,Pos,kantajthielu
Perf,P2 Sg,P3 Sg Fem,P3 Sg Masc,Neg,kantajthilux
Perf,P2 Sg,P3 Sg Fem,P3 Sg Fem,Pos,kantajthielha
Perf,P2 Sg,P3 Sg Fem,P3 Sg Fem,Neg,kantajthilhiex
Perf,P2 Sg,P3 Sg Fem,P3 Pl,Pos,kantajthielhom
Perf,P2 Sg,P3 Sg Fem,P3 Pl,Neg,kantajthilhomx
Perf,P2 Sg,P3 Pl,P1 Sg,Pos,kantajthomli
Perf,P2 Sg,P3 Pl,P1 Sg,Neg,kantajthomlix
Perf,P2 Sg,P3 Pl,P1 Pl,Pos,kantajthomlna
Perf,P2 Sg,P3 Pl,P1 Pl,Neg,kantajthomlniex
Perf,P2 Sg,P3 Pl,P2 Sg,Pos,-
Perf,P2 Sg,P3 Pl,P2 Sg,Neg,-
Perf,P2 Sg,P3 Pl,P2 Pl,Pos,-
Perf,P2 Sg,P3 Pl,P2 Pl,Neg,-
Perf,P2 Sg,P3 Pl,P3 Sg Masc,Pos,kantajthomlu
Perf,P2 Sg,P3 Pl,P3 Sg Masc,Neg,kantajthomlux
Perf,P2 Sg,P3 Pl,P3 Sg Fem,Pos,kantajthomlha
Perf,P2 Sg,P3 Pl,P3 Sg Fem,Neg,kantajthomlhiex
Perf,P2 Sg,P3 Pl,P3 Pl,Pos,kantajthomlhom
Perf,P2 Sg,P3 Pl,P3 Pl,Neg,kantajthomlhomx
Perf,P2 Pl,-,-,Pos,kantajtu
Perf,P2 Pl,-,-,Neg,kantajtux
Perf,P2 Pl,P1 Sg,-,Pos,kantajtuni
Perf,P2 Pl,P1 Sg,-,Neg,kantajtunix
Perf,P2 Pl,P1 Pl,-,Pos,kantajtuna
Perf,P2 Pl,P1 Pl,-,Neg,kantajtuniex
Perf,P2 Pl,P2 Sg,-,Pos,-
Perf,P2 Pl,P2 Sg,-,Neg,-
Perf,P2 Pl,P2 Pl,-,Pos,-
Perf,P2 Pl,P2 Pl,-,Neg,-
Perf,P2 Pl,P3 Sg Masc,-,Pos,kantajtuh
Perf,P2 Pl,P3 Sg Masc,-,Neg,kantajtuhx
Perf,P2 Pl,P3 Sg Fem,-,Pos,kantajtuha
Perf,P2 Pl,P3 Sg Fem,-,Neg,kantajtuhiex
Perf,P2 Pl,P3 Pl,-,Pos,kantajtuhom
Perf,P2 Pl,P3 Pl,-,Neg,kantajtuhomx
Perf,P2 Pl,-,P1 Sg,Pos,kantajtuli
Perf,P2 Pl,-,P1 Sg,Neg,kantajtulix
Perf,P2 Pl,-,P1 Pl,Pos,kantajtulna
Perf,P2 Pl,-,P1 Pl,Neg,kantajtulniex
Perf,P2 Pl,-,P2 Sg,Pos,-
Perf,P2 Pl,-,P2 Sg,Neg,-
Perf,P2 Pl,-,P2 Pl,Pos,-
Perf,P2 Pl,-,P2 Pl,Neg,-
Perf,P2 Pl,-,P3 Sg Masc,Pos,kantajtulu
Perf,P2 Pl,-,P3 Sg Masc,Neg,kantajtulux
Perf,P2 Pl,-,P3 Sg Fem,Pos,kantajtulha
Perf,P2 Pl,-,P3 Sg Fem,Neg,kantajtulhiex
Perf,P2 Pl,-,P3 Pl,Pos,kantajtulhom
Perf,P2 Pl,-,P3 Pl,Neg,kantajtulhomx
Perf,P2 Pl,P3 Sg Masc,P1 Sg,Pos,kantajtuhuli
Perf,P2 Pl,P3 Sg Masc,P1 Sg,Neg,kantajtuhulix
Perf,P2 Pl,P3 Sg Masc,P1 Pl,Pos,kantajtuhulna
Perf,P2 Pl,P3 Sg Masc,P1 Pl,Neg,kantajtuhulniex
Perf,P2 Pl,P3 Sg Masc,P2 Sg,Pos,-
Perf,P2 Pl,P3 Sg Masc,P2 Sg,Neg,-
Perf,P2 Pl,P3 Sg Masc,P2 Pl,Pos,-
Perf,P2 Pl,P3 Sg Masc,P2 Pl,Neg,-
Perf,P2 Pl,P3 Sg Masc,P3 Sg Masc,Pos,kantajtuhulu
Perf,P2 Pl,P3 Sg Masc,P3 Sg Masc,Neg,kantajtuhulux
Perf,P2 Pl,P3 Sg Masc,P3 Sg Fem,Pos,kantajtuhulha
Perf,P2 Pl,P3 Sg Masc,P3 Sg Fem,Neg,kantajtuhulhiex
Perf,P2 Pl,P3 Sg Masc,P3 Pl,Pos,kantajtuhulhom
Perf,P2 Pl,P3 Sg Masc,P3 Pl,Neg,kantajtuhulhomx
Perf,P2 Pl,P3 Sg Fem,P1 Sg,Pos,kantajtuhieli
Perf,P2 Pl,P3 Sg Fem,P1 Sg,Neg,kantajtuhilix
Perf,P2 Pl,P3 Sg Fem,P1 Pl,Pos,kantajtuhielna
Perf,P2 Pl,P3 Sg Fem,P1 Pl,Neg,kantajtuhilniex
Perf,P2 Pl,P3 Sg Fem,P2 Sg,Pos,-
Perf,P2 Pl,P3 Sg Fem,P2 Sg,Neg,-
Perf,P2 Pl,P3 Sg Fem,P2 Pl,Pos,-
Perf,P2 Pl,P3 Sg Fem,P2 Pl,Neg,-
Perf,P2 Pl,P3 Sg Fem,P3 Sg Masc,Pos,kantajtuhielu
Perf,P2 Pl,P3 Sg Fem,P3 Sg Masc,Neg,kantajtuhilux
Perf,P2 Pl,P3 Sg Fem,P3 Sg Fem,Pos,kantajtuhielha
Perf,P2 Pl,P3 Sg Fem,P3 Sg Fem,Neg,kantajtuhilhiex
Perf,P2 Pl,P3 Sg Fem,P3 Pl,Pos,kantajtuhielhom
Perf,P2 Pl,P3 Sg Fem,P3 Pl,Neg,kantajtuhilhomx
Perf,P2 Pl,P3 Pl,P1 Sg,Pos,kantajtuhomli
Perf,P2 Pl,P3 Pl,P1 Sg,Neg,kantajtuhomlix
Perf,P2 Pl,P3 Pl,P1 Pl,Pos,kantajtuhomlna
Perf,P2 Pl,P3 Pl,P1 Pl,Neg,kantajtuhomlniex
Perf,P2 Pl,P3 Pl,P2 Sg,Pos,-
Perf,P2 Pl,P3 Pl,P2 Sg,Neg,-
Perf,P2 Pl,P3 Pl,P2 Pl,Pos,-
Perf,P2 Pl,P3 Pl,P2 Pl,Neg,-
Perf,P2 Pl,P3 Pl,P3 Sg Masc,Pos,kantajtuhomlu
Perf,P2 Pl,P3 Pl,P3 Sg Masc,Neg,kantajtuhomlux
Perf,P2 Pl,P3 Pl,P3 Sg Fem,Pos,kantajtuhomlha
Perf,P2 Pl,P3 Pl,P3 Sg Fem,Neg,kantajtuhomlhiex
Perf,P2 Pl,P3 Pl,P3 Pl,Pos,kantajtuhomlhom
Perf,P2 Pl,P3 Pl,P3 Pl,Neg,kantajtuhomlhomx
Perf,P3 Sg Masc,-,-,Pos,kanta
Perf,P3 Sg Masc,-,-,Neg,kantax
Perf,P3 Sg Masc,P1 Sg,-,Pos,kantani
Perf,P3 Sg Masc,P1 Sg,-,Neg,kantanix
Perf,P3 Sg Masc,P1 Pl,-,Pos,kantana
Perf,P3 Sg Masc,P1 Pl,-,Neg,kantaniex
Perf,P3 Sg Masc,P2 Sg,-,Pos,kantak
Perf,P3 Sg Masc,P2 Sg,-,Neg,kantakx
Perf,P3 Sg Masc,P2 Pl,-,Pos,kantakom
Perf,P3 Sg Masc,P2 Pl,-,Neg,kantakomx
Perf,P3 Sg Masc,P3 Sg Masc,-,Pos,kantah
Perf,P3 Sg Masc,P3 Sg Masc,-,Neg,kantahx
Perf,P3 Sg Masc,P3 Sg Fem,-,Pos,kantaha
Perf,P3 Sg Masc,P3 Sg Fem,-,Neg,kantahiex
Perf,P3 Sg Masc,P3 Pl,-,Pos,kantahom
Perf,P3 Sg Masc,P3 Pl,-,Neg,kantahomx
Perf,P3 Sg Masc,-,P1 Sg,Pos,kantali
Perf,P3 Sg Masc,-,P1 Sg,Neg,kantalix
Perf,P3 Sg Masc,-,P1 Pl,Pos,kantalna
Perf,P3 Sg Masc,-,P1 Pl,Neg,kantalniex
Perf,P3 Sg Masc,-,P2 Sg,Pos,kantalek
Perf,P3 Sg Masc,-,P2 Sg,Neg,kantalekx
Perf,P3 Sg Masc,-,P2 Pl,Pos,kantalkom
Perf,P3 Sg Masc,-,P2 Pl,Neg,kantalkomx
Perf,P3 Sg Masc,-,P3 Sg Masc,Pos,kantalu
Perf,P3 Sg Masc,-,P3 Sg Masc,Neg,kantalux
Perf,P3 Sg Masc,-,P3 Sg Fem,Pos,kantalha
Perf,P3 Sg Masc,-,P3 Sg Fem,Neg,kantalhiex
Perf,P3 Sg Masc,-,P3 Pl,Pos,kantalhom
Perf,P3 Sg Masc,-,P3 Pl,Neg,kantalhomx
Perf,P3 Sg Masc,P3 Sg Masc,P1 Sg,Pos,kantahuli
Perf,P3 Sg Masc,P3 Sg Masc,P1 Sg,Neg,kantahulix
Perf,P3 Sg Masc,P3 Sg Masc,P1 Pl,Pos,kantahulna
Perf,P3 Sg Masc,P3 Sg Masc,P1 Pl,Neg,kantahulniex
Perf,P3 Sg Masc,P3 Sg Masc,P2 Sg,Pos,kantahulek
Perf,P3 Sg Masc,P3 Sg Masc,P2 Sg,Neg,kantahulekx
Perf,P3 Sg Masc,P3 Sg Masc,P2 Pl,Pos,kantahulkom
Perf,P3 Sg Masc,P3 Sg Masc,P2 Pl,Neg,kantahulkomx
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Masc,Pos,kantahulu
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Masc,Neg,kantahulux
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Fem,Pos,kantahulha
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Fem,Neg,kantahulhiex
Perf,P3 Sg Masc,P3 Sg Masc,P3 Pl,Pos,kantahulhom
Perf,P3 Sg Masc,P3 Sg Masc,P3 Pl,Neg,kantahulhomx
Perf,P3 Sg Masc,P3 Sg Fem,P1 Sg,Pos,kantahieli
Perf,P3 Sg Masc,P3 Sg Fem,P1 Sg,Neg,kantahilix
Perf,P3 Sg Masc,P3 Sg Fem,P1 Pl,Pos,kantahielna
Perf,P3 Sg Masc,P3 Sg Fem,P1 Pl,Neg,kantahilniex
Perf,P3 Sg Masc,P3 Sg Fem,P2 Sg,Pos,kantahielek
Perf,P3 Sg Masc,P3 Sg Fem,P2 Sg,Neg,kantahilekx
Perf,P3 Sg Masc,P3 Sg Fem,P2 Pl,Pos,kantahielkom
Perf,P3 Sg Masc,P3 Sg Fem,P2 Pl,Neg,kantahilkomx
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Masc,Pos,kantahielu
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Masc,Neg,kantahilux
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Fem,Pos,kantahielha
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Fem,Neg,kantahilhiex
Perf,P3 Sg Masc,P3 Sg Fem,P3 Pl,Pos,kantahielhom
Perf,P3 Sg Masc,P3 Sg Fem,P3 Pl,Neg,kantahilhomx
Perf,P3 Sg Masc,P3 Pl,P1 Sg,Pos,kantahomli
Perf,P3 Sg Masc,P3 Pl,P1 Sg,Neg,kantahomlix
Perf,P3 Sg Masc,P3 Pl,P1 Pl,Pos,kantahomlna
Perf,P3 Sg Masc,P3 Pl,P1 Pl,Neg,kantahomlniex
Perf,P3 Sg Masc,P3 Pl,P2 Sg,Pos,kantahomlok
Perf,P3 Sg Masc,P3 Pl,P2 Sg,Neg,kantahomlokx
Perf,P3 Sg Masc,P3 Pl,P2 Pl,Pos,kantahomlkom
Perf,P3 Sg Masc,P3 Pl,P2 Pl,Neg,kantahomlkomx
Perf,P3 Sg Masc,P3 Pl,P3 Sg Masc,Pos,kantahomlu
Perf,P3 Sg Masc,P3 Pl,P3 Sg Masc,Neg,kantahomlux
Perf,P3 Sg Masc,P3 Pl,P3 Sg Fem,Pos,kantahomlha
Perf,P3 Sg Masc,P3 Pl,P3 Sg Fem,Neg,kantahomlhiex
Perf,P3 Sg Masc,P3 Pl,P3 Pl,Pos,kantahomlhom
Perf,P3 Sg Masc,P3 Pl,P3 Pl,Neg,kantahomlhomx
Perf,P3 Sg Fem,-,-,Pos,kantat
Perf,P3 Sg Fem,-,-,Neg,kantatx
Perf,P3 Sg Fem,P1 Sg,-,Pos,kantatni
Perf,P3 Sg Fem,P1 Sg,-,Neg,kantatnix
Perf,P3 Sg Fem,P1 Pl,-,Pos,kantatna
Perf,P3 Sg Fem,P1 Pl,-,Neg,kantatniex
Perf,P3 Sg Fem,P2 Sg,-,Pos,kantatek
Perf,P3 Sg Fem,P2 Sg,-,Neg,kantatekx
Perf,P3 Sg Fem,P2 Pl,-,Pos,kantatkom
Perf,P3 Sg Fem,P2 Pl,-,Neg,kantatkomx
Perf,P3 Sg Fem,P3 Sg Masc,-,Pos,kantatu
Perf,P3 Sg Fem,P3 Sg Masc,-,Neg,kantatux
Perf,P3 Sg Fem,P3 Sg Fem,-,Pos,kantatha
Perf,P3 Sg Fem,P3 Sg Fem,-,Neg,kantathiex
Perf,P3 Sg Fem,P3 Pl,-,Pos,kantathom
Perf,P3 Sg Fem,P3 Pl,-,Neg,kantathomx
Perf,P3 Sg Fem,-,P1 Sg,Pos,kantatli
Perf,P3 Sg Fem,-,P1 Sg,Neg,kantatlix
Perf,P3 Sg Fem,-,P1 Pl,Pos,kantatilna
Perf,P3 Sg Fem,-,P1 Pl,Neg,kantatilniex
Perf,P3 Sg Fem,-,P2 Sg,Pos,kantatlek
Perf,P3 Sg Fem,-,P2 Sg,Neg,kantatlekx
Perf,P3 Sg Fem,-,P2 Pl,Pos,kantatilkom
Perf,P3 Sg Fem,-,P2 Pl,Neg,kantatilkomx
Perf,P3 Sg Fem,-,P3 Sg Masc,Pos,kantatlu
Perf,P3 Sg Fem,-,P3 Sg Masc,Neg,kantatlux
Perf,P3 Sg Fem,-,P3 Sg Fem,Pos,kantatilha
Perf,P3 Sg Fem,-,P3 Sg Fem,Neg,kantatilhiex
Perf,P3 Sg Fem,-,P3 Pl,Pos,kantatilhom
Perf,P3 Sg Fem,-,P3 Pl,Neg,kantatilhomx
Perf,P3 Sg Fem,P3 Sg Masc,P1 Sg,Pos,kantathuli
