aspect,subj,do,io,pol,surface
Perf,P1 Pl,-,P1 Sg,Neg,-
Perf,P1 Pl,-,P1 Pl,Pos,-
Perf,P1 Pl,-,P1 Pl,Neg,-
Perf,P1 Pl,-,P2 Sg,Pos,waqafnielek
Perf,P1 Pl,-,P2 Sg,Neg,waqafnilekx
Perf,P1 Pl,-,P2 Pl,Pos,waqafnielkom
Perf,P1 Pl,-,P2 Pl,Neg,waqafnilkomx
Perf,P1 Pl,-,P3 Sg Masc,Pos,waqafnielu
Perf,P1 Pl,-,P3 Sg Masc,Neg,waqafnilux
Perf,P1 Pl,-,P3 Sg Fem,Pos,waqafnielha
Perf,P1 Pl,-,P3 Sg Fem,Neg,waqafnilhiex
Perf,P1 Pl,-,P3 Pl,Pos,waqafnielhom
Perf,P1 Pl,-,P3 Pl,Neg,waqafnilhomx
Perf,P1 Pl,P3 Sg Masc,P1 Sg,Pos,-
Perf,P1 Pl,P3 Sg Masc,P1 Sg,Neg,-
Perf,P1 Pl,P3 Sg Masc,P1 Pl,Pos,-
Perf,P1 Pl,P3 Sg Masc,P1 Pl,Neg,-
Perf,P1 Pl,P3 Sg Masc,P2 Sg,Pos,waqafnihulek
Perf,P1 Pl,P3 Sg Masc,P2 Sg,Neg,waqafnihulekx
Perf,P1 Pl,P3 Sg Masc,P2 Pl,Pos,waqafnihulkom
Perf,P1 Pl,P3 Sg Masc,P2 Pl,Neg,waqafnihulkomx
Perf,P1 Pl,P3 Sg Masc,P3 Sg Masc,Pos,waqafnihulu
Perf,P1 Pl,P3 Sg Masc,P3 Sg Masc,Neg,waqafnihulux
Perf,P1 Pl,P3 Sg Masc,P3 Sg Fem,Pos,waqafnihulha
Perf,P1 Pl,P3 Sg Masc,P3 Sg Fem,Neg,waqafnihulhiex
Perf,P1 Pl,P3 Sg Masc,P3 Pl,Pos,waqafnihulhom
Perf,P1 Pl,P3 Sg Masc,P3 Pl,Neg,waqafnihulhomx
Perf,P1 Pl,P3 Sg Fem,P1 Sg,Pos,-
Perf,P1 Pl,P3 Sg Fem,P1 Sg,Neg,-
Perf,P1 Pl,P3 Sg Fem,P1 Pl,Pos,-
Perf,P1 Pl,P3 Sg Fem,P1 Pl,Neg,-
Perf,P1 Pl,P3 Sg Fem,P2 Sg,Pos,waqafnihielek
Perf,P1 Pl,P3 Sg Fem,P2 Sg,Neg,waqafnihilekx
Perf,P1 Pl,P3 Sg Fem,P2 Pl,Pos,waqafnihielkom
Perf,P1 Pl,P3 Sg Fem,P2 Pl,Neg,waqafnihilkomx
Perf,P1 Pl,P3 Sg Fem,P3 Sg Masc,Pos,waqafnihielu
Perf,P1 Pl,P3 Sg Fem,P3 Sg Masc,Neg,waqafnihilux
Perf,P1 Pl,P3 Sg Fem,P3 Sg Fem,Pos,waqafnihielha
Perf,P1 Pl,P3 Sg Fem,P3 Sg Fem,Neg,waqafnihilhiex
Perf,P1 Pl,P3 Sg Fem,P3 Pl,Pos,waqafnihielhom
Perf,P1 Pl,P3 Sg Fem,P3 Pl,Neg,waqafnihilhomx
Perf,P1 Pl,P3 Pl,P1 Sg,Pos,-
Perf,P1 Pl,P3 Pl,P1 Sg,Neg,-
Perf,P1 Pl,P3 Pl,P1 Pl,Pos,-
Perf,P1 Pl,P3 Pl,P1 Pl,Neg,-
Perf,P1 Pl,P3 Pl,P2 Sg,Pos,waqafnihomlok
Perf,P1 Pl,P3 Pl,P2 Sg,Neg,waqafnihomlokx
Perf,P1 Pl,P3 Pl,P2 Pl,Pos,waqafnihomlkom
Perf,P1 Pl,P3 Pl,P2 Pl,Neg,waqafnihomlkomx
Perf,P1 Pl,P3 Pl,P3 Sg Masc,Pos,waqafnihomlu
Perf,P1 Pl,P3 Pl,P3 Sg Masc,Neg,waqafnihomlux
Perf,P1 Pl,P3 Pl,P3 Sg Fem,Pos,waqafnihomlha
Perf,P1 Pl,P3 Pl,P3 Sg Fem,Neg,waqafnihomlhiex
Perf,P1 Pl,P3 Pl,P3 Pl,Pos,waqafnihomlhom
Perf,P1 Pl,P3 Pl,P3 Pl,Neg,waqafnihomlhomx
Perf,P2 Sg,-,-,Pos,waqaft
Perf,P2 Sg,-,-,Neg,waqaftx
Perf,P2 Sg,P1 Sg,-,Pos,waqaftni
Perf,P2 Sg,P1 Sg,-,Neg,waqaftnix
Perf,P2 Sg,P1 Pl,-,Pos,waqaftna
Perf,P2 Sg,P1 Pl,-,Neg,waqaftniex
Perf,P2 Sg,P2 Sg,-,Pos,-
Perf,P2 Sg,P2 Sg,-,Neg,-
Perf,P2 Sg,P2 Pl,-,Pos,-
Perf,P2 Sg,P2 Pl,-,Neg,-
Perf,P2 Sg,P3 Sg Masc,-,Pos,waqaftu
Perf,P2 Sg,P3 Sg Masc,-,Neg,waqaftux
Perf,P2 Sg,P3 Sg Fem,-,Pos,waqaftha
Perf,P2 Sg,P3 Sg Fem,-,Neg,waqafthiex
Perf,P2 Sg,P3 Pl,-,Pos,waqafthom
Perf,P2 Sg,P3 Pl,-,Neg,waqafthomx
Perf,P2 Sg,-,P1 Sg,Pos,waqaftli
Perf,P2 Sg,-,P1 Sg,Neg,waqaftlix
Perf,P2 Sg,-,P1 Pl,Pos,waqaftilna
Perf,P2 Sg,-,P1 Pl,Neg,waqaftilniex
Perf,P2 Sg,-,P2 Sg,Pos,-
Perf,P2 Sg,-,P2 Sg,Neg,-
Perf,P2 Sg,-,P2 Pl,Pos,-
Perf,P2 Sg,-,P2 Pl,Neg,-
Perf,P2 Sg,-,P3 Sg Masc,Pos,waqaftlu
Perf,P2 Sg,-,P3 Sg Masc,Neg,waqaftlux
Perf,P2 Sg,-,P3 Sg Fem,Pos,waqaftilha
Perf,P2 Sg,-,P3 Sg Fem,Neg,waqaftilhiex
Perf,P2 Sg,-,P3 Pl,Pos,waqaftilhom
Perf,P2 Sg,-,P3 Pl,Neg,waqaftilhomx
Perf,P2 Sg,P3 Sg Masc,P1 Sg,Pos,waqafthuli
Perf,P2 Sg,P3 Sg Masc,P1 Sg,Neg,waqafthulix
Perf,P2 Sg,P3 Sg Masc,P1 Pl,Pos,waqafthulna
Perf,P2 Sg,P3 Sg Masc,P1 Pl,Neg,waqafthulniex
Perf,P2 Sg,P3 Sg Masc,P2 Sg,Pos,-
Perf,P2 Sg,P3 Sg Masc,P2 Sg,Neg,-
Perf,P2 Sg,P3 Sg Masc,P2 Pl,Pos,-
Perf,P2 Sg,P3 Sg Masc,P2 Pl,Neg,-
Perf,P2 Sg,P3 Sg Masc,P3 Sg Masc,Pos,waqafthulu
Perf,P2 Sg,P3 Sg Masc,P3 Sg Masc,Neg,waqafthulux
Perf,P2 Sg,P3 Sg Masc,P3 Sg Fem,Pos,waqafthulha
Perf,P2 Sg,P3 Sg Masc,P3 Sg Fem,Neg,waqafthulhiex
Perf,P2 Sg,P3 Sg Masc,P3 Pl,Pos,waqafthulhom
Perf,P2 Sg,P3 Sg Masc,P3 Pl,Neg,waqafthulhomx
Perf,P2 Sg,P3 Sg Fem,P1 Sg,Pos,waqafthieli
Perf,P2 Sg,P3 Sg Fem,P1 Sg,Neg,waqafthilix
Perf,P2 Sg,P3 Sg Fem,P1 Pl,Pos,waqafthielna
Perf,P2 Sg,P3 Sg Fem,P1 Pl,Neg,waqafthilniex
Perf,P2 Sg,P3 Sg Fem,P2 Sg,Pos,-
Perf,P2 Sg,P3 Sg Fem,P2 Sg,Neg,-
Perf,P2 Sg,P3 Sg Fem,P2 Pl,Pos,-
Perf,P2 Sg,P3 Sg Fem,P2 Pl,Neg,-
Perf,P2 Sg,P3 Sg Fem,P3 Sg Masc,Pos,waqafthielu
Perf,P2 Sg,P3 Sg Fem,P3 Sg Masc,Neg,waqafthilux
Perf,P2 Sg,P3 Sg Fem,P3 Sg Fem,Pos,waqafthielha
Perf,P2 Sg,P3 Sg Fem,P3 Sg Fem,Neg,waqafthilhiex
Perf,P2 Sg,P3 Sg Fem,P3 Pl,Pos,waqafthielhom
Perf,P2 Sg,P3 Sg Fem,P3 Pl,Neg,waqafthilhomx
Perf,P2 Sg,P3 Pl,P1 Sg,Pos,waqafthomli
Perf,P2 Sg,P3 Pl,P1 Sg,Neg,waqafthomlix
Perf,P2 Sg,P3 Pl,P1 Pl,Pos,waqafthomlna
Perf,P2 Sg,P3 Pl,P1 Pl,Neg,waqafthomlniex
Perf,P2 Sg,P3 Pl,P2 Sg,Pos,-
Perf,P2 Sg,P3 Pl,P2 Sg,Neg,-
Perf,P2 Sg,P3 Pl,P2 Pl,Pos,-
Perf,P2 Sg,P3 Pl,P2 Pl,Neg,-
Perf,P2 Sg,P3 Pl,P3 Sg Masc,Pos,waqafthomlu
Perf,P2 Sg,P3 Pl,P3 Sg Masc,Neg,waqafthomlux
Perf,P2 Sg,P3 Pl,P3 Sg Fem,Pos,waqafthomlha
Perf,P2 Sg,P3 Pl,P3 Sg Fem,Neg,waqafthomlhiex
Perf,P2 Sg,P3 Pl,P3 Pl,Pos,waqafthomlhom
Perf,P2 Sg,P3 Pl,P3 Pl,Neg,waqafthomlhomx
Perf,P2 Pl,-,-,Pos,waqaftu
Perf,P2 Pl,-,-,Neg,waqaftux
Perf,P2 Pl,P1 Sg,-,Pos,waqaftuni
Perf,P2 Pl,P1 Sg,-,Neg,waqaftunix
Perf,P2 Pl,P1 Pl,-,Pos,waqaftuna
Perf,P2 Pl,P1 Pl,-,Neg,waqaftuniex
Perf,P2 Pl,P2 Sg,-,Pos,-
Perf,P2 Pl,P2 Sg,-,Neg,-
Perf,P2 Pl,P2 Pl,-,Pos,-
Perf,P2 Pl,P2 Pl,-,Neg,-
Perf,P2 Pl,P3 Sg Masc,-,Pos,waqaftuh
Perf,P2 Pl,P3 Sg Masc,-,Neg,waqaftuhx
Perf,P2 Pl,P3 Sg Fem,-,Pos,waqaftuha
Perf,P2 Pl,P3 Sg Fem,-,Neg,waqaftuhiex
Perf,P2 Pl,P3 Pl,-,Pos,waqaftuhom
Perf,P2 Pl,P3 Pl,-,Neg,waqaftuhomx
Perf,P2 Pl,-,P1 Sg,Pos,waqaftuli
Perf,P2 Pl,-,P1 Sg,Neg,waqaftulix
Perf,P2 Pl,-,P1 Pl,Pos,waqaftulna
Perf,P2 Pl,-,P1 Pl,Neg,waqaftulniex
Perf,P2 Pl,-,P2 Sg,Pos,-
Perf,P2 Pl,-,P2 Sg,Neg,-
Perf,P2 Pl,-,P2 Pl,Pos,-
Perf,P2 Pl,-,P2 Pl,Neg,-
Perf,P2 Pl,-,P3 Sg Masc,Pos,waqaftulu
Perf,P2 Pl,-,P3 Sg Masc,Neg,waqaftulux
Perf,P2 Pl,-,P3 Sg Fem,Pos,waqaftulha
Perf,P2 Pl,-,P3 Sg Fem,Neg,waqaftulhiex
Perf,P2 Pl,-,P3 Pl,Pos,waqaftulhom
Perf,P2 Pl,-,P3 Pl,Neg,waqaftulhomx
Perf,P2 Pl,P3 Sg Masc,P1 Sg,Pos,waqaftuhuli
Perf,P2 Pl,P3 Sg Masc,P1 Sg,Neg,waqaftuhulix
Perf,P2 Pl,P3 Sg Masc,P1 Pl,Pos,waqaftuhulna
Perf,P2 Pl,P3 Sg Masc,P1 Pl,Neg,waqaftuhulniex
Perf,P2 Pl,P3 Sg Masc,P2 Sg,Pos,-
Perf,P2 Pl,P3 Sg Masc,P2 Sg,Neg,-
Perf,P2 Pl,P3 Sg Masc,P2 Pl,Pos,-
Perf,P2 Pl,P3 Sg Masc,P2 Pl,Neg,-
Perf,P2 Pl,P3 Sg Masc,P3 Sg Masc,Pos,waqaftuhulu
Perf,P2 Pl,P3 Sg Masc,P3 Sg Masc,Neg,waqaftuhulux
Perf,P2 Pl,P3 Sg Masc,P3 Sg Fem,Pos,waqaftuhulha
Perf,P2 Pl,P3 Sg Masc,P3 Sg Fem,Neg,waqaftuhulhiex
Perf,P2 Pl,P3 Sg Masc,P3 Pl,Pos,waqaftuhulhom
Perf,P2 Pl,P3 Sg Masc,P3 Pl,Neg,waqaftuhulhomx
Perf,P2 Pl,P3 Sg Fem,P1 Sg,Pos,waqaftuhieli
Perf,P2 Pl,P3 Sg Fem,P1 Sg,Neg,waqaftuhilix
Perf,P2 Pl,P3 Sg Fem,P1 Pl,Pos,waqaftuhielna
Perf,P2 Pl,P3 Sg Fem,P1 Pl,Neg,waqaftuhilniex
Perf,P2 Pl,P3 Sg Fem,P2 Sg,Pos,-
Perf,P2 Pl,P3 Sg Fem,P2 Sg,Neg,-
Perf,P2 Pl,P3 Sg Fem,P2 Pl,Pos,-
Perf,P2 Pl,P3 Sg Fem,P2 Pl,Neg,-
Perf,P2 Pl,P3 Sg Fem,P3 Sg Masc,Pos,waqaftuhielu
Perf,P2 Pl,P3 Sg Fem,P3 Sg Masc,Neg,waqaftuhilux
Perf,P2 Pl,P3 Sg Fem,P3 Sg Fem,Pos,waqaftuhielha
Perf,P2 Pl,P3 Sg Fem,P3 Sg Fem,Neg,waqaftuhilhiex
Perf,P2 Pl,P3 Sg Fem,P3 Pl,Pos,waqaftuhielhom
Perf,P2 Pl,P3 Sg Fem,P3 Pl,Neg,waqaftuhilhomx
Perf,P2 Pl,P3 Pl,P1 Sg,Pos,waqaftuhomli
Perf,P2 Pl,P3 Pl,P1 Sg,Neg,waqaftuhomlix
Perf,P2 Pl,P3 Pl,P1 Pl,Pos,waqaftuhomlna
Perf,P2 Pl,P3 Pl,P1 Pl,Neg,waqaftuhomlniex
Perf,P2 Pl,P3 Pl,P2 Sg,Pos,-
Perf,P2 Pl,P3 Pl,P2 Sg,Neg,-
Perf,P2 Pl,P3 Pl,P2 Pl,Pos,-
Perf,P2 Pl,P3 Pl,P2 Pl,Neg,-
Perf,P2 Pl,P3 Pl,P3 Sg Masc,Pos,waqaftuhomlu
Perf,P2 Pl,P3 Pl,P3 Sg Masc,Neg,waqaftuhomlux
Perf,P2 Pl,P3 Pl,P3 Sg Fem,Pos,waqaftuhomlha
Perf,P2 Pl,P3 Pl,P3 Sg Fem,Neg,waqaftuhomlhiex
Perf,P2 Pl,P3 Pl,P3 Pl,Pos,waqaftuhomlhom
Perf,P2 Pl,P3 Pl,P3 Pl,Neg,waqaftuhomlhomx
Perf,P3 Sg Masc,-,-,Pos,waqaf
Perf,P3 Sg Masc,-,-,Neg,waqafx
Perf,P3 Sg Masc,P1 Sg,-,Pos,waqafni
Perf,P3 Sg Masc,P1 Sg,-,Neg,waqafnix
Perf,P3 Sg Masc,P1 Pl,-,Pos,waqafna
Perf,P3 Sg Masc,P1 Pl,-,Neg,waqafniex
Perf,P3 Sg Masc,P2 Sg,-,Pos,waqfek
Perf,P3 Sg Masc,P2 Sg,-,Neg,waqfekx
Perf,P3 Sg Masc,P2 Pl,-,Pos,waqafkom
Perf,P3 Sg Masc,P2 Pl,-,Neg,waqafkomx
Perf,P3 Sg Masc,P3 Sg Masc,-,Pos,waqfu
Perf,P3 Sg Masc,P3 Sg Masc,-,Neg,waqfux
Perf,P3 Sg Masc,P3 Sg Fem,-,Pos,waqafha
Perf,P3 Sg Masc,P3 Sg Fem,-,Neg,waqafhiex
Perf,P3 Sg Masc,P3 Pl,-,Pos,waqafhom
Perf,P3 Sg Masc,P3 Pl,-,Neg,waqafhomx
Perf,P3 Sg Masc,-,P1 Sg,Pos,waqafli
Perf,P3 Sg Masc,-,P1 Sg,Neg,waqaflix
Perf,P3 Sg Masc,-,P1 Pl,Pos,waqfilna
Perf,P3 Sg Masc,-,P1 Pl,Neg,waqfilniex
Perf,P3 Sg Masc,-,P2 Sg,Pos,waqaflek
Perf,P3 Sg Masc,-,P2 Sg,Neg,waqaflekx
Perf,P3 Sg Masc,-,P2 Pl,Pos,waqfilkom
Perf,P3 Sg Masc,-,P2 Pl,Neg,waqfilkomx
Perf,P3 Sg Masc,-,P3 Sg Masc,Pos,waqaflu
Perf,P3 Sg Masc,-,P3 Sg Masc,Neg,waqaflux
Perf,P3 Sg Masc,-,P3 Sg Fem,Pos,waqfilha
Perf,P3 Sg Masc,-,P3 Sg Fem,Neg,waqfilhiex
Perf,P3 Sg Masc,-,P3 Pl,Pos,waqfilhom
Perf,P3 Sg Masc,-,P3 Pl,Neg,waqfilhomx
Perf,P3 Sg Masc,P3 Sg Masc,P1 Sg,Pos,waqafhuli
Perf,P3 Sg Masc,P3 Sg Masc,P1 Sg,Neg,waqafhulix
Perf,P3 Sg Masc,P3 Sg Masc,P1 Pl,Pos,waqafhulna
Perf,P3 Sg Masc,P3 Sg Masc,P1 Pl,Neg,waqafhulniex
Perf,P3 Sg Masc,P3 Sg Masc,P2 Sg,Pos,waqafhulek
Perf,P3 Sg Masc,P3 Sg Masc,P2 Sg,Neg,waqafhulekx
Perf,P3 Sg Masc,P3 Sg Masc,P2 Pl,Pos,waqafhulkom
Perf,P3 Sg Masc,P3 Sg Masc,P2 Pl,Neg,waqafhulkomx
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Masc,Pos,waqafhulu
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Masc,Neg,waqafhulux
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Fem,Pos,waqafhulha
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Fem,Neg,waqafhulhiex
Perf,P3 Sg Masc,P3 Sg Masc,P3 Pl,Pos,waqafhulhom
Perf,P3 Sg Masc,P3 Sg Masc,P3 Pl,Neg,waqafhulhomx
Perf,P3 Sg Masc,P3 Sg Fem,P1 Sg,Pos,waqafhieli
Perf,P3 Sg Masc,P3 Sg Fem,P1 Sg,Neg,waqafhilix
Perf,P3 Sg Masc,P3 Sg Fem,P1 Pl,Pos,waqafhielna
Perf,P3 Sg Masc,P3 Sg Fem,P1 Pl,Neg,waqafhilniex
Perf,P3 Sg Masc,P3 Sg Fem,P2 Sg,Pos,waqafhielek
Perf,P3 Sg Masc,P3 Sg Fem,P2 Sg,Neg,waqafhilekx
Perf,P3 Sg Masc,P3 Sg Fem,P2 Pl,Pos,waqafhielkom
Perf,P3 Sg Masc,P3 Sg Fem,P2 Pl,Neg,waqafhilkomx
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Masc,Pos,waqafhielu
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Masc,Neg,waqafhilux
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Fem,Pos,waqafhielha
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Fem,Neg,waqafhilhiex
Perf,P3 Sg Masc,P3 Sg Fem,P3 Pl,Pos,waqafhielhom
Perf,P3 Sg Masc,P3 Sg Fem,P3 Pl,Neg,waqafhilhomx
Perf,P3 Sg Masc,P3 Pl,P1 Sg,Pos,waqafhomli
Perf,P3 Sg Masc,P3 Pl,P1 Sg,Neg,waqafhomlix
Perf,P3 Sg Masc,P3 Pl,P1 Pl,Pos,waqafhomlna
Perf,P3 Sg Masc,P3 Pl,P1 Pl,Neg,waqafhomlniex
Perf,P3 Sg Masc,P3 Pl,P2 Sg,Pos,waqafhomlok
Perf,P3 Sg Masc,P3 Pl,P2 Sg,Neg,waqafhomlokx
Perf,P3 Sg Masc,P3 Pl,P2 Pl,Pos,waqafhomlkom
Perf,P3 Sg Masc,P3 Pl,P2 Pl,Neg,waqafhomlkomx
Perf,P3 Sg Masc,P3 Pl,P3 Sg Masc,Pos,waqafhomlu
Perf,P3 Sg Masc,P3 Pl,P3 Sg Masc,Neg,waqafhomlux
Perf,P3 Sg Masc,P3 Pl,P3 Sg Fem,Pos,waqafhomlha
Perf,P3 Sg Masc,P3 Pl,P3 Sg Fem,Neg,waqafhomlhiex
Perf,P3 Sg Masc,P3 Pl,P3 Pl,Pos,waqafhomlhom
Perf,P3 Sg Masc,P3 Pl,P3 Pl,Neg,waqafhomlhomx
Perf,P3 Sg Fem,-,-,Pos,waqfet
Perf,P3 Sg Fem,-,-,Neg,waqfitx
Perf,P3 Sg Fem,P1 Sg,-,Pos,waqfitni
Perf,P3 Sg Fem,P1 Sg,-,Neg,waqfitnix
Perf,P3 Sg Fem,P1 Pl,-,Pos,waqfitna
Perf,P3 Sg Fem,P1 Pl,-,Neg,waqfitniex
Perf,P3 Sg Fem,P2 Sg,-,Pos,waqfitek
Perf,P3 Sg Fem,P2 Sg,-,Neg,waqfitekx
Perf,P3 Sg Fem,P2 Pl,-,Pos,waqfitkom
Perf,P3 Sg Fem,P2 Pl,-,Neg,waqfitkomx
Perf,P3 Sg Fem,P3 Sg Masc,-,Pos,waqfitu
Perf,P3 Sg Fem,P3 Sg Masc,-,Neg,waqfitux
Perf,P3 Sg Fem,P3 Sg Fem,-,Pos,waqfitha
Perf,P3 Sg Fem,P3 Sg Fem,-,Neg,waqfithiex
Perf,P3 Sg Fem,P3 Pl,-,Pos,waqfithom
Perf,P3 Sg Fem,P3 Pl,-,Neg,waqfithomx
Perf,P3 Sg Fem,-,P1 Sg,Pos,waqfitli
Perf,P3 Sg Fem,-,P1 Sg,Neg,waqfitlix
Perf,P3 Sg Fem,-,P1 Pl,Pos,waqfitilna
Perf,P3 Sg Fem,-,P1 Pl,Neg,waqfitilniex
Perf,P3 Sg Fem,-,P2 Sg,Pos,waqfitlek
Perf,P3 Sg Fem,-,P2 Sg,Neg,waqfitlekx
Perf,P3 Sg Fem,-,P2 Pl,Pos,waqfitilkom
Perf,P3 Sg Fem,-,P2 Pl,Neg,waqfitilkomx
Perf,P3 Sg Fem,-,P3 Sg Masc,Pos,waqfitlu
Perf,P3 Sg Fem,-,P3 Sg Masc,Neg,waqfitlux
Perf,P3 Sg Fem,-,P3 Sg Fem,Pos,waqfitilha
Perf,P3 Sg Fem,-,P3 Sg Fem,Neg,waqfitilhiex
Perf,P3 Sg Fem,-,P3 Pl,Pos,waqfitilhom
