aspect,subj,do,io,pol,surface
Perf,P1 Sg,P3 Sg Masc,P3 Sg Fem,Neg,qajjimthulhiex
Perf,P1 Sg,P3 Sg Masc,P3 Pl,Pos,qajjimthulhom
Perf,P1 Sg,P3 Sg Masc,P3 Pl,Neg,qajjimthulhomx
Perf,P1 Sg,P3 Sg Fem,P1 Sg,Pos,-
Perf,P1 Sg,P3 Sg Fem,P1 Sg,Neg,-
Perf,P1 Sg,P3 Sg Fem,P1 Pl,Pos,-
Perf,P1 Sg,P3 Sg Fem,P1 Pl,Neg,-
Perf,P1 Sg,P3 Sg Fem,P2 Sg,Pos,qajjimthielek
Perf,P1 Sg,P3 Sg Fem,P2 Sg,Neg,qajjimthilekx
Perf,P1 Sg,P3 Sg Fem,P2 Pl,Pos,qajjimthielkom
Perf,P1 Sg,P3 Sg Fem,P2 Pl,Neg,qajjimthilkomx
Perf,P1 Sg,P3 Sg Fem,P3 Sg Masc,Pos,qajjimthielu
Perf,P1 Sg,P3 Sg Fem,P3 Sg Masc,Neg,qajjimthilux
Perf,P1 Sg,P3 Sg Fem,P3 Sg Fem,Pos,qajjimthielha
Perf,P1 Sg,P3 Sg Fem,P3 Sg Fem,Neg,qajjimthilhiex
Perf,P1 Sg,P3 Sg Fem,P3 Pl,Pos,qajjimthielhom
Perf,P1 Sg,P3 Sg Fem,P3 Pl,Neg,qajjimthilhomx
Perf,P1 Sg,P3 Pl,P1 Sg,Pos,-
Perf,P1 Sg,P3 Pl,P1 Sg,Neg,-
Perf,P1 Sg,P3 Pl,P1 Pl,Pos,-
Perf,P1 Sg,P3 Pl,P1 Pl,Neg,-
Perf,P1 Sg,P3 Pl,P2 Sg,Pos,qajjimthomlok
Perf,P1 Sg,P3 Pl,P2 Sg,Neg,qajjimthomlokx
Perf,P1 Sg,P3 Pl,P2 Pl,Pos,qajjimthomlkom
Perf,P1 Sg,P3 Pl,P2 Pl,Neg,qajjimthomlkomx
Perf,P1 Sg,P3 Pl,P3 Sg Masc,Pos,qajjimthomlu
Perf,P1 Sg,P3 Pl,P3 Sg Masc,Neg,qajjimthomlux
Perf,P1 Sg,P3 Pl,P3 Sg Fem,Pos,qajjimthomlha
Perf,P1 Sg,P3 Pl,P3 Sg Fem,Neg,qajjimthomlhiex
Perf,P1 Sg,P3 Pl,P3 Pl,Pos,qajjimthomlhom
Perf,P1 Sg,P3 Pl,P3 Pl,Neg,qajjimthomlhomx
Perf,P1 Pl,-,-,Pos,qajjimna
Perf,P1 Pl,-,-,Neg,qajjimniex
Perf,P1 Pl,P1 Sg,-,Pos,-
Perf,P1 Pl,P1 Sg,-,Neg,-
Perf,P1 Pl,P1 Pl,-,Pos,-
Perf,P1 Pl,P1 Pl,-,Neg,-
Perf,P1 Pl,P2 Sg,-,Pos,qajjimniek
Perf,P1 Pl,P2 Sg,-,Neg,qajjimnikx
Perf,P1 Pl,P2 Pl,-,Pos,qajjimniekom
Perf,P1 Pl,P2 Pl,-,Neg,qajjimnikomx
Perf,P1 Pl,P3 Sg Masc,-,Pos,qajjimnieh
Perf,P1 Pl,P3 Sg Masc,-,Neg,qajjimnihx
Perf,P1 Pl,P3 Sg Fem,-,Pos,qajjimnieha
Perf,P1 Pl,P3 Sg Fem,-,Neg,qajjimnihiex
Perf,P1 Pl,P3 Pl,-,Pos,qajjimniehom
Perf,P1 Pl,P3 Pl,-,Neg,qajjimnihomx
Perf,P1 Pl,-,P1 Sg,Pos,-
Perf,P1 Pl,-,P1 Sg,Neg,-
Perf,P1 Pl,-,P1 Pl,Pos,-
Perf,P1 Pl,-,P1 Pl,Neg,-
Perf,P1 Pl,-,P2 Sg,Pos,qajjimnielek
Perf,P1 Pl,-,P2 Sg,Neg,qajjimnilekx
Perf,P1 Pl,-,P2 Pl,Pos,qajjimnielkom
Perf,P1 Pl,-,P2 Pl,Neg,qajjimnilkomx
Perf,P1 Pl,-,P3 Sg Masc,Pos,qajjimnielu
Perf,P1 Pl,-,P3 Sg Masc,Neg,qajjimnilux
Perf,P1 Pl,-,P3 Sg Fem,Pos,qajjimnielha
Perf,P1 Pl,-,P3 Sg Fem,Neg,qajjimnilhiex
Perf,P1 Pl,-,P3 Pl,Pos,qajjimnielhom
Perf,P1 Pl,-,P3 Pl,Neg,qajjimnilhomx
Perf,P1 Pl,P3 Sg Masc,P1 Sg,Pos,-
Perf,P1 Pl,P3 Sg Masc,P1 Sg,Neg,-
Perf,P1 Pl,P3 Sg Masc,P1 Pl,Pos,-
Perf,P1 Pl,P3 Sg Masc,P1 Pl,Neg,-
Perf,P1 Pl,P3 Sg Masc,P2 Sg,Pos,qajjimnihulek
Perf,P1 Pl,P3 Sg Masc,P2 Sg,Neg,qajjimnihulekx
Perf,P1 Pl,P3 Sg Masc,P2 Pl,Pos,qajjimnihulkom
Perf,P1 Pl,P3 Sg Masc,P2 Pl,Neg,qajjimnihulkomx
Perf,P1 Pl,P3 Sg Masc,P3 Sg Masc,Pos,qajjimnihulu
Perf,P1 Pl,P3 Sg Masc,P3 Sg Masc,Neg,qajjimnihulux
Perf,P1 Pl,P3 Sg Masc,P3 Sg Fem,Pos,qajjimnihulha
Perf,P1 Pl,P3 Sg Masc,P3 Sg Fem,Neg,qajjimnihulhiex
Perf,P1 Pl,P3 Sg Masc,P3 Pl,Pos,qajjimnihulhom
Perf,P1 Pl,P3 Sg Masc,P3 Pl,Neg,qajjimnihulhomx
Perf,P1 Pl,P3 Sg Fem,P1 Sg,Pos,-
Perf,P1 Pl,P3 Sg Fem,P1 Sg,Neg,-
Perf,P1 Pl,P3 Sg Fem,P1 Pl,Pos,-
Perf,P1 Pl,P3 Sg Fem,P1 Pl,Neg,-
Perf,P1 Pl,P3 Sg Fem,P2 Sg,Pos,qajjimnihielek
Perf,P1 Pl,P3 Sg Fem,P2 Sg,Neg,qajjimnihilekx
Perf,P1 Pl,P3 Sg Fem,P2 Pl,Pos,qajjimnihielkom
Perf,P1 Pl,P3 Sg Fem,P2 Pl,Neg,qajjimnihilkomx
Perf,P1 Pl,P3 Sg Fem,P3 Sg Masc,Pos,qajjimnihielu
Perf,P1 Pl,P3 Sg Fem,P3 Sg Masc,Neg,qajjimnihilux
Perf,P1 Pl,P3 Sg Fem,P3 Sg Fem,Pos,qajjimnihielha
Perf,P1 Pl,P3 Sg Fem,P3 Sg Fem,Neg,qajjimnihilhiex
Perf,P1 Pl,P3 Sg Fem,P3 Pl,Pos,qajjimnihielhom
Perf,P1 Pl,P3 Sg Fem,P3 Pl,Neg,qajjimnihilhomx
Perf,P1 Pl,P3 Pl,P1 Sg,Pos,-
Perf,P1 Pl,P3 Pl,P1 Sg,Neg,-
Perf,P1 Pl,P3 Pl,P1 Pl,Pos,-
Perf,P1 Pl,P3 Pl,P1 Pl,Neg,-
Perf,P1 Pl,P3 Pl,P2 Sg,Pos,qajjimnihomlok
Perf,P1 Pl,P3 Pl,P2 Sg,Neg,qajjimnihomlokx
Perf,P1 Pl,P3 Pl,P2 Pl,Pos,qajjimnihomlkom
Perf,P1 Pl,P3 Pl,P2 Pl,Neg,qajjimnihomlkomx
Perf,P1 Pl,P3 Pl,P3 Sg Masc,Pos,qajjimnihomlu
Perf,P1 Pl,P3 Pl,P3 Sg Masc,Neg,qajjimnihomlux
Perf,P1 Pl,P3 Pl,P3 Sg Fem,Pos,qajjimnihomlha
Perf,P1 Pl,P3 Pl,P3 Sg Fem,Neg,qajjimnihomlhiex
Perf,P1 Pl,P3 Pl,P3 Pl,Pos,qajjimnihomlhom
Perf,P1 Pl,P3 Pl,P3 Pl,Neg,qajjimnihomlhomx
Perf,P2 Sg,-,-,Pos,qajjimt
Perf,P2 Sg,-,-,Neg,qajjimtx
Perf,P2 Sg,P1 Sg,-,Pos,qajjimtni
Perf,P2 Sg,P1 Sg,-,Neg,qajjimtnix
Perf,P2 Sg,P1 Pl,-,Pos,qajjimtna
Perf,P2 Sg,P1 Pl,-,Neg,qajjimtniex
Perf,P2 Sg,P2 Sg,-,Pos,-
Perf,P2 Sg,P2 Sg,-,Neg,-
Perf,P2 Sg,P2 Pl,-,Pos,-
Perf,P2 Sg,P2 Pl,-,Neg,-
Perf,P2 Sg,P3 Sg Masc,-,Pos,qajjimtu
Perf,P2 Sg,P3 Sg Masc,-,Neg,qajjimtux
Perf,P2 Sg,P3 Sg Fem,-,Pos,qajjimtha
Perf,P2 Sg,P3 Sg Fem,-,Neg,qajjimthiex
Perf,P2 Sg,P3 Pl,-,Pos,qajjimthom
Perf,P2 Sg,P3 Pl,-,Neg,qajjimthomx
Perf,P2 Sg,-,P1 Sg,Pos,qajjimtli
Perf,P2 Sg,-,P1 Sg,Neg,qajjimtlix
Perf,P2 Sg,-,P1 Pl,Pos,qajjimtilna
Perf,P2 Sg,-,P1 Pl,Neg,qajjimtilniex
Perf,P2 Sg,-,P2 Sg,Pos,-
Perf,P2 Sg,-,P2 Sg,Neg,-
Perf,P2 Sg,-,P2 Pl,Pos,-
Perf,P2 Sg,-,P2 Pl,Neg,-
Perf,P2 Sg,-,P3 Sg Masc,Pos,qajjimtlu
Perf,P2 Sg,-,P3 Sg Masc,Neg,qajjimtlux
Perf,P2 Sg,-,P3 Sg Fem,Pos,qajjimtilha
Perf,P2 Sg,-,P3 Sg Fem,Neg,qajjimtilhiex
Perf,P2 Sg,-,P3 Pl,Pos,qajjimtilhom
Perf,P2 Sg,-,P3 Pl,Neg,qajjimtilhomx
Perf,P2 Sg,P3 Sg Masc,P1 Sg,Pos,qajjimthuli
Perf,P2 Sg,P3 Sg Masc,P1 Sg,Neg,qajjimthulix
Perf,P2 Sg,P3 Sg Masc,P1 Pl,Pos,qajjimthulna
Perf,P2 Sg,P3 Sg Masc,P1 Pl,Neg,qajjimthulniex
Perf,P2 Sg,P3 Sg Masc,P2 Sg,Pos,-
Perf,P2 Sg,P3 Sg Masc,P2 Sg,Neg,-
Perf,P2 Sg,P3 Sg Masc,P2 Pl,Pos,-
Perf,P2 Sg,P3 Sg Masc,P2 Pl,Neg,-
Perf,P2 Sg,P3 Sg Masc,P3 Sg Masc,Pos,qajjimthulu
Perf,P2 Sg,P3 Sg Masc,P3 Sg Masc,Neg,qajjimthulux
Perf,P2 Sg,P3 Sg Masc,P3 Sg Fem,Pos,qajjimthulha
Perf,P2 Sg,P3 Sg Masc,P3 Sg Fem,Neg,qajjimthulhiex
Perf,P2 Sg,P3 Sg Masc,P3 Pl,Pos,qajjimthulhom
Perf,P2 Sg,P3 Sg Masc,P3 Pl,Neg,qajjimthulhomx
Perf,P2 Sg,P3 Sg Fem,P1 Sg,Pos,qajjimthieli
Perf,P2 Sg,P3 Sg Fem,P1 Sg,Neg,qajjimthilix
Perf,P2 Sg,P3 Sg Fem,P1 Pl,Pos,qajjimthielna
Perf,P2 Sg,P3 Sg Fem,P1 Pl,Neg,qajjimthilniex
Perf,P2 Sg,P3 Sg Fem,P2 Sg,Pos,-
Perf,P2 Sg,P3 Sg Fem,P2 Sg,Neg,-
Perf,P2 Sg,P3 Sg Fem,P2 Pl,Pos,-
Perf,P2 Sg,P3 Sg Fem,P2 Pl,Neg,-
Perf,P2 Sg,P3 Sg Fem,P3 Sg Masc,Pos,qajjimthielu
Perf,P2 Sg,P3 Sg Fem,P3 Sg Masc,Neg,qajjimthilux
Perf,P2 Sg,P3 Sg Fem,P3 Sg Fem,Pos,qajjimthielha
Perf,P2 Sg,P3 Sg Fem,P3 Sg Fem,Neg,qajjimthilhiex
Perf,P2 Sg,P3 Sg Fem,P3 Pl,Pos,qajjimthielhom
Perf,P2 Sg,P3 Sg Fem,P3 Pl,Neg,qajjimthilhomx
Perf,P2 Sg,P3 Pl,P1 Sg,Pos,qajjimthomli
Perf,P2 Sg,P3 Pl,P1 Sg,Neg,qajjimthomlix
Perf,P2 Sg,P3 Pl,P1 Pl,Pos,qajjimthomlna
Perf,P2 Sg,P3 Pl,P1 Pl,Neg,qajjimthomlniex
Perf,P2 Sg,P3 Pl,P2 Sg,Pos,-
Perf,P2 Sg,P3 Pl,P2 Sg,Neg,-
Perf,P2 Sg,P3 Pl,P2 Pl,Pos,-
Perf,P2 Sg,P3 Pl,P2 Pl,Neg,-
Perf,P2 Sg,P3 Pl,P3 Sg Masc,Pos,qajjimthomlu
Perf,P2 Sg,P3 Pl,P3 Sg Masc,Neg,qajjimthomlux
Perf,P2 Sg,P3 Pl,P3 Sg Fem,Pos,qajjimthomlha
Perf,P2 Sg,P3 Pl,P3 Sg Fem,Neg,qajjimthomlhiex
Perf,P2 Sg,P3 Pl,P3 Pl,Pos,qajjimthomlhom
Perf,P2 Sg,P3 Pl,P3 Pl,Neg,qajjimthomlhomx
Perf,P2 Pl,-,-,Pos,qajjimtu
Perf,P2 Pl,-,-,Neg,qajjimtux
Perf,P2 Pl,P1 Sg,-,Pos,qajjimtuni
Perf,P2 Pl,P1 Sg,-,Neg,qajjimtunix
Perf,P2 Pl,P1 Pl,-,Pos,qajjimtuna
Perf,P2 Pl,P1 Pl,-,Neg,qajjimtuniex
Perf,P2 Pl,P2 Sg,-,Pos,-
Perf,P2 Pl,P2 Sg,-,Neg,-
Perf,P2 Pl,P2 Pl,-,Pos,-
Perf,P2 Pl,P2 Pl,-,Neg,-
Perf,P2 Pl,P3 Sg Masc,-,Pos,qajjimtuh
Perf,P2 Pl,P3 Sg Masc,-,Neg,qajjimtuhx
Perf,P2 Pl,P3 Sg Fem,-,Pos,qajjimtuha
Perf,P2 Pl,P3 Sg Fem,-,Neg,qajjimtuhiex
Perf,P2 Pl,P3 Pl,-,Pos,qajjimtuhom
Perf,P2 Pl,P3 Pl,-,Neg,qajjimtuhomx
Perf,P2 Pl,-,P1 Sg,Pos,qajjimtuli
Perf,P2 Pl,-,P1 Sg,Neg,qajjimtulix
Perf,P2 Pl,-,P1 Pl,Pos,qajjimtulna
Perf,P2 Pl,-,P1 Pl,Neg,qajjimtulniex
Perf,P2 Pl,-,P2 Sg,Pos,-
Perf,P2 Pl,-,P2 Sg,Neg,-
Perf,P2 Pl,-,P2 Pl,Pos,-
Perf,P2 Pl,-,P2 Pl,Neg,-
Perf,P2 Pl,-,P3 Sg Masc,Pos,qajjimtulu
Perf,P2 Pl,-,P3 Sg Masc,Neg,qajjimtulux
Perf,P2 Pl,-,P3 Sg Fem,Pos,qajjimtulha
Perf,P2 Pl,-,P3 Sg Fem,Neg,qajjimtulhiex
Perf,P2 Pl,-,P3 Pl,Pos,qajjimtulhom
Perf,P2 Pl,-,P3 Pl,Neg,qajjimtulhomx
Perf,P2 Pl,P3 Sg Masc,P1 Sg,Pos,qajjimtuhuli
Perf,P2 Pl,P3 Sg Masc,P1 Sg,Neg,qajjimtuhulix
Perf,P2 Pl,P3 Sg Masc,P1 Pl,Pos,qajjimtuhulna
Perf,P2 Pl,P3 Sg Masc,P1 Pl,Neg,qajjimtuhulniex
Perf,P2 Pl,P3 Sg Masc,P2 Sg,Pos,-
Perf,P2 Pl,P3 Sg Masc,P2 Sg,Neg,-
Perf,P2 Pl,P3 Sg Masc,P2 Pl,Pos,-
Perf,P2 Pl,P3 Sg Masc,P2 Pl,Neg,-
Perf,P2 Pl,P3 Sg Masc,P3 Sg Masc,Pos,qajjimtuhulu
Perf,P2 Pl,P3 Sg Masc,P3 Sg Masc,Neg,qajjimtuhulux
Perf,P2 Pl,P3 Sg Masc,P3 Sg Fem,Pos,qajjimtuhulha
Perf,P2 Pl,P3 Sg Masc,P3 Sg Fem,Neg,qajjimtuhulhiex
Perf,P2 Pl,P3 Sg Masc,P3 Pl,Pos,qajjimtuhulhom
Perf,P2 Pl,P3 Sg Masc,P3 Pl,Neg,qajjimtuhulhomx
Perf,P2 Pl,P3 Sg Fem,P1 Sg,Pos,qajjimtuhieli
Perf,P2 Pl,P3 Sg Fem,P1 Sg,Neg,qajjimtuhilix
Perf,P2 Pl,P3 Sg Fem,P1 Pl,Pos,qajjimtuhielna
Perf,P2 Pl,P3 Sg Fem,P1 Pl,Neg,qajjimtuhilniex
Perf,P2 Pl,P3 Sg Fem,P2 Sg,Pos,-
Perf,P2 Pl,P3 Sg Fem,P2 Sg,Neg,-
Perf,P2 Pl,P3 Sg Fem,P2 Pl,Pos,-
Perf,P2 Pl,P3 Sg Fem,P2 Pl,Neg,-
Perf,P2 Pl,P3 Sg Fem,P3 Sg Masc,Pos,qajjimtuhielu
Perf,P2 Pl,P3 Sg Fem,P3 Sg Masc,Neg,qajjimtuhilux
Perf,P2 Pl,P3 Sg Fem,P3 Sg Fem,Pos,qajjimtuhielha
Perf,P2 Pl,P3 Sg Fem,P3 Sg Fem,Neg,qajjimtuhilhiex
Perf,P2 Pl,P3 Sg Fem,P3 Pl,Pos,qajjimtuhielhom
Perf,P2 Pl,P3 Sg Fem,P3 Pl,Neg,qajjimtuhilhomx
Perf,P2 Pl,P3 Pl,P1 Sg,Pos,qajjimtuhomli
Perf,P2 Pl,P3 Pl,P1 Sg,Neg,qajjimtuhomlix
Perf,P2 Pl,P3 Pl,P1 Pl,Pos,qajjimtuhomlna
Perf,P2 Pl,P3 Pl,P1 Pl,Neg,qajjimtuhomlniex
Perf,P2 Pl,P3 Pl,P2 Sg,Pos,-
Perf,P2 Pl,P3 Pl,P2 Sg,Neg,-
Perf,P2 Pl,P3 Pl,P2 Pl,Pos,-
Perf,P2 Pl,P3 Pl,P2 Pl,Neg,-
Perf,P2 Pl,P3 Pl,P3 Sg Masc,Pos,qajjimtuhomlu
Perf,P2 Pl,P3 Pl,P3 Sg Masc,Neg,qajjimtuhomlux
Perf,P2 Pl,P3 Pl,P3 Sg Fem,Pos,qajjimtuhomlha
Perf,P2 Pl,P3 Pl,P3 Sg Fem,Neg,qajjimtuhomlhiex
Perf,P2 Pl,P3 Pl,P3 Pl,Pos,qajjimtuhomlhom
Perf,P2 Pl,P3 Pl,P3 Pl,Neg,qajjimtuhomlhomx
Perf,P3 Sg Masc,-,-,Pos,qajjem
Perf,P3 Sg Masc,-,-,Neg,qajjimx
Perf,P3 Sg Masc,P1 Sg,-,Pos,qajjimni
Perf,P3 Sg Masc,P1 Sg,-,Neg,qajjimnix
Perf,P3 Sg Masc,P1 Pl,-,Pos,qajjimna
Perf,P3 Sg Masc,P1 Pl,-,Neg,qajjimniex
Perf,P3 Sg Masc,P2 Sg,-,Pos,qajmek
Perf,P3 Sg Masc,P2 Sg,-,Neg,qajmekx
Perf,P3 Sg Masc,P2 Pl,-,Pos,qajjimkom
Perf,P3 Sg Masc,P2 Pl,-,Neg,qajjimkomx
Perf,P3 Sg Masc,P3 Sg Masc,-,Pos,qajmu
Perf,P3 Sg Masc,P3 Sg Masc,-,Neg,qajmux
Perf,P3 Sg Masc,P3 Sg Fem,-,Pos,qajjimha
Perf,P3 Sg Masc,P3 Sg Fem,-,Neg,qajjimhiex
Perf,P3 Sg Masc,P3 Pl,-,Pos,qajjimhom
Perf,P3 Sg Masc,P3 Pl,-,Neg,qajjimhomx
Perf,P3 Sg Masc,-,P1 Sg,Pos,qajjimli
Perf,P3 Sg Masc,-,P1 Sg,Neg,qajjimlix
Perf,P3 Sg Masc,-,P1 Pl,Pos,qajmilna
Perf,P3 Sg Masc,-,P1 Pl,Neg,qajmilniex
Perf,P3 Sg Masc,-,P2 Sg,Pos,qajjimlek
Perf,P3 Sg Masc,-,P2 Sg,Neg,qajjimlekx
Perf,P3 Sg Masc,-,P2 Pl,Pos,qajmilkom
Perf,P3 Sg Masc,-,P2 Pl,Neg,qajmilkomx
Perf,P3 Sg Masc,-,P3 Sg Masc,Pos,qajjimlu
Perf,P3 Sg Masc,-,P3 Sg Masc,Neg,qajjimlux
Perf,P3 Sg Masc,-,P3 Sg Fem,Pos,qajmilha
Perf,P3 Sg Masc,-,P3 Sg Fem,Neg,qajmilhiex
Perf,P3 Sg Masc,-,P3 Pl,Pos,qajmilhom
Perf,P3 Sg Masc,-,P3 Pl,Neg,qajmilhomx
Perf,P3 Sg Masc,P3 Sg Masc,P1 Sg,Pos,qajjimhuli
Perf,P3 Sg Masc,P3 Sg Masc,P1 Sg,Neg,qajjimhulix
Perf,P3 Sg Masc,P3 Sg Masc,P1 Pl,Pos,qajjimhulna
Perf,P3 Sg Masc,P3 Sg Masc,P1 Pl,Neg,qajjimhulniex
Perf,P3 Sg Masc,P3 Sg Masc,P2 Sg,Pos,qajjimhulek
Perf,P3 Sg Masc,P3 Sg Masc,P2 Sg,Neg,qajjimhulekx
Perf,P3 Sg Masc,P3 Sg Masc,P2 Pl,Pos,qajjimhulkom
Perf,P3 Sg Masc,P3 Sg Masc,P2 Pl,Neg,qajjimhulkomx
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Masc,Pos,qajjimhulu
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Masc,Neg,qajjimhulux
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Fem,Pos,qajjimhulha
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Fem,Neg,qajjimhulhiex
Perf,P3 Sg Masc,P3 Sg Masc,P3 Pl,Pos,qajjimhulhom
Perf,P3 Sg Masc,P3 Sg Masc,P3 Pl,Neg,qajjimhulhomx
Perf,P3 Sg Masc,P3 Sg Fem,P1 Sg,Pos,qajjimhieli
Perf,P3 Sg Masc,P3 Sg Fem,P1 Sg,Neg,qajjimhilix
Perf,P3 Sg Masc,P3 Sg Fem,P1 Pl,Pos,qajjimhielna
Perf,P3 Sg Masc,P3 Sg Fem,P1 Pl,Neg,qajjimhilniex
Perf,P3 Sg Masc,P3 Sg Fem,P2 Sg,Pos,qajjimhielek
Perf,P3 Sg Masc,P3 Sg Fem,P2 Sg,Neg,qajjimhilekx
Perf,P3 Sg Masc,P3 Sg Fem,P2 Pl,Pos,qajjimhielkom
Perf,P3 Sg Masc,P3 Sg Fem,P2 Pl,Neg,qajjimhilkomx
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Masc,Pos,qajjimhielu
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Masc,Neg,qajjimhilux
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Fem,Pos,qajjimhielha
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Fem,Neg,qajjimhilhiex
Perf,P3 Sg Masc,P3 Sg Fem,P3 Pl,Pos,qajjimhielhom
Perf,P3 Sg Masc,P3 Sg Fem,P3 Pl,Neg,qajjimhilhomx
Perf,P3 Sg Masc,P3 Pl,P1 Sg,Pos,qajjimhomli
Perf,P3 Sg Masc,P3 Pl,P1 Sg,Neg,qajjimhomlix
Perf,P3 Sg Masc,P3 Pl,P1 Pl,Pos,qajjimhomlna
Perf,P3 Sg Masc,P3 Pl,P1 Pl,Neg,qajjimhomlniex
Perf,P3 Sg Masc,P3 Pl,P2 Sg,Pos,qajjimhomlok
Perf,P3 Sg Masc,P3 Pl,P2 Sg,Neg,qajjimhomlokx
Perf,P3 Sg Masc,P3 Pl,P2 Pl,Pos,qajjimhomlkom
Perf,P3 Sg Masc,P3 Pl,P2 Pl,Neg,qajjimhomlkomx
Perf,P3 Sg Masc,P3 Pl,P3 Sg Masc,Pos,qajjimhomlu
Perf,P3 Sg Masc,P3 Pl,P3 Sg Masc,Neg,qajjimhomlux
Perf,P3 Sg Masc,P3 Pl,P3 Sg Fem,Pos,qajjimhomlha
Perf,P3 Sg Masc,P3 Pl,P3 Sg Fem,Neg,qajjimhomlhiex
Perf,P3 Sg Masc,P3 Pl,P3 Pl,Pos,qajjimhomlhom
Perf,P3 Sg Masc,P3 Pl,P3 Pl,Neg,qajjimhomlhomx
Perf,P3 Sg Fem,-,-,Pos,qajmet
Perf,P3 Sg Fem,-,-,Neg,qajmitx
Perf,P3 Sg Fem,P1 Sg,-,Pos,qajmitni
Perf,P3 Sg Fem,P1 Sg,-,Neg,qajmitnix
Perf,P3 Sg Fem,P1 Pl,-,Pos,qajmitna
Perf,P3 Sg Fem,P1 Pl,-,Neg,qajmitniex
Perf,P3 Sg Fem,P2 Sg,-,Pos,qajmitek
Perf,P3 Sg Fem,P2 Sg,-,Neg,qajmitekx
Perf,P3 Sg Fem,P2 Pl,-,Pos,qajmitkom
Perf,P3 Sg Fem,P2 Pl,-,Neg,qajmitkomx
Perf,P3 Sg Fem,P3 Sg Masc,-,Pos,qajmitu
Perf,P3 Sg Fem,P3 Sg Masc,-,Neg,qajmitux
Perf,P3 Sg Fem,P3 Sg Fem,-,Pos,qajmitha
Perf,P3 Sg Fem,P3 Sg Fem,-,Neg,qajmithiex
Perf,P3 Sg Fem,P3 Pl,-,Pos,qajmithom
Perf,P3 Sg Fem,P3 Pl,-,Neg,qajmithomx
Perf,P3 Sg Fem,-,P1 Sg,Pos,qajmitli
Perf,P3 Sg Fem,-,P1 Sg,Neg,qajmitlix
Perf,P3 Sg Fem,-,P1 Pl,Pos,qajmitilna
Perf,P3 Sg Fem,-,P1 Pl,Neg,qajmitilniex
Perf,P3 Sg Fem,-,P2 Sg,Pos,qajmitlek
Perf,P3 Sg Fem,-,P2 Sg,Neg,qajmitlekx
