Aspect,Subject,DO,IO,Polarity,Surface form
Perf,P1 Pl,-,P1 Pl,Pos,-
Perf,P1 Pl,-,P1 Pl,Neg,-
Perf,P1 Pl,-,P2 Sg,Pos,bexxixnielek
Perf,P1 Pl,-,P2 Sg,Neg,bexxixnilekx
Perf,P1 Pl,-,P2 Pl,Pos,bexxixnielkom
Perf,P1 Pl,-,P2 Pl,Neg,bexxixnilkomx
Perf,P1 Pl,-,P3 Sg Masc,Pos,bexxixnielu
Perf,P1 Pl,-,P3 Sg Masc,Neg,bexxixnilux
Perf,P1 Pl,-,P3 Sg Fem,Pos,bexxixnielha
Perf,P1 Pl,-,P3 Sg Fem,Neg,bexxixnilhiex
Perf,P1 Pl,-,P3 Pl,Pos,bexxixnielhom
Perf,P1 Pl,-,P3 Pl,Neg,bexxixnilhomx
Perf,P1 Pl,P3 Sg Masc,P1 Sg,Pos,-
Perf,P1 Pl,P3 Sg Masc,P1 Sg,Neg,-
Perf,P1 Pl,P3 Sg Masc,P1 Pl,Pos,-
Perf,P1 Pl,P3 Sg Masc,P1 Pl,Neg,-
Perf,P1 Pl,P3 Sg Masc,P2 Sg,Pos,bexxixnihulek
Perf,P1 Pl,P3 Sg Masc,P2 Sg,Neg,bexxixnihulekx
Perf,P1 Pl,P3 Sg Masc,P2 Pl,Pos,bexxixnihulkom
Perf,P1 Pl,P3 Sg Masc,P2 Pl,Neg,bexxixnihulkomx
Perf,P1 Pl,P3 Sg Masc,P3 Sg Masc,Pos,bexxixnihulu
Perf,P1 Pl,P3 Sg Masc,P3 Sg Masc,Neg,bexxixnihulux
Perf,P1 Pl,P3 Sg Masc,P3 Sg Fem,Pos,bexxixnihulha
Perf,P1 Pl,P3 Sg Masc,P3 Sg Fem,Neg,bexxixnihulhiex
Perf,P1 Pl,P3 Sg Masc,P3 Pl,Pos,bexxixnihulhom
Perf,P1 Pl,P3 Sg Masc,P3 Pl,Neg,bexxixnihulhomx
Perf,P1 Pl,P3 Sg Fem,P1 Sg,Pos,-
Perf,P1 Pl,P3 Sg Fem,P1 Sg,Neg,-
Perf,P1 Pl,P3 Sg Fem,P1 Pl,Pos,-
Perf,P1 Pl,P3 Sg Fem,P1 Pl,Neg,-
Perf,P1 Pl,P3 Sg Fem,P2 Sg,Pos,bexxixnihielek
Perf,P1 Pl,P3 Sg Fem,P2 Sg,Neg,bexxixnihilekx
Perf,P1 Pl,P3 Sg Fem,P2 Pl,Pos,bexxixnihielkom
Perf,P1 Pl,P3 Sg Fem,P2 Pl,Neg,bexxixnihilkomx
Perf,P1 Pl,P3 Sg Fem,P3 Sg Masc,Pos,bexxixnihielu
Perf,P1 Pl,P3 Sg Fem,P3 Sg Masc,Neg,bexxixnihilux
Perf,P1 Pl,P3 Sg Fem,P3 Sg Fem,Pos,bexxixnihielha
Perf,P1 Pl,P3 Sg Fem,P3 Sg Fem,Neg,bexxixnihilhiex
Perf,P1 Pl,P3 Sg Fem,P3 Pl,Pos,bexxixnihielhom
Perf,P1 Pl,P3 Sg Fem,P3 Pl,Neg,bexxixnihilhomx
Perf,P1 Pl,P3 Pl,P1 Sg,Pos,-
Perf,P1 Pl,P3 Pl,P1 Sg,Neg,-
Perf,P1 Pl,P3 Pl,P1 Pl,Pos,-
Perf,P1 Pl,P3 Pl,P1 Pl,Neg,-
Perf,P1 Pl,P3 Pl,P2 Sg,Pos,bexxixnihomlok
Perf,P1 Pl,P3 Pl,P2 Sg,Neg,bexxixnihomlokx
Perf,P1 Pl,P3 Pl,P2 Pl,Pos,bexxixnihomlkom
Perf,P1 Pl,P3 Pl,P2 Pl,Neg,bexxixnihomlkomx
Perf,P1 Pl,P3 Pl,P3 Sg Masc,Pos,bexxixnihomlu
Perf,P1 Pl,P3 Pl,P3 Sg Masc,Neg,bexxixnihomlux
Perf,P1 Pl,P3 Pl,P3 Sg Fem,Pos,bexxixnihomlha
Perf,P1 Pl,P3 Pl,P3 Sg Fem,Neg,bexxixnihomlhiex
Perf,P1 Pl,P3 Pl,P3 Pl,Pos,bexxixnihomlhom
Perf,P1 Pl,P3 Pl,P3 Pl,Neg,bexxixnihomlhomx
Perf,P2 Sg,-,-,Pos,bexxixt
Perf,P2 Sg,-,-,Neg,bexxixtx
Perf,P2 Sg,P1 Sg,-,Pos,bexxixtni
Perf,P2 Sg,P1 Sg,-,Neg,bexxixtnix
Perf,P2 Sg,P1 Pl,-,Pos,bexxixtna
Perf,P2 Sg,P1 Pl,-,Neg,bexxixtniex
Perf,P2 Sg,P2 Sg,-,Pos,-
Perf,P2 Sg,P2 Sg,-,Neg,-
Perf,P2 Sg,P2 Pl,-,Pos,-
Perf,P2 Sg,P2 Pl,-,Neg,-
Perf,P2 Sg,P3 Sg Masc,-,Pos,bexxixtu
Perf,P2 Sg,P3 Sg Masc,-,Neg,bexxixtux
Perf,P2 Sg,P3 Sg Fem,-,Pos,bexxixtha
Perf,P2 Sg,P3 Sg Fem,-,Neg,bexxixthiex
Perf,P2 Sg,P3 Pl,-,Pos,bexxixthom
Perf,P2 Sg,P3 Pl,-,Neg,bexxixthomx
Perf,P2 Sg,-,P1 Sg,Pos,bexxixtli
Perf,P2 Sg,-,P1 Sg,Neg,bexxixtlix
Perf,P2 Sg,-,P1 Pl,Pos,bexxixtilna
Perf,P2 Sg,-,P1 Pl,Neg,bexxixtilniex
Perf,P2 Sg,-,P2 Sg,Pos,-
Perf,P2 Sg,-,P2 Sg,Neg,-
Perf,P2 Sg,-,P2 Pl,Pos,-
Perf,P2 Sg,-,P2 Pl,Neg,-
Perf,P2 Sg,-,P3 Sg Masc,Pos,bexxixtlu
Perf,P2 Sg,-,P3 Sg Masc,Neg,bexxixtlux
Perf,P2 Sg,-,P3 Sg Fem,Pos,bexxixtilha
Perf,P2 Sg,-,P3 Sg Fem,Neg,bexxixtilhiex
Perf,P2 Sg,-,P3 Pl,Pos,bexxixtilhom
Perf,P2 Sg,-,P3 Pl,Neg,bexxixtilhomx
Perf,P2 Sg,P3 Sg Masc,P1 Sg,Pos,bexxixthuli
Perf,P2 Sg,P3 Sg Masc,P1 Sg,Neg,bexxixthulix
Perf,P2 Sg,P3 Sg Masc,P1 Pl,Pos,bexxixthulna
Perf,P2 Sg,P3 Sg Masc,P1 Pl,Neg,bexxixthulniex
Perf,P2 Sg,P3 Sg Masc,P2 Sg,Pos,-
Perf,P2 Sg,P3 Sg Masc,P2 Sg,Neg,-
Perf,P2 Sg,P3 Sg Masc,P2 Pl,Pos,-
Perf,P2 Sg,P3 Sg Masc,P2 Pl,Neg,-
Perf,P2 Sg,P3 Sg Masc,P3 Sg Masc,Pos,bexxixthulu
Perf,P2 Sg,P3 Sg Masc,P3 Sg Masc,Neg,bexxixthulux
Perf,P2 Sg,P3 Sg Masc,P3 Sg Fem,Pos,bexxixthulha
Perf,P2 Sg,P3 Sg Masc,P3 Sg Fem,Neg,bexxixthulhiex
Perf,P2 Sg,P3 Sg Masc,P3 Pl,Pos,bexxixthulhom
Perf,P2 Sg,P3 Sg Masc,P3 Pl,Neg,bexxixthulhomx
Perf,P2 Sg,P3 Sg Fem,P1 Sg,Pos,bexxixthieli
Perf,P2 Sg,P3 Sg Fem,P1 Sg,Neg,bexxixthilix
Perf,P2 Sg,P3 Sg Fem,P1 Pl,Pos,bexxixthielna
Perf,P2 Sg,P3 Sg Fem,P1 Pl,Neg,bexxixthilniex
Perf,P2 Sg,P3 Sg Fem,P2 Sg,Pos,-
Perf,P2 Sg,P3 Sg Fem,P2 Sg,Neg,-
Perf,P2 Sg,P3 Sg Fem,P2 Pl,Pos,-
Perf,P2 Sg,P3 Sg Fem,P2 Pl,Neg,-
Perf,P2 Sg,P3 Sg Fem,P3 Sg Masc,Pos,bexxixthielu
Perf,P2 Sg,P3 Sg Fem,P3 Sg Masc,Neg,bexxixthilux
Perf,P2 Sg,P3 Sg Fem,P3 Sg Fem,Pos,bexxixthielha
Perf,P2 Sg,P3 Sg Fem,P3 Sg Fem,Neg,bexxixthilhiex
Perf,P2 Sg,P3 Sg Fem,P3 Pl,Pos,bexxixthielhom
Perf,P2 Sg,P3 Sg Fem,P3 Pl,Neg,bexxixthilhomx
Perf,P2 Sg,P3 Pl,P1 Sg,Pos,bexxixthomli
Perf,P2 Sg,P3 Pl,P1 Sg,Neg,bexxixthomlix
Perf,P2 Sg,P3 Pl,P1 Pl,Pos,bexxixthomlna
Perf,P2 Sg,P3 Pl,P1 Pl,Neg,bexxixthomlniex
Perf,P2 Sg,P3 Pl,P2 Sg,Pos,-
Perf,P2 Sg,P3 Pl,P2 Sg,Neg,-
Perf,P2 Sg,P3 Pl,P2 Pl,Pos,-
Perf,P2 Sg,P3 Pl,P2 Pl,Neg,-
Perf,P2 Sg,P3 Pl,P3 Sg Masc,Pos,bexxixthomlu
Perf,P2 Sg,P3 Pl,P3 Sg Masc,Neg,bexxixthomlux
Perf,P2 Sg,P3 Pl,P3 Sg Fem,Pos,bexxixthomlha
Perf,P2 Sg,P3 Pl,P3 Sg Fem,Neg,bexxixthomlhiex
Perf,P2 Sg,P3 Pl,P3 Pl,Pos,bexxixthomlhom
Perf,P2 Sg,P3 Pl,P3 Pl,Neg,bexxixthomlhomx
Perf,P2 Pl,-,-,Pos,bexxixtu
Perf,P2 Pl,-,-,Neg,bexxixtux
Perf,P2 Pl,P1 Sg,-,Pos,bexxixtuni
Perf,P2 Pl,P1 Sg,-,Neg,bexxixtunix
Perf,P2 Pl,P1 Pl,-,Pos,bexxixtuna
Perf,P2 Pl,P1 Pl,-,Neg,bexxixtuniex
Perf,P2 Pl,P2 Sg,-,Pos,-
Perf,P2 Pl,P2 Sg,-,Neg,-
Perf,P2 Pl,P2 Pl,-,Pos,-
Perf,P2 Pl,P2 Pl,-,Neg,-
Perf,P2 Pl,P3 Sg Masc,-,Pos,bexxixtuh
Perf,P2 Pl,P3 Sg Masc,-,Neg,bexxixtuhx
Perf,P2 Pl,P3 Sg Fem,-,Pos,bexxixtuha
Perf,P2 Pl,P3 Sg Fem,-,Neg,bexxixtuhiex
Perf,P2 Pl,P3 Pl,-,Pos,bexxixtuhom
Perf,P2 Pl,P3 Pl,-,Neg,bexxixtuhomx
Perf,P2 Pl,-,P1 Sg,Pos,bexxixtuli
Perf,P2 Pl,-,P1 Sg,Neg,bexxixtulix
Perf,P2 Pl,-,P1 Pl,Pos,bexxixtulna
Perf,P2 Pl,-,P1 Pl,Neg,bexxixtulniex
Perf,P2 Pl,-,P2 Sg,Pos,-
Perf,P2 Pl,-,P2 Sg,Neg,-
Perf,P2 Pl,-,P2 Pl,Pos,-
Perf,P2 Pl,-,P2 Pl,Neg,-
Perf,P2 Pl,-,P3 Sg Masc,Pos,bexxixtulu
Perf,P2 Pl,-,P3 Sg Masc,Neg,bexxixtulux
Perf,P2 Pl,-,P3 Sg Fem,Pos,bexxixtulha
Perf,P2 Pl,-,P3 Sg Fem,Neg,bexxixtulhiex
Perf,P2 Pl,-,P3 Pl,Pos,bexxixtulhom
Perf,P2 Pl,-,P3 Pl,Neg,bexxixtulhomx
Perf,P2 Pl,P3 Sg Masc,P1 Sg,Pos,bexxixtuhuli
Perf,P2 Pl,P3 Sg Masc,P1 Sg,Neg,bexxixtuhulix
Perf,P2 Pl,P3 Sg Masc,P1 Pl,Pos,bexxixtuhulna
Perf,P2 Pl,P3 Sg Masc,P1 Pl,Neg,bexxixtuhulniex
Perf,P2 Pl,P3 Sg Masc,P2 Sg,Pos,-
Perf,P2 Pl,P3 Sg Masc,P2 Sg,Neg,-
Perf,P2 Pl,P3 Sg Masc,P2 Pl,Pos,-
Perf,P2 Pl,P3 Sg Masc,P2 Pl,Neg,-
Perf,P2 Pl,P3 Sg Masc,P3 Sg Masc,Pos,bexxixtuhulu
Perf,P2 Pl,P3 Sg Masc,P3 Sg Masc,Neg,bexxixtuhulux
Perf,P2 Pl,P3 Sg Masc,P3 Sg Fem,Pos,bexxixtuhulha
Perf,P2 Pl,P3 Sg Masc,P3 Sg Fem,Neg,bexxixtuhulhiex
Perf,P2 Pl,P3 Sg Masc,P3 Pl,Pos,bexxixtuhulhom
Perf,P2 Pl,P3 Sg Masc,P3 Pl,Neg,bexxixtuhulhomx
Perf,P2 Pl,P3 Sg Fem,P1 Sg,Pos,bexxixtuhieli
Perf,P2 Pl,P3 Sg Fem,P1 Sg,Neg,bexxixtuhilix
Perf,P2 Pl,P3 Sg Fem,P1 Pl,Pos,bexxixtuhielna
Perf,P2 Pl,P3 Sg Fem,P1 Pl,Neg,bexxixtuhilniex
Perf,P2 Pl,P3 Sg Fem,P2 Sg,Pos,-
Perf,P2 Pl,P3 Sg Fem,P2 Sg,Neg,-
Perf,P2 Pl,P3 Sg Fem,P2 Pl,Pos,-
Perf,P2 Pl,P3 Sg Fem,P2 Pl,Neg,-
Perf,P2 Pl,P3 Sg Fem,P3 Sg Masc,Pos,bexxixtuhielu
Perf,P2 Pl,P3 Sg Fem,P3 Sg Masc,Neg,bexxixtuhilux
Perf,P2 Pl,P3 Sg Fem,P3 Sg Fem,Pos,bexxixtuhielha
Perf,P2 Pl,P3 Sg Fem,P3 Sg Fem,Neg,bexxixtuhilhiex
Perf,P2 Pl,P3 Sg Fem,P3 Pl,Pos,bexxixtuhielhom
Perf,P2 Pl,P3 Sg Fem,P3 Pl,Neg,bexxixtuhilhomx
Perf,P2 Pl,P3 Pl,P1 Sg,Pos,bexxixtuhomli
Perf,P2 Pl,P3 Pl,P1 Sg,Neg,bexxixtuhomlix
Perf,P2 Pl,P3 Pl,P1 Pl,Pos,bexxixtuhomlna
Perf,P2 Pl,P3 Pl,P1 Pl,Neg,bexxixtuhomlniex
Perf,P2 Pl,P3 Pl,P2 Sg,Pos,-
Perf,P2 Pl,P3 Pl,P2 Sg,Neg,-
Perf,P2 Pl,P3 Pl,P2 Pl,Pos,-
Perf,P2 Pl,P3 Pl,P2 Pl,Neg,-
Perf,P2 Pl,P3 Pl,P3 Sg Masc,Pos,bexxixtuhomlu
Perf,P2 Pl,P3 Pl,P3 Sg Masc,Neg,bexxixtuhomlux
Perf,P2 Pl,P3 Pl,P3 Sg Fem,Pos,bexxixtuhomlha
Perf,P2 Pl,P3 Pl,P3 Sg Fem,Neg,bexxixtuhomlhiex
Perf,P2 Pl,P3 Pl,P3 Pl,Pos,bexxixtuhomlhom
Perf,P2 Pl,P3 Pl,P3 Pl,Neg,bexxixtuhomlhomx
Perf,P3 Sg Masc,-,-,Pos,bexxex
Perf,P3 Sg Masc,-,-,Neg,bexxixx
Perf,P3 Sg Masc,P1 Sg,-,Pos,bexxixni
Perf,P3 Sg Masc,P1 Sg,-,Neg,bexxixnix
Perf,P3 Sg Masc,P1 Pl,-,Pos,bexxixna
Perf,P3 Sg Masc,P1 Pl,-,Neg,bexxixniex
Perf,P3 Sg Masc,P2 Sg,-,Pos,bexxek
Perf,P3 Sg Masc,P2 Sg,-,Neg,bexxekx
Perf,P3 Sg Masc,P2 Pl,-,Pos,bexxixkom
Perf,P3 Sg Masc,P2 Pl,-,Neg,bexxixkomx
Perf,P3 Sg Masc,P3 Sg Masc,-,Pos,bexxu
Perf,P3 Sg Masc,P3 Sg Masc,-,Neg,bexxux
Perf,P3 Sg Masc,P3 Sg Fem,-,Pos,bexxixha
Perf,P3 Sg Masc,P3 Sg Fem,-,Neg,bexxixhiex
Perf,P3 Sg Masc,P3 Pl,-,Pos,bexxixhom
Perf,P3 Sg Masc,P3 Pl,-,Neg,bexxixhomx
Perf,P3 Sg Masc,-,P1 Sg,Pos,bexxixli
Perf,P3 Sg Masc,-,P1 Sg,Neg,bexxixlix
Perf,P3 Sg Masc,-,P1 Pl,Pos,bexxilna
Perf,P3 Sg Masc,-,P1 Pl,Neg,bexxilniex
Perf,P3 Sg Masc,-,P2 Sg,Pos,bexxixlek
Perf,P3 Sg Masc,-,P2 Sg,Neg,bexxixlekx
Perf,P3 Sg Masc,-,P2 Pl,Pos,bexxilkom
Perf,P3 Sg Masc,-,P2 Pl,Neg,bexxilkomx
Perf,P3 Sg Masc,-,P3 Sg Masc,Pos,bexxixlu
Perf,P3 Sg Masc,-,P3 Sg Masc,Neg,bexxixlux
Perf,P3 Sg Masc,-,P3 Sg Fem,Pos,bexxilha
Perf,P3 Sg Masc,-,P3 Sg Fem,Neg,bexxilhiex
Perf,P3 Sg Masc,-,P3 Pl,Pos,bexxilhom
Perf,P3 Sg Masc,-,P3 Pl,Neg,bexxilhomx
Perf,P3 Sg Masc,P3 Sg Masc,P1 Sg,Pos,bexxixhuli
Perf,P3 Sg Masc,P3 Sg Masc,P1 Sg,Neg,bexxixhulix
Perf,P3 Sg Masc,P3 Sg Masc,P1 Pl,Pos,bexxixhulna
Perf,P3 Sg Masc,P3 Sg Masc,P1 Pl,Neg,bexxixhulniex
Perf,P3 Sg Masc,P3 Sg Masc,P2 Sg,Pos,bexxixhulek
Perf,P3 Sg Masc,P3 Sg Masc,P2 Sg,Neg,bexxixhulekx
Perf,P3 Sg Masc,P3 Sg Masc,P2 Pl,Pos,bexxixhulkom
Perf,P3 Sg Masc,P3 Sg Masc,P2 Pl,Neg,bexxixhulkomx
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Masc,Pos,bexxixhulu
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Masc,Neg,bexxixhulux
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Fem,Pos,bexxixhulha
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Fem,Neg,bexxixhulhiex
Perf,P3 Sg Masc,P3 Sg Masc,P3 Pl,Pos,bexxixhulhom
Perf,P3 Sg Masc,P3 Sg Masc,P3 Pl,Neg,bexxixhulhomx
Perf,P3 Sg Masc,P3 Sg Fem,P1 Sg,Pos,bexxixhieli
Perf,P3 Sg Masc,P3 Sg Fem,P1 Sg,Neg,bexxixhilix
Perf,P3 Sg Masc,P3 Sg Fem,P1 Pl,Pos,bexxixhielna
Perf,P3 Sg Masc,P3 Sg Fem,P1 Pl,Neg,bexxixhilniex
Perf,P3 Sg Masc,P3 Sg Fem,P2 Sg,Pos,bexxixhielek
Perf,P3 Sg Masc,P3 Sg Fem,P2 Sg,Neg,bexxixhilekx
Perf,P3 Sg Masc,P3 Sg Fem,P2 Pl,Pos,bexxixhielkom
Perf,P3 Sg Masc,P3 Sg Fem,P2 Pl,Neg,bexxixhilkomx
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Masc,Pos,bexxixhielu
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Masc,Neg,bexxixhilux
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Fem,Pos,bexxixhielha
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Fem,Neg,bexxixhilhiex
Perf,P3 Sg Masc,P3 Sg Fem,P3 Pl,Pos,bexxixhielhom
Perf,P3 Sg Masc,P3 Sg Fem,P3 Pl,Neg,bexxixhilhomx
Perf,P3 Sg Masc,P3 Pl,P1 Sg,Pos,bexxixhomli
Perf,P3 Sg Masc,P3 Pl,P1 Sg,Neg,bexxixhomlix
Perf,P3 Sg Masc,P3 Pl,P1 Pl,Pos,bexxixhomlna
Perf,P3 Sg Masc,P3 Pl,P1 Pl,Neg,bexxixhomlniex
Perf,P3 Sg Masc,P3 Pl,P2 Sg,Pos,bexxixhomlok
Perf,P3 Sg Masc,P3 Pl,P2 Sg,Neg,bexxixhomlokx
Perf,P3 Sg Masc,P3 Pl,P2 Pl,Pos,bexxixhomlkom
Perf,P3 Sg Masc,P3 Pl,P2 Pl,Neg,bexxixhomlkomx
Perf,P3 Sg Masc,P3 Pl,P3 Sg Masc,Pos,bexxixhomlu
Perf,P3 Sg Masc,P3 Pl,P3 Sg Masc,Neg,bexxixhomlux
Perf,P3 Sg Masc,P3 Pl,P3 Sg Fem,Pos,bexxixhomlha
Perf,P3 Sg Masc,P3 Pl,P3 Sg Fem,Neg,bexxixhomlhiex
Perf,P3 Sg Masc,P3 Pl,P3 Pl,Pos,bexxixhomlhom
Perf,P3 Sg Masc,P3 Pl,P3 Pl,Neg,bexxixhomlhomx
Perf,P3 Sg Fem,-,-,Pos,bexxet
Perf,P3 Sg Fem,-,-,Neg,bexxitx
Perf,P3 Sg Fem,P1 Sg,-,Pos,bexxitni
Perf,P3 Sg Fem,P1 Sg,-,Neg,bexxitnix
Perf,P3 Sg Fem,P1 Pl,-,Pos,bexxitna
Perf,P3 Sg Fem,P1 Pl,-,Neg,bexxitniex
Perf,P3 Sg Fem,P2 Sg,-,Pos,bexxitek
Perf,P3 Sg Fem,P2 Sg,-,Neg,bexxitekx
Perf,P3 Sg Fem,P2 Pl,-,Pos,bexxitkom
Perf,P3 Sg Fem,P2 Pl,-,Neg,bexxitkomx
Perf,P3 Sg Fem,P3 Sg Masc,-,Pos,bexxitu
Perf,P3 Sg Fem,P3 Sg Masc,-,Neg,bexxitux
Perf,P3 Sg Fem,P3 Sg Fem,-,Pos,bexxitha
Perf,P3 Sg Fem,P3 Sg Fem,-,Neg,bexxithiex
Perf,P3 Sg Fem,P3 Pl,-,Pos,bexxithom
Perf,P3 Sg Fem,P3 Pl,-,Neg,bexxithomx
Perf,P3 Sg Fem,-,P1 Sg,Pos,bexxitli
Perf,P3 Sg Fem,-,P1 Sg,Neg,bexxitlix
Perf,P3 Sg Fem,-,P1 Pl,Pos,bexxitilna
Perf,P3 Sg Fem,-,P1 Pl,Neg,bexxitilniex
Perf,P3 Sg Fem,-,P2 Sg,Pos,bexxitlek
