Aspect,Subject,DO,IO,Polarity,Surface form
Perf,P1 Pl,P3 Pl,P2 Sg,Pos,ħriġnihomlok
Perf,P1 Pl,P3 Pl,P2 Sg,Neg,ħriġnihomlokx
Perf,P1 Pl,P3 Pl,P2 Pl,Pos,ħriġnihomlkom
Perf,P1 Pl,P3 Pl,P2 Pl,Neg,ħriġnihomlkomx
Perf,P1 Pl,P3 Pl,P3 Sg Masc,Pos,ħriġnihomlu
Perf,P1 Pl,P3 Pl,P3 Sg Masc,Neg,ħriġnihomlux
Perf,P1 Pl,P3 Pl,P3 Sg Fem,Pos,ħriġnihomlha
Perf,P1 Pl,P3 Pl,P3 Sg Fem,Neg,ħriġnihomlhiex
Perf,P1 Pl,P3 Pl,P3 Pl,Pos,ħriġnihomlhom
Perf,P1 Pl,P3 Pl,P3 Pl,Neg,ħriġnihomlhomx
Perf,P2 Sg,-,-,Pos,ħriġt
Perf,P2 Sg,-,-,Neg,ħriġtx
Perf,P2 Sg,P1 Sg,-,Pos,ħriġtni
Perf,P2 Sg,P1 Sg,-,Neg,ħriġtnix
Perf,P2 Sg,P1 Pl,-,Pos,ħriġtna
Perf,P2 Sg,P1 Pl,-,Neg,ħriġtniex
Perf,P2 Sg,P2 Sg,-,Pos,-
Perf,P2 Sg,P2 Sg,-,Neg,-
Perf,P2 Sg,P2 Pl,-,Pos,-
Perf,P2 Sg,P2 Pl,-,Neg,-
Perf,P2 Sg,P3 Sg Masc,-,Pos,ħriġtu
Perf,P2 Sg,P3 Sg Masc,-,Neg,ħriġtux
Perf,P2 Sg,P3 Sg Fem,-,Pos,ħriġtha
Perf,P2 Sg,P3 Sg Fem,-,Neg,ħriġthiex
Perf,P2 Sg,P3 Pl,-,Pos,ħriġthom
Perf,P2 Sg,P3 Pl,-,Neg,ħriġthomx
Perf,P2 Sg,-,P1 Sg,Pos,ħriġtli
Perf,P2 Sg,-,P1 Sg,Neg,ħriġtlix
Perf,P2 Sg,-,P1 Pl,Pos,ħriġtilna
Perf,P2 Sg,-,P1 Pl,Neg,ħriġtilniex
Perf,P2 Sg,-,P2 Sg,Pos,-
Perf,P2 Sg,-,P2 Sg,Neg,-
Perf,P2 Sg,-,P2 Pl,Pos,-
Perf,P2 Sg,-,P2 Pl,Neg,-
Perf,P2 Sg,-,P3 Sg Masc,Pos,ħriġtlu
Perf,P2 Sg,-,P3 Sg Masc,Neg,ħriġtlux
Perf,P2 Sg,-,P3 Sg Fem,Pos,ħriġtilha
Perf,P2 Sg,-,P3 Sg Fem,Neg,ħriġtilhiex
Perf,P2 Sg,-,P3 Pl,Pos,ħriġtilhom
Perf,P2 Sg,-,P3 Pl,Neg,ħriġtilhomx
Perf,P2 Sg,P3 Sg Masc,P1 Sg,Pos,ħriġthuli
Perf,P2 Sg,P3 Sg Masc,P1 Sg,Neg,ħriġthulix
Perf,P2 Sg,P3 Sg Masc,P1 Pl,Pos,ħriġthulna
Perf,P2 Sg,P3 Sg Masc,P1 Pl,Neg,ħriġthulniex
Perf,P2 Sg,P3 Sg Masc,P2 Sg,Pos,-
Perf,P2 Sg,P3 Sg Masc,P2 Sg,Neg,-
Perf,P2 Sg,P3 Sg Masc,P2 Pl,Pos,-
Perf,P2 Sg,P3 Sg Masc,P2 Pl,Neg,-
Perf,P2 Sg,P3 Sg Masc,P3 Sg Masc,Pos,ħriġthulu
Perf,P2 Sg,P3 Sg Masc,P3 Sg Masc,Neg,ħriġthulux
Perf,P2 Sg,P3 Sg Masc,P3 Sg Fem,Pos,ħriġthulha
Perf,P2 Sg,P3 Sg Masc,P3 Sg Fem,Neg,ħriġthulhiex
Perf,P2 Sg,P3 Sg Masc,P3 Pl,Pos,ħriġthulhom
Perf,P2 Sg,P3 Sg Masc,P3 Pl,Neg,ħriġthulhomx
Perf,P2 Sg,P3 Sg Fem,P1 Sg,Pos,ħriġthieli
Perf,P2 Sg,P3 Sg Fem,P1 Sg,Neg,ħriġthilix
Perf,P2 Sg,P3 Sg Fem,P1 Pl,Pos,ħriġthielna
Perf,P2 Sg,P3 Sg Fem,P1 Pl,Neg,ħriġthilniex
Perf,P2 Sg,P3 Sg Fem,P2 Sg,Pos,-
Perf,P2 Sg,P3 Sg Fem,P2 Sg,Neg,-
Perf,P2 Sg,P3 Sg Fem,P2 Pl,Pos,-
Perf,P2 Sg,P3 Sg Fem,P2 Pl,Neg,-
Perf,P2 Sg,P3 Sg Fem,P3 Sg Masc,Pos,ħriġthielu
Perf,P2 Sg,P3 Sg Fem,P3 Sg Masc,Neg,ħriġthilux
Perf,P2 Sg,P3 Sg Fem,P3 Sg Fem,Pos,ħriġthielha
Perf,P2 Sg,P3 Sg Fem,P3 Sg Fem,Neg,ħriġthilhiex
Perf,P2 Sg,P3 Sg Fem,P3 Pl,Pos,ħriġthielhom
Perf,P2 Sg,P3 Sg Fem,P3 Pl,Neg,ħriġthilhomx
Perf,P2 Sg,P3 Pl,P1 Sg,Pos,ħriġthomli
Perf,P2 Sg,P3 Pl,P1 Sg,Neg,ħriġthomlix
Perf,P2 Sg,P3 Pl,P1 Pl,Pos,ħriġthomlna
Perf,P2 Sg,P3 Pl,P1 Pl,Neg,ħriġthomlniex
Perf,P2 Sg,P3 Pl,P2 Sg,Pos,-
Perf,P2 Sg,P3 Pl,P2 Sg,Neg,-
Perf,P2 Sg,P3 Pl,P2 Pl,Pos,-
Perf,P2 Sg,P3 Pl,P2 Pl,Neg,-
Perf,P2 Sg,P3 Pl,P3 Sg Masc,Pos,ħriġthomlu
Perf,P2 Sg,P3 Pl,P3 Sg Masc,Neg,ħriġthomlux
Perf,P2 Sg,P3 Pl,P3 Sg Fem,Pos,ħriġthomlha
Perf,P2 Sg,P3 Pl,P3 Sg Fem,Neg,ħriġthomlhiex
Perf,P2 Sg,P3 Pl,P3 Pl,Pos,ħriġthomlhom
Perf,P2 Sg,P3 Pl,P3 Pl,Neg,ħriġthomlhomx
Perf,P2 Pl,-,-,Pos,ħriġtu
Perf,P2 Pl,-,-,Neg,ħriġtux
Perf,P2 Pl,P1 Sg,-,Pos,ħriġtuni
Perf,P2 Pl,P1 Sg,-,Neg,ħriġtunix
Perf,P2 Pl,P1 Pl,-,Pos,ħriġtuna
Perf,P2 Pl,P1 Pl,-,Neg,ħriġtuniex
Perf,P2 Pl,P2 Sg,-,Pos,-
Perf,P2 Pl,P2 Sg,-,Neg,-
Perf,P2 Pl,P2 Pl,-,Pos,-
Perf,P2 Pl,P2 Pl,-,Neg,-
Perf,P2 Pl,P3 Sg Masc,-,Pos,ħriġtuh
Perf,P2 Pl,P3 Sg Masc,-,Neg,ħriġtuhx
Perf,P2 Pl,P3 Sg Fem,-,Pos,ħriġtuha
Perf,P2 Pl,P3 Sg Fem,-,Neg,ħriġtuhiex
Perf,P2 Pl,P3 Pl,-,Pos,ħriġtuhom
Perf,P2 Pl,P3 Pl,-,Neg,ħriġtuhomx
Perf,P2 Pl,-,P1 Sg,Pos,ħriġtuli
Perf,P2 Pl,-,P1 Sg,Neg,ħriġtulix
Perf,P2 Pl,-,P1 Pl,Pos,ħriġtulna
Perf,P2 Pl,-,P1 Pl,Neg,ħriġtulniex
Perf,P2 Pl,-,P2 Sg,Pos,-
Perf,P2 Pl,-,P2 Sg,Neg,-
Perf,P2 Pl,-,P2 Pl,Pos,-
Perf,P2 Pl,-,P2 Pl,Neg,-
Perf,P2 Pl,-,P3 Sg Masc,Pos,ħriġtulu
Perf,P2 Pl,-,P3 Sg Masc,Neg,ħriġtulux
Perf,P2 Pl,-,P3 Sg Fem,Pos,ħriġtulha
Perf,P2 Pl,-,P3 Sg Fem,Neg,ħriġtulhiex
Perf,P2 Pl,-,P3 Pl,Pos,ħriġtulhom
Perf,P2 Pl,-,P3 Pl,Neg,ħriġtulhomx
Perf,P2 Pl,P3 Sg Masc,P1 Sg,Pos,ħriġtuhuli
Perf,P2 Pl,P3 Sg Masc,P1 Sg,Neg,ħriġtuhulix
Perf,P2 Pl,P3 Sg Masc,P1 Pl,Pos,ħriġtuhulna
Perf,P2 Pl,P3 Sg Masc,P1 Pl,Neg,ħriġtuhulniex
Perf,P2 Pl,P3 Sg Masc,P2 Sg,Pos,-
Perf,P2 Pl,P3 Sg Masc,P2 Sg,Neg,-
Perf,P2 Pl,P3 Sg Masc,P2 Pl,Pos,-
Perf,P2 Pl,P3 Sg Masc,P2 Pl,Neg,-
Perf,P2 Pl,P3 Sg Masc,P3 Sg Masc,Pos,ħriġtuhulu
Perf,P2 Pl,P3 Sg Masc,P3 Sg Masc,Neg,ħriġtuhulux
Perf,P2 Pl,P3 Sg Masc,P3 Sg Fem,Pos,ħriġtuhulha
Perf,P2 Pl,P3 Sg Masc,P3 Sg Fem,Neg,ħriġtuhulhiex
Perf,P2 Pl,P3 Sg Masc,P3 Pl,Pos,ħriġtuhulhom
Perf,P2 Pl,P3 Sg Masc,P3 Pl,Neg,ħriġtuhulhomx
Perf,P2 Pl,P3 Sg Fem,P1 Sg,Pos,ħriġtuhieli
Perf,P2 Pl,P3 Sg Fem,P1 Sg,Neg,ħriġtuhilix
Perf,P2 Pl,P3 Sg Fem,P1 Pl,Pos,ħriġtuhielna
Perf,P2 Pl,P3 Sg Fem,P1 Pl,Neg,ħriġtuhilniex
Perf,P2 Pl,P3 Sg Fem,P2 Sg,Pos,-
Perf,P2 Pl,P3 Sg Fem,P2 Sg,Neg,-
Perf,P2 Pl,P3 Sg Fem,P2 Pl,Pos,-
Perf,P2 Pl,P3 Sg Fem,P2 Pl,Neg,-
Perf,P2 Pl,P3 Sg Fem,P3 Sg Masc,Pos,ħriġtuhielu
Perf,P2 Pl,P3 Sg Fem,P3 Sg Masc,Neg,ħriġtuhilux
Perf,P2 Pl,P3 Sg Fem,P3 Sg Fem,Pos,ħriġtuhielha
Perf,P2 Pl,P3 Sg Fem,P3 Sg Fem,Neg,ħriġtuhilhiex
Perf,P2 Pl,P3 Sg Fem,P3 Pl,Pos,ħriġtuhielhom
Perf,P2 Pl,P3 Sg Fem,P3 Pl,Neg,ħriġtuhilhomx
Perf,P2 Pl,P3 Pl,P1 Sg,Pos,ħriġtuhomli
Perf,P2 Pl,P3 Pl,P1 Sg,Neg,ħriġtuhomlix
Perf,P2 Pl,P3 Pl,P1 Pl,Pos,ħriġtuhomlna
Perf,P2 Pl,P3 Pl,P1 Pl,Neg,ħriġtuhomlniex
Perf,P2 Pl,P3 Pl,P2 Sg,Pos,-
Perf,P2 Pl,P3 Pl,P2 Sg,Neg,-
Perf,P2 Pl,P3 Pl,P2 Pl,Pos,-
Perf,P2 Pl,P3 Pl,P2 Pl,Neg,-
Perf,P2 Pl,P3 Pl,P3 Sg Masc,Pos,ħriġtuhomlu
Perf,P2 Pl,P3 Pl,P3 Sg Masc,Neg,ħriġtuhomlux
Perf,P2 Pl,P3 Pl,P3 Sg Fem,Pos,ħriġtuhomlha
Perf,P2 Pl,P3 Pl,P3 Sg Fem,Neg,ħriġtuhomlhiex
Perf,P2 Pl,P3 Pl,P3 Pl,Pos,ħriġtuhomlhom
Perf,P2 Pl,P3 Pl,P3 Pl,Neg,ħriġtuhomlhomx
Perf,P3 Sg Masc,-,-,Pos,ħareġ
Perf,P3 Sg Masc,-,-,Neg,ħariġx
Perf,P3 Sg Masc,P1 Sg,-,Pos,ħariġni
Perf,P3 Sg Masc,P1 Sg,-,Neg,ħariġnix
Perf,P3 Sg Masc,P1 Pl,-,Pos,ħariġna
Perf,P3 Sg Masc,P1 Pl,-,Neg,ħariġniex
Perf,P3 Sg Masc,P2 Sg,-,Pos,ħarġek
Perf,P3 Sg Masc,P2 Sg,-,Neg,ħarġekx
Perf,P3 Sg Masc,P2 Pl,-,Pos,ħariġkom
Perf,P3 Sg Masc,P2 Pl,-,Neg,ħariġkomx
Perf,P3 Sg Masc,P3 Sg Masc,-,Pos,ħarġu
Perf,P3 Sg Masc,P3 Sg Masc,-,Neg,ħarġux
Perf,P3 Sg Masc,P3 Sg Fem,-,Pos,ħariġha
Perf,P3 Sg Masc,P3 Sg Fem,-,Neg,ħariġhiex
Perf,P3 Sg Masc,P3 Pl,-,Pos,ħariġhom
Perf,P3 Sg Masc,P3 Pl,-,Neg,ħariġhomx
Perf,P3 Sg Masc,-,P1 Sg,Pos,ħariġli
Perf,P3 Sg Masc,-,P1 Sg,Neg,ħariġlix
Perf,P3 Sg Masc,-,P1 Pl,Pos,ħarġilna
Perf,P3 Sg Masc,-,P1 Pl,Neg,ħarġilniex
Perf,P3 Sg Masc,-,P2 Sg,Pos,ħariġlek
Perf,P3 Sg Masc,-,P2 Sg,Neg,ħariġlekx
Perf,P3 Sg Masc,-,P2 Pl,Pos,ħarġilkom
Perf,P3 Sg Masc,-,P2 Pl,Neg,ħarġilkomx
Perf,P3 Sg Masc,-,P3 Sg Masc,Pos,ħariġlu
Perf,P3 Sg Masc,-,P3 Sg Masc,Neg,ħariġlux
Perf,P3 Sg Masc,-,P3 Sg Fem,Pos,ħarġilha
Perf,P3 Sg Masc,-,P3 Sg Fem,Neg,ħarġilhiex
Perf,P3 Sg Masc,-,P3 Pl,Pos,ħarġilhom
Perf,P3 Sg Masc,-,P3 Pl,Neg,ħarġilhomx
Perf,P3 Sg Masc,P3 Sg Masc,P1 Sg,Pos,ħariġhuli
Perf,P3 Sg Masc,P3 Sg Masc,P1 Sg,Neg,ħariġhulix
Perf,P3 Sg Masc,P3 Sg Masc,P1 Pl,Pos,ħariġhulna
Perf,P3 Sg Masc,P3 Sg Masc,P1 Pl,Neg,ħariġhulniex
Perf,P3 Sg Masc,P3 Sg Masc,P2 Sg,Pos,ħariġhulek
Perf,P3 Sg Masc,P3 Sg Masc,P2 Sg,Neg,ħariġhulekx
Perf,P3 Sg Masc,P3 Sg Masc,P2 Pl,Pos,ħariġhulkom
Perf,P3 Sg Masc,P3 Sg Masc,P2 Pl,Neg,ħariġhulkomx
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Masc,Pos,ħariġhulu
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Masc,Neg,ħariġhulux
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Fem,Pos,ħariġhulha
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Fem,Neg,ħariġhulhiex
Perf,P3 Sg Masc,P3 Sg Masc,P3 Pl,Pos,ħariġhulhom
Perf,P3 Sg Masc,P3 Sg Masc,P3 Pl,Neg,ħariġhulhomx
Perf,P3 Sg Masc,P3 Sg Fem,P1 Sg,Pos,ħariġhieli
Perf,P3 Sg Masc,P3 Sg Fem,P1 Sg,Neg,ħariġhilix
Perf,P3 Sg Masc,P3 Sg Fem,P1 Pl,Pos,ħariġhielna
Perf,P3 Sg Masc,P3 Sg Fem,P1 Pl,Neg,ħariġhilniex
Perf,P3 Sg Masc,P3 Sg Fem,P2 Sg,Pos,ħariġhielek
Perf,P3 Sg Masc,P3 Sg Fem,P2 Sg,Neg,ħariġhilekx
Perf,P3 Sg Masc,P3 Sg Fem,P2 Pl,Pos,ħariġhielkom
Perf,P3 Sg Masc,P3 Sg Fem,P2 Pl,Neg,ħariġhilkomx
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Masc,Pos,ħariġhielu
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Masc,Neg,ħariġhilux
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Fem,Pos,ħariġhielha
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Fem,Neg,ħariġhilhiex
Perf,P3 Sg Masc,P3 Sg Fem,P3 Pl,Pos,ħariġhielhom
Perf,P3 Sg Masc,P3 Sg Fem,P3 Pl,Neg,ħariġhilhomx
Perf,P3 Sg Masc,P3 Pl,P1 Sg,Pos,ħariġhomli
Perf,P3 Sg Masc,P3 Pl,P1 Sg,Neg,ħariġhomlix
Perf,P3 Sg Masc,P3 Pl,P1 Pl,Pos,ħariġhomlna
Perf,P3 Sg Masc,P3 Pl,P1 Pl,Neg,ħariġhomlniex
Perf,P3 Sg Masc,P3 Pl,P2 Sg,Pos,ħariġhomlok
Perf,P3 Sg Masc,P3 Pl,P2 Sg,Neg,ħariġhomlokx
Perf,P3 Sg Masc,P3 Pl,P2 Pl,Pos,ħariġhomlkom
Perf,P3 Sg Masc,P3 Pl,P2 Pl,Neg,ħariġhomlkomx
Perf,P3 Sg Masc,P3 Pl,P3 Sg Masc,Pos,ħariġhomlu
Perf,P3 Sg Masc,P3 Pl,P3 Sg Masc,Neg,ħariġhomlux
Perf,P3 Sg Masc,P3 Pl,P3 Sg Fem,Pos,ħariġhomlha
Perf,P3 Sg Masc,P3 Pl,P3 Sg Fem,Neg,ħariġhomlhiex
Perf,P3 Sg Masc,P3 Pl,P3 Pl,Pos,ħariġhomlhom
Perf,P3 Sg Masc,P3 Pl,P3 Pl,Neg,ħariġhomlhomx
Perf,P3 Sg Fem,-,-,Pos,ħarġet
Perf,P3 Sg Fem,-,-,Neg,ħarġitx
Perf,P3 Sg Fem,P1 Sg,-,Pos,ħarġitni
Perf,P3 Sg Fem,P1 Sg,-,Neg,ħarġitnix
Perf,P3 Sg Fem,P1 Pl,-,Pos,ħarġitna
Perf,P3 Sg Fem,P1 Pl,-,Neg,ħarġitniex
Perf,P3 Sg Fem,P2 Sg,-,Pos,ħarġitek
Perf,P3 Sg Fem,P2 Sg,-,Neg,ħarġitekx
Perf,P3 Sg Fem,P2 Pl,-,Pos,ħarġitkom
Perf,P3 Sg Fem,P2 Pl,-,Neg,ħarġitkomx
Perf,P3 Sg Fem,P3 Sg Masc,-,Pos,ħarġitu
Perf,P3 Sg Fem,P3 Sg Masc,-,Neg,ħarġitux
Perf,P3 Sg Fem,P3 Sg Fem,-,Pos,ħarġitha
Perf,P3 Sg Fem,P3 Sg Fem,-,Neg,ħarġithiex
Perf,P3 Sg Fem,P3 Pl,-,Pos,ħarġithom
Perf,P3 Sg Fem,P3 Pl,-,Neg,ħarġithomx
Perf,P3 Sg Fem,-,P1 Sg,Pos,ħarġitli
Perf,P3 Sg Fem,-,P1 Sg,Neg,ħarġitlix
Perf,P3 Sg Fem,-,P1 Pl,Pos,ħarġitilna
Perf,P3 Sg Fem,-,P1 Pl,Neg,ħarġitilniex
