aspect,subj,do,io,pol,surface
Perf,P1 Sg,P3 Sg Fem,P2 Sg,Neg,sibthilekx
Perf,P1 Sg,P3 Sg Fem,P2 Pl,Pos,sibthielkom
Perf,P1 Sg,P3 Sg Fem,P2 Pl,Neg,sibthilkomx
Perf,P1 Sg,P3 Sg Fem,P3 Sg Masc,Pos,sibthielu
Perf,P1 Sg,P3 Sg Fem,P3 Sg Masc,Neg,sibthilux
Perf,P1 Sg,P3 Sg Fem,P3 Sg Fem,Pos,sibthielha
Perf,P1 Sg,P3 Sg Fem,P3 Sg Fem,Neg,sibthilhiex
Perf,P1 Sg,P3 Sg Fem,P3 Pl,Pos,sibthielhom
Perf,P1 Sg,P3 Sg Fem,P3 Pl,Neg,sibthilhomx
Perf,P1 Sg,P3 Pl,P1 Sg,Pos,-
Perf,P1 Sg,P3 Pl,P1 Sg,Neg,-
Perf,P1 Sg,P3 Pl,P1 Pl,Pos,-
Perf,P1 Sg,P3 Pl,P1 Pl,Neg,-
Perf,P1 Sg,P3 Pl,P2 Sg,Pos,sibthomlok
Perf,P1 Sg,P3 Pl,P2 Sg,Neg,sibthomlokx
Perf,P1 Sg,P3 Pl,P2 Pl,Pos,sibthomlkom
Perf,P1 Sg,P3 Pl,P2 Pl,Neg,sibthomlkomx
Perf,P1 Sg,P3 Pl,P3 Sg Masc,Pos,sibthomlu
Perf,P1 Sg,P3 Pl,P3 Sg Masc,Neg,sibthomlux
Perf,P1 Sg,P3 Pl,P3 Sg Fem,Pos,sibthomlha
Perf,P1 Sg,P3 Pl,P3 Sg Fem,Neg,sibthomlhiex
Perf,P1 Sg,P3 Pl,P3 Pl,Pos,sibthomlhom
Perf,P1 Sg,P3 Pl,P3 Pl,Neg,sibthomlhomx
Perf,P1 Pl,-,-,Pos,sibna
Perf,P1 Pl,-,-,Neg,sibniex
Perf,P1 Pl,P1 Sg,-,Pos,-
Perf,P1 Pl,P1 Sg,-,Neg,-
Perf,P1 Pl,P1 Pl,-,Pos,-
Perf,P1 Pl,P1 Pl,-,Neg,-
Perf,P1 Pl,P2 Sg,-,Pos,sibniek
Perf,P1 Pl,P2 Sg,-,Neg,sibnikx
Perf,P1 Pl,P2 Pl,-,Pos,sibniekom
Perf,P1 Pl,P2 Pl,-,Neg,sibnikomx
Perf,P1 Pl,P3 Sg Masc,-,Pos,sibnieh
Perf,P1 Pl,P3 Sg Masc,-,Neg,sibnihx
Perf,P1 Pl,P3 Sg Fem,-,Pos,sibnieha
Perf,P1 Pl,P3 Sg Fem,-,Neg,sibnihiex
Perf,P1 Pl,P3 Pl,-,Pos,sibniehom
Perf,P1 Pl,P3 Pl,-,Neg,sibnihomx
Perf,P1 Pl,-,P1 Sg,Pos,-
Perf,P1 Pl,-,P1 Sg,Neg,-
Perf,P1 Pl,-,P1 Pl,Pos,-
Perf,P1 Pl,-,P1 Pl,Neg,-
Perf,P1 Pl,-,P2 Sg,Pos,sibnielek
Perf,P1 Pl,-,P2 Sg,Neg,sibnilekx
Perf,P1 Pl,-,P2 Pl,Pos,sibnielkom
Perf,P1 Pl,-,P2 Pl,Neg,sibnilkomx
Perf,P1 Pl,-,P3 Sg Masc,Pos,sibnielu
Perf,P1 Pl,-,P3 Sg Masc,Neg,sibnilux
Perf,P1 Pl,-,P3 Sg Fem,Pos,sibnielha
Perf,P1 Pl,-,P3 Sg Fem,Neg,sibnilhiex
Perf,P1 Pl,-,P3 Pl,Pos,sibnielhom
Perf,P1 Pl,-,P3 Pl,Neg,sibnilhomx
Perf,P1 Pl,P3 Sg Masc,P1 Sg,Pos,-
Perf,P1 Pl,P3 Sg Masc,P1 Sg,Neg,-
Perf,P1 Pl,P3 Sg Masc,P1 Pl,Pos,-
Perf,P1 Pl,P3 Sg Masc,P1 Pl,Neg,-
Perf,P1 Pl,P3 Sg Masc,P2 Sg,Pos,sibnihulek
Perf,P1 Pl,P3 Sg Masc,P2 Sg,Neg,sibnihulekx
Perf,P1 Pl,P3 Sg Masc,P2 Pl,Pos,sibnihulkom
Perf,P1 Pl,P3 Sg Masc,P2 Pl,Neg,sibnihulkomx
Perf,P1 Pl,P3 Sg Masc,P3 Sg Masc,Pos,sibnihulu
Perf,P1 Pl,P3 Sg Masc,P3 Sg Masc,Neg,sibnihulux
Perf,P1 Pl,P3 Sg Masc,P3 Sg Fem,Pos,sibnihulha
Perf,P1 Pl,P3 Sg Masc,P3 Sg Fem,Neg,sibnihulhiex
Perf,P1 Pl,P3 Sg Masc,P3 Pl,Pos,sibnihulhom
Perf,P1 Pl,P3 Sg Masc,P3 Pl,Neg,sibnihulhomx
Perf,P1 Pl,P3 Sg Fem,P1 Sg,Pos,-
Perf,P1 Pl,P3 Sg Fem,P1 Sg,Neg,-
Perf,P1 Pl,P3 Sg Fem,P1 Pl,Pos,-
Perf,P1 Pl,P3 Sg Fem,P1 Pl,Neg,-
Perf,P1 Pl,P3 Sg Fem,P2 Sg,Pos,sibnihielek
Perf,P1 Pl,P3 Sg Fem,P2 Sg,Neg,sibnihilekx
Perf,P1 Pl,P3 Sg Fem,P2 Pl,Pos,sibnihielkom
Perf,P1 Pl,P3 Sg Fem,P2 Pl,Neg,sibnihilkomx
Perf,P1 Pl,P3 Sg Fem,P3 Sg Masc,Pos,sibnihielu
Perf,P1 Pl,P3 Sg Fem,P3 Sg Masc,Neg,sibnihilux
Perf,P1 Pl,P3 Sg Fem,P3 Sg Fem,Pos,sibnihielha
Perf,P1 Pl,P3 Sg Fem,P3 Sg Fem,Neg,sibnihilhiex
Perf,P1 Pl,P3 Sg Fem,P3 Pl,Pos,sibnihielhom
Perf,P1 Pl,P3 Sg Fem,P3 Pl,Neg,sibnihilhomx
Perf,P1 Pl,P3 Pl,P1 Sg,Pos,-
Perf,P1 Pl,P3 Pl,P1 Sg,Neg,-
Perf,P1 Pl,P3 Pl,P1 Pl,Pos,-
Perf,P1 Pl,P3 Pl,P1 Pl,Neg,-
Perf,P1 Pl,P3 Pl,P2 Sg,Pos,sibnihomlok
Perf,P1 Pl,P3 Pl,P2 Sg,Neg,sibnihomlokx
Perf,P1 Pl,P3 Pl,P2 Pl,Pos,sibnihomlkom
Perf,P1 Pl,P3 Pl,P2 Pl,Neg,sibnihomlkomx
Perf,P1 Pl,P3 Pl,P3 Sg Masc,Pos,sibnihomlu
Perf,P1 Pl,P3 Pl,P3 Sg Masc,Neg,sibnihomlux
Perf,P1 Pl,P3 Pl,P3 Sg Fem,Pos,sibnihomlha
Perf,P1 Pl,P3 Pl,P3 Sg Fem,Neg,sibnihomlhiex
Perf,P1 Pl,P3 Pl,P3 Pl,Pos,sibnihomlhom
Perf,P1 Pl,P3 Pl,P3 Pl,Neg,sibnihomlhomx
Perf,P2 Sg,-,-,Pos,sibt
Perf,P2 Sg,-,-,Neg,sibtx
Perf,P2 Sg,P1 Sg,-,Pos,sibtni
Perf,P2 Sg,P1 Sg,-,Neg,sibtnix
Perf,P2 Sg,P1 Pl,-,Pos,sibtna
Perf,P2 Sg,P1 Pl,-,Neg,sibtniex
Perf,P2 Sg,P2 Sg,-,Pos,-
Perf,P2 Sg,P2 Sg,-,Neg,-
Perf,P2 Sg,P2 Pl,-,Pos,-
Perf,P2 Sg,P2 Pl,-,Neg,-
Perf,P2 Sg,P3 Sg Masc,-,Pos,sibtu
Perf,P2 Sg,P3 Sg Masc,-,Neg,sibtux
Perf,P2 Sg,P3 Sg Fem,-,Pos,sibtha
Perf,P2 Sg,P3 Sg Fem,-,Neg,sibthiex
Perf,P2 Sg,P3 Pl,-,Pos,sibthom
Perf,P2 Sg,P3 Pl,-,Neg,sibthomx
Perf,P2 Sg,-,P1 Sg,Pos,sibtli
Perf,P2 Sg,-,P1 Sg,Neg,sibtlix
Perf,P2 Sg,-,P1 Pl,Pos,sibtilna
Perf,P2 Sg,-,P1 Pl,Neg,sibtilniex
Perf,P2 Sg,-,P2 Sg,Pos,-
Perf,P2 Sg,-,P2 Sg,Neg,-
Perf,P2 Sg,-,P2 Pl,Pos,-
Perf,P2 Sg,-,P2 Pl,Neg,-
Perf,P2 Sg,-,P3 Sg Masc,Pos,sibtlu
Perf,P2 Sg,-,P3 Sg Masc,Neg,sibtlux
Perf,P2 Sg,-,P3 Sg Fem,Pos,sibtilha
Perf,P2 Sg,-,P3 Sg Fem,Neg,sibtilhiex
Perf,P2 Sg,-,P3 Pl,Pos,sibtilhom
Perf,P2 Sg,-,P3 Pl,Neg,sibtilhomx
Perf,P2 Sg,P3 Sg Masc,P1 Sg,Pos,sibthuli
Perf,P2 Sg,P3 Sg Masc,P1 Sg,Neg,sibthulix
Perf,P2 Sg,P3 Sg Masc,P1 Pl,Pos,sibthulna
Perf,P2 Sg,P3 Sg Masc,P1 Pl,Neg,sibthulniex
Perf,P2 Sg,P3 Sg Masc,P2 Sg,Pos,-
Perf,P2 Sg,P3 Sg Masc,P2 Sg,Neg,-
Perf,P2 Sg,P3 Sg Masc,P2 Pl,Pos,-
Perf,P2 Sg,P3 Sg Masc,P2 Pl,Neg,-
Perf,P2 Sg,P3 Sg Masc,P3 Sg Masc,Pos,sibthulu
Perf,P2 Sg,P3 Sg Masc,P3 Sg Masc,Neg,sibthulux
Perf,P2 Sg,P3 Sg Masc,P3 Sg Fem,Pos,sibthulha
Perf,P2 Sg,P3 Sg Masc,P3 Sg Fem,Neg,sibthulhiex
Perf,P2 Sg,P3 Sg Masc,P3 Pl,Pos,sibthulhom
Perf,P2 Sg,P3 Sg Masc,P3 Pl,Neg,sibthulhomx
Perf,P2 Sg,P3 Sg Fem,P1 Sg,Pos,sibthieli
Perf,P2 Sg,P3 Sg Fem,P1 Sg,Neg,sibthilix
Perf,P2 Sg,P3 Sg Fem,P1 Pl,Pos,sibthielna
Perf,P2 Sg,P3 Sg Fem,P1 Pl,Neg,sibthilniex
Perf,P2 Sg,P3 Sg Fem,P2 Sg,Pos,-
Perf,P2 Sg,P3 Sg Fem,P2 Sg,Neg,-
Perf,P2 Sg,P3 Sg Fem,P2 Pl,Pos,-
Perf,P2 Sg,P3 Sg Fem,P2 Pl,Neg,-
Perf,P2 Sg,P3 Sg Fem,P3 Sg Masc,Pos,sibthielu
Perf,P2 Sg,P3 Sg Fem,P3 Sg Masc,Neg,sibthilux
Perf,P2 Sg,P3 Sg Fem,P3 Sg Fem,Pos,sibthielha
Perf,P2 Sg,P3 Sg Fem,P3 Sg Fem,Neg,sibthilhiex
Perf,P2 Sg,P3 Sg Fem,P3 Pl,Pos,sibthielhom
Perf,P2 Sg,P3 Sg Fem,P3 Pl,Neg,sibthilhomx
Perf,P2 Sg,P3 Pl,P1 Sg,Pos,sibthomli
Perf,P2 Sg,P3 Pl,P1 Sg,Neg,sibthomlix
Perf,P2 Sg,P3 Pl,P1 Pl,Pos,sibthomlna
Perf,P2 Sg,P3 Pl,P1 Pl,Neg,sibthomlniex
Perf,P2 Sg,P3 Pl,P2 Sg,Pos,-
Perf,P2 Sg,P3 Pl,P2 Sg,Neg,-
Perf,P2 Sg,P3 Pl,P2 Pl,Pos,-
Perf,P2 Sg,P3 Pl,P2 Pl,Neg,-
Perf,P2 Sg,P3 Pl,P3 Sg Masc,Pos,sibthomlu
Perf,P2 Sg,P3 Pl,P3 Sg Masc,Neg,sibthomlux
Perf,P2 Sg,P3 Pl,P3 Sg Fem,Pos,sibthomlha
Perf,P2 Sg,P3 Pl,P3 Sg Fem,Neg,sibthomlhiex
Perf,P2 Sg,P3 Pl,P3 Pl,Pos,sibthomlhom
Perf,P2 Sg,P3 Pl,P3 Pl,Neg,sibthomlhomx
Perf,P2 Pl,-,-,Pos,sibtu
Perf,P2 Pl,-,-,Neg,sibtux
Perf,P2 Pl,P1 Sg,-,Pos,sibtuni
Perf,P2 Pl,P1 Sg,-,Neg,sibtunix
Perf,P2 Pl,P1 Pl,-,Pos,sibtuna
Perf,P2 Pl,P1 Pl,-,Neg,sibtuniex
Perf,P2 Pl,P2 Sg,-,Pos,-
Perf,P2 Pl,P2 Sg,-,Neg,-
Perf,P2 Pl,P2 Pl,-,Pos,-
Perf,P2 Pl,P2 Pl,-,Neg,-
Perf,P2 Pl,P3 Sg Masc,-,Pos,sibtuh
Perf,P2 Pl,P3 Sg Masc,-,Neg,sibtuhx
Perf,P2 Pl,P3 Sg Fem,-,Pos,sibtuha
Perf,P2 Pl,P3 Sg Fem,-,Neg,sibtuhiex
Perf,P2 Pl,P3 Pl,-,Pos,sibtuhom
Perf,P2 Pl,P3 Pl,-,Neg,sibtuhomx
Perf,P2 Pl,-,P1 Sg,Pos,sibtuli
Perf,P2 Pl,-,P1 Sg,Neg,sibtulix
Perf,P2 Pl,-,P1 Pl,Pos,sibtulna
Perf,P2 Pl,-,P1 Pl,Neg,sibtulniex
Perf,P2 Pl,-,P2 Sg,Pos,-
Perf,P2 Pl,-,P2 Sg,Neg,-
Perf,P2 Pl,-,P2 Pl,Pos,-
Perf,P2 Pl,-,P2 Pl,Neg,-
Perf,P2 Pl,-,P3 Sg Masc,Pos,sibtulu
Perf,P2 Pl,-,P3 Sg Masc,Neg,sibtulux
Perf,P2 Pl,-,P3 Sg Fem,Pos,sibtulha
Perf,P2 Pl,-,P3 Sg Fem,Neg,sibtulhiex
Perf,P2 Pl,-,P3 Pl,Pos,sibtulhom
Perf,P2 Pl,-,P3 Pl,Neg,sibtulhomx
Perf,P2 Pl,P3 Sg Masc,P1 Sg,Pos,sibtuhuli
Perf,P2 Pl,P3 Sg Masc,P1 Sg,Neg,sibtuhulix
Perf,P2 Pl,P3 Sg Masc,P1 Pl,Pos,sibtuhulna
Perf,P2 Pl,P3 Sg Masc,P1 Pl,Neg,sibtuhulniex
Perf,P2 Pl,P3 Sg Masc,P2 Sg,Pos,-
Perf,P2 Pl,P3 Sg Masc,P2 Sg,Neg,-
Perf,P2 Pl,P3 Sg Masc,P2 Pl,Pos,-
Perf,P2 Pl,P3 Sg Masc,P2 Pl,Neg,-
Perf,P2 Pl,P3 Sg Masc,P3 Sg Masc,Pos,sibtuhulu
Perf,P2 Pl,P3 Sg Masc,P3 Sg Masc,Neg,sibtuhulux
Perf,P2 Pl,P3 Sg Masc,P3 Sg Fem,Pos,sibtuhulha
Perf,P2 Pl,P3 Sg Masc,P3 Sg Fem,Neg,sibtuhulhiex
Perf,P2 Pl,P3 Sg Masc,P3 Pl,Pos,sibtuhulhom
Perf,P2 Pl,P3 Sg Masc,P3 Pl,Neg,sibtuhulhomx
Perf,P2 Pl,P3 Sg Fem,P1 Sg,Pos,sibtuhieli
Perf,P2 Pl,P3 Sg Fem,P1 Sg,Neg,sibtuhilix
Perf,P2 Pl,P3 Sg Fem,P1 Pl,Pos,sibtuhielna
Perf,P2 Pl,P3 Sg Fem,P1 Pl,Neg,sibtuhilniex
Perf,P2 Pl,P3 Sg Fem,P2 Sg,Pos,-
Perf,P2 Pl,P3 Sg Fem,P2 Sg,Neg,-
Perf,P2 Pl,P3 Sg Fem,P2 Pl,Pos,-
Perf,P2 Pl,P3 Sg Fem,P2 Pl,Neg,-
Perf,P2 Pl,P3 Sg Fem,P3 Sg Masc,Pos,sibtuhielu
Perf,P2 Pl,P3 Sg Fem,P3 Sg Masc,Neg,sibtuhilux
Perf,P2 Pl,P3 Sg Fem,P3 Sg Fem,Pos,sibtuhielha
Perf,P2 Pl,P3 Sg Fem,P3 Sg Fem,Neg,sibtuhilhiex
Perf,P2 Pl,P3 Sg Fem,P3 Pl,Pos,sibtuhielhom
Perf,P2 Pl,P3 Sg Fem,P3 Pl,Neg,sibtuhilhomx
Perf,P2 Pl,P3 Pl,P1 Sg,Pos,sibtuhomli
Perf,P2 Pl,P3 Pl,P1 Sg,Neg,sibtuhomlix
Perf,P2 Pl,P3 Pl,P1 Pl,Pos,sibtuhomlna
Perf,P2 Pl,P3 Pl,P1 Pl,Neg,sibtuhomlniex
Perf,P2 Pl,P3 Pl,P2 Sg,Pos,-
Perf,P2 Pl,P3 Pl,P2 Sg,Neg,-
Perf,P2 Pl,P3 Pl,P2 Pl,Pos,-
Perf,P2 Pl,P3 Pl,P2 Pl,Neg,-
Perf,P2 Pl,P3 Pl,P3 Sg Masc,Pos,sibtuhomlu
Perf,P2 Pl,P3 Pl,P3 Sg Masc,Neg,sibtuhomlux
Perf,P2 Pl,P3 Pl,P3 Sg Fem,Pos,sibtuhomlha
Perf,P2 Pl,P3 Pl,P3 Sg Fem,Neg,sibtuhomlhiex
Perf,P2 Pl,P3 Pl,P3 Pl,Pos,sibtuhomlhom
Perf,P2 Pl,P3 Pl,P3 Pl,Neg,sibtuhomlhomx
Perf,P3 Sg Masc,-,-,Pos,sab
Perf,P3 Sg Masc,-,-,Neg,sabx
Perf,P3 Sg Masc,P1 Sg,-,Pos,sabni
Perf,P3 Sg Masc,P1 Sg,-,Neg,sabnix
Perf,P3 Sg Masc,P1 Pl,-,Pos,sabna
Perf,P3 Sg Masc,P1 Pl,-,Neg,sabniex
Perf,P3 Sg Masc,P2 Sg,-,Pos,sabek
Perf,P3 Sg Masc,P2 Sg,-,Neg,sabekx
Perf,P3 Sg Masc,P2 Pl,-,Pos,sabkom
Perf,P3 Sg Masc,P2 Pl,-,Neg,sabkomx
Perf,P3 Sg Masc,P3 Sg Masc,-,Pos,sabu
Perf,P3 Sg Masc,P3 Sg Masc,-,Neg,sabux
Perf,P3 Sg Masc,P3 Sg Fem,-,Pos,sabha
Perf,P3 Sg Masc,P3 Sg Fem,-,Neg,sabhiex
Perf,P3 Sg Masc,P3 Pl,-,Pos,sabhom
Perf,P3 Sg Masc,P3 Pl,-,Neg,sabhomx
Perf,P3 Sg Masc,-,P1 Sg,Pos,sabli
Perf,P3 Sg Masc,-,P1 Sg,Neg,sablix
Perf,P3 Sg Masc,-,P1 Pl,Pos,sabilna
Perf,P3 Sg Masc,-,P1 Pl,Neg,sabilniex
Perf,P3 Sg Masc,-,P2 Sg,Pos,sablek
Perf,P3 Sg Masc,-,P2 Sg,Neg,sablekx
Perf,P3 Sg Masc,-,P2 Pl,Pos,sabilkom
Perf,P3 Sg Masc,-,P2 Pl,Neg,sabilkomx
Perf,P3 Sg Masc,-,P3 Sg Masc,Pos,sablu
Perf,P3 Sg Masc,-,P3 Sg Masc,Neg,sablux
Perf,P3 Sg Masc,-,P3 Sg Fem,Pos,sabilha
Perf,P3 Sg Masc,-,P3 Sg Fem,Neg,sabilhiex
Perf,P3 Sg Masc,-,P3 Pl,Pos,sabilhom
Perf,P3 Sg Masc,-,P3 Pl,Neg,sabilhomx
Perf,P3 Sg Masc,P3 Sg Masc,P1 Sg,Pos,sabhuli
Perf,P3 Sg Masc,P3 Sg Masc,P1 Sg,Neg,sabhulix
Perf,P3 Sg Masc,P3 Sg Masc,P1 Pl,Pos,sabhulna
Perf,P3 Sg Masc,P3 Sg Masc,P1 Pl,Neg,sabhulniex
Perf,P3 Sg Masc,P3 Sg Masc,P2 Sg,Pos,sabhulek
Perf,P3 Sg Masc,P3 Sg Masc,P2 Sg,Neg,sabhulekx
Perf,P3 Sg Masc,P3 Sg Masc,P2 Pl,Pos,sabhulkom
Perf,P3 Sg Masc,P3 Sg Masc,P2 Pl,Neg,sabhulkomx
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Masc,Pos,sabhulu
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Masc,Neg,sabhulux
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Fem,Pos,sabhulha
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Fem,Neg,sabhulhiex
Perf,P3 Sg Masc,P3 Sg Masc,P3 Pl,Pos,sabhulhom
Perf,P3 Sg Masc,P3 Sg Masc,P3 Pl,Neg,sabhulhomx
Perf,P3 Sg Masc,P3 Sg Fem,P1 Sg,Pos,sabhieli
Perf,P3 Sg Masc,P3 Sg Fem,P1 Sg,Neg,sabhilix
Perf,P3 Sg Masc,P3 Sg Fem,P1 Pl,Pos,sabhielna
Perf,P3 Sg Masc,P3 Sg Fem,P1 Pl,Neg,sabhilniex
Perf,P3 Sg Masc,P3 Sg Fem,P2 Sg,Pos,sabhielek
Perf,P3 Sg Masc,P3 Sg Fem,P2 Sg,Neg,sabhilekx
Perf,P3 Sg Masc,P3 Sg Fem,P2 Pl,Pos,sabhielkom
Perf,P3 Sg Masc,P3 Sg Fem,P2 Pl,Neg,sabhilkomx
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Masc,Pos,sabhielu
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Masc,Neg,sabhilux
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Fem,Pos,sabhielha
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Fem,Neg,sabhilhiex
Perf,P3 Sg Masc,P3 Sg Fem,P3 Pl,Pos,sabhielhom
Perf,P3 Sg Masc,P3 Sg Fem,P3 Pl,Neg,sabhilhomx
Perf,P3 Sg Masc,P3 Pl,P1 Sg,Pos,sabhomli
Perf,P3 Sg Masc,P3 Pl,P1 Sg,Neg,sabhomlix
Perf,P3 Sg Masc,P3 Pl,P1 Pl,Pos,sabhomlna
Perf,P3 Sg Masc,P3 Pl,P1 Pl,Neg,sabhomlniex
Perf,P3 Sg Masc,P3 Pl,P2 Sg,Pos,sabhomlok
Perf,P3 Sg Masc,P3 Pl,P2 Sg,Neg,sabhomlokx
Perf,P3 Sg Masc,P3 Pl,P2 Pl,Pos,sabhomlkom
Perf,P3 Sg Masc,P3 Pl,P2 Pl,Neg,sabhomlkomx
Perf,P3 Sg Masc,P3 Pl,P3 Sg Masc,Pos,sabhomlu
Perf,P3 Sg Masc,P3 Pl,P3 Sg Masc,Neg,sabhomlux
Perf,P3 Sg Masc,P3 Pl,P3 Sg Fem,Pos,sabhomlha
Perf,P3 Sg Masc,P3 Pl,P3 Sg Fem,Neg,sabhomlhiex
Perf,P3 Sg Masc,P3 Pl,P3 Pl,Pos,sabhomlhom
Perf,P3 Sg Masc,P3 Pl,P3 Pl,Neg,sabhomlhomx
Perf,P3 Sg Fem,-,-,Pos,sabet
Perf,P3 Sg Fem,-,-,Neg,sabitx
Perf,P3 Sg Fem,P1 Sg,-,Pos,sabitni
Perf,P3 Sg Fem,P1 Sg,-,Neg,sabitnix
Perf,P3 Sg Fem,P1 Pl,-,Pos,sabitna
Perf,P3 Sg Fem,P1 Pl,-,Neg,sabitniex
Perf,P3 Sg Fem,P2 Sg,-,Pos,sabitek
Perf,P3 Sg Fem,P2 Sg,-,Neg,sabitekx
Perf,P3 Sg Fem,P2 Pl,-,Pos,sabitkom
Perf,P3 Sg Fem,P2 Pl,-,Neg,sabitkomx
Perf,P3 Sg Fem,P3 Sg Masc,-,Pos,sabitu
Perf,P3 Sg Fem,P3 Sg Masc,-,Neg,sabitux
Perf,P3 Sg Fem,P3 Sg Fem,-,Pos,sabitha
Perf,P3 Sg Fem,P3 Sg Fem,-,Neg,sabithiex
Perf,P3 Sg Fem,P3 Pl,-,Pos,sabithom
Perf,P3 Sg Fem,P3 Pl,-,Neg,sabithomx
Perf,P3 Sg Fem,-,P1 Sg,Pos,sabitli
Perf,P3 Sg Fem,-,P1 Sg,Neg,sabitlix
Perf,P3 Sg Fem,-,P1 Pl,Pos,sabitilna
Perf,P3 Sg Fem,-,P1 Pl,Neg,sabitilniex
Perf,P3 Sg Fem,-,P2 Sg,Pos,sabitlek
Perf,P3 Sg Fem,-,P2 Sg,Neg,sabitlekx
Perf,P3 Sg Fem,-,P2 Pl,Pos,sabitilkom
Perf,P3 Sg Fem,-,P2 Pl,Neg,sabitilkomx
Perf,P3 Sg Fem,-,P3 Sg Masc,Pos,sabitlu
Perf,P3 Sg Fem,-,P3 Sg Masc,Neg,sabitlux
Perf,P3 Sg Fem,-,P3 Sg Fem,Pos,sabitilha
Perf,P3 Sg Fem,-,P3 Sg Fem,Neg,sabitilhiex
Perf,P3 Sg Fem,-,P3 Pl,Pos,sabitilhom
Perf,P3 Sg Fem,-,P3 Pl,Neg,sabitilhomx
Perf,P3 Sg Fem,P3 Sg Masc,P1 Sg,Pos,sabithuli
Perf,P3 Sg Fem,P3 Sg Masc,P1 Sg,Neg,sabithulix
Perf,P3 Sg Fem,P3 Sg Masc,P1 Pl,Pos,sabithulna
Perf,P3 Sg Fem,P3 Sg Masc,P1 Pl,Neg,sabithulniex
Perf,P3 Sg Fem,P3 Sg Masc,P2 Sg,Pos,sabithulek
Perf,P3 Sg Fem,P3 Sg Masc,P2 Sg,Neg,sabithulekx
Perf,P3 Sg Fem,P3 Sg Masc,P2 Pl,Pos,sabithulkom
