Aspect,Subject,DO,IO,Polarity,Surface form
Perf,P1 Sg,P3 Pl,P3 Sg Fem,Pos,twassalthomlha
Perf,P1 Sg,P3 Pl,P3 Sg Fem,Neg,twassalthomlhiex
Perf,P1 Sg,P3 Pl,P1 Pl,Pos,-
Perf,P1 Sg,P3 Pl,P1 Pl,Neg,-
Perf,P1 Sg,P3 Pl,P2 Pl,Pos,twassalthomlkom
Perf,P1 Sg,P3 Pl,P2 Pl,Neg,twassalthomlkomx
Perf,P1 Sg,P3 Pl,P3 Pl,Pos,twassalthomlhom
Perf,P1 Sg,P3 Pl,P3 Pl,Neg,twassalthomlhomx
Perf,P2 Sg,-,-,Pos,twassalt
Perf,P2 Sg,-,-,Neg,twassaltx
Perf,P2 Sg,P1 Sg,-,Pos,twassaltni
Perf,P2 Sg,P1 Sg,-,Neg,twassaltnix
Perf,P2 Sg,P2 Sg,-,Pos,-
Perf,P2 Sg,P2 Sg,-,Neg,-
Perf,P2 Sg,P3 Sg Masc,-,Pos,twassaltu
Perf,P2 Sg,P3 Sg Masc,-,Neg,twassaltux
Perf,P2 Sg,P3 Sg Fem,-,Pos,twassaltha
Perf,P2 Sg,P3 Sg Fem,-,Neg,twassalthiex
Perf,P2 Sg,P1 Pl,-,Pos,twassaltna
Perf,P2 Sg,P1 Pl,-,Neg,twassaltniex
Perf,P2 Sg,P2 Pl,-,Pos,-
Perf,P2 Sg,P2 Pl,-,Neg,-
Perf,P2 Sg,P3 Pl,-,Pos,twassalthom
Perf,P2 Sg,P3 Pl,-,Neg,twassalthomx
Perf,P2 Sg,-,P1 Sg,Pos,twassaltli
Perf,P2 Sg,-,P1 Sg,Neg,twassaltlix
Perf,P2 Sg,-,P2 Sg,Pos,-
Perf,P2 Sg,-,P2 Sg,Neg,-
Perf,P2 Sg,-,P3 Sg Masc,Pos,twassaltlu
Perf,P2 Sg,-,P3 Sg Masc,Neg,twassaltlux
Perf,P2 Sg,-,P3 Sg Fem,Pos,twassaltilha
Perf,P2 Sg,-,P3 Sg Fem,Neg,twassaltilhiex
Perf,P2 Sg,-,P1 Pl,Pos,twassaltilna
Perf,P2 Sg,-,P1 Pl,Neg,twassaltilniex
Perf,P2 Sg,-,P2 Pl,Pos,-
Perf,P2 Sg,-,P2 Pl,Neg,-
Perf,P2 Sg,-,P3 Pl,Pos,twassaltilhom
Perf,P2 Sg,-,P3 Pl,Neg,twassaltilhomx
Perf,P2 Sg,P3 Sg Masc,P1 Sg,Pos,twassalthuli
Perf,P2 Sg,P3 Sg Masc,P1 Sg,Neg,twassalthulix
Perf,P2 Sg,P3 Sg Masc,P2 Sg,Pos,-
Perf,P2 Sg,P3 Sg Masc,P2 Sg,Neg,-
Perf,P2 Sg,P3 Sg Masc,P3 Sg Masc,Pos,twassalthulu
Perf,P2 Sg,P3 Sg Masc,P3 Sg Masc,Neg,twassalthulux
Perf,P2 Sg,P3 Sg Masc,P3 Sg Fem,Pos,twassalthulha
Perf,P2 Sg,P3 Sg Masc,P3 Sg Fem,Neg,twassalthulhiex
Perf,P2 Sg,P3 Sg Masc,P1 Pl,Pos,twassalthulna
Perf,P2 Sg,P3 Sg Masc,P1 Pl,Neg,twassalthulniex
Perf,P2 Sg,P3 Sg Masc,P2 Pl,Pos,-
Perf,P2 Sg,P3 Sg Masc,P2 Pl,Neg,-
Perf,P2 Sg,P3 Sg Masc,P3 Pl,Pos,twassalthulhom
Perf,P2 Sg,P3 Sg Masc,P3 Pl,Neg,twassalthulhomx
Perf,P2 Sg,P3 Sg Fem,P1 Sg,Pos,twassalthieli
Perf,P2 Sg,P3 Sg Fem,P1 Sg,Neg,twassalthilix
Perf,P2 Sg,P3 Sg Fem,P2 Sg,Pos,-
Perf,P2 Sg,P3 Sg Fem,P2 Sg,Neg,-
Perf,P2 Sg,P3 Sg Fem,P3 Sg Masc,Pos,twassalthielu
Perf,P2 Sg,P3 Sg Fem,P3 Sg Masc,Neg,twassalthilux
Perf,P2 Sg,P3 Sg Fem,P3 Sg Fem,Pos,twassalthielha
Perf,P2 Sg,P3 Sg Fem,P3 Sg Fem,Neg,twassalthilhiex
Perf,P2 Sg,P3 Sg Fem,P1 Pl,Pos,twassalthielna
Perf,P2 Sg,P3 Sg Fem,P1 Pl,Neg,twassalthilniex
Perf,P2 Sg,P3 Sg Fem,P2 Pl,Pos,-
Perf,P2 Sg,P3 Sg Fem,P2 Pl,Neg,-
Perf,P2 Sg,P3 Sg Fem,P3 Pl,Pos,twassalthielhom
Perf,P2 Sg,P3 Sg Fem,P3 Pl,Neg,twassalthilhomx
Perf,P2 Sg,P3 Pl,P1 Sg,Pos,twassalthomli
Perf,P2 Sg,P3 Pl,P1 Sg,Neg,twassalthomlix
Perf,P2 Sg,P3 Pl,P2 Sg,Pos,-
Perf,P2 Sg,P3 Pl,P2 Sg,Neg,-
Perf,P2 Sg,P3 Pl,P3 Sg Masc,Pos,twassalthomlu
Perf,P2 Sg,P3 Pl,P3 Sg Masc,Neg,twassalthomlux
Perf,P2 Sg,P3 Pl,P3 Sg Fem,Pos,twassalthomlha
Perf,P2 Sg,P3 Pl,P3 Sg Fem,Neg,twassalthomlhiex
Perf,P2 Sg,P3 Pl,P1 Pl,Pos,twassalthomlna
Perf,P2 Sg,P3 Pl,P1 Pl,Neg,twassalthomlniex
Perf,P2 Sg,P3 Pl,P2 Pl,Pos,-
Perf,P2 Sg,P3 Pl,P2 Pl,Neg,-
Perf,P2 Sg,P3 Pl,P3 Pl,Pos,twassalthomlhom
Perf,P2 Sg,P3 Pl,P3 Pl,Neg,twassalthomlhomx
Perf,P3 Sg Masc,-,-,Pos,twassal
Perf,P3 Sg Masc,-,-,Neg,twassalx
Perf,P3 Sg Masc,P1 Sg,-,Pos,twassalni
Perf,P3 Sg Masc,P1 Sg,-,Neg,twassalnix
Perf,P3 Sg Masc,P2 Sg,-,Pos,twasslek
Perf,P3 Sg Masc,P2 Sg,-,Neg,twasslekx
Perf,P3 Sg Masc,P3 Sg Masc,-,Pos,twasslu
Perf,P3 Sg Masc,P3 Sg Masc,-,Neg,twasslux
Perf,P3 Sg Masc,P3 Sg Fem,-,Pos,twassalha
Perf,P3 Sg Masc,P3 Sg Fem,-,Neg,twassalhiex
Perf,P3 Sg Masc,P1 Pl,-,Pos,twassalna
Perf,P3 Sg Masc,P1 Pl,-,Neg,twassalniex
Perf,P3 Sg Masc,P2 Pl,-,Pos,twassalkom
Perf,P3 Sg Masc,P2 Pl,-,Neg,twassalkomx
Perf,P3 Sg Masc,P3 Pl,-,Pos,twassalhom
Perf,P3 Sg Masc,P3 Pl,-,Neg,twassalhomx
Perf,P3 Sg Masc,-,P1 Sg,Pos,twassalli
Perf,P3 Sg Masc,-,P1 Sg,Neg,twassallix
Perf,P3 Sg Masc,-,P2 Sg,Pos,twassallek
Perf,P3 Sg Masc,-,P2 Sg,Neg,twassallekx
Perf,P3 Sg Masc,-,P3 Sg Masc,Pos,twassallu
Perf,P3 Sg Masc,-,P3 Sg Masc,Neg,twassallux
Perf,P3 Sg Masc,-,P3 Sg Fem,Pos,twasslilha
Perf,P3 Sg Masc,-,P3 Sg Fem,Neg,twasslilhiex
Perf,P3 Sg Masc,-,P1 Pl,Pos,twasslilna
Perf,P3 Sg Masc,-,P1 Pl,Neg,twasslilniex
Perf,P3 Sg Masc,-,P2 Pl,Pos,twasslilkom
Perf,P3 Sg Masc,-,P2 Pl,Neg,twasslilkomx
Perf,P3 Sg Masc,-,P3 Pl,Pos,twasslilhom
Perf,P3 Sg Masc,-,P3 Pl,Neg,twasslilhomx
Perf,P3 Sg Masc,P3 Sg Masc,P1 Sg,Pos,twassalhuli
Perf,P3 Sg Masc,P3 Sg Masc,P1 Sg,Neg,twassalhulix
Perf,P3 Sg Masc,P3 Sg Masc,P2 Sg,Pos,twassalhulek
Perf,P3 Sg Masc,P3 Sg Masc,P2 Sg,Neg,twassalhulekx
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Masc,Pos,twassalhulu
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Masc,Neg,twassalhulux
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Fem,Pos,twassalhulha
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Fem,Neg,twassalhulhiex
Perf,P3 Sg Masc,P3 Sg Masc,P1 Pl,Pos,twassalhulna
Perf,P3 Sg Masc,P3 Sg Masc,P1 Pl,Neg,twassalhulniex
Perf,P3 Sg Masc,P3 Sg Masc,P2 Pl,Pos,twassalhulkom
Perf,P3 Sg Masc,P3 Sg Masc,P2 Pl,Neg,twassalhulkomx
Perf,P3 Sg Masc,P3 Sg Masc,P3 Pl,Pos,twassalhulhom
Perf,P3 Sg Masc,P3 Sg Masc,P3 Pl,Neg,twassalhulhomx
Perf,P3 Sg Masc,P3 Sg Fem,P1 Sg,Pos,twassalhieli
Perf,P3 Sg Masc,P3 Sg Fem,P1 Sg,Neg,twassalhilix
Perf,P3 Sg Masc,P3 Sg Fem,P2 Sg,Pos,twassalhielek
Perf,P3 Sg Masc,P3 Sg Fem,P2 Sg,Neg,twassalhilekx
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Masc,Pos,twassalhielu
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Masc,Neg,twassalhilux
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Fem,Pos,twassalhielha
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Fem,Neg,twassalhilhiex
Perf,P3 Sg Masc,P3 Sg Fem,P1 Pl,Pos,twassalhielna
Perf,P3 Sg Masc,P3 Sg Fem,P1 Pl,Neg,twassalhilniex
Perf,P3 Sg Masc,P3 Sg Fem,P2 Pl,Pos,twassalhielkom
Perf,P3 Sg Masc,P3 Sg Fem,P2 Pl,Neg,twassalhilkomx
Perf,P3 Sg Masc,P3 Sg Fem,P3 Pl,Pos,twassalhielhom
Perf,P3 Sg Masc,P3 Sg Fem,P3 Pl,Neg,twassalhilhomx
Perf,P3 Sg Masc,P3 Pl,P1 Sg,Pos,twassalhomli
Perf,P3 Sg Masc,P3 Pl,P1 Sg,Neg,twassalhomlix
Perf,P3 Sg Masc,P3 Pl,P2 Sg,Pos,twassalhomlok
Perf,P3 Sg Masc,P3 Pl,P2 Sg,Neg,twassalhomlokx
Perf,P3 Sg Masc,P3 Pl,P3 Sg Masc,Pos,twassalhomlu
Perf,P3 Sg Masc,P3 Pl,P3 Sg Masc,Neg,twassalhomlux
Perf,P3 Sg Masc,P3 Pl,P3 Sg Fem,Pos,twassalhomlha
Perf,P3 Sg Masc,P3 Pl,P3 Sg Fem,Neg,twassalhomlhiex
Perf,P3 Sg Masc,P3 Pl,P1 Pl,Pos,twassalhomlna
Perf,P3 Sg Masc,P3 Pl,P1 Pl,Neg,twassalhomlniex
Perf,P3 Sg Masc,P3 Pl,P2 Pl,Pos,twassalhomlkom
Perf,P3 Sg Masc,P3 Pl,P2 Pl,Neg,twassalhomlkomx
Perf,P3 Sg Masc,P3 Pl,P3 Pl,Pos,twassalhomlhom
Perf,P3 Sg Masc,P3 Pl,P3 Pl,Neg,twassalhomlhomx
Perf,P3 Sg Fem,-,-,Pos,twasslet
Perf,P3 Sg Fem,-,-,Neg,twasslitx
Perf,P3 Sg Fem,P1 Sg,-,Pos,twasslitni
Perf,P3 Sg Fem,P1 Sg,-,Neg,twasslitnix
Perf,P3 Sg Fem,P2 Sg,-,Pos,twasslitek
Perf,P3 Sg Fem,P2 Sg,-,Neg,twasslitekx
Perf,P3 Sg Fem,P3 Sg Masc,-,Pos,twasslitu
Perf,P3 Sg Fem,P3 Sg Masc,-,Neg,twasslitux
Perf,P3 Sg Fem,P3 Sg Fem,-,Pos,twasslitha
Perf,P3 Sg Fem,P3 Sg Fem,-,Neg,twasslithiex
Perf,P3 Sg Fem,P1 Pl,-,Pos,twasslitna
Perf,P3 Sg Fem,P1 Pl,-,Neg,twasslitniex
Perf,P3 Sg Fem,P2 Pl,-,Pos,twasslitkom
Perf,P3 Sg Fem,P2 Pl,-,Neg,twasslitkomx
Perf,P3 Sg Fem,P3 Pl,-,Pos,twasslithom
Perf,P3 Sg Fem,P3 Pl,-,Neg,twasslithomx
Perf,P3 Sg Fem,-,P1 Sg,Pos,twasslitli
Perf,P3 Sg Fem,-,P1 Sg,Neg,twasslitlix
Perf,P3 Sg Fem,-,P2 Sg,Pos,twasslitlek
Perf,P3 Sg Fem,-,P2 Sg,Neg,twasslitlekx
Perf,P3 Sg Fem,-,P3 Sg Masc,Pos,twasslitlu
Perf,P3 Sg Fem,-,P3 Sg Masc,Neg,twasslitlux
Perf,P3 Sg Fem,-,P3 Sg Fem,Pos,twasslitilha
Perf,P3 Sg Fem,-,P3 Sg Fem,Neg,twasslitilhiex
Perf,P3 Sg Fem,-,P1 Pl,Pos,twasslitilna
Perf,P3 Sg Fem,-,P1 Pl,Neg,twasslitilniex
Perf,P3 Sg Fem,-,P2 Pl,Pos,twasslitilkom
Perf,P3 Sg Fem,-,P2 Pl,Neg,twasslitilkomx
Perf,P3 Sg Fem,-,P3 Pl,Pos,twasslitilhom
Perf,P3 Sg Fem,-,P3 Pl,Neg,twasslitilhomx
Perf,P3 Sg Fem,P3 Sg Masc,P1 Sg,Pos,twasslithuli
Perf,P3 Sg Fem,P3 Sg Masc,P1 Sg,Neg,twasslithulix
Perf,P3 Sg Fem,P3 Sg Masc,P2 Sg,Pos,twasslithulek
Perf,P3 Sg Fem,P3 Sg Masc,P2 Sg,Neg,twasslithulekx
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Masc,Pos,twasslithulu
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Masc,Neg,twasslithulux
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Fem,Pos,twasslithulha
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Fem,Neg,twasslithulhiex
Perf,P3 Sg Fem,P3 Sg Masc,P1 Pl,Pos,twasslithulna
Perf,P3 Sg Fem,P3 Sg Masc,P1 Pl,Neg,twasslithulniex
Perf,P3 Sg Fem,P3 Sg Masc,P2 Pl,Pos,twasslithulkom
Perf,P3 Sg Fem,P3 Sg Masc,P2 Pl,Neg,twasslithulkomx
Perf,P3 Sg Fem,P3 Sg Masc,P3 Pl,Pos,twasslithulhom
Perf,P3 Sg Fem,P3 Sg Masc,P3 Pl,Neg,twasslithulhomx
Perf,P3 Sg Fem,P3 Sg Fem,P1 Sg,Pos,twasslithieli
Perf,P3 Sg Fem,P3 Sg Fem,P1 Sg,Neg,twasslithilix
Perf,P3 Sg Fem,P3 Sg Fem,P2 Sg,Pos,twasslithielek
Perf,P3 Sg Fem,P3 Sg Fem,P2 Sg,Neg,twasslithilekx
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Masc,Pos,twasslithielu
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Masc,Neg,twasslithilux
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Fem,Pos,twasslithielha
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Fem,Neg,twasslithilhiex
Perf,P3 Sg Fem,P3 Sg Fem,P1 Pl,Pos,twasslithielna
Perf,P3 Sg Fem,P3 Sg Fem,P1 Pl,Neg,twasslithilniex
Perf,P3 Sg Fem,P3 Sg Fem,P2 Pl,Pos,twasslithielkom
Perf,P3 Sg Fem,P3 Sg Fem,P2 Pl,Neg,twasslithilkomx
Perf,P3 Sg Fem,P3 Sg Fem,P3 Pl,Pos,twasslithielhom
Perf,P3 Sg Fem,P3 Sg Fem,P3 Pl,Neg,twasslithilhomx
Perf,P3 Sg Fem,P3 Pl,P1 Sg,Pos,twasslithomli
Perf,P3 Sg Fem,P3 Pl,P1 Sg,Neg,twasslithomlix
Perf,P3 Sg Fem,P3 Pl,P2 Sg,Pos,twasslithomlok
Perf,P3 Sg Fem,P3 Pl,P2 Sg,Neg,twasslithomlokx
Perf,P3 Sg Fem,P3 Pl,P3 Sg Masc,Pos,twasslithomlu
Perf,P3 Sg Fem,P3 Pl,P3 Sg Masc,Neg,twasslithomlux
Perf,P3 Sg Fem,P3 Pl,P3 Sg Fem,Pos,twasslithomlha
Perf,P3 Sg Fem,P3 Pl,P3 Sg Fem,Neg,twasslithomlhiex
Perf,P3 Sg Fem,P3 Pl,P1 Pl,Pos,twasslithomlna
Perf,P3 Sg Fem,P3 Pl,P1 Pl,Neg,twasslithomlniex
Perf,P3 Sg Fem,P3 Pl,P2 Pl,Pos,twasslithomlkom
Perf,P3 Sg Fem,P3 Pl,P2 Pl,Neg,twasslithomlkomx
Perf,P3 Sg Fem,P3 Pl,P3 Pl,Pos,twasslithomlhom
Perf,P3 Sg Fem,P3 Pl,P3 Pl,Neg,twasslithomlhomx
Perf,P1 Pl,-,-,Pos,twassalna
Perf,P1 Pl,-,-,Neg,twassalniex
Perf,P1 Pl,P1 Sg,-,Pos,-
Perf,P1 Pl,P1 Sg,-,Neg,-
Perf,P1 Pl,P2 Sg,-,Pos,twassalniek
Perf,P1 Pl,P2 Sg,-,Neg,twassalnikx
Perf,P1 Pl,P3 Sg Masc,-,Pos,twassalnieh
Perf,P1 Pl,P3 Sg Masc,-,Neg,twassalnihx
Perf,P1 Pl,P3 Sg Fem,-,Pos,twassalnieha
Perf,P1 Pl,P3 Sg Fem,-,Neg,twassalnihiex
Perf,P1 Pl,P1 Pl,-,Pos,-
Perf,P1 Pl,P1 Pl,-,Neg,-
Perf,P1 Pl,P2 Pl,-,Pos,twassalniekom
Perf,P1 Pl,P2 Pl,-,Neg,twassalnikomx
Perf,P1 Pl,P3 Pl,-,Pos,twassalniehom
Perf,P1 Pl,P3 Pl,-,Neg,twassalnihomx
Perf,P1 Pl,-,P1 Sg,Pos,-
Perf,P1 Pl,-,P1 Sg,Neg,-
Perf,P1 Pl,-,P2 Sg,Pos,twassalnielek
Perf,P1 Pl,-,P2 Sg,Neg,twassalnilekx
Perf,P1 Pl,-,P3 Sg Masc,Pos,twassalnielu
Perf,P1 Pl,-,P3 Sg Masc,Neg,twassalnilux
Perf,P1 Pl,-,P3 Sg Fem,Pos,twassalnielha
Perf,P1 Pl,-,P3 Sg Fem,Neg,twassalnilhiex
Perf,P1 Pl,-,P1 Pl,Pos,-
Perf,P1 Pl,-,P1 Pl,Neg,-
Perf,P1 Pl,-,P2 Pl,Pos,twassalnielkom
Perf,P1 Pl,-,P2 Pl,Neg,twassalnilkomx
Perf,P1 Pl,-,P3 Pl,Pos,twassalnielhom
Perf,P1 Pl,-,P3 Pl,Neg,twassalnilhomx
Perf,P1 Pl,P3 Sg Masc,P1 Sg,Pos,-
Perf,P1 Pl,P3 Sg Masc,P1 Sg,Neg,-
Perf,P1 Pl,P3 Sg Masc,P2 Sg,Pos,twassalnihulek
Perf,P1 Pl,P3 Sg Masc,P2 Sg,Neg,twassalnihulekx
Perf,P1 Pl,P3 Sg Masc,P3 Sg Masc,Pos,twassalnihulu
Perf,P1 Pl,P3 Sg Masc,P3 Sg Masc,Neg,twassalnihulux
Perf,P1 Pl,P3 Sg Masc,P3 Sg Fem,Pos,twassalnihulha
Perf,P1 Pl,P3 Sg Masc,P3 Sg Fem,Neg,twassalnihulhiex
Perf,P1 Pl,P3 Sg Masc,P1 Pl,Pos,-
Perf,P1 Pl,P3 Sg Masc,P1 Pl,Neg,-
Perf,P1 Pl,P3 Sg Masc,P2 Pl,Pos,twassalnihulkom
Perf,P1 Pl,P3 Sg Masc,P2 Pl,Neg,twassalnihulkomx
Perf,P1 Pl,P3 Sg Masc,P3 Pl,Pos,twassalnihulhom
Perf,P1 Pl,P3 Sg Masc,P3 Pl,Neg,twassalnihulhomx
Perf,P1 Pl,P3 Sg Fem,P1 Sg,Pos,-
Perf,P1 Pl,P3 Sg Fem,P1 Sg,Neg,-
Perf,P1 Pl,P3 Sg Fem,P2 Sg,Pos,twassalnihielek
Perf,P1 Pl,P3 Sg Fem,P2 Sg,Neg,twassalnihilekx
Perf,P1 Pl,P3 Sg Fem,P3 Sg Masc,Pos,twassalnihielu
Perf,P1 Pl,P3 Sg Fem,P3 Sg Masc,Neg,twassalnihilux
Perf,P1 Pl,P3 Sg Fem,P3 Sg Fem,Pos,twassalnihielha
Perf,P1 Pl,P3 Sg Fem,P3 Sg Fem,Neg,twassalnihilhiex
Perf,P1 Pl,P3 Sg Fem,P1 Pl,Pos,-
Perf,P1 Pl,P3 Sg Fem,P1 Pl,Neg,-
Perf,P1 Pl,P3 Sg Fem,P2 Pl,Pos,twassalnihielkom
Perf,P1 Pl,P3 Sg Fem,P2 Pl,Neg,twassalnihilkomx
Perf,P1 Pl,P3 Sg Fem,P3 Pl,Pos,twassalnihielhom
Perf,P1 Pl,P3 Sg Fem,P3 Pl,Neg,twassalnihilhomx
Perf,P1 Pl,P3 Pl,P1 Sg,Pos,-
Perf,P1 Pl,P3 Pl,P1 Sg,Neg,-
Perf,P1 Pl,P3 Pl,P2 Sg,Pos,twassalnihomlok
Perf,P1 Pl,P3 Pl,P2 Sg,Neg,twassalnihomlokx
Perf,P1 Pl,P3 Pl,P3 Sg Masc,Pos,twassalnihomlu
Perf,P1 Pl,P3 Pl,P3 Sg Masc,Neg,twassalnihomlux
Perf,P1 Pl,P3 Pl,P3 Sg Fem,Pos,twassalnihomlha
Perf,P1 Pl,P3 Pl,P3 Sg Fem,Neg,twassalnihomlhiex
Perf,P1 Pl,P3 Pl,P1 Pl,Pos,-
Perf,P1 Pl,P3 Pl,P1 Pl,Neg,-
Perf,P1 Pl,P3 Pl,P2 Pl,Pos,twassalnihomlkom
Perf,P1 Pl,P3 Pl,P2 Pl,Neg,twassalnihomlkomx
Perf,P1 Pl,P3 Pl,P3 Pl,Pos,twassalnihomlhom
Perf,P1 Pl,P3 Pl,P3 Pl,Neg,twassalnihomlhomx
Perf,P2 Pl,-,-,Pos,twassaltu
Perf,P2 Pl,-,-,Neg,twassaltux
Perf,P2 Pl,P1 Sg,-,Pos,twassaltuni
Perf,P2 Pl,P1 Sg,-,Neg,twassaltunix
Perf,P2 Pl,P2 Sg,-,Pos,-
Perf,P2 Pl,P2 Sg,-,Neg,-
Perf,P2 Pl,P3 Sg Masc,-,Pos,twassaltuh
Perf,P2 Pl,P3 Sg Masc,-,Neg,twassaltuhx
Perf,P2 Pl,P3 Sg Fem,-,Pos,twassaltuha
Perf,P2 Pl,P3 Sg Fem,-,Neg,twassaltuhiex
Perf,P2 Pl,P1 Pl,-,Pos,twassaltuna
Perf,P2 Pl,P1 Pl,-,Neg,twassaltuniex
Perf,P2 Pl,P2 Pl,-,Pos,-
Perf,P2 Pl,P2 Pl,-,Neg,-
Perf,P2 Pl,P3 Pl,-,Pos,twassaltuhom
Perf,P2 Pl,P3 Pl,-,Neg,twassaltuhomx
Perf,P2 Pl,-,P1 Sg,Pos,twassaltuli
Perf,P2 Pl,-,P1 Sg,Neg,twassaltulix
Perf,P2 Pl,-,P2 Sg,Pos,-
Perf,P2 Pl,-,P2 Sg,Neg,-
Perf,P2 Pl,-,P3 Sg Masc,Pos,twassaltulu
Perf,P2 Pl,-,P3 Sg Masc,Neg,twassaltulux
Perf,P2 Pl,-,P3 Sg Fem,Pos,twassaltulha
Perf,P2 Pl,-,P3 Sg Fem,Neg,twassaltulhiex
