Aspect,Subject,DO,IO,Polarity,Surface form
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Masc,Neg,tniżżilhilux
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Fem,Pos,tniżżilhielha
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Fem,Neg,tniżżilhilhiex
Perf,P3 Sg Masc,P3 Sg Fem,P1 Pl,Pos,tniżżilhielna
Perf,P3 Sg Masc,P3 Sg Fem,P1 Pl,Neg,tniżżilhilniex
Perf,P3 Sg Masc,P3 Sg Fem,P2 Pl,Pos,tniżżilhielkom
Perf,P3 Sg Masc,P3 Sg Fem,P2 Pl,Neg,tniżżilhilkomx
Perf,P3 Sg Masc,P3 Sg Fem,P3 Pl,Pos,tniżżilhielhom
Perf,P3 Sg Masc,P3 Sg Fem,P3 Pl,Neg,tniżżilhilhomx
Perf,P3 Sg Masc,P3 Pl,P1 Sg,Pos,tniżżilhomli
Perf,P3 Sg Masc,P3 Pl,P1 Sg,Neg,tniżżilhomlix
Perf,P3 Sg Masc,P3 Pl,P2 Sg,Pos,tniżżilhomlok
Perf,P3 Sg Masc,P3 Pl,P2 Sg,Neg,tniżżilhomlokx
Perf,P3 Sg Masc,P3 Pl,P3 Sg Masc,Pos,tniżżilhomlu
Perf,P3 Sg Masc,P3 Pl,P3 Sg Masc,Neg,tniżżilhomlux
Perf,P3 Sg Masc,P3 Pl,P3 Sg Fem,Pos,tniżżilhomlha
Perf,P3 Sg Masc,P3 Pl,P3 Sg Fem,Neg,tniżżilhomlhiex
Perf,P3 Sg Masc,P3 Pl,P1 Pl,Pos,tniżżilhomlna
Perf,P3 Sg Masc,P3 Pl,P1 Pl,Neg,tniżżilhomlniex
Perf,P3 Sg Masc,P3 Pl,P2 Pl,Pos,tniżżilhomlkom
Perf,P3 Sg Masc,P3 Pl,P2 Pl,Neg,tniżżilhomlkomx
Perf,P3 Sg Masc,P3 Pl,P3 Pl,Pos,tniżżilhomlhom
Perf,P3 Sg Masc,P3 Pl,P3 Pl,Neg,tniżżilhomlhomx
Perf,P3 Sg Fem,-,-,Pos,tniżżlet
Perf,P3 Sg Fem,-,-,Neg,tniżżlitx
Perf,P3 Sg Fem,P1 Sg,-,Pos,tniżżlitni
Perf,P3 Sg Fem,P1 Sg,-,Neg,tniżżlitnix
Perf,P3 Sg Fem,P2 Sg,-,Pos,tniżżlitek
Perf,P3 Sg Fem,P2 Sg,-,Neg,tniżżlitekx
Perf,P3 Sg Fem,P3 Sg Masc,-,Pos,tniżżlitu
Perf,P3 Sg Fem,P3 Sg Masc,-,Neg,tniżżlitux
Perf,P3 Sg Fem,P3 Sg Fem,-,Pos,tniżżlitha
Perf,P3 Sg Fem,P3 Sg Fem,-,Neg,tniżżlithiex
Perf,P3 Sg Fem,P1 Pl,-,Pos,tniżżlitna
Perf,P3 Sg Fem,P1 Pl,-,Neg,tniżżlitniex
Perf,P3 Sg Fem,P2 Pl,-,Pos,tniżżlitkom
Perf,P3 Sg Fem,P2 Pl,-,Neg,tniżżlitkomx
Perf,P3 Sg Fem,P3 Pl,-,Pos,tniżżlithom
Perf,P3 Sg Fem,P3 Pl,-,Neg,tniżżlithomx
Perf,P3 Sg Fem,-,P1 Sg,Pos,tniżżlitli
Perf,P3 Sg Fem,-,P1 Sg,Neg,tniżżlitlix
Perf,P3 Sg Fem,-,P2 Sg,Pos,tniżżlitlek
Perf,P3 Sg Fem,-,P2 Sg,Neg,tniżżlitlekx
Perf,P3 Sg Fem,-,P3 Sg Masc,Pos,tniżżlitlu
Perf,P3 Sg Fem,-,P3 Sg Masc,Neg,tniżżlitlux
Perf,P3 Sg Fem,-,P3 Sg Fem,Pos,tniżżlitilha
Perf,P3 Sg Fem,-,P3 Sg Fem,Neg,tniżżlitilhiex
Perf,P3 Sg Fem,-,P1 Pl,Pos,tniżżlitilna
Perf,P3 Sg Fem,-,P1 Pl,Neg,tniżżlitilniex
Perf,P3 Sg Fem,-,P2 Pl,Pos,tniżżlitilkom
Perf,P3 Sg Fem,-,P2 Pl,Neg,tniżżlitilkomx
Perf,P3 Sg Fem,-,P3 Pl,Pos,tniżżlitilhom
Perf,P3 Sg Fem,-,P3 Pl,Neg,tniżżlitilhomx
Perf,P3 Sg Fem,P3 Sg Masc,P1 Sg,Pos,tniżżlithuli
Perf,P3 Sg Fem,P3 Sg Masc,P1 Sg,Neg,tniżżlithulix
Perf,P3 Sg Fem,P3 Sg Masc,P2 Sg,Pos,tniżżlithulek
Perf,P3 Sg Fem,P3 Sg Masc,P2 Sg,Neg,tniżżlithulekx
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Masc,Pos,tniżżlithulu
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Masc,Neg,tniżżlithulux
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Fem,Pos,tniżżlithulha
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Fem,Neg,tniżżlithulhiex
Perf,P3 Sg Fem,P3 Sg Masc,P1 Pl,Pos,tniżżlithulna
Perf,P3 Sg Fem,P3 Sg Masc,P1 Pl,Neg,tniżżlithulniex
Perf,P3 Sg Fem,P3 Sg Masc,P2 Pl,Pos,tniżżlithulkom
Perf,P3 Sg Fem,P3 Sg Masc,P2 Pl,Neg,tniżżlithulkomx
Perf,P3 Sg Fem,P3 Sg Masc,P3 Pl,Pos,tniżżlithulhom
Perf,P3 Sg Fem,P3 Sg Masc,P3 Pl,Neg,tniżżlithulhomx
Perf,P3 Sg Fem,P3 Sg Fem,P1 Sg,Pos,tniżżlithieli
Perf,P3 Sg Fem,P3 Sg Fem,P1 Sg,Neg,tniżżlithilix
Perf,P3 Sg Fem,P3 Sg Fem,P2 Sg,Pos,tniżżlithielek
Perf,P3 Sg Fem,P3 Sg Fem,P2 Sg,Neg,tniżżlithilekx
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Masc,Pos,tniżżlithielu
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Masc,Neg,tniżżlithilux
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Fem,Pos,tniżżlithielha
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Fem,Neg,tniżżlithilhiex
Perf,P3 Sg Fem,P3 Sg Fem,P1 Pl,Pos,tniżżlithielna
Perf,P3 Sg Fem,P3 Sg Fem,P1 Pl,Neg,tniżżlithilniex
Perf,P3 Sg Fem,P3 Sg Fem,P2 Pl,Pos,tniżżlithielkom
Perf,P3 Sg Fem,P3 Sg Fem,P2 Pl,Neg,tniżżlithilkomx
Perf,P3 Sg Fem,P3 Sg Fem,P3 Pl,Pos,tniżżlithielhom
Perf,P3 Sg Fem,P3 Sg Fem,P3 Pl,Neg,tniżżlithilhomx
Perf,P3 Sg Fem,P3 Pl,P1 Sg,Pos,tniżżlithomli
Perf,P3 Sg Fem,P3 Pl,P1 Sg,Neg,tniżżlithomlix
Perf,P3 Sg Fem,P3 Pl,P2 Sg,Pos,tniżżlithomlok
Perf,P3 Sg Fem,P3 Pl,P2 Sg,Neg,tniżżlithomlokx
Perf,P3 Sg Fem,P3 Pl,P3 Sg Masc,Pos,tniżżlithomlu
Perf,P3 Sg Fem,P3 Pl,P3 Sg Masc,Neg,tniżżlithomlux
Perf,P3 Sg Fem,P3 Pl,P3 Sg Fem,Pos,tniżżlithomlha
Perf,P3 Sg Fem,P3 Pl,P3 Sg Fem,Neg,tniżżlithomlhiex
Perf,P3 Sg Fem,P3 Pl,P1 Pl,Pos,tniżżlithomlna
Perf,P3 Sg Fem,P3 Pl,P1 Pl,Neg,tniżżlithomlniex
Perf,P3 Sg Fem,P3 Pl,P2 Pl,Pos,tniżżlithomlkom
Perf,P3 Sg Fem,P3 Pl,P2 Pl,Neg,tniżżlithomlkomx
Perf,P3 Sg Fem,P3 Pl,P3 Pl,Pos,tniżżlithomlhom
Perf,P3 Sg Fem,P3 Pl,P3 Pl,Neg,tniżżlithomlhomx
Perf,P1 Pl,-,-,Pos,tniżżilna
Perf,P1 Pl,-,-,Neg,tniżżilniex
Perf,P1 Pl,P1 Sg,-,Pos,-
Perf,P1 Pl,P1 Sg,-,Neg,-
Perf,P1 Pl,P2 Sg,-,Pos,tniżżilniek
Perf,P1 Pl,P2 Sg,-,Neg,tniżżilnikx
Perf,P1 Pl,P3 Sg Masc,-,Pos,tniżżilnieh
Perf,P1 Pl,P3 Sg Masc,-,Neg,tniżżilnihx
Perf,P1 Pl,P3 Sg Fem,-,Pos,tniżżilnieha
Perf,P1 Pl,P3 Sg Fem,-,Neg,tniżżilnihiex
Perf,P1 Pl,P1 Pl,-,Pos,-
Perf,P1 Pl,P1 Pl,-,Neg,-
Perf,P1 Pl,P2 Pl,-,Pos,tniżżilniekom
Perf,P1 Pl,P2 Pl,-,Neg,tniżżilnikomx
Perf,P1 Pl,P3 Pl,-,Pos,tniżżilniehom
Perf,P1 Pl,P3 Pl,-,Neg,tniżżilnihomx
Perf,P1 Pl,-,P1 Sg,Pos,-
Perf,P1 Pl,-,P1 Sg,Neg,-
Perf,P1 Pl,-,P2 Sg,Pos,tniżżilnielek
Perf,P1 Pl,-,P2 Sg,Neg,tniżżilnilekx
Perf,P1 Pl,-,P3 Sg Masc,Pos,tniżżilnielu
Perf,P1 Pl,-,P3 Sg Masc,Neg,tniżżilnilux
Perf,P1 Pl,-,P3 Sg Fem,Pos,tniżżilnielha
Perf,P1 Pl,-,P3 Sg Fem,Neg,tniżżilnilhiex
Perf,P1 Pl,-,P1 Pl,Pos,-
Perf,P1 Pl,-,P1 Pl,Neg,-
Perf,P1 Pl,-,P2 Pl,Pos,tniżżilnielkom
Perf,P1 Pl,-,P2 Pl,Neg,tniżżilnilkomx
Perf,P1 Pl,-,P3 Pl,Pos,tniżżilnielhom
Perf,P1 Pl,-,P3 Pl,Neg,tniżżilnilhomx
Perf,P1 Pl,P3 Sg Masc,P1 Sg,Pos,-
Perf,P1 Pl,P3 Sg Masc,P1 Sg,Neg,-
Perf,P1 Pl,P3 Sg Masc,P2 Sg,Pos,tniżżilnihulek
Perf,P1 Pl,P3 Sg Masc,P2 Sg,Neg,tniżżilnihulekx
Perf,P1 Pl,P3 Sg Masc,P3 Sg Masc,Pos,tniżżilnihulu
Perf,P1 Pl,P3 Sg Masc,P3 Sg Masc,Neg,tniżżilnihulux
Perf,P1 Pl,P3 Sg Masc,P3 Sg Fem,Pos,tniżżilnihulha
Perf,P1 Pl,P3 Sg Masc,P3 Sg Fem,Neg,tniżżilnihulhiex
Perf,P1 Pl,P3 Sg Masc,P1 Pl,Pos,-
Perf,P1 Pl,P3 Sg Masc,P1 Pl,Neg,-
Perf,P1 Pl,P3 Sg Masc,P2 Pl,Pos,tniżżilnihulkom
Perf,P1 Pl,P3 Sg Masc,P2 Pl,Neg,tniżżilnihulkomx
Perf,P1 Pl,P3 Sg Masc,P3 Pl,Pos,tniżżilnihulhom
Perf,P1 Pl,P3 Sg Masc,P3 Pl,Neg,tniżżilnihulhomx
Perf,P1 Pl,P3 Sg Fem,P1 Sg,Pos,-
Perf,P1 Pl,P3 Sg Fem,P1 Sg,Neg,-
Perf,P1 Pl,P3 Sg Fem,P2 Sg,Pos,tniżżilnihielek
Perf,P1 Pl,P3 Sg Fem,P2 Sg,Neg,tniżżilnihilekx
Perf,P1 Pl,P3 Sg Fem,P3 Sg Masc,Pos,tniżżilnihielu
Perf,P1 Pl,P3 Sg Fem,P3 Sg Masc,Neg,tniżżilnihilux
Perf,P1 Pl,P3 Sg Fem,P3 Sg Fem,Pos,tniżżilnihielha
Perf,P1 Pl,P3 Sg Fem,P3 Sg Fem,Neg,tniżżilnihilhiex
Perf,P1 Pl,P3 Sg Fem,P1 Pl,Pos,-
Perf,P1 Pl,P3 Sg Fem,P1 Pl,Neg,-
Perf,P1 Pl,P3 Sg Fem,P2 Pl,Pos,tniżżilnihielkom
Perf,P1 Pl,P3 Sg Fem,P2 Pl,Neg,tniżżilnihilkomx
Perf,P1 Pl,P3 Sg Fem,P3 Pl,Pos,tniżżilnihielhom
Perf,P1 Pl,P3 Sg Fem,P3 Pl,Neg,tniżżilnihilhomx
Perf,P1 Pl,P3 Pl,P1 Sg,Pos,-
Perf,P1 Pl,P3 Pl,P1 Sg,Neg,-
Perf,P1 Pl,P3 Pl,P2 Sg,Pos,tniżżilnihomlok
Perf,P1 Pl,P3 Pl,P2 Sg,Neg,tniżżilnihomlokx
Perf,P1 Pl,P3 Pl,P3 Sg Masc,Pos,tniżżilnihomlu
Perf,P1 Pl,P3 Pl,P3 Sg Masc,Neg,tniżżilnihomlux
Perf,P1 Pl,P3 Pl,P3 Sg Fem,Pos,tniżżilnihomlha
Perf,P1 Pl,P3 Pl,P3 Sg Fem,Neg,tniżżilnihomlhiex
Perf,P1 Pl,P3 Pl,P1 Pl,Pos,-
Perf,P1 Pl,P3 Pl,P1 Pl,Neg,-
Perf,P1 Pl,P3 Pl,P2 Pl,Pos,tniżżilnihomlkom
Perf,P1 Pl,P3 Pl,P2 Pl,Neg,tniżżilnihomlkomx
Perf,P1 Pl,P3 Pl,P3 Pl,Pos,tniżżilnihomlhom
Perf,P1 Pl,P3 Pl,P3 Pl,Neg,tniżżilnihomlhomx
Perf,P2 Pl,-,-,Pos,tniżżiltu
Perf,P2 Pl,-,-,Neg,tniżżiltux
Perf,P2 Pl,P1 Sg,-,Pos,tniżżiltuni
Perf,P2 Pl,P1 Sg,-,Neg,tniżżiltunix
Perf,P2 Pl,P2 Sg,-,Pos,-
