Aspect,Subject,DO,IO,Polarity,Surface form
Perf,P2 Sg,P3 Sg Masc,P3 Pl,Neg,wasalthulhomx
Perf,P2 Sg,P3 Sg Fem,P1 Sg,Pos,wasalthieli
Perf,P2 Sg,P3 Sg Fem,P1 Sg,Neg,wasalthilix
Perf,P2 Sg,P3 Sg Fem,P2 Sg,Pos,-
Perf,P2 Sg,P3 Sg Fem,P2 Sg,Neg,-
Perf,P2 Sg,P3 Sg Fem,P3 Sg Masc,Pos,wasalthielu
Perf,P2 Sg,P3 Sg Fem,P3 Sg Masc,Neg,wasalthilux
Perf,P2 Sg,P3 Sg Fem,P3 Sg Fem,Pos,wasalthielha
Perf,P2 Sg,P3 Sg Fem,P3 Sg Fem,Neg,wasalthilhiex
Perf,P2 Sg,P3 Sg Fem,P1 Pl,Pos,wasalthielna
Perf,P2 Sg,P3 Sg Fem,P1 Pl,Neg,wasalthilniex
Perf,P2 Sg,P3 Sg Fem,P2 Pl,Pos,-
Perf,P2 Sg,P3 Sg Fem,P2 Pl,Neg,-
Perf,P2 Sg,P3 Sg Fem,P3 Pl,Pos,wasalthielhom
Perf,P2 Sg,P3 Sg Fem,P3 Pl,Neg,wasalthilhomx
Perf,P2 Sg,P3 Pl,P1 Sg,Pos,wasalthomli
Perf,P2 Sg,P3 Pl,P1 Sg,Neg,wasalthomlix
Perf,P2 Sg,P3 Pl,P2 Sg,Pos,-
Perf,P2 Sg,P3 Pl,P2 Sg,Neg,-
Perf,P2 Sg,P3 Pl,P3 Sg Masc,Pos,wasalthomlu
Perf,P2 Sg,P3 Pl,P3 Sg Masc,Neg,wasalthomlux
Perf,P2 Sg,P3 Pl,P3 Sg Fem,Pos,wasalthomlha
Perf,P2 Sg,P3 Pl,P3 Sg Fem,Neg,wasalthomlhiex
Perf,P2 Sg,P3 Pl,P1 Pl,Pos,wasalthomlna
Perf,P2 Sg,P3 Pl,P1 Pl,Neg,wasalthomlniex
Perf,P2 Sg,P3 Pl,P2 Pl,Pos,-
Perf,P2 Sg,P3 Pl,P2 Pl,Neg,-
Perf,P2 Sg,P3 Pl,P3 Pl,Pos,wasalthomlhom
Perf,P2 Sg,P3 Pl,P3 Pl,Neg,wasalthomlhomx
Perf,P3 Sg Masc,-,-,Pos,wasal
Perf,P3 Sg Masc,-,-,Neg,wasalx
Perf,P3 Sg Masc,P1 Sg,-,Pos,wasalni
Perf,P3 Sg Masc,P1 Sg,-,Neg,wasalnix
Perf,P3 Sg Masc,P2 Sg,-,Pos,waslek
Perf,P3 Sg Masc,P2 Sg,-,Neg,waslekx
Perf,P3 Sg Masc,P3 Sg Masc,-,Pos,waslu
Perf,P3 Sg Masc,P3 Sg Masc,-,Neg,waslux
Perf,P3 Sg Masc,P3 Sg Fem,-,Pos,wasalha
Perf,P3 Sg Masc,P3 Sg Fem,-,Neg,wasalhiex
Perf,P3 Sg Masc,P1 Pl,-,Pos,wasalna
Perf,P3 Sg Masc,P1 Pl,-,Neg,wasalniex
Perf,P3 Sg Masc,P2 Pl,-,Pos,wasalkom
Perf,P3 Sg Masc,P2 Pl,-,Neg,wasalkomx
Perf,P3 Sg Masc,P3 Pl,-,Pos,wasalhom
Perf,P3 Sg Masc,P3 Pl,-,Neg,wasalhomx
Perf,P3 Sg Masc,-,P1 Sg,Pos,wasalli
Perf,P3 Sg Masc,-,P1 Sg,Neg,wasallix
Perf,P3 Sg Masc,-,P2 Sg,Pos,wasallek
Perf,P3 Sg Masc,-,P2 Sg,Neg,wasallekx
Perf,P3 Sg Masc,-,P3 Sg Masc,Pos,wasallu
Perf,P3 Sg Masc,-,P3 Sg Masc,Neg,wasallux
Perf,P3 Sg Masc,-,P3 Sg Fem,Pos,waslilha
Perf,P3 Sg Masc,-,P3 Sg Fem,Neg,waslilhiex
Perf,P3 Sg Masc,-,P1 Pl,Pos,waslilna
Perf,P3 Sg Masc,-,P1 Pl,Neg,waslilniex
Perf,P3 Sg Masc,-,P2 Pl,Pos,waslilkom
Perf,P3 Sg Masc,-,P2 Pl,Neg,waslilkomx
Perf,P3 Sg Masc,-,P3 Pl,Pos,waslilhom
Perf,P3 Sg Masc,-,P3 Pl,Neg,waslilhomx
Perf,P3 Sg Masc,P3 Sg Masc,P1 Sg,Pos,wasalhuli
Perf,P3 Sg Masc,P3 Sg Masc,P1 Sg,Neg,wasalhulix
Perf,P3 Sg Masc,P3 Sg Masc,P2 Sg,Pos,wasalhulek
Perf,P3 Sg Masc,P3 Sg Masc,P2 Sg,Neg,wasalhulekx
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Masc,Pos,wasalhulu
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Masc,Neg,wasalhulux
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Fem,Pos,wasalhulha
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Fem,Neg,wasalhulhiex
Perf,P3 Sg Masc,P3 Sg Masc,P1 Pl,Pos,wasalhulna
Perf,P3 Sg Masc,P3 Sg Masc,P1 Pl,Neg,wasalhulniex
Perf,P3 Sg Masc,P3 Sg Masc,P2 Pl,Pos,wasalhulkom
Perf,P3 Sg Masc,P3 Sg Masc,P2 Pl,Neg,wasalhulkomx
Perf,P3 Sg Masc,P3 Sg Masc,P3 Pl,Pos,wasalhulhom
Perf,P3 Sg Masc,P3 Sg Masc,P3 Pl,Neg,wasalhulhomx
Perf,P3 Sg Masc,P3 Sg Fem,P1 Sg,Pos,wasalhieli
Perf,P3 Sg Masc,P3 Sg Fem,P1 Sg,Neg,wasalhilix
Perf,P3 Sg Masc,P3 Sg Fem,P2 Sg,Pos,wasalhielek
Perf,P3 Sg Masc,P3 Sg Fem,P2 Sg,Neg,wasalhilekx
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Masc,Pos,wasalhielu
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Masc,Neg,wasalhilux
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Fem,Pos,wasalhielha
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Fem,Neg,wasalhilhiex
Perf,P3 Sg Masc,P3 Sg Fem,P1 Pl,Pos,wasalhielna
Perf,P3 Sg Masc,P3 Sg Fem,P1 Pl,Neg,wasalhilniex
Perf,P3 Sg Masc,P3 Sg Fem,P2 Pl,Pos,wasalhielkom
Perf,P3 Sg Masc,P3 Sg Fem,P2 Pl,Neg,wasalhilkomx
Perf,P3 Sg Masc,P3 Sg Fem,P3 Pl,Pos,wasalhielhom
Perf,P3 Sg Masc,P3 Sg Fem,P3 Pl,Neg,wasalhilhomx
Perf,P3 Sg Masc,P3 Pl,P1 Sg,Pos,wasalhomli
Perf,P3 Sg Masc,P3 Pl,P1 Sg,Neg,wasalhomlix
Perf,P3 Sg Masc,P3 Pl,P2 Sg,Pos,wasalhomlok
Perf,P3 Sg Masc,P3 Pl,P2 Sg,Neg,wasalhomlokx
Perf,P3 Sg Masc,P3 Pl,P3 Sg Masc,Pos,wasalhomlu
Perf,P3 Sg Masc,P3 Pl,P3 Sg Masc,Neg,wasalhomlux
Perf,P3 Sg Masc,P3 Pl,P3 Sg Fem,Pos,wasalhomlha
Perf,P3 Sg Masc,P3 Pl,P3 Sg Fem,Neg,wasalhomlhiex
Perf,P3 Sg Masc,P3 Pl,P1 Pl,Pos,wasalhomlna
Perf,P3 Sg Masc,P3 Pl,P1 Pl,Neg,wasalhomlniex
Perf,P3 Sg Masc,P3 Pl,P2 Pl,Pos,wasalhomlkom
Perf,P3 Sg Masc,P3 Pl,P2 Pl,Neg,wasalhomlkomx
Perf,P3 Sg Masc,P3 Pl,P3 Pl,Pos,wasalhomlhom
Perf,P3 Sg Masc,P3 Pl,P3 Pl,Neg,wasalhomlhomx
Perf,P3 Sg Fem,-,-,Pos,waslet
Perf,P3 Sg Fem,-,-,Neg,waslitx
Perf,P3 Sg Fem,P1 Sg,-,Pos,waslitni
Perf,P3 Sg Fem,P1 Sg,-,Neg,waslitnix
Perf,P3 Sg Fem,P2 Sg,-,Pos,waslitek
Perf,P3 Sg Fem,P2 Sg,-,Neg,waslitekx
Perf,P3 Sg Fem,P3 Sg Masc,-,Pos,waslitu
Perf,P3 Sg Fem,P3 Sg Masc,-,Neg,waslitux
Perf,P3 Sg Fem,P3 Sg Fem,-,Pos,waslitha
Perf,P3 Sg Fem,P3 Sg Fem,-,Neg,waslithiex
Perf,P3 Sg Fem,P1 Pl,-,Pos,waslitna
Perf,P3 Sg Fem,P1 Pl,-,Neg,waslitniex
Perf,P3 Sg Fem,P2 Pl,-,Pos,waslitkom
Perf,P3 Sg Fem,P2 Pl,-,Neg,waslitkomx
Perf,P3 Sg Fem,P3 Pl,-,Pos,waslithom
Perf,P3 Sg Fem,P3 Pl,-,Neg,waslithomx
Perf,P3 Sg Fem,-,P1 Sg,Pos,waslitli
Perf,P3 Sg Fem,-,P1 Sg,Neg,waslitlix
Perf,P3 Sg Fem,-,P2 Sg,Pos,waslitlek
Perf,P3 Sg Fem,-,P2 Sg,Neg,waslitlekx
Perf,P3 Sg Fem,-,P3 Sg Masc,Pos,waslitlu
Perf,P3 Sg Fem,-,P3 Sg Masc,Neg,waslitlux
Perf,P3 Sg Fem,-,P3 Sg Fem,Pos,waslitilha
Perf,P3 Sg Fem,-,P3 Sg Fem,Neg,waslitilhiex
Perf,P3 Sg Fem,-,P1 Pl,Pos,waslitilna
Perf,P3 Sg Fem,-,P1 Pl,Neg,waslitilniex
Perf,P3 Sg Fem,-,P2 Pl,Pos,waslitilkom
Perf,P3 Sg Fem,-,P2 Pl,Neg,waslitilkomx
Perf,P3 Sg Fem,-,P3 Pl,Pos,waslitilhom
Perf,P3 Sg Fem,-,P3 Pl,Neg,waslitilhomx
Perf,P3 Sg Fem,P3 Sg Masc,P1 Sg,Pos,waslithuli
Perf,P3 Sg Fem,P3 Sg Masc,P1 Sg,Neg,waslithulix
Perf,P3 Sg Fem,P3 Sg Masc,P2 Sg,Pos,waslithulek
Perf,P3 Sg Fem,P3 Sg Masc,P2 Sg,Neg,waslithulekx
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Masc,Pos,waslithulu
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Masc,Neg,waslithulux
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Fem,Pos,waslithulha
Perf,P3 Sg Fem,P3 Sg Masc,P3 Sg Fem,Neg,waslithulhiex
Perf,P3 Sg Fem,P3 Sg Masc,P1 Pl,Pos,waslithulna
Perf,P3 Sg Fem,P3 Sg Masc,P1 Pl,Neg,waslithulniex
Perf,P3 Sg Fem,P3 Sg Masc,P2 Pl,Pos,waslithulkom
Perf,P3 Sg Fem,P3 Sg Masc,P2 Pl,Neg,waslithulkomx
Perf,P3 Sg Fem,P3 Sg Masc,P3 Pl,Pos,waslithulhom
Perf,P3 Sg Fem,P3 Sg Masc,P3 Pl,Neg,waslithulhomx
Perf,P3 Sg Fem,P3 Sg Fem,P1 Sg,Pos,waslithieli
Perf,P3 Sg Fem,P3 Sg Fem,P1 Sg,Neg,waslithilix
Perf,P3 Sg Fem,P3 Sg Fem,P2 Sg,Pos,waslithielek
Perf,P3 Sg Fem,P3 Sg Fem,P2 Sg,Neg,waslithilekx
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Masc,Pos,waslithielu
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Masc,Neg,waslithilux
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Fem,Pos,waslithielha
Perf,P3 Sg Fem,P3 Sg Fem,P3 Sg Fem,Neg,waslithilhiex
Perf,P3 Sg Fem,P3 Sg Fem,P1 Pl,Pos,waslithielna
Perf,P3 Sg Fem,P3 Sg Fem,P1 Pl,Neg,waslithilniex
Perf,P3 Sg Fem,P3 Sg Fem,P2 Pl,Pos,waslithielkom
Perf,P3 Sg Fem,P3 Sg Fem,P2 Pl,Neg,waslithilkomx
Perf,P3 Sg Fem,P3 Sg Fem,P3 Pl,Pos,waslithielhom
Perf,P3 Sg Fem,P3 Sg Fem,P3 Pl,Neg,waslithilhomx
Perf,P3 Sg Fem,P3 Pl,P1 Sg,Pos,waslithomli
Perf,P3 Sg Fem,P3 Pl,P1 Sg,Neg,waslithomlix
Perf,P3 Sg Fem,P3 Pl,P2 Sg,Pos,waslithomlok
Perf,P3 Sg Fem,P3 Pl,P2 Sg,Neg,waslithomlokx
Perf,P3 Sg Fem,P3 Pl,P3 Sg Masc,Pos,waslithomlu
Perf,P3 Sg Fem,P3 Pl,P3 Sg Masc,Neg,waslithomlux
Perf,P3 Sg Fem,P3 Pl,P3 Sg Fem,Pos,waslithomlha
Perf,P3 Sg Fem,P3 Pl,P3 Sg Fem,Neg,waslithomlhiex
Perf,P3 Sg Fem,P3 Pl,P1 Pl,Pos,waslithomlna
Perf,P3 Sg Fem,P3 Pl,P1 Pl,Neg,waslithomlniex
Perf,P3 Sg Fem,P3 Pl,P2 Pl,Pos,waslithomlkom
Perf,P3 Sg Fem,P3 Pl,P2 Pl,Neg,waslithomlkomx
Perf,P3 Sg Fem,P3 Pl,P3 Pl,Pos,waslithomlhom
Perf,P3 Sg Fem,P3 Pl,P3 Pl,Neg,waslithomlhomx
Perf,P1 Pl,-,-,Pos,wasalna
Perf,P1 Pl,-,-,Neg,wasalniex
Perf,P1 Pl,P1 Sg,-,Pos,-
Perf,P1 Pl,P1 Sg,-,Neg,-
Perf,P1 Pl,P2 Sg,-,Pos,wasalniek
Perf,P1 Pl,P2 Sg,-,Neg,wasalnikx
Perf,P1 Pl,P3 Sg Masc,-,Pos,wasalnieh
Perf,P1 Pl,P3 Sg Masc,-,Neg,wasalnihx
Perf,P1 Pl,P3 Sg Fem,-,Pos,wasalnieha
Perf,P1 Pl,P3 Sg Fem,-,Neg,wasalnihiex
Perf,P1 Pl,P1 Pl,-,Pos,-
Perf,P1 Pl,P1 Pl,-,Neg,-
Perf,P1 Pl,P2 Pl,-,Pos,wasalniekom
Perf,P1 Pl,P2 Pl,-,Neg,wasalnikomx
Perf,P1 Pl,P3 Pl,-,Pos,wasalniehom
Perf,P1 Pl,P3 Pl,-,Neg,wasalnihomx
Perf,P1 Pl,-,P1 Sg,Pos,-
Perf,P1 Pl,-,P1 Sg,Neg,-
Perf,P1 Pl,-,P2 Sg,Pos,wasalnielek
Perf,P1 Pl,-,P2 Sg,Neg,wasalnilekx
Perf,P1 Pl,-,P3 Sg Masc,Pos,wasalnielu
Perf,P1 Pl,-,P3 Sg Masc,Neg,wasalnilux
Perf,P1 Pl,-,P3 Sg Fem,Pos,wasalnielha
Perf,P1 Pl,-,P3 Sg Fem,Neg,wasalnilhiex
Perf,P1 Pl,-,P1 Pl,Pos,-
Perf,P1 Pl,-,P1 Pl,Neg,-
Perf,P1 Pl,-,P2 Pl,Pos,wasalnielkom
Perf,P1 Pl,-,P2 Pl,Neg,wasalnilkomx
Perf,P1 Pl,-,P3 Pl,Pos,wasalnielhom
Perf,P1 Pl,-,P3 Pl,Neg,wasalnilhomx
Perf,P1 Pl,P3 Sg Masc,P1 Sg,Pos,-
Perf,P1 Pl,P3 Sg Masc,P1 Sg,Neg,-
Perf,P1 Pl,P3 Sg Masc,P2 Sg,Pos,wasalnihulek
Perf,P1 Pl,P3 Sg Masc,P2 Sg,Neg,wasalnihulekx
Perf,P1 Pl,P3 Sg Masc,P3 Sg Masc,Pos,wasalnihulu
Perf,P1 Pl,P3 Sg Masc,P3 Sg Masc,Neg,wasalnihulux
Perf,P1 Pl,P3 Sg Masc,P3 Sg Fem,Pos,wasalnihulha
Perf,P1 Pl,P3 Sg Masc,P3 Sg Fem,Neg,wasalnihulhiex
Perf,P1 Pl,P3 Sg Masc,P1 Pl,Pos,-
Perf,P1 Pl,P3 Sg Masc,P1 Pl,Neg,-
Perf,P1 Pl,P3 Sg Masc,P2 Pl,Pos,wasalnihulkom
Perf,P1 Pl,P3 Sg Masc,P2 Pl,Neg,wasalnihulkomx
Perf,P1 Pl,P3 Sg Masc,P3 Pl,Pos,wasalnihulhom
Perf,P1 Pl,P3 Sg Masc,P3 Pl,Neg,wasalnihulhomx
Perf,P1 Pl,P3 Sg Fem,P1 Sg,Pos,-
Perf,P1 Pl,P3 Sg Fem,P1 Sg,Neg,-
Perf,P1 Pl,P3 Sg Fem,P2 Sg,Pos,wasalnihielek
Perf,P1 Pl,P3 Sg Fem,P2 Sg,Neg,wasalnihilekx
Perf,P1 Pl,P3 Sg Fem,P3 Sg Masc,Pos,wasalnihielu
Perf,P1 Pl,P3 Sg Fem,P3 Sg Masc,Neg,wasalnihilux
Perf,P1 Pl,P3 Sg Fem,P3 Sg Fem,Pos,wasalnihielha
Perf,P1 Pl,P3 Sg Fem,P3 Sg Fem,Neg,wasalnihilhiex
Perf,P1 Pl,P3 Sg Fem,P1 Pl,Pos,-
Perf,P1 Pl,P3 Sg Fem,P1 Pl,Neg,-
Perf,P1 Pl,P3 Sg Fem,P2 Pl,Pos,wasalnihielkom
Perf,P1 Pl,P3 Sg Fem,P2 Pl,Neg,wasalnihilkomx
Perf,P1 Pl,P3 Sg Fem,P3 Pl,Pos,wasalnihielhom
Perf,P1 Pl,P3 Sg Fem,P3 Pl,Neg,wasalnihilhomx
Perf,P1 Pl,P3 Pl,P1 Sg,Pos,-
Perf,P1 Pl,P3 Pl,P1 Sg,Neg,-
Perf,P1 Pl,P3 Pl,P2 Sg,Pos,wasalnihomlok
Perf,P1 Pl,P3 Pl,P2 Sg,Neg,wasalnihomlokx
Perf,P1 Pl,P3 Pl,P3 Sg Masc,Pos,wasalnihomlu
Perf,P1 Pl,P3 Pl,P3 Sg Masc,Neg,wasalnihomlux
Perf,P1 Pl,P3 Pl,P3 Sg Fem,Pos,wasalnihomlha
Perf,P1 Pl,P3 Pl,P3 Sg Fem,Neg,wasalnihomlhiex
Perf,P1 Pl,P3 Pl,P1 Pl,Pos,-
Perf,P1 Pl,P3 Pl,P1 Pl,Neg,-
Perf,P1 Pl,P3 Pl,P2 Pl,Pos,wasalnihomlkom
Perf,P1 Pl,P3 Pl,P2 Pl,Neg,wasalnihomlkomx
Perf,P1 Pl,P3 Pl,P3 Pl,Pos,wasalnihomlhom
Perf,P1 Pl,P3 Pl,P3 Pl,Neg,wasalnihomlhomx
Perf,P2 Pl,-,-,Pos,wasaltu
Perf,P2 Pl,-,-,Neg,wasaltux
Perf,P2 Pl,P1 Sg,-,Pos,wasaltuni
Perf,P2 Pl,P1 Sg,-,Neg,wasaltunix
Perf,P2 Pl,P2 Sg,-,Pos,-
Perf,P2 Pl,P2 Sg,-,Neg,-
Perf,P2 Pl,P3 Sg Masc,-,Pos,wasaltuh
Perf,P2 Pl,P3 Sg Masc,-,Neg,wasaltuhx
Perf,P2 Pl,P3 Sg Fem,-,Pos,wasaltuha
Perf,P2 Pl,P3 Sg Fem,-,Neg,wasaltuhiex
Perf,P2 Pl,P1 Pl,-,Pos,wasaltuna
Perf,P2 Pl,P1 Pl,-,Neg,wasaltuniex
Perf,P2 Pl,P2 Pl,-,Pos,-
Perf,P2 Pl,P2 Pl,-,Neg,-
Perf,P2 Pl,P3 Pl,-,Pos,wasaltuhom
Perf,P2 Pl,P3 Pl,-,Neg,wasaltuhomx
Perf,P2 Pl,-,P1 Sg,Pos,wasaltuli
Perf,P2 Pl,-,P1 Sg,Neg,wasaltulix
Perf,P2 Pl,-,P2 Sg,Pos,-
Perf,P2 Pl,-,P2 Sg,Neg,-
Perf,P2 Pl,-,P3 Sg Masc,Pos,wasaltulu
Perf,P2 Pl,-,P3 Sg Masc,Neg,wasaltulux
Perf,P2 Pl,-,P3 Sg Fem,Pos,wasaltulha
Perf,P2 Pl,-,P3 Sg Fem,Neg,wasaltulhiex
Perf,P2 Pl,-,P1 Pl,Pos,wasaltulna
Perf,P2 Pl,-,P1 Pl,Neg,wasaltulniex
Perf,P2 Pl,-,P2 Pl,Pos,-
