aspect,subj,do,io,pol,surface
Perf,P2 Sg,P3 Sg Fem,P1 Sg,Pos,stqarrejthieli
Perf,P2 Sg,P3 Sg Fem,P1 Sg,Neg,stqarrejthilix
Perf,P2 Sg,P3 Sg Fem,P1 Pl,Pos,stqarrejthielna
Perf,P2 Sg,P3 Sg Fem,P1 Pl,Neg,stqarrejthilniex
Perf,P2 Sg,P3 Sg Fem,P2 Sg,Pos,-
Perf,P2 Sg,P3 Sg Fem,P2 Sg,Neg,-
Perf,P2 Sg,P3 Sg Fem,P2 Pl,Pos,-
Perf,P2 Sg,P3 Sg Fem,P2 Pl,Neg,-
Perf,P2 Sg,P3 Sg Fem,P3 Sg Masc,Pos,stqarrejthielu
Perf,P2 Sg,P3 Sg Fem,P3 Sg Masc,Neg,stqarrejthilux
Perf,P2 Sg,P3 Sg Fem,P3 Sg Fem,Pos,stqarrejthielha
Perf,P2 Sg,P3 Sg Fem,P3 Sg Fem,Neg,stqarrejthilhiex
Perf,P2 Sg,P3 Sg Fem,P3 Pl,Pos,stqarrejthielhom
Perf,P2 Sg,P3 Sg Fem,P3 Pl,Neg,stqarrejthilhomx
Perf,P2 Sg,P3 Pl,P1 Sg,Pos,stqarrejthomli
Perf,P2 Sg,P3 Pl,P1 Sg,Neg,stqarrejthomlix
Perf,P2 Sg,P3 Pl,P1 Pl,Pos,stqarrejthomlna
Perf,P2 Sg,P3 Pl,P1 Pl,Neg,stqarrejthomlniex
Perf,P2 Sg,P3 Pl,P2 Sg,Pos,-
Perf,P2 Sg,P3 Pl,P2 Sg,Neg,-
Perf,P2 Sg,P3 Pl,P2 Pl,Pos,-
Perf,P2 Sg,P3 Pl,P2 Pl,Neg,-
Perf,P2 Sg,P3 Pl,P3 Sg Masc,Pos,stqarrejthomlu
Perf,P2 Sg,P3 Pl,P3 Sg Masc,Neg,stqarrejthomlux
Perf,P2 Sg,P3 Pl,P3 Sg Fem,Pos,stqarrejthomlha
Perf,P2 Sg,P3 Pl,P3 Sg Fem,Neg,stqarrejthomlhiex
Perf,P2 Sg,P3 Pl,P3 Pl,Pos,stqarrejthomlhom
Perf,P2 Sg,P3 Pl,P3 Pl,Neg,stqarrejthomlhomx
Perf,P2 Pl,-,-,Pos,stqarrejtu
Perf,P2 Pl,-,-,Neg,stqarrejtux
Perf,P2 Pl,P1 Sg,-,Pos,stqarrejtuni
Perf,P2 Pl,P1 Sg,-,Neg,stqarrejtunix
Perf,P2 Pl,P1 Pl,-,Pos,stqarrejtuna
Perf,P2 Pl,P1 Pl,-,Neg,stqarrejtuniex
Perf,P2 Pl,P2 Sg,-,Pos,-
Perf,P2 Pl,P2 Sg,-,Neg,-
Perf,P2 Pl,P2 Pl,-,Pos,-
Perf,P2 Pl,P2 Pl,-,Neg,-
Perf,P2 Pl,P3 Sg Masc,-,Pos,stqarrejtuh
Perf,P2 Pl,P3 Sg Masc,-,Neg,stqarrejtuhx
Perf,P2 Pl,P3 Sg Fem,-,Pos,stqarrejtuha
Perf,P2 Pl,P3 Sg Fem,-,Neg,stqarrejtuhiex
Perf,P2 Pl,P3 Pl,-,Pos,stqarrejtuhom
Perf,P2 Pl,P3 Pl,-,Neg,stqarrejtuhomx
Perf,P2 Pl,-,P1 Sg,Pos,stqarrejtuli
Perf,P2 Pl,-,P1 Sg,Neg,stqarrejtulix
Perf,P2 Pl,-,P1 Pl,Pos,stqarrejtulna
Perf,P2 Pl,-,P1 Pl,Neg,stqarrejtulniex
Perf,P2 Pl,-,P2 Sg,Pos,-
Perf,P2 Pl,-,P2 Sg,Neg,-
Perf,P2 Pl,-,P2 Pl,Pos,-
Perf,P2 Pl,-,P2 Pl,Neg,-
Perf,P2 Pl,-,P3 Sg Masc,Pos,stqarrejtulu
Perf,P2 Pl,-,P3 Sg Masc,Neg,stqarrejtulux
Perf,P2 Pl,-,P3 Sg Fem,Pos,stqarrejtulha
Perf,P2 Pl,-,P3 Sg Fem,Neg,stqarrejtulhiex
Perf,P2 Pl,-,P3 Pl,Pos,stqarrejtulhom
Perf,P2 Pl,-,P3 Pl,Neg,stqarrejtulhomx
Perf,P2 Pl,P3 Sg Masc,P1 Sg,Pos,stqarrejtuhuli
Perf,P2 Pl,P3 Sg Masc,P1 Sg,Neg,stqarrejtuhulix
Perf,P2 Pl,P3 Sg Masc,P1 Pl,Pos,stqarrejtuhulna
Perf,P2 Pl,P3 Sg Masc,P1 Pl,Neg,stqarrejtuhulniex
Perf,P2 Pl,P3 Sg Masc,P2 Sg,Pos,-
Perf,P2 Pl,P3 Sg Masc,P2 Sg,Neg,-
Perf,P2 Pl,P3 Sg Masc,P2 Pl,Pos,-
Perf,P2 Pl,P3 Sg Masc,P2 Pl,Neg,-
Perf,P2 Pl,P3 Sg Masc,P3 Sg Masc,Pos,stqarrejtuhulu
Perf,P2 Pl,P3 Sg Masc,P3 Sg Masc,Neg,stqarrejtuhulux
Perf,P2 Pl,P3 Sg Masc,P3 Sg Fem,Pos,stqarrejtuhulha
Perf,P2 Pl,P3 Sg Masc,P3 Sg Fem,Neg,stqarrejtuhulhiex
Perf,P2 Pl,P3 Sg Masc,P3 Pl,Pos,stqarrejtuhulhom
Perf,P2 Pl,P3 Sg Masc,P3 Pl,Neg,stqarrejtuhulhomx
Perf,P2 Pl,P3 Sg Fem,P1 Sg,Pos,stqarrejtuhieli
Perf,P2 Pl,P3 Sg Fem,P1 Sg,Neg,stqarrejtuhilix
Perf,P2 Pl,P3 Sg Fem,P1 Pl,Pos,stqarrejtuhielna
Perf,P2 Pl,P3 Sg Fem,P1 Pl,Neg,stqarrejtuhilniex
Perf,P2 Pl,P3 Sg Fem,P2 Sg,Pos,-
Perf,P2 Pl,P3 Sg Fem,P2 Sg,Neg,-
Perf,P2 Pl,P3 Sg Fem,P2 Pl,Pos,-
Perf,P2 Pl,P3 Sg Fem,P2 Pl,Neg,-
Perf,P2 Pl,P3 Sg Fem,P3 Sg Masc,Pos,stqarrejtuhielu
Perf,P2 Pl,P3 Sg Fem,P3 Sg Masc,Neg,stqarrejtuhilux
Perf,P2 Pl,P3 Sg Fem,P3 Sg Fem,Pos,stqarrejtuhielha
Perf,P2 Pl,P3 Sg Fem,P3 Sg Fem,Neg,stqarrejtuhilhiex
Perf,P2 Pl,P3 Sg Fem,P3 Pl,Pos,stqarrejtuhielhom
Perf,P2 Pl,P3 Sg Fem,P3 Pl,Neg,stqarrejtuhilhomx
Perf,P2 Pl,P3 Pl,P1 Sg,Pos,stqarrejtuhomli
Perf,P2 Pl,P3 Pl,P1 Sg,Neg,stqarrejtuhomlix
Perf,P2 Pl,P3 Pl,P1 Pl,Pos,stqarrejtuhomlna
Perf,P2 Pl,P3 Pl,P1 Pl,Neg,stqarrejtuhomlniex
Perf,P2 Pl,P3 Pl,P2 Sg,Pos,-
Perf,P2 Pl,P3 Pl,P2 Sg,Neg,-
Perf,P2 Pl,P3 Pl,P2 Pl,Pos,-
Perf,P2 Pl,P3 Pl,P2 Pl,Neg,-
Perf,P2 Pl,P3 Pl,P3 Sg Masc,Pos,stqarrejtuhomlu
Perf,P2 Pl,P3 Pl,P3 Sg Masc,Neg,stqarrejtuhomlux
Perf,P2 Pl,P3 Pl,P3 Sg Fem,Pos,stqarrejtuhomlha
Perf,P2 Pl,P3 Pl,P3 Sg Fem,Neg,stqarrejtuhomlhiex
Perf,P2 Pl,P3 Pl,P3 Pl,Pos,stqarrejtuhomlhom
Perf,P2 Pl,P3 Pl,P3 Pl,Neg,stqarrejtuhomlhomx
Perf,P3 Sg Masc,-,-,Pos,stqarr
Perf,P3 Sg Masc,-,-,Neg,stqarrx
Perf,P3 Sg Masc,P1 Sg,-,Pos,stqarrni
Perf,P3 Sg Masc,P1 Sg,-,Neg,stqarrnix
Perf,P3 Sg Masc,P1 Pl,-,Pos,stqarrna
Perf,P3 Sg Masc,P1 Pl,-,Neg,stqarrniex
Perf,P3 Sg Masc,P2 Sg,-,Pos,stqarrek
Perf,P3 Sg Masc,P2 Sg,-,Neg,stqarrekx
Perf,P3 Sg Masc,P2 Pl,-,Pos,stqarrkom
Perf,P3 Sg Masc,P2 Pl,-,Neg,stqarrkomx
Perf,P3 Sg Masc,P3 Sg Masc,-,Pos,stqarru
Perf,P3 Sg Masc,P3 Sg Masc,-,Neg,stqarrux
Perf,P3 Sg Masc,P3 Sg Fem,-,Pos,stqarrha
Perf,P3 Sg Masc,P3 Sg Fem,-,Neg,stqarrhiex
Perf,P3 Sg Masc,P3 Pl,-,Pos,stqarrhom
Perf,P3 Sg Masc,P3 Pl,-,Neg,stqarrhomx
Perf,P3 Sg Masc,-,P1 Sg,Pos,stqarrli
Perf,P3 Sg Masc,-,P1 Sg,Neg,stqarrlix
Perf,P3 Sg Masc,-,P1 Pl,Pos,stqarrilna
Perf,P3 Sg Masc,-,P1 Pl,Neg,stqarrilniex
Perf,P3 Sg Masc,-,P2 Sg,Pos,stqarrlek
Perf,P3 Sg Masc,-,P2 Sg,Neg,stqarrlekx
Perf,P3 Sg Masc,-,P2 Pl,Pos,stqarrilkom
Perf,P3 Sg Masc,-,P2 Pl,Neg,stqarrilkomx
Perf,P3 Sg Masc,-,P3 Sg Masc,Pos,stqarrlu
Perf,P3 Sg Masc,-,P3 Sg Masc,Neg,stqarrlux
Perf,P3 Sg Masc,-,P3 Sg Fem,Pos,stqarrilha
Perf,P3 Sg Masc,-,P3 Sg Fem,Neg,stqarrilhiex
Perf,P3 Sg Masc,-,P3 Pl,Pos,stqarrilhom
Perf,P3 Sg Masc,-,P3 Pl,Neg,stqarrilhomx
Perf,P3 Sg Masc,P3 Sg Masc,P1 Sg,Pos,stqarrhuli
Perf,P3 Sg Masc,P3 Sg Masc,P1 Sg,Neg,stqarrhulix
Perf,P3 Sg Masc,P3 Sg Masc,P1 Pl,Pos,stqarrhulna
Perf,P3 Sg Masc,P3 Sg Masc,P1 Pl,Neg,stqarrhulniex
Perf,P3 Sg Masc,P3 Sg Masc,P2 Sg,Pos,stqarrhulek
Perf,P3 Sg Masc,P3 Sg Masc,P2 Sg,Neg,stqarrhulekx
Perf,P3 Sg Masc,P3 Sg Masc,P2 Pl,Pos,stqarrhulkom
Perf,P3 Sg Masc,P3 Sg Masc,P2 Pl,Neg,stqarrhulkomx
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Masc,Pos,stqarrhulu
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Masc,Neg,stqarrhulux
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Fem,Pos,stqarrhulha
Perf,P3 Sg Masc,P3 Sg Masc,P3 Sg Fem,Neg,stqarrhulhiex
Perf,P3 Sg Masc,P3 Sg Masc,P3 Pl,Pos,stqarrhulhom
Perf,P3 Sg Masc,P3 Sg Masc,P3 Pl,Neg,stqarrhulhomx
Perf,P3 Sg Masc,P3 Sg Fem,P1 Sg,Pos,stqarrhieli
Perf,P3 Sg Masc,P3 Sg Fem,P1 Sg,Neg,stqarrhilix
Perf,P3 Sg Masc,P3 Sg Fem,P1 Pl,Pos,stqarrhielna
Perf,P3 Sg Masc,P3 Sg Fem,P1 Pl,Neg,stqarrhilniex
Perf,P3 Sg Masc,P3 Sg Fem,P2 Sg,Pos,stqarrhielek
Perf,P3 Sg Masc,P3 Sg Fem,P2 Sg,Neg,stqarrhilekx
Perf,P3 Sg Masc,P3 Sg Fem,P2 Pl,Pos,stqarrhielkom
Perf,P3 Sg Masc,P3 Sg Fem,P2 Pl,Neg,stqarrhilkomx
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Masc,Pos,stqarrhielu
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Masc,Neg,stqarrhilux
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Fem,Pos,stqarrhielha
Perf,P3 Sg Masc,P3 Sg Fem,P3 Sg Fem,Neg,stqarrhilhiex
Perf,P3 Sg Masc,P3 Sg Fem,P3 Pl,Pos,stqarrhielhom
Perf,P3 Sg Masc,P3 Sg Fem,P3 Pl,Neg,stqarrhilhomx
Perf,P3 Sg Masc,P3 Pl,P1 Sg,Pos,stqarrhomli
Perf,P3 Sg Masc,P3 Pl,P1 Sg,Neg,stqarrhomlix
Perf,P3 Sg Masc,P3 Pl,P1 Pl,Pos,stqarrhomlna
Perf,P3 Sg Masc,P3 Pl,P1 Pl,Neg,stqarrhomlniex
Perf,P3 Sg Masc,P3 Pl,P2 Sg,Pos,stqarrhomlok
Perf,P3 Sg Masc,P3 Pl,P2 Sg,Neg,stqarrhomlokx
Perf,P3 Sg Masc,P3 Pl,P2 Pl,Pos,stqarrhomlkom
Perf,P3 Sg Masc,P3 Pl,P2 Pl,Neg,stqarrhomlkomx
Perf,P3 Sg Masc,P3 Pl,P3 Sg Masc,Pos,stqarrhomlu
Perf,P3 Sg Masc,P3 Pl,P3 Sg Masc,Neg,stqarrhomlux
Perf,P3 Sg Masc,P3 Pl,P3 Sg Fem,Pos,stqarrhomlha
Perf,P3 Sg Masc,P3 Pl,P3 Sg Fem,Neg,stqarrhomlhiex
Perf,P3 Sg Masc,P3 Pl,P3 Pl,Pos,stqarrhomlhom
Perf,P3 Sg Masc,P3 Pl,P3 Pl,Neg,stqarrhomlhomx
Perf,P3 Sg Fem,-,-,Pos,stqarret
Perf,P3 Sg Fem,-,-,Neg,stqarritx
Perf,P3 Sg Fem,P1 Sg,-,Pos,stqarritni
Perf,P3 Sg Fem,P1 Sg,-,Neg,stqarritnix
Perf,P3 Sg Fem,P1 Pl,-,Pos,stqarritna
Perf,P3 Sg Fem,P1 Pl,-,Neg,stqarritniex
Perf,P3 Sg Fem,P2 Sg,-,Pos,stqarritek
Perf,P3 Sg Fem,P2 Sg,-,Neg,stqarritekx
Perf,P3 Sg Fem,P2 Pl,-,Pos,stqarritkom
Perf,P3 Sg Fem,P2 Pl,-,Neg,stqarritkomx
Perf,P3 Sg Fem,P3 Sg Masc,-,Pos,stqarritu
Perf,P3 Sg Fem,P3 Sg Masc,-,Neg,stqarritux
Perf,P3 Sg Fem,P3 Sg Fem,-,Pos,stqarritha
Perf,P3 Sg Fem,P3 Sg Fem,-,Neg,stqarrithiex
Perf,P3 Sg Fem,P3 Pl,-,Pos,stqarrithom
